"Time","Subsystem #1|CTLs|Vars|PrefPV","Subsystem #1|CTLs|Vars|VDCerr"
0.02265,0.3174511358,6.847390733E-5
0.0227,0.3174519303,6.957437359E-5
0.02275,0.3174526771,7.06061676E-5
0.0228,0.3174533755,7.156827041E-5
0.02285,0.3174540247,7.245973185E-5
0.0229,0.3174546242,7.327967155E-5
0.02295,0.3174551733,7.402727973E-5
0.023,0.3174556715,7.470181808E-5
0.02305,0.3174561183,7.530262044E-5
0.0231,0.3174565133,7.582909348E-5
0.02315,0.317456856,7.628071726E-5
0.0232,0.3174571462,7.665704581E-5
0.02325,0.3174573836,7.695770748E-5
0.0233,0.3174575678,7.718240539E-5
0.02335,0.3174576988,7.733091766E-5
0.0234,0.3174577764,7.740309768E-5
0.02345,0.3174578006,7.739887422E-5
0.0235,0.3174577712,7.731825153E-5
0.02355,0.3174576884,7.71613093E-5
0.0236,0.3174575522,7.69282026E-5
0.02365,0.3174573627,7.661916174E-5
0.0237,0.3174571202,7.623449201E-5
0.02375,0.3174568248,7.577457343E-5
0.0238,0.317456477,7.523986028E-5
0.02385,0.3174560769,7.463088077E-5
0.0239,0.3174556251,7.394823642E-5
0.02395,0.3174551219,7.31926015E-5
0.024,0.3174545678,7.236472237E-5
0.02405,0.3174539635,7.146541673E-5
0.0241,0.3174533094,7.049557282E-5
0.02415,0.3174526063,6.945614853E-5
0.0242,0.3174518549,6.834817045E-5
0.02425,0.3174510558,6.717273286E-5
0.0243,0.3174502098,6.593099665E-5
0.02435,0.3174493179,6.462418817E-5
0.0244,0.3174483809,6.325359799E-5
0.02445,0.3174473997,6.182057968E-5
0.0245,0.3174463752,6.032654841E-5
0.02455,0.3174453086,5.877297958E-5
0.0246,0.3174442008,5.716140736E-5
0.02465,0.3174430529,5.549342316E-5
0.0247,0.3174418661,5.377067407E-5
0.02475,0.3174406415,5.199486123E-5
0.0248,0.3174393804,5.016773813E-5
0.02485,0.317438084,4.829110891E-5
0.0249,0.3174367536,4.636682654E-5
0.02495,0.3174353904,4.4396791E-5
0.025,0.3174339959,4.238294739E-5
0.02505,0.3174325714,4.032728405E-5
0.0251,0.3174311184,3.823183054E-5
0.02515,0.3174296382,3.609865565E-5
0.0252,0.3174281323,3.392986537E-5
0.02525,0.3174266022,3.17276008E-5
0.0253,0.3174250494,2.949403604E-5
0.02535,0.3174234754,2.723137601E-5
0.0254,0.3174218819,2.494185432E-5
0.02545,0.3174202703,2.262773102E-5
0.0255,0.3174186423,2.029129041E-5
0.02555,0.3174169995,1.793483874E-5
0.0256,0.3174153435,1.556070195E-5
0.02565,0.3174136759,1.31712234E-5
0.0257,0.3174119983,1.076876151E-5
0.02575,0.3174103125,8.35568746E-6
0.0258,0.3174086201,5.93438283E-6
0.02585,0.3174069228,3.507237277E-6
0.0259,0.3174052222,1.076646152E-6
0.02595,0.31740352,-1.354991853E-6
0.026,0.3174018179,-3.785277079E-6
0.02605,0.3174001175,-6.211811265E-6
0.0261,0.3173984207,-8.632199908E-6
0.02615,0.3173967289,-1.104405463E-5
0.0262,0.317395044,-1.344499555E-5
0.02625,0.3173933675,-1.583265359E-5
0.0263,0.3173917011,-1.820467287E-5
0.02635,0.3173900465,-2.055871296E-5
0.0264,0.3173884053,-2.289245127E-5
0.02645,0.3173867791,-2.520358527E-5
0.0265,0.3173851695,-2.748983478E-5
0.02655,0.3173835781,-2.974894424E-5
0.0266,0.3173820065,-3.197868493E-5
0.02665,0.3173804562,-3.417685711E-5
0.0267,0.3173789287,-3.634129229E-5
0.02675,0.3173774257,-3.846985526E-5
0.0268,0.3173759484,-4.056044627E-5
0.02685,0.3173744985,-4.261100306E-5
0.0269,0.3173730773,-4.46195029E-5
0.02695,0.3173716862,-4.658396461E-5
0.027,0.3173703266,-4.850245046E-5
0.02705,0.3173689999,-5.037306812E-5
0.0271,0.3173677073,-5.219397251E-5
0.02715,0.3173664501,-5.396336761E-5
0.0272,0.3173652296,-5.567950824E-5
0.02725,0.317364047,-5.734070176E-5
0.0273,0.3173629034,-5.894530976E-5
0.02735,0.3173618,-6.049174964E-5
0.0274,0.3173607379,-6.197849621E-5
0.02745,0.317359718,-6.340408318E-5
0.0275,0.3173587415,-6.476710456E-5
0.02755,0.3173578092,-6.606621611E-5
0.0276,0.3173569221,-6.730013663E-5
0.02765,0.3173560811,-6.846764922E-5
0.0277,0.317355287,-6.956760247E-5
0.02775,0.3173545405,-7.059891162E-5
0.0278,0.3173538425,-7.156055961E-5
0.02785,0.3173531936,-7.245159807E-5
0.0279,0.3173525944,-7.327114829E-5
0.02795,0.3173520455,-7.401840204E-5
0.028,0.3173515476,-7.469262239E-5
0.02805,0.3173511009,-7.529314445E-5
0.0281,0.3173507061,-7.581937598E-5
0.02815,0.3173503635,-7.627079801E-5
0.0282,0.3173500734,-7.664696535E-5
0.02825,0.3173498362,-7.694750699E-5
0.0283,0.317349652,-7.717212653E-5
0.02835,0.317349521,-7.73206024E-5
0.0284,0.3173494434,-7.739278812E-5
0.02845,0.3173494192,-7.738861246E-5
0.0285,0.3173494485,-7.730807947E-5
0.02855,0.3173495313,-7.715126848E-5
0.0286,0.3173496674,-7.691833407E-5
0.02865,0.3173498567,-7.660950585E-5
0.0287,0.317350099,-7.622508828E-5
0.02875,0.3173503942,-7.576546037E-5
0.0288,0.3173507418,-7.52310753E-5
0.02885,0.3173511416,-7.462245993E-5
0.0289,0.3173515932,-7.394021438E-5
0.02895,0.3173520961,-7.318501135E-5
0.029,0.3173526498,-7.235759548E-5
0.02905,0.3173532538,-7.145878267E-5
0.0291,0.3173539075,-7.048945919E-5
0.02915,0.3173546102,-6.94505809E-5
0.0292,0.3173553613,-6.834317222E-5
0.02925,0.31735616,-6.71683252E-5
0.0293,0.3173570055,-6.592719839E-5
0.02935,0.317357897,-6.462101575E-5
0.0294,0.3173588335,-6.325106539E-5
0.02945,0.3173598143,-6.181869834E-5
0.0295,0.3173608383,-6.032532722E-5
0.02955,0.3173619045,-5.877242482E-5
0.0296,0.3173630118,-5.71615227E-5
0.02965,0.3173641592,-5.549420963E-5
0.0297,0.3173653456,-5.377213007E-5
