"Time","Subsystem #1|CTLs|Vars|PrefPV","Subsystem #1|CTLs|Vars|VDCerr"
0.00545,0.3174663885,3.149792343E-5
0.0055,0.3174675354,3.360541359E-5
0.00555,0.3174686642,3.567848176E-5
0.0056,0.3174697739,3.771508156E-5
0.00565,0.3174708633,3.971320258E-5
0.0057,0.3174719314,4.167087236E-5
0.00575,0.3174729772,4.358615834E-5
0.0058,0.3174739996,4.545716979E-5
0.00585,0.3174749975,4.728205963E-5
0.0059,0.3174759701,4.905902631E-5
0.00595,0.3174769163,5.078631556E-5
0.006,0.3174778352,5.246222215E-5
0.00605,0.317478726,5.408509154E-5
0.0061,0.3174795876,5.565332157E-5
0.00615,0.3174804194,5.7165364E-5
0.0062,0.3174812203,5.861972607E-5
0.00625,0.3174819898,6.001497195E-5
0.0063,0.3174827269,6.134972419E-5
0.00635,0.3174834311,6.262266507E-5
0.0064,0.3174841015,6.38325379E-5
0.00645,0.3174847375,6.497814827E-5
0.0065,0.3174853385,6.605836522E-5
0.00655,0.3174859039,6.707212237E-5
0.0066,0.3174864331,6.801841898E-5
0.00665,0.3174869257,6.889632093E-5
0.0067,0.3174873811,6.970496163E-5
0.00675,0.3174877988,7.044354292E-5
0.0068,0.3174881785,7.111133582E-5
0.00685,0.3174885198,7.170768127E-5
0.0069,0.3174888224,7.223199077E-5
0.00695,0.3174890859,7.2683747E-5
0.007,0.3174893101,7.306250426E-5
0.00705,0.3174894948,7.336788898E-5
0.0071,0.3174896398,7.359960006E-5
0.00715,0.3174897449,7.375740917E-5
0.0072,0.31748981,7.384116098E-5
0.00725,0.3174898351,7.385077329E-5
0.0073,0.3174898202,7.378623715E-5
0.00735,0.3174897653,7.364761685E-5
0.0074,0.3174896703,7.343504985E-5
0.00745,0.3174895355,7.314874664E-5
0.0075,0.317489361,7.278899054E-5
0.00755,0.3174891468,7.235613744E-5
0.0076,0.3174888933,7.18506154E-5
0.00765,0.3174886007,7.127292425E-5
0.0077,0.3174882692,7.062363513E-5
0.00775,0.3174878992,6.990338985E-5
0.0078,0.3174874912,6.911290031E-5
0.00785,0.3174870453,6.825294778E-5
0.0079,0.3174865622,6.732438211E-5
0.00795,0.3174860423,6.632812093E-5
0.008,0.317485486,6.526514869E-5
0.00805,0.317484894,6.413651571E-5
0.0081,0.3174842669,6.294333715E-5
0.00815,0.3174836052,6.168679189E-5
0.0082,0.3174829096,6.036812136E-5
0.00825,0.3174821807,5.898862832E-5
0.0083,0.3174814194,5.754967558E-5
0.00835,0.3174806264,5.605268464E-5
0.0084,0.3174798024,5.449913425E-5
0.00845,0.3174789483,5.289055901E-5
0.0085,0.3174780648,5.122854782E-5
0.00855,0.317477153,4.951474229E-5
0.0086,0.3174762136,4.775083515E-5
0.00865,0.3174752476,4.593856856E-5
0.0087,0.317474256,4.407973239E-5
0.00875,0.3174732397,4.217616246E-5
0.0088,0.3174721998,4.022973868E-5
0.00885,0.3174711372,3.824238325E-5
0.0089,0.317470053,3.621605873E-5
0.00895,0.3174689484,3.415276609E-5
0.009,0.3174678243,3.205454275E-5
0.00905,0.3174666818,2.992346056E-5
0.0091,0.3174655222,2.776162374E-5
0.00915,0.3174643466,2.557116683E-5
0.0092,0.3174631561,2.335425254E-5
0.00925,0.3174619518,2.111306967E-5
0.0093,0.3174607351,1.884983087E-5
0.00935,0.317459507,1.656677054E-5
0.0094,0.3174582688,1.426614255E-5
0.00945,0.3174570218,1.195021805E-5
0.0095,0.3174557671,9.621283252E-6
0.00955,0.3174545059,7.281637106E-6
0.0096,0.3174532396,4.933589089E-6
0.00965,0.3174519694,2.579456898E-6
0.0097,0.3174506965,2.215641679E-7
0.00975,0.3174494222,-2.137761814E-6
0.0098,0.3174481478,-4.496192417E-6
0.00985,0.3174468744,-6.851399958E-6
0.0099,0.3174456035,-9.201059997E-6
0.00995,0.3174443361,-1.154285364E-5
0.01,0.3174430736,-1.38744698E-5
0.01005,0.3174418172,-1.619360751E-5
0.0101,0.3174405682,-1.849797817E-5
0.01015,0.3174393277,-2.078530782E-5
0.0102,0.317438097,-2.305333935E-5
0.01025,0.3174368774,-2.529983477E-5
0.0103,0.31743567,-2.752257738E-5
0.01035,0.3174422187,-1.538469256E-5
0.0104,0.317483977,6.193401255E-5
0.01045,0.3175990938,2.750288716E-4
0.0105,0.3178157826,6.760666647E-4
0.01055,0.3181485463,0.001291803832
0.0106,0.3186038293,0.002134063974
0.01065,0.3191832544,0.003205738447
0.0107,0.3198855498,0.004504357933
0.01075,0.3207077341,0.006024289233
0.0108,0.3216458595,0.007758112815
0.01085,0.3226954742,0.009697479768
0.0109,0.323851908,0.011833641
0.01095,0.325110447,0.01415777073
0.011,0.3264664383,0.01666116089
0.01105,0.3279153516,0.01933533456
0.0111,0.3294528134,0.022172109
0.01115,0.3310746238,0.0251636275
0.0112,0.3327767638,0.02830237195
0.01125,0.3345553958,0.0315811639
0.0113,0.3364068606,0.03499315868
0.01135,0.338327672,0.03853183558
0.0114,0.3403145109,0.04219098587
0.01145,0.3423642175,0.04596469985
0.0115,0.3444737852,0.04984735345
0.01155,0.3466403526,0.05383359501
0.0116,0.3488611973,0.05791833224
0.01165,0.3511337287,0.06209671972
0.0117,0.3534554816,0.06636414678
0.01175,0.3558241103,0.07071622602
0.0118,0.3582373826,0.07514878227
0.01185,0.3606931739,0.07965784217
0.0119,0.3631894624,0.08423962415
0.01195,0.3657243237,0.08889052902
0.012,0.3682959261,0.09360713095
0.01205,0.3709025258,0.09838616894
0.0121,0.373542463,0.1032245387
0.01215,0.3762141575,0.1081192849
0.0122,0.3789161047,0.113067594
0.01225,0.3816468722,0.1180667871
0.0123,0.384405096,0.1231143134
0.01235,0.3871894771,0.128207744
0.0124,0.3899987787,0.1333447659
0.01245,0.3928318226,0.1385231764
0.0125,0.3956874868,0.1437408773
0.01255,0.3985647027,0.1489958704
0.0126,0.4014624521,0.1542862522
0.01265,0.4043797652,0.1596102096
0.0127,0.407315718,0.164966015
0.01275,0.4102694302,0.1703520227
0.0128,0.4132400629,0.1757666645
0.01285,0.4162268168,0.1812084461
0.0129,0.4192289299,0.1866759436
0.01295,0.4222456763,0.1921677998
0.013,0.4252763637,0.1976827211
0.01305,0.4283203325,0.2032194745
0.0131,0.4313769535,0.2087768845
0.01315,0.434445627,0.2143538303
0.0132,0.4375257811,0.2199492434
0.01325,0.4406168704,0.2255621047
0.0133,0.4437183745,0.2311914422
0.01335,0.4468297972,0.236836329
0.0134,0.4499506651,0.2424958807
0.01345,0.4530805263,0.2481692534
0.0135,0.4562189496,0.253855642
0.01355,0.4593655236,0.2595542782
0.0136,0.4625198554,0.2652644284
0.01365,0.4656815698,0.2709853924
0.0137,0.4688503087,0.2767165017
0.01375,0.4720257299,0.2824571178
0.0138,0.4752075066,0.2882066307
0.01385,0.4783953265,0.2939644578
0.0139,0.481588891,0.2997300423
0.01395,0.4847879148,0.305502852
0.014,0.4879921251,0.3112823782
0.01405,0.4912012609,0.3170681343
0.0141,0.4944150725,0.3228596552
0.01415,0.4976333211,0.3286564955
0.0142,0.500855778,0.3344582294
0.01425,0.5040822242,0.3402644488
0.0143,0.5073124499,0.3460747634
0.01435,0.5105462544,0.351888799
0.0144,0.5137834449,0.3577061972
0.01445,0.5170238367,0.3635266144
0.0145,0.5202672529,0.3693497213
0.01455,0.5235135233,0.3751752017
0.0146,0.5267624849,0.3810027525
0.01465,0.5300139809,0.3868320826
0.0147,0.5332678609,0.3926629122
0.01475,0.5365239801,0.3984949728
0.0148,0.5397821993,0.4043280062
0.01485,0.5430423847,0.4101617638
0.0149,0.5463044073,0.4159960068
0.01495,0.5495681431,0.421830505
0.015,0.5528334722,0.4276650368
0.01505,0.5561002795,0.4334993885
0.0151,0.5593684535,0.4393333541
0.01515,0.5626378868,0.445166735
0.0152,0.5659084755,0.4509993391
0.01525,0.5691801194,0.456830981
0.0153,0.5724527213,0.4626614816
0.01535,0.5757261874,0.4684906675
0.0154,0.5790004265,0.4743183708
0.01545,0.5822753506,0.4801444291
0.0155,0.585550874,0.4859686846
0.01555,0.5888269137,0.4917909848
0.0156,0.5921033891,0.497611181
0.01565,0.5953802218,0.5034291294
0.0157,0.5986573355,0.5092446897
0.01575,0.6019346559,0.5150577257
0.0158,0.6052121107,0.5208681047
0.01585,0.6084896293,0.5266756975
0.0159,0.6117671429,0.5324803779
0.01595,0.6150445844,0.5382820231
0.016,0.6183218879,0.5440805128
0.01605,0.6215989892,0.5498757296
0.0161,0.6248758254,0.5556675588
0.01615,0.6281523349,0.5614558879
0.0162,0.6314284573,0.5672406068
0.01625,0.6347041332,0.5730216076
0.0163,0.6379793046,0.5787987844
0.01635,0.641253914,0.584572033
0.0164,0.6445279054,0.5903412515
0.01645,0.6478012234,0.5961063393
0.0165,0.6510738134,0.6018671975
0.01655,0.6543456216,0.6076237287
0.0166,0.6576165952,0.6133758371
0.01665,0.6608866818,0.6191234279
0.0167,0.6641558297,0.6248664078
0.01675,0.6674239878,0.6306046845
0.0168,0.6706911058,0.6363381671
0.01685,0.6739571337,0.6420667653
0.0169,0.6772220219,0.6477903901
0.01695,0.6804857215,0.6535089533
0.017,0.683748184,0.6592223673
0.01705,0.687009361,0.6649305456
0.0171,0.6902692049,0.6706334023
0.01715,0.6935276681,0.6763308521
0.0172,0.6967847035,0.6820228105
0.01725,0.7000402642,0.6877091934
0.0173,0.7032943036,0.6933899173
0.01735,0.7065467753,0.6990648992
0.0174,0.7097976333,0.7047340565
0.01745,0.7130468314,0.710397307
0.0175,0.7162943241,0.7160545691
0.01755,0.7195400656,0.7217057612
0.0176,0.7227840105,0.7273508022
0.01765,0.7260261135,0.7329896114
0.0177,0.7292663294,0.738622108
0.01775,0.7325046131,0.7442482118
0.0178,0.7357409194,0.7498678425
0.01785,0.7389752036,0.7554809202
0.0179,0.7422074206,0.7610873649
0.01795,0.7454375257,0.7666870971
0.018,0.7486654739,0.772280037
0.01805,0.7518912206,0.7778661052
0.0181,0.7551147209,0.7834452221
0.01815,0.75833593,0.7890173084
0.0182,0.7615548033,0.7945822847
0.01825,0.7647712959,0.8001400717
0.0183,0.767985363,0.8056905899
0.01835,0.7711969597,0.81123376
0.0184,0.7744060413,0.8167695026
0.01845,0.7776125628,0.8222977382
0.0185,0.7808164792,0.8278183875
0.01855,0.7840177455,0.8333313708
0.0186,0.7872163167,0.8388366086
0.01865,0.7904121456,0.8443340174
0.0187,0.7936051683,0.8498234828
0.01875,0.7967952936,0.8553048399
0.0188,0.7999824196,0.8607779041
0.01885,0.8031664471,0.8662424961
0.0189,0.8063472793,0.8716984406
0.01895,0.8095248216,0.8771455669
0.019,0.8126989814,0.8825837082
0.01905,0.8158696683,0.8880127013
0.0191,0.8190367939,0.8934323871
0.01915,0.8222002714,0.8988426098
0.0192,0.8253600159,0.9042432169
0.01925,0.8285159444,0.9096340593
0.0193,0.8316679752,0.915014991
0.01935,0.8348160285,0.9203858688
0.0194,0.8379600257,0.9257465525
0.01945,0.8410998898,0.9310969046
0.0195,0.8442355452,0.9364367902
0.01955,0.8473669175,0.9417660769
0.0196,0.8504939337,0.9470846348
0.01965,0.853616522,0.9523923363
0.0197,0.8567346118,0.9576890559
0.01975,0.8598481334,0.9629746706
0.0198,0.8629570185,0.9682490591
0.01985,0.8660611998,0.9735121024
0.0199,0.8691606108,0.9787636833
0.01995,0.8722551862,0.9840036864
0.02,0.8753448616,0.9892319984
0.02005,0.8784295735,0.9944485074
0.0201,0.8815092591,0.9996531034
0.02015,0.8845838569,1.004845678
0.0202,0.8876533059,1.010026125
0.02025,0.8907175458,1.015194338
0.0203,0.8937765175,1.020350214
0.02035,0.8968301624,1.025493651
0.0204,0.8998784226,1.030624547
0.02045,0.902921241,1.035742804
0.0205,0.9059585613,1.040848323
0.02055,0.9089903278,1.045941008
0.0206,0.9120164854,1.051020763
0.02065,0.9150369798,1.056087494
0.0207,0.9180517573,1.061141108
0.02075,0.9210607649,1.066181513
0.0208,0.92406395,1.071208619
0.02085,0.9270612609,1.076222337
0.0209,0.9300526463,1.081222578
0.02095,0.9330380555,1.086209256
0.021,0.9360174386,1.091182284
0.02105,0.9389907461,1.096141577
0.0211,0.941957929,1.101087053
0.02115,0.944918939,1.106018628
0.0212,0.9478737283,1.110936222
0.02125,0.9508222497,1.115839752
0.0213,0.9537644565,1.120729141
0.02135,0.9567003026,1.125604309
0.0214,0.9596297423,1.13046518
0.02145,0.9625527305,1.135311677
0.0215,0.9654692227,1.140143724
0.02155,0.968379175,1.144961248
0.0216,0.9712825436,1.149764175
0.02165,0.9741792858,1.154552433
0.0217,0.977069359,1.159325951
0.02175,0.9799527212,1.164084658
0.0218,0.9828293311,1.168828485
0.02185,0.9856991478,1.173557363
0.0219,0.9885621307,1.178271226
0.02195,0.9914182401,1.182970007
0.022,0.9942674366,1.187653641
0.02205,0.9971096812,1.192322063
0.0221,0.9999449357,1.19697521
0.02215,1.002773162,1.201613019
0.0222,1.005594323,1.206235429
0.02225,1.008408382,1.210842379
0.0223,1.011215303,1.215433811
0.02235,1.014015049,1.220009665
0.0224,1.016807585,1.224569884
0.02245,1.019592877,1.229114411
0.0225,1.022370891,1.233643191
0.02255,1.025141592,1.238156169
0.0226,1.027904948,1.242653292
0.02265,1.030660925,1.247134506
0.0227,1.033409492,1.25159976
0.02275,1.036150616,1.256049005
0.0228,1.038884267,1.260482188
0.02285,1.041610414,1.264899263
0.0229,1.044329027,1.269300182
0.02295,1.047040076,1.273684897
0.023,1.049743533,1.278053362
0.02305,1.052439368,1.282405534
0.0231,1.055127553,1.286741369
0.02315,1.057808062,1.291060823
0.0232,1.060480866,1.295363855
0.02325,1.063145941,1.299650424
0.0233,1.065803259,1.30392049
0.02335,1.068452795,1.308174015
0.0234,1.071094525,1.312410961
0.02345,1.073728424,1.316631291
0.0235,1.076354468,1.320834969
0.02355,1.078972635,1.325021961
0.0236,1.0815829,1.329192233
0.02365,1.084185243,1.333345752
0.0237,1.086779642,1.337482487
0.02375,1.089366075,1.341602406
0.0238,1.091944522,1.34570548
0.02385,1.094514962,1.34979168
0.0239,1.097077377,1.353860979
0.02395,1.099631747,1.35791335
0.024,1.102178053,1.361948768
0.02405,1.104716279,1.365967207
0.0241,1.107246407,1.369968643
0.02415,1.109768419,1.373953056
0.0242,1.112282299,1.377920422
0.02425,1.114788033,1.38187072
0.0243,1.117285603,1.385803933
0.02435,1.119774997,1.38972004
0.0244,1.1222562,1.393619025
0.02445,1.124729197,1.39750087
0.0245,1.127193977,1.40136556
0.02455,1.129650526,1.40521308
0.0246,1.132098833,1.409043418
0.02465,1.134538886,1.412856559
0.0247,1.136970674,1.416652493
0.02475,1.139394187,1.420431209
0.0248,1.141809415,1.424192698
0.02485,1.144216349,1.42793695
0.0249,1.14661498,1.431663958
0.02495,1.149005299,1.435373715
0.025,1.151387299,1.439066216
0.02505,1.153760972,1.442741456
0.0251,1.156126313,1.446399431
0.02515,1.158483315,1.450040138
0.0252,1.160831971,1.453663576
0.02525,1.163172278,1.457269744
0.0253,1.16550423,1.460858642
0.02535,1.167827823,1.46443027
0.0254,1.170143055,1.467984631
0.02545,1.17244992,1.471521728
0.0255,1.174748418,1.475041565
0.02555,1.177038547,1.478544147
0.0256,1.179320303,1.482029479
0.02565,1.181593687,1.485497567
0.0257,1.183858699,1.488948421
0.02575,1.186115337,1.492382048
0.0258,1.188363602,1.495798457
0.02585,1.190603496,1.499197659
0.0259,1.19283502,1.502579666
0.02595,1.195058175,1.505944489
0.026,1.197272964,1.509292141
0.02605,1.19947939,1.512622637
0.0261,1.201677457,1.515935991
0.02615,1.203867168,1.519232219
0.0262,1.206048527,1.522511337
0.02625,1.20822154,1.525773363
0.0263,1.210386211,1.529018315
0.02635,1.212542546,1.532246212
0.0264,1.214690552,1.535457074
0.02645,1.216830234,1.538650922
0.0265,1.218961601,1.541827778
0.02655,1.221084659,1.544987663
0.0266,1.223199417,1.548130602
0.02665,1.225305883,1.551256618
0.0267,1.227404066,1.554365736
0.02675,1.229493974,1.557457981
0.0268,1.231575619,1.56053338
0.02685,1.23364901,1.563591961
0.0269,1.235714157,1.566633751
0.02695,1.237771071,1.569658778
0.027,1.239819764,1.572667073
0.02705,1.241860248,1.575658666
0.0271,1.243892535,1.578633586
0.02715,1.245916637,1.581591868
0.0272,1.247932568,1.584533541
0.02725,1.249940341,1.58745864
0.0273,1.251939969,1.590367199
0.02735,1.253931449,1.593259218
0.0274,1.25591473,1.596134613
0.02745,1.257889727,1.598993231
0.0275,1.259856347,1.601834914
0.02755,1.261814505,1.604659508
0.0276,1.26376412,1.607466875
0.02765,1.265705116,1.610256881
0.0277,1.267637423,1.613029406
0.02775,1.269560974,1.615784334
0.0278,1.271475708,1.61852156
0.02785,1.273381567,1.621240988
0.0279,1.275278497,1.623942526
0.02795,1.277166451,1.626626094
0.028,1.279045381,1.629291615
0.02805,1.280915246,1.631939021
0.0281,1.282776009,1.634568251
0.02815,1.284627634,1.637179249
0.0282,1.28647009,1.639771967
0.02825,1.288303349,1.64234636
0.0283,1.290127385,1.644902393
0.02835,1.291942176,1.647440032
0.0284,1.293747703,1.649959251
0.02845,1.29554395,1.652460028
0.0285,1.297330902,1.654942348
0.02855,1.299108548,1.657406198
0.0286,1.30087688,1.659851571
0.02865,1.30263589,1.662278465
0.0287,1.304385575,1.664686881
0.02875,1.306125932,1.667076824
0.0288,1.307856963,1.669448305
0.02885,1.309578669,1.671801338
0.0289,1.311291055,1.674135938
0.02895,1.312994127,1.676452128
0.029,1.314687893,1.678749932
0.02905,1.316372364,1.681029377
0.0291,1.31804755,1.683290494
0.02915,1.319713466,1.685533317
0.0292,1.321370127,1.687757884
0.02925,1.323017548,1.689964233
0.0293,1.324655749,1.692152409
0.02935,1.326284748,1.694322455
0.0294,1.327904567,1.696474421
0.02945,1.329515228,1.698608355
0.0295,1.331116754,1.700724312
0.02955,1.332709171,1.702822346
0.0296,1.334292505,1.704902514
0.02965,1.335866783,1.706964876
0.0297,1.337432032,1.709009492
0.02975,1.338988283,1.711036426
0.0298,1.340535566,1.713045744
0.02985,1.342073911,1.715037512
0.0299,1.343603353,1.717011798
0.02995,1.345123922,1.718968673
0.03,1.346635655,1.720908208
0.03005,1.348138585,1.722830477
0.0301,1.349632748,1.724735554
0.03015,1.35111818,1.726623514
0.0302,1.352594918,1.728494435
0.03025,1.354063001,1.730348396
0.0303,1.355522465,1.732185475
0.03035,1.356973351,1.734005752
0.0304,1.358415697,1.73580931
0.03045,1.359849544,1.737596229
0.0305,1.361274931,1.739366595
0.03055,1.3626919,1.741120489
0.0306,1.364100491,1.742857997
0.03065,1.365500747,1.744579204
0.0307,1.36689271,1.746284197
0.03075,1.368276421,1.74797306
0.0308,1.369651923,1.749645881
0.03085,1.371019259,1.751302748
0.0309,1.372378473,1.752943749
0.03095,1.373729606,1.75456897
0.031,1.375072704,1.756178501
0.03105,1.376407809,1.75777243
0.0311,1.377734966,1.759350846
0.03115,1.379054217,1.760913838
0.0312,1.380365607,1.762461494
0.03125,1.38166918,1.763993905
0.0313,1.38296498,1.765511158
0.03135,1.384253051,1.767013343
0.0314,1.385533437,1.768500549
0.03145,1.386806181,1.769972865
0.0315,1.388071329,1.771430379
0.03155,1.389328922,1.772873181
0.0316,1.390579006,1.774301357
0.03165,1.391821624,1.775714997
0.0317,1.393056819,1.777114189
0.03175,1.394284635,1.778499019
0.0318,1.395505115,1.779869574
0.03185,1.396718302,1.781225943
0.0319,1.397924239,1.78256821
0.03195,1.399122968,1.783896462
0.032,1.400314531,1.785210785
0.03205,1.401498972,1.786511263
0.0321,1.402676332,1.787797982
0.03215,1.403846652,1.789071024
0.0322,1.405009975,1.790330475
0.03225,1.406166341,1.791576417
0.0323,1.407315791,1.792808932
0.03235,1.408458366,1.794028103
0.0324,1.409594107,1.79523401
0.03245,1.410723053,1.796426735
0.0325,1.411845244,1.797606359
0.03255,1.41296072,1.79877296
0.0326,1.414069519,1.799926617
0.03265,1.415171682,1.80106741
0.0327,1.416267245,1.802195416
0.03275,1.417356249,1.803310713
0.0328,1.41843873,1.804413376
0.03285,1.419514727,1.805503483
0.0329,1.420584276,1.806581109
0.03295,1.421647415,1.807646328
0.033,1.422704181,1.808699216
0.03305,1.42375461,1.809739845
0.0331,1.424798739,1.81076829
0.03315,1.425836603,1.811784623
0.0332,1.426868239,1.812788915
0.03325,1.427893681,1.81378124
0.0333,1.428912965,1.814761667
0.03335,1.429926126,1.815730268
0.0334,1.430933199,1.816687113
0.03345,1.431934218,1.817632272
0.0335,1.432929217,1.818565814
0.03355,1.433918231,1.819487807
0.0336,1.434901293,1.820398321
0.03365,1.435878437,1.821297424
0.0337,1.436849698,1.822185184
0.03375,1.437815107,1.823061667
0.0338,1.438774699,1.823926942
0.03385,1.439728507,1.824781076
0.0339,1.440676564,1.825624135
0.03395,1.441618902,1.826456186
0.034,1.442555555,1.827277296
0.03405,1.443486556,1.82808753
0.0341,1.444411937,1.828886955
0.03415,1.445331732,1.829675637
0.0342,1.446245972,1.830453643
0.03425,1.447154691,1.831221038
0.0343,1.448057922,1.831977888
0.03435,1.448955698,1.83272426
0.0344,1.449848052,1.83346022
0.03445,1.450735016,1.834185835
0.0345,1.451616624,1.83490117
0.03455,1.452492909,1.835606294
0.0346,1.453363905,1.836301272
0.03465,1.454229645,1.836986173
0.0347,1.455090164,1.837661064
0.03475,1.455945494,1.838326013
0.0348,1.456795671,1.838981088
0.03485,1.457640729,1.839626358
0.0349,1.458480703,1.840261893
0.03495,1.459315628,1.840887763
0.035,1.460145539,1.841504037
0.03505,1.460970471,1.842110786
0.0351,1.461790462,1.842708082
0.03515,1.462605547,1.843295998
0.0352,1.463415763,1.843874605
0.03525,1.464221147,1.844443977
0.0353,1.465021737,1.84500419
0.03535,1.465817571,1.845555316
0.0354,1.466608687,1.846097433
0.03545,1.467395125,1.846630618
0.0355,1.468176924,1.847154946
0.03555,1.468954123,1.847670498
0.0356,1.469726763,1.848177351
0.03565,1.470494886,1.848675587
0.0357,1.471258532,1.849165287
0.03575,1.472017745,1.849646533
0.0358,1.472772565,1.850119407
0.03585,1.473523038,1.850583995
0.0359,1.474269206,1.851040382
0.03595,1.475011115,1.851488654
0.036,1.475748808,1.851928899
0.03605,1.476482333,1.852361206
0.0361,1.477211735,1.852785663
0.03615,1.477937061,1.853202363
0.0362,1.47865836,1.853611397
0.03625,1.479375678,1.85401286
0.0363,1.480089067,1.854406844
0.03635,1.480798574,1.854793447
0.0364,1.481504251,1.855172765
0.03645,1.482206149,1.855544896
0.0365,1.482904319,1.85590994
0.03655,1.483598814,1.856267998
0.0366,1.484289688,1.856619171
0.03665,1.484976993,1.856963562
0.0367,1.485660784,1.857301277
0.03675,1.486341118,1.85763242
0.0368,1.487018049,1.857957098
0.03685,1.487691634,1.85827542
0.0369,1.488361931,1.858587495
0.03695,1.489028997,1.858893433
