"Time","Subsystem #1|CTLs|Vars|PrefPV","Subsystem #1|CTLs|Vars|VDCerr"
0.00625,0.3174226221,3.205156692E-5
0.0063,0.3174239201,3.419840403E-5
0.00635,0.3174251986,3.6311489E-5
0.0064,0.3174264561,3.838873558E-5
0.00645,0.3174276916,4.042809285E-5
0.0065,0.3174289037,4.242754726E-5
0.00655,0.3174300912,4.438512463E-5
0.0066,0.3174312531,4.629889205E-5
0.00665,0.3174323881,4.816695988E-5
0.0067,0.3174334951,4.998748354E-5
0.00675,0.3174345731,5.175866537E-5
0.0068,0.317435621,5.347875642E-5
0.00685,0.3174366376,5.514605816E-5
0.0069,0.3174376221,5.675892414E-5
0.00695,0.3174385735,5.831576168E-5
0.007,0.3174394908,5.981503339E-5
0.00705,0.3174403731,6.125525871E-5
0.0071,0.3174412195,6.263501536E-5
0.00715,0.3174420293,6.395294079E-5
0.0072,0.3174428015,6.520773348E-5
0.00725,0.3174435355,6.639815424E-5
0.0073,0.3174442305,6.752302746E-5
0.00735,0.3174448859,6.858124225E-5
0.0074,0.3174455009,6.957175354E-5
0.00745,0.317446075,7.049358313E-5
0.0075,0.3174466076,7.134582063E-5
0.00755,0.3174470982,7.212762441E-5
0.0076,0.3174475463,7.283822237E-5
0.00765,0.3174479515,7.347691275E-5
0.0077,0.3174483133,7.404306482E-5
0.00775,0.3174486314,7.453611949E-5
0.0078,0.3174489055,7.495558985E-5
0.00785,0.3174491353,7.530106169E-5
0.0079,0.3174493207,7.557219389E-5
0.00795,0.3174494613,7.576871874E-5
0.008,0.3174495571,7.589044225E-5
0.00805,0.3174496079,7.593724428E-5
0.0081,0.3174496138,7.590907872E-5
0.00815,0.3174495747,7.580597348E-5
0.0082,0.3174494906,7.562803053E-5
0.00825,0.3174493617,7.537542572E-5
0.0083,0.3174491881,7.504840866E-5
0.00835,0.3174489699,7.464730245E-5
0.0084,0.3174487073,7.417250336E-5
0.00845,0.3174484007,7.362448047E-5
0.0085,0.3174480502,7.300377515E-5
0.00855,0.3174476564,7.231100056E-5
0.0086,0.3174472194,7.154684102E-5
0.00865,0.3174467399,7.071205139E-5
0.0087,0.3174462182,6.980745622E-5
0.00875,0.3174456549,6.883394904E-5
0.0088,0.3174450505,6.779249139E-5
0.00885,0.3174444057,6.668411194E-5
0.0089,0.317443721,6.55099054E-5
0.00895,0.3174429971,6.42710315E-5
0.009,0.3174422348,6.29687138E-5
0.00905,0.3174414348,6.160423849E-5
0.0091,0.3174405979,6.017895313E-5
0.00915,0.3174397249,5.869426529E-5
0.0092,0.3174388168,5.715164119E-5
0.00925,0.3174378742,5.555260423E-5
0.0093,0.3174368983,5.389873348E-5
0.00935,0.31743589,5.219166213E-5
0.0094,0.3174348502,5.043307586E-5
0.00945,0.3174337801,4.86247112E-5
0.0095,0.3174326806,4.676835378E-5
0.00955,0.3174315528,4.486583655E-5
0.0096,0.3174303979,4.291903803E-5
0.00965,0.317429217,4.09298804E-5
0.0097,0.3174280112,3.890032761E-5
0.00975,0.3174267818,3.683238344E-5
0.0098,0.31742553,3.472808952E-5
0.00985,0.3174242569,3.258952334E-5
0.0099,0.3174229639,3.041879612E-5
0.00995,0.3174216523,2.821805082E-5
