"Time","Subsystem #1|CTLs|Vars|PrefPV","Subsystem #1|CTLs|Vars|VDCerr"
0.01685,0.646367279,0.6402854376
0.0169,0.6493816534,0.6459926169
0.01695,0.6523948395,0.6516945674
0.017,0.6554067889,0.6573911947
0.01705,0.6584174534,0.6630824052
0.0171,0.6614267853,0.6687681064
0.01715,0.6644347373,0.6744482063
0.0172,0.6674412622,0.6801226135
0.01725,0.6704463134,0.6857912375
0.0173,0.6734498444,0.6914539881
0.01735,0.676451809,0.6971107761
0.0174,0.6794521612,0.7027615123
0.01745,0.6824508552,0.7084061086
0.0175,0.6854478457,0.7140444769
0.01755,0.6884430873,0.7196765298
0.0176,0.6914365348,0.7253021802
0.01765,0.6944281435,0.7309213416
0.0177,0.6974178684,0.7365339277
0.01775,0.7004056651,0.7421398526
0.0178,0.7033914891,0.7477390308
0.01785,0.706375296,0.753331377
0.0179,0.7093570417,0.7589168064
0.01795,0.7123366821,0.7644952342
0.018,0.7153141733,0.7700665762
0.01805,0.7182894715,0.7756307483
0.0181,0.7212625329,0.7811876665
0.01815,0.7242333139,0.7867372473
0.0182,0.727201771,0.7922794073
0.01825,0.7301678607,0.7978140633
0.0183,0.7331315396,0.8033411323
0.01835,0.7360927645,0.8088605316
0.0184,0.739051492,0.8143721786
0.01845,0.7420076792,0.8198759908
0.0185,0.7449612828,0.825371886
0.01855,0.7479122598,0.8308597822
0.0186,0.7508605673,0.8363395974
0.01865,0.7538061624,0.8418112499
0.0187,0.7567490023,0.8472746581
0.01875,0.7596890441,0.8527297406
0.0188,0.762626245,0.8581764159
0.01885,0.7655605625,0.8636146031
0.0189,0.7684919538,0.869044221
0.01895,0.7714203763,0.8744651887
0.019,0.7743457876,0.8798774256
0.01905,0.777268145,0.8852808509
0.0191,0.7801874062,0.8906753842
0.01915,0.7831035287,0.8960609451
0.0192,0.7860164701,0.9014374533
0.01925,0.7889261881,0.9068048288
0.0193,0.7918326405,0.9121629916
0.01935,0.7947357849,0.9175118617
0.0194,0.7976355792,0.9228513596
0.01945,0.8005319813,0.9281814054
0.0195,0.8034249488,0.9335019197
0.01955,0.8063144399,0.9388128232
0.0196,0.8092004125,0.9441140366
0.01965,0.8120828245,0.9494054808
0.0197,0.8149616313,0.9546870712
0.01975,0.8178367733,0.9599586937
0.0198,0.8207081703,0.9652201931
0.01985,0.8235757347,0.970471399
0.0199,0.8264393812,0.9757121462
0.01995,0.8292990266,0.9809422733
0.02,0.8321545895,0.9861616231
0.02005,0.8350059905,0.9913700423
0.0201,0.8378531521,0.996567381
0.02015,0.8406959983,1.001753493
0.0202,0.843534455,1.006928236
0.02025,0.8463684495,1.01209147
0.0203,0.8491979108,1.017243059
0.02035,0.8520227692,1.02238287
0.0204,0.8548429566,1.027510771
0.02045,0.8576584062,1.032626636
0.0205,0.8604690525,1.037730339
0.02055,0.8632748313,1.042821759
0.0206,0.8660756795,1.047900775
0.02065,0.8688715354,1.052967269
0.0207,0.8716623384,1.058021128
0.02075,0.8744480287,1.063062238
0.0208,0.877228548,1.068090488
0.02085,0.8800038388,1.073105771
0.0209,0.8827738446,1.078107979
0.02095,0.88553851,1.083097009
0.021,0.8882977803,1.088072757
0.02105,0.891051602,1.093035123
0.0211,0.8937999224,1.097984009
0.02115,0.8965426896,1.102919318
0.0212,0.8992798525,1.107840954
0.02125,0.9020113611,1.112748823
0.0213,0.9047371658,1.117642835
0.02135,0.907457218,1.122522898
0.0214,0.91017147,1.127388924
0.02145,0.9128798747,1.132240826
0.0215,0.9155823856,1.137078518
0.02155,0.9182789572,1.141901916
0.0216,0.9209695446,1.146710937
0.02165,0.9236541034,1.151505501
0.0217,0.9263325901,1.156285527
0.02175,0.9290049619,1.161050936
0.0218,0.9316711765,1.165801652
0.02185,0.9343311924,1.170537599
0.0219,0.9369849686,1.175258702
0.02195,0.9396324647,1.179964889
0.022,0.9422736411,1.184656086
0.02205,0.9449084588,1.189332225
0.0221,0.9475368792,1.193993234
0.02215,0.9501588645,1.198639046
0.0222,0.9527743774,1.203269595
0.02225,0.9553833813,1.207884814
0.0223,0.9579858399,1.212484639
0.02235,0.9605817179,1.217069007
0.0224,0.9631709803,1.221637855
0.02245,0.9657535926,1.226191122
0.0225,0.9683295211,1.230728749
0.02255,0.9708987324,1.235250677
0.0226,0.9734611941,1.239756848
0.02265,0.9760168737,1.244247207
0.0227,0.9785657399,1.248721697
0.02275,0.9811077615,1.253180265
0.0228,0.9836429081,1.257622857
0.02285,0.9861711497,1.262049422
0.0229,0.9886924569,1.266459909
0.02295,0.9912068008,1.270854268
0.023,0.9937141531,1.275232451
0.02305,0.9962144861,1.279594411
0.0231,0.9987077724,1.2839401
0.02315,1.001193985,1.288269473
0.0232,1.003673099,1.292582487
0.02325,1.006145087,1.296879098
0.0233,1.008609925,1.301159265
0.02335,1.011067588,1.305422945
0.0234,1.013518052,1.3096701
0.02345,1.015961294,1.31390069
0.0235,1.01839729,1.318114679
0.02355,1.020826018,1.322312028
0.0236,1.023247456,1.326492703
0.02365,1.025661582,1.330656669
0.0237,1.028068377,1.334803892
0.02375,1.030467818,1.33893434
0.0238,1.032859887,1.343047983
0.02385,1.035244564,1.347144788
0.0239,1.03762183,1.351224728
0.02395,1.039991667,1.355287774
0.024,1.042354057,1.359333898
0.02405,1.044708983,1.363363076
0.0241,1.047056428,1.367375281
0.02415,1.049396375,1.37137049
0.0242,1.05172881,1.37534868
0.02425,1.054053717,1.379309829
0.0243,1.056371081,1.383253915
0.02435,1.058680887,1.38718092
0.0244,1.060983123,1.391090824
0.02445,1.063277776,1.39498361
0.0245,1.065564831,1.39885926
0.02455,1.067844278,1.40271776
0.0246,1.070116105,1.406559094
0.02465,1.0723803,1.410383248
0.0247,1.074636853,1.414190211
0.02475,1.076885754,1.41797997
0.0248,1.079126993,1.421752515
0.02485,1.081360561,1.425507836
0.0249,1.083586449,1.429245924
0.02495,1.08580465,1.432966772
0.025,1.088015155,1.436670373
0.02505,1.090217958,1.440356722
0.0251,1.092413051,1.444025814
0.02515,1.09460043,1.447677645
0.0252,1.096780087,1.451312212
0.02525,1.098952018,1.454929514
0.0253,1.101116219,1.45852955
0.02535,1.103272684,1.462112321
0.0254,1.105421411,1.465677827
0.02545,1.107562396,1.46922607
0.0255,1.109695636,1.472757055
0.02555,1.111821129,1.476270784
0.0256,1.113938873,1.479767263
0.02565,1.116048867,1.483246497
0.0257,1.11815111,1.486708494
0.02575,1.120245601,1.490153262
0.0258,1.122332341,1.493580808
0.02585,1.124411331,1.496991144
0.0259,1.12648257,1.500384278
0.02595,1.12854606,1.503760223
0.026,1.130601804,1.507118992
0.02605,1.132649804,1.510460596
0.0261,1.134690063,1.513785051
0.02615,1.136722582,1.517092372
0.0262,1.138747368,1.520382574
0.02625,1.140764423,1.523655674
0.0263,1.142773751,1.52691169
0.02635,1.144775359,1.53015064
0.0264,1.146769251,1.533372543
0.02645,1.148755434,1.53657742
0.0265,1.150733912,1.539765292
0.02655,1.152704694,1.54293618
0.0266,1.154667786,1.546090108
0.02665,1.156623196,1.549227098
0.0267,1.158570931,1.552347175
0.02675,1.160511,1.555450363
0.0268,1.162443412,1.55853669
0.02685,1.164368175,1.561606181
0.0269,1.1662853,1.564658864
0.02695,1.168194795,1.567694766
0.027,1.170096672,1.570713918
0.02705,1.171990941,1.573716348
0.0271,1.173877613,1.576702087
0.02715,1.175756699,1.579671167
0.0272,1.177628212,1.582623618
0.02725,1.179492163,1.585559475
0.0273,1.181348565,1.588478769
0.02735,1.18319743,1.591381535
0.0274,1.185038773,1.594267808
0.02745,1.186872606,1.597137623
0.0275,1.188698944,1.599991016
0.02755,1.1905178,1.602828024
0.0276,1.19232919,1.605648684
0.02765,1.194133098,1.608452974
0.0277,1.195929454,1.611240763
0.02775,1.197718165,1.614011872
0.0278,1.199499142,1.616766132
0.02785,1.201272302,1.619503385
0.0279,1.203037566,1.62222348
0.02795,1.204794859,1.624926278
0.028,1.20654411,1.627611647
0.02805,1.208285254,1.630279462
0.0281,1.210018228,1.632929607
0.02815,1.211742973,1.635561974
0.0282,1.213459434,1.638176463
0.02825,1.215167561,1.640772979
0.0283,1.216867304,1.643351435
0.02835,1.218558621,1.645911751
0.0284,1.220241468,1.648453854
0.02845,1.221915808,1.650977676
0.0285,1.223581605,1.653483156
0.02855,1.225238828,1.655970237
0.0286,1.226887446,1.658438871
0.02865,1.228527432,1.660889012
0.0287,1.230158763,1.663320622
0.02875,1.231781418,1.665733667
0.0288,1.233395376,1.668128118
0.02885,1.235000622,1.670503952
0.0289,1.236597141,1.672861148
0.02895,1.238184921,1.675199694
