0 [1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00]
200 [9.64e-01, 1.02e+00, 9.63e-01, 1.04e+00]
400 [9.64e-01, 1.03e+00, 9.63e-01, 1.04e+00]
600 [9.64e-01, 1.03e+00, 9.63e-01, 1.04e+00]
800 [9.64e-01, 1.03e+00, 9.63e-01, 1.04e+00]
1000 [9.64e-01, 1.03e+00, 9.63e-01, 1.04e+00]
1200 [9.63e-01, 1.03e+00, 9.63e-01, 1.04e+00]
1400 [9.63e-01, 1.03e+00, 9.63e-01, 1.04e+00]
1600 [9.63e-01, 1.03e+00, 9.63e-01, 1.04e+00]
1800 [9.63e-01, 1.03e+00, 9.63e-01, 1.04e+00]
2000 [9.63e-01, 1.03e+00, 9.63e-01, 1.04e+00]
2200 [9.63e-01, 1.03e+00, 9.63e-01, 1.04e+00]
2400 [9.63e-01, 1.03e+00, 9.63e-01, 1.04e+00]
2600 [9.63e-01, 1.03e+00, 9.62e-01, 1.04e+00]
2800 [9.63e-01, 1.03e+00, 9.62e-01, 1.04e+00]
3000 [9.62e-01, 1.03e+00, 9.62e-01, 1.04e+00]
3200 [9.62e-01, 1.04e+00, 9.62e-01, 1.04e+00]
3400 [9.62e-01, 1.04e+00, 9.62e-01, 1.04e+00]
3600 [9.62e-01, 1.04e+00, 9.61e-01, 1.04e+00]
3800 [9.62e-01, 1.04e+00, 9.61e-01, 1.04e+00]
4000 [9.62e-01, 1.04e+00, 9.61e-01, 1.04e+00]
4200 [9.62e-01, 1.04e+00, 9.61e-01, 1.04e+00]
4400 [9.62e-01, 1.03e+00, 9.60e-01, 1.04e+00]
4600 [9.62e-01, 1.03e+00, 9.60e-01, 1.04e+00]
4800 [9.62e-01, 1.03e+00, 9.60e-01, 1.04e+00]
5000 [9.63e-01, 1.03e+00, 9.60e-01, 1.04e+00]
5200 [9.63e-01, 1.03e+00, 9.59e-01, 1.05e+00]
5400 [9.63e-01, 1.02e+00, 9.59e-01, 1.05e+00]
5600 [9.64e-01, 1.02e+00, 9.59e-01, 1.05e+00]
5800 [9.64e-01, 1.02e+00, 9.58e-01, 1.05e+00]
6000 [9.65e-01, 1.01e+00, 9.58e-01, 1.05e+00]
6200 [9.66e-01, 1.01e+00, 9.57e-01, 1.05e+00]
6400 [9.67e-01, 1.00e+00, 9.57e-01, 1.05e+00]
6600 [9.67e-01, 9.94e-01, 9.56e-01, 1.06e+00]
6800 [9.68e-01, 9.88e-01, 9.56e-01, 1.06e+00]
7000 [9.69e-01, 9.81e-01, 9.55e-01, 1.06e+00]
7200 [9.70e-01, 9.75e-01, 9.54e-01, 1.06e+00]
7400 [9.71e-01, 9.68e-01, 9.53e-01, 1.07e+00]
7600 [9.73e-01, 9.61e-01, 9.53e-01, 1.07e+00]
7800 [9.74e-01, 9.54e-01, 9.52e-01, 1.07e+00]
8000 [9.76e-01, 9.47e-01, 9.50e-01, 1.08e+00]
8200 [9.78e-01, 9.41e-01, 9.49e-01, 1.08e+00]
8400 [9.79e-01, 9.34e-01, 9.48e-01, 1.08e+00]
8600 [9.82e-01, 9.27e-01, 9.46e-01, 1.09e+00]
8800 [9.84e-01, 9.21e-01, 9.44e-01, 1.09e+00]
9000 [9.87e-01, 9.14e-01, 9.43e-01, 1.10e+00]
9200 [9.89e-01, 9.08e-01, 9.41e-01, 1.10e+00]
9400 [9.91e-01, 9.03e-01, 9.38e-01, 1.11e+00]
9600 [9.95e-01, 8.97e-01, 9.36e-01, 1.11e+00]
9800 [9.98e-01, 8.92e-01, 9.33e-01, 1.12e+00]
10000 [1.00e+00, 8.87e-01, 9.30e-01, 1.12e+00]
10200 [1.00e+00, 8.82e-01, 9.27e-01, 1.13e+00]
10400 [1.01e+00, 8.78e-01, 9.24e-01, 1.14e+00]
10600 [1.01e+00, 8.74e-01, 9.20e-01, 1.14e+00]
10800 [1.02e+00, 8.70e-01, 9.15e-01, 1.15e+00]
11000 [1.02e+00, 8.67e-01, 9.11e-01, 1.16e+00]
11200 [1.02e+00, 8.64e-01, 9.07e-01, 1.16e+00]
11400 [1.03e+00, 8.62e-01, 9.01e-01, 1.17e+00]
11600 [1.03e+00, 8.60e-01, 8.96e-01, 1.18e+00]
11800 [1.04e+00, 8.59e-01, 8.91e-01, 1.18e+00]
12000 [1.04e+00, 8.58e-01, 8.84e-01, 1.19e+00]
12200 [1.04e+00, 8.57e-01, 8.79e-01, 1.20e+00]
12400 [1.05e+00, 8.57e-01, 8.72e-01, 1.20e+00]
12600 [1.05e+00, 8.57e-01, 8.64e-01, 1.21e+00]
12800 [1.06e+00, 8.58e-01, 8.58e-01, 1.22e+00]
13000 [1.06e+00, 8.59e-01, 8.50e-01, 1.22e+00]
13200 [1.06e+00, 8.60e-01, 8.43e-01, 1.23e+00]
13400 [1.07e+00, 8.61e-01, 8.35e-01, 1.24e+00]
13600 [1.07e+00, 8.63e-01, 8.27e-01, 1.25e+00]
13800 [1.07e+00, 8.65e-01, 8.19e-01, 1.26e+00]
14000 [1.08e+00, 8.67e-01, 8.10e-01, 1.26e+00]
14200 [1.08e+00, 8.69e-01, 8.01e-01, 1.27e+00]
14400 [1.08e+00, 8.72e-01, 7.93e-01, 1.28e+00]
14600 [1.08e+00, 8.75e-01, 7.84e-01, 1.29e+00]
14800 [1.09e+00, 8.77e-01, 7.75e-01, 1.30e+00]
15000 [1.09e+00, 8.80e-01, 7.66e-01, 1.30e+00]
15200 [1.09e+00, 8.83e-01, 7.56e-01, 1.31e+00]
15400 [1.10e+00, 8.86e-01, 7.47e-01, 1.32e+00]
15600 [1.10e+00, 8.89e-01, 7.37e-01, 1.33e+00]
15800 [1.10e+00, 8.92e-01, 7.28e-01, 1.34e+00]
16000 [1.10e+00, 8.95e-01, 7.18e-01, 1.35e+00]
16200 [1.11e+00, 8.98e-01, 7.08e-01, 1.36e+00]
16400 [1.11e+00, 9.01e-01, 6.98e-01, 1.36e+00]
16600 [1.11e+00, 9.04e-01, 6.88e-01, 1.37e+00]
16800 [1.11e+00, 9.07e-01, 6.78e-01, 1.38e+00]
17000 [1.11e+00, 9.10e-01, 6.67e-01, 1.39e+00]
17200 [1.12e+00, 9.13e-01, 6.57e-01, 1.40e+00]
17400 [1.12e+00, 9.16e-01, 6.47e-01, 1.41e+00]
17600 [1.12e+00, 9.19e-01, 6.36e-01, 1.42e+00]
17800 [1.12e+00, 9.22e-01, 6.25e-01, 1.43e+00]
18000 [1.12e+00, 9.25e-01, 6.14e-01, 1.44e+00]
18200 [1.12e+00, 9.28e-01, 6.04e-01, 1.45e+00]
18400 [1.12e+00, 9.31e-01, 5.93e-01, 1.46e+00]
18600 [1.13e+00, 9.34e-01, 5.82e-01, 1.47e+00]
18800 [1.13e+00, 9.37e-01, 5.71e-01, 1.48e+00]
19000 [1.13e+00, 9.39e-01, 5.60e-01, 1.49e+00]
19200 [1.13e+00, 9.42e-01, 5.49e-01, 1.50e+00]
19400 [1.13e+00, 9.45e-01, 5.38e-01, 1.51e+00]
19600 [1.13e+00, 9.47e-01, 5.27e-01, 1.52e+00]
19800 [1.13e+00, 9.50e-01, 5.16e-01, 1.53e+00]
20000 [1.13e+00, 9.53e-01, 5.05e-01, 1.54e+00]
