0 [1.00e+00, 1.00e+00, 1.00e+00]
200 [1.06e+00, 1.02e+00, 1.00e+00]
400 [1.08e+00, 1.00e+00, 9.69e-01]
600 [1.10e+00, 9.76e-01, 9.19e-01]
800 [1.13e+00, 9.68e-01, 8.86e-01]
1000 [1.19e+00, 9.68e-01, 8.58e-01]
1200 [1.24e+00, 9.70e-01, 8.26e-01]
