0 [1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00]
200 [9.72e-01, 1.01e+00, 9.63e-01, 1.04e+00]
400 [9.74e-01, 9.92e-01, 9.63e-01, 1.04e+00]
600 [9.76e-01, 9.79e-01, 9.63e-01, 1.04e+00]
800 [9.77e-01, 9.69e-01, 9.63e-01, 1.04e+00]
1000 [9.78e-01, 9.62e-01, 9.63e-01, 1.03e+00]
1200 [9.78e-01, 9.58e-01, 9.62e-01, 1.03e+00]
1400 [9.78e-01, 9.56e-01, 9.62e-01, 1.03e+00]
1600 [9.78e-01, 9.55e-01, 9.62e-01, 1.03e+00]
1800 [9.78e-01, 9.54e-01, 9.62e-01, 1.03e+00]
2000 [9.78e-01, 9.54e-01, 9.62e-01, 1.03e+00]
2200 [9.78e-01, 9.53e-01, 9.62e-01, 1.02e+00]
2400 [9.78e-01, 9.53e-01, 9.62e-01, 1.02e+00]
2600 [9.78e-01, 9.52e-01, 9.62e-01, 1.02e+00]
2800 [9.78e-01, 9.52e-01, 9.62e-01, 1.02e+00]
3000 [9.78e-01, 9.52e-01, 9.61e-01, 1.01e+00]
3200 [9.78e-01, 9.51e-01, 9.61e-01, 1.01e+00]
3400 [9.78e-01, 9.51e-01, 9.61e-01, 1.00e+00]
3600 [9.77e-01, 9.51e-01, 9.61e-01, 1.00e+00]
3800 [9.77e-01, 9.51e-01, 9.61e-01, 9.95e-01]
4000 [9.77e-01, 9.51e-01, 9.61e-01, 9.90e-01]
4200 [9.77e-01, 9.52e-01, 9.60e-01, 9.84e-01]
4400 [9.77e-01, 9.52e-01, 9.60e-01, 9.77e-01]
4600 [9.77e-01, 9.52e-01, 9.60e-01, 9.69e-01]
4800 [9.77e-01, 9.53e-01, 9.60e-01, 9.61e-01]
5000 [9.77e-01, 9.53e-01, 9.60e-01, 9.52e-01]
5200 [9.77e-01, 9.54e-01, 9.59e-01, 9.43e-01]
5400 [9.77e-01, 9.54e-01, 9.59e-01, 9.32e-01]
5600 [9.77e-01, 9.55e-01, 9.59e-01, 9.21e-01]
5800 [9.77e-01, 9.56e-01, 9.59e-01, 9.08e-01]
6000 [9.77e-01, 9.56e-01, 9.58e-01, 8.94e-01]
6200 [9.77e-01, 9.57e-01, 9.58e-01, 8.79e-01]
6400 [9.77e-01, 9.58e-01, 9.57e-01, 8.63e-01]
6600 [9.77e-01, 9.59e-01, 9.57e-01, 8.46e-01]
6800 [9.77e-01, 9.60e-01, 9.56e-01, 8.28e-01]
7000 [9.77e-01, 9.61e-01, 9.56e-01, 8.08e-01]
7200 [9.76e-01, 9.62e-01, 9.55e-01, 7.88e-01]
7400 [9.77e-01, 9.62e-01, 9.54e-01, 7.66e-01]
7600 [9.77e-01, 9.63e-01, 9.53e-01, 7.43e-01]
7800 [9.76e-01, 9.64e-01, 9.52e-01, 7.20e-01]
8000 [9.76e-01, 9.65e-01, 9.51e-01, 6.95e-01]
8200 [9.77e-01, 9.66e-01, 9.50e-01, 6.70e-01]
8400 [9.77e-01, 9.67e-01, 9.48e-01, 6.45e-01]
8600 [9.78e-01, 9.68e-01, 9.47e-01, 6.20e-01]
8800 [9.78e-01, 9.69e-01, 9.45e-01, 5.94e-01]
9000 [9.79e-01, 9.70e-01, 9.43e-01, 5.69e-01]
9200 [9.80e-01, 9.71e-01, 9.42e-01, 5.43e-01]
9400 [9.81e-01, 9.72e-01, 9.39e-01, 5.19e-01]
9600 [9.82e-01, 9.73e-01, 9.37e-01, 4.95e-01]
9800 [9.85e-01, 9.74e-01, 9.35e-01, 4.72e-01]
10000 [9.86e-01, 9.75e-01, 9.32e-01, 4.50e-01]
10200 [9.89e-01, 9.76e-01, 9.29e-01, 4.28e-01]
10400 [9.91e-01, 9.76e-01, 9.25e-01, 4.07e-01]
10600 [9.96e-01, 9.77e-01, 9.22e-01, 3.88e-01]
10800 [9.99e-01, 9.78e-01, 9.18e-01, 3.70e-01]
11000 [1.00e+00, 9.78e-01, 9.14e-01, 3.52e-01]
11200 [1.01e+00, 9.79e-01, 9.09e-01, 3.35e-01]
11400 [1.01e+00, 9.79e-01, 9.04e-01, 3.20e-01]
11600 [1.02e+00, 9.79e-01, 8.98e-01, 3.05e-01]
11800 [1.03e+00, 9.79e-01, 8.93e-01, 2.91e-01]
12000 [1.04e+00, 9.79e-01, 8.87e-01, 2.78e-01]
12200 [1.05e+00, 9.78e-01, 8.81e-01, 2.65e-01]
12400 [1.06e+00, 9.78e-01, 8.74e-01, 2.54e-01]
12600 [1.07e+00, 9.77e-01, 8.66e-01, 2.43e-01]
12800 [1.08e+00, 9.76e-01, 8.59e-01, 2.33e-01]
13000 [1.10e+00, 9.75e-01, 8.51e-01, 2.23e-01]
13200 [1.11e+00, 9.73e-01, 8.43e-01, 2.14e-01]
13400 [1.12e+00, 9.71e-01, 8.34e-01, 2.06e-01]
13600 [1.14e+00, 9.69e-01, 8.25e-01, 1.98e-01]
13800 [1.16e+00, 9.67e-01, 8.16e-01, 1.91e-01]
14000 [1.17e+00, 9.64e-01, 8.06e-01, 1.84e-01]
14200 [1.19e+00, 9.61e-01, 7.97e-01, 1.78e-01]
14400 [1.20e+00, 9.58e-01, 7.86e-01, 1.72e-01]
14600 [1.22e+00, 9.54e-01, 7.76e-01, 1.66e-01]
14800 [1.24e+00, 9.50e-01, 7.65e-01, 1.61e-01]
15000 [1.25e+00, 9.45e-01, 7.54e-01, 1.56e-01]
15200 [1.27e+00, 9.40e-01, 7.43e-01, 1.51e-01]
15400 [1.28e+00, 9.34e-01, 7.31e-01, 1.47e-01]
15600 [1.30e+00, 9.28e-01, 7.19e-01, 1.43e-01]
15800 [1.31e+00, 9.21e-01, 7.07e-01, 1.39e-01]
16000 [1.33e+00, 9.15e-01, 6.95e-01, 1.35e-01]
16200 [1.34e+00, 9.08e-01, 6.83e-01, 1.32e-01]
16400 [1.35e+00, 9.02e-01, 6.71e-01, 1.28e-01]
16600 [1.36e+00, 8.96e-01, 6.59e-01, 1.25e-01]
16800 [1.37e+00, 8.90e-01, 6.47e-01, 1.22e-01]
17000 [1.37e+00, 8.85e-01, 6.34e-01, 1.19e-01]
17200 [1.38e+00, 8.80e-01, 6.22e-01, 1.15e-01]
17400 [1.39e+00, 8.76e-01, 6.09e-01, 1.13e-01]
17600 [1.39e+00, 8.72e-01, 5.97e-01, 1.10e-01]
17800 [1.40e+00, 8.69e-01, 5.84e-01, 1.07e-01]
18000 [1.40e+00, 8.66e-01, 5.71e-01, 1.04e-01]
18200 [1.41e+00, 8.63e-01, 5.57e-01, 1.02e-01]
18400 [1.41e+00, 8.61e-01, 5.42e-01, 9.92e-02]
18600 [1.42e+00, 8.58e-01, 5.27e-01, 9.71e-02]
18800 [1.42e+00, 8.57e-01, 5.11e-01, 9.48e-02]
19000 [1.42e+00, 8.55e-01, 4.94e-01, 9.31e-02]
19200 [1.43e+00, 8.53e-01, 4.76e-01, 9.15e-02]
19400 [1.43e+00, 8.52e-01, 4.57e-01, 8.94e-02]
19600 [1.43e+00, 8.50e-01, 4.37e-01, 8.81e-02]
19800 [1.44e+00, 8.49e-01, 4.16e-01, 8.68e-02]
20000 [1.44e+00, 8.47e-01, 3.93e-01, 8.51e-02]
20200 [1.44e+00, 8.46e-01, 3.69e-01, 8.38e-02]
20400 [1.44e+00, 8.44e-01, 3.43e-01, 8.22e-02]
20600 [1.45e+00, 8.42e-01, 3.16e-01, 8.01e-02]
20800 [1.45e+00, 8.40e-01, 2.86e-01, 7.80e-02]
21000 [1.45e+00, 8.38e-01, 2.55e-01, 7.50e-02]
21200 [1.45e+00, 8.35e-01, 2.20e-01, 7.15e-02]
21400 [1.45e+00, 8.32e-01, 1.85e-01, 6.67e-02]
21600 [1.45e+00, 8.28e-01, 1.48e-01, 6.09e-02]
21800 [1.45e+00, 8.22e-01, 1.12e-01, 5.38e-02]
22000 [1.45e+00, 8.16e-01, 7.73e-02, 4.56e-02]
22200 [1.45e+00, 8.08e-01, 4.69e-02, 3.72e-02]
22400 [1.45e+00, 8.00e-01, 2.21e-02, 2.95e-02]
22600 [1.45e+00, 7.90e-01, 3.51e-03, 2.31e-02]
22800 [1.45e+00, 7.80e-01, -1.03e-02, 1.84e-02]
23000 [1.45e+00, 7.70e-01, -2.05e-02, 1.48e-02]
23200 [1.45e+00, 7.59e-01, -2.85e-02, 1.20e-02]
23400 [1.45e+00, 7.48e-01, -3.51e-02, 9.79e-03]
23600 [1.45e+00, 7.38e-01, -4.00e-02, 8.21e-03]
23800 [1.45e+00, 7.27e-01, -4.38e-02, 6.85e-03]
24000 [1.44e+00, 7.17e-01, -4.68e-02, 5.55e-03]
24200 [1.44e+00, 7.06e-01, -4.96e-02, 4.88e-03]
24400 [1.44e+00, 6.96e-01, -5.16e-02, 4.07e-03]
