3.660000000000000000e+02 9.716715575487032766e+03
1.339000000000000000e+03 9.447092391171532654e+03
5.770000000000000000e+02 1.185805727273689808e+04
2.220000000000000000e+02 1.087269985364947388e+04
8.050000000000000000e+02 1.307178858427029445e+04
1.460000000000000000e+03 1.021745047053182316e+04
1.224000000000000000e+03 1.072129103560257863e+04
1.758000000000000000e+03 1.068015207407714479e+04
1.116000000000000000e+03 1.648549457515538961e+04
1.053000000000000000e+03 1.046209703902412184e+04
7.570000000000000000e+02 8.693445700874122849e+03
2.970000000000000000e+02 1.054416005357988615e+04
2.470000000000000000e+02 1.076039668764629278e+04
7.030000000000000000e+02 1.251951893092429236e+04
1.687000000000000000e+03 1.065934682311467077e+04
1.773000000000000000e+03 1.066235140617063735e+04
9.500000000000000000e+02 1.178266593807770550e+04
5.680000000000000000e+02 1.145282601806094681e+04
1.760000000000000000e+02 1.060877605100176697e+04
4.240000000000000000e+02 1.078963302222069433e+04
3.500000000000000000e+02 1.230454245415575133e+04
4.030000000000000000e+02 8.666161532885027555e+03
9.920000000000000000e+02 1.096400979709886269e+04
1.748000000000000000e+03 1.069110157210330726e+04
1.523000000000000000e+03 1.083436953761554832e+04
1.234000000000000000e+03 1.192042263908287532e+04
9.230000000000000000e+02 1.109821039091725470e+04
1.586000000000000000e+03 1.086047681969192672e+04
1.241000000000000000e+03 1.262451891206231812e+04
5.400000000000000000e+01 1.186815204647912469e+04
8.040000000000000000e+02 1.303085584627918251e+04
8.290000000000000000e+02 1.260520510427985027e+04
1.674000000000000000e+03 1.062884232213845644e+04
7.910000000000000000e+02 1.217653587546968629e+04
1.098000000000000000e+03 1.090027101406534166e+04
1.820000000000000000e+02 1.068448778151387887e+04
8.920000000000000000e+02 9.546813509764120681e+03
6.360000000000000000e+02 1.071528581163396120e+04
2.800000000000000000e+01 1.203000208661527904e+04
6.370000000000000000e+02 1.066695649613590467e+04
1.532000000000000000e+03 1.093139277536860754e+04
1.440000000000000000e+02 1.008617992098773357e+04
7.370000000000000000e+02 8.653898805013723177e+03
9.520000000000000000e+02 1.179340179260599325e+04
5.600000000000000000e+02 1.099437177121075001e+04
1.485000000000000000e+03 1.025572144812750957e+04
3.000000000000000000e+02 1.054162550387112424e+04
4.520000000000000000e+02 1.362465175105753588e+04
1.110000000000000000e+03 1.471011697942816136e+04
1.084000000000000000e+03 1.080848364301967922e+04
4.600000000000000000e+01 1.204548751044079654e+04
1.124000000000000000e+03 1.776409875905520676e+04
1.074000000000000000e+03 1.071030827681280789e+04
1.164000000000000000e+03 9.903239428277622210e+03
1.739000000000000000e+03 1.069879790623231202e+04
1.232000000000000000e+03 1.169537593201356503e+04
9.010000000000000000e+02 1.001534355056648747e+04
8.200000000000000000e+02 1.313816863022705911e+04
1.770000000000000000e+02 1.062214287881141718e+04
9.680000000000000000e+02 1.166698885559311748e+04
1.335000000000000000e+03 9.211769023966095119e+03
1.558000000000000000e+03 1.102233514413785088e+04
8.900000000000000000e+01 1.027659320198023306e+04
3.840000000000000000e+02 8.690689229917004923e+03
7.020000000000000000e+02 1.271971948004667865e+04
1.721000000000000000e+03 1.070343291660718569e+04
1.321000000000000000e+03 8.706574956841001040e+03
9.970000000000000000e+02 1.080270995006874728e+04
1.181000000000000000e+03 8.624385621324161548e+03
1.175000000000000000e+03 8.939767492718039648e+03
1.161000000000000000e+03 1.028197511385045254e+04
7.150000000000000000e+02 1.053533734487274342e+04
1.254000000000000000e+03 1.345908004929694835e+04
4.840000000000000000e+02 1.159718151278609912e+04
5.200000000000000000e+01 1.192327760240336465e+04
1.800000000000000000e+02 1.066047326078116021e+04
5.120000000000000000e+02 8.746232795252575670e+03
4.430000000000000000e+02 1.301437672846590431e+04
9.170000000000000000e+02 1.083314318608340727e+04
2.070000000000000000e+02 1.086763218600258188e+04
6.840000000000000000e+02 1.612297073760318017e+04
7.110000000000000000e+02 1.110803164488424409e+04
4.160000000000000000e+02 9.744514523597163134e+03
6.400000000000000000e+02 1.052961543441362119e+04
3.830000000000000000e+02 8.717384596259007594e+03
1.619000000000000000e+03 1.062924008566518933e+04
8.470000000000000000e+02 1.067501019959589030e+04
1.150000000000000000e+03 1.224460776094064931e+04
1.726000000000000000e+03 1.070390389028402024e+04
1.396000000000000000e+03 1.201336107781232931e+04
1.060000000000000000e+02 9.824184232524441541e+03
9.660000000000000000e+02 1.170257707022038085e+04
9.840000000000000000e+02 1.123140562012655937e+04
3.210000000000000000e+02 1.841768706772747100e+04
1.246000000000000000e+03 1.302913916087012694e+04
7.180000000000000000e+02 1.016099516798116929e+04
4.550000000000000000e+02 1.373188818456973058e+04
1.443000000000000000e+03 1.067215841387805267e+04
6.900000000000000000e+01 1.125472239278884808e+04
3.900000000000000000e+02 8.580388757713904852e+03
7.260000000000000000e+02 9.365193991182142781e+03
9.160000000000000000e+02 1.078606297839044782e+04
1.319000000000000000e+03 8.703746455005919415e+03
7.170000000000000000e+02 1.028075764835564769e+04
2.250000000000000000e+02 1.086563046818084149e+04
5.070000000000000000e+02 9.017428622980392902e+03
8.800000000000000000e+02 9.074585276197010899e+03
6.210000000000000000e+02 1.149758847486498780e+04
5.880000000000000000e+02 1.215532337399208154e+04
9.540000000000000000e+02 1.179814891924918811e+04
1.654000000000000000e+03 1.058768321106945768e+04
5.590000000000000000e+02 1.093173019632575779e+04
4.290000000000000000e+02 1.144967391693843456e+04
1.529000000000000000e+03 1.090250614836098066e+04
9.600000000000000000e+02 1.177652223696167130e+04
5.320000000000000000e+02 9.086405493979691528e+03
5.360000000000000000e+02 9.340881576542562470e+03
1.119000000000000000e+03 1.714738845854416286e+04
9.390000000000000000e+02 1.161913074282176240e+04
1.288000000000000000e+03 1.122391092292299618e+04
3.590000000000000000e+02 1.058163668885323750e+04
1.278000000000000000e+03 1.250042699169861407e+04
9.320000000000000000e+02 1.142868836730486873e+04
1.490000000000000000e+02 1.017207662662767689e+04
7.760000000000000000e+02 1.065955236377152323e+04
5.110000000000000000e+02 8.789137415851624610e+03
5.700000000000000000e+01 1.177231914579376462e+04
1.589000000000000000e+03 1.083589099241412259e+04
5.560000000000000000e+02 1.073784433018422351e+04
1.398000000000000000e+03 1.202138799017106066e+04
1.757000000000000000e+03 1.068131655029445756e+04
1.287000000000000000e+03 1.135575728558462106e+04
1.276000000000000000e+03 1.272137521093085161e+04
1.281000000000000000e+03 1.213798983507025696e+04
4.310000000000000000e+02 1.170438897072890722e+04
1.017000000000000000e+03 1.035740412891367123e+04
1.538000000000000000e+03 1.097801202275744254e+04
6.270000000000000000e+02 1.118410269103263272e+04
6.380000000000000000e+02 1.061983127567924021e+04
1.438000000000000000e+03 1.087372000661011589e+04
1.524000000000000000e+03 1.084663429497220386e+04
1.580000000000000000e+03 1.090797278883482613e+04
3.110000000000000000e+02 1.548263568453852167e+04
1.410000000000000000e+03 1.191108712702783669e+04
3.810000000000000000e+02 8.778902674358945660e+03
1.500000000000000000e+03 1.048393457661977845e+04
1.769000000000000000e+03 1.066703659966010491e+04
1.456000000000000000e+03 1.028583760306603290e+04
1.600000000000000000e+02 1.036220504536956469e+04
1.030000000000000000e+02 9.868742949082143241e+03
4.510000000000000000e+02 1.357724244063077276e+04
1.050000000000000000e+03 1.042824348161784292e+04
1.205000000000000000e+03 8.577382395834489216e+03
1.189000000000000000e+03 8.364022276580270045e+03
1.040000000000000000e+03 1.033419031875163637e+04
9.410000000000000000e+02 1.166164627896678030e+04
9.210000000000000000e+02 1.101339349121918531e+04
9.900000000000000000e+01 9.951410665414174218e+03
6.530000000000000000e+02 1.108397243085874470e+04
3.440000000000000000e+02 1.390575863942132310e+04
1.735000000000000000e+03 1.070124027218894116e+04
1.493000000000000000e+03 1.037036565988322764e+04
1.091000000000000000e+03 1.086177618060092755e+04
1.596000000000000000e+03 1.077868654726741443e+04
1.418000000000000000e+03 1.169500258269548976e+04
1.366000000000000000e+03 1.108497643249422617e+04
8.640000000000000000e+02 9.238487189271358147e+03
5.040000000000000000e+02 9.243069330856889792e+03
1.227000000000000000e+03 1.109767912314744899e+04
1.330000000000000000e+03 8.956808094387819438e+03
1.519000000000000000e+03 1.078198661469428407e+04
2.990000000000000000e+02 1.054233400248665021e+04
7.220000000000000000e+02 9.728922443138873859e+03
1.497000000000000000e+03 1.043448882946490266e+04
9.670000000000000000e+02 1.168543500607674468e+04
1.070000000000000000e+02 9.812504469717694519e+03
1.579000000000000000e+03 1.091551917147649328e+04
9.080000000000000000e+02 1.038621731572951830e+04
1.700000000000000000e+03 1.068421586534504968e+04
1.631000000000000000e+03 1.059044173692805089e+04
1.860000000000000000e+02 1.072862149874471652e+04
9.240000000000000000e+02 1.113918157237337255e+04
4.660000000000000000e+02 1.360005266048421436e+04
6.670000000000000000e+02 1.469692607508434776e+04
1.520000000000000000e+03 1.079555990875254247e+04
4.050000000000000000e+02 8.750861311448930792e+03
2.830000000000000000e+02 1.057329312396243768e+04
1.503000000000000000e+03 1.053374540754295776e+04
2.880000000000000000e+02 1.055950541451934623e+04
8.380000000000000000e+02 1.169989427233940114e+04
6.400000000000000000e+01 1.149259735731475848e+04
5.100000000000000000e+01 1.194815800707910785e+04
7.050000000000000000e+02 1.213395463039418064e+04
1.740000000000000000e+03 1.069808282055976269e+04
2.550000000000000000e+02 1.071127272801642903e+04
2.640000000000000000e+02 1.065809361998440181e+04
1.343000000000000000e+03 9.696992633729259978e+03
1.393000000000000000e+03 1.198733768840868470e+04
1.420000000000000000e+02 1.005268987553102852e+04
1.495000000000000000e+03 1.040207490059261727e+04
1.355000000000000000e+03 1.045696480501238511e+04
1.551000000000000000e+03 1.102588948516092387e+04
1.330000000000000000e+02 9.914227735576740088e+03
1.284000000000000000e+03 1.175162558872140107e+04
1.230000000000000000e+03 1.146172264168349102e+04
1.779000000000000000e+03 1.065566328457088093e+04
8.650000000000000000e+02 9.191372825355130772e+03
1.734000000000000000e+03 1.070173894802874747e+04
2.110000000000000000e+02 1.087616366152820410e+04
1.618000000000000000e+03 1.063380020391297694e+04
3.530000000000000000e+02 1.164280937208292744e+04
1.018000000000000000e+03 1.034615589535465915e+04
1.172000000000000000e+03 9.146182840680092340e+03
4.610000000000000000e+02 1.377115181633529392e+04
1.199000000000000000e+03 8.317546735813848500e+03
1.250000000000000000e+02 9.820225197794208725e+03
1.072000000000000000e+03 1.068817515470461149e+04
1.749000000000000000e+03 1.069009563132545554e+04
1.110000000000000000e+02 9.780645043507884111e+03
1.075000000000000000e+03 1.072110681614930400e+04
1.715000000000000000e+03 1.070083004596384671e+04
7.950000000000000000e+02 1.249692936535868466e+04
8.670000000000000000e+02 9.112295853069677833e+03
6.880000000000000000e+02 1.561719985417851785e+04
9.140000000000000000e+02 1.068973040154022601e+04
1.395000000000000000e+03 1.200653948750330346e+04
1.213000000000000000e+03 9.340389885882192175e+03
1.548000000000000000e+03 1.102129005817162397e+04
1.616000000000000000e+03 1.064352630208089249e+04
1.092000000000000000e+03 1.086820928814391664e+04
1.390000000000000000e+02 1.000393307897882914e+04
3.330000000000000000e+02 1.741339544072373610e+04
1.581000000000000000e+03 1.090029883714078278e+04
9.800000000000000000e+02 1.135932076475266695e+04
8.990000000000000000e+02 9.908695920018011748e+03
3.970000000000000000e+02 8.553926132167835021e+03
3.870000000000000000e+02 8.625396242101671305e+03
1.696000000000000000e+03 1.067746313728279529e+04
4.280000000000000000e+02 1.131985092251472088e+04
3.320000000000000000e+02 1.770075827545345965e+04
6.250000000000000000e+02 1.129059573102268405e+04
1.202000000000000000e+03 8.411231105708749965e+03
1.344000000000000000e+03 9.760652329422051480e+03
1.530000000000000000e+02 1.024174004778034214e+04
1.078000000000000000e+03 1.075230430752360189e+04
1.387000000000000000e+03 1.188637988582922117e+04
1.147000000000000000e+03 1.295423602298703008e+04
2.520000000000000000e+02 1.072973666396444605e+04
1.073000000000000000e+03 1.069932736293875678e+04
5.830000000000000000e+02 1.204974525553085732e+04
2.700000000000000000e+02 1.062635104420529387e+04
7.350000000000000000e+02 8.754866555977388998e+03
7.040000000000000000e+02 1.232417470040849184e+04
5.170000000000000000e+02 8.623663934562064242e+03
1.218000000000000000e+03 9.954106447605636276e+03
9.790000000000000000e+02 1.138989976176491473e+04
1.753000000000000000e+03 1.068584684036927683e+04
9.870000000000000000e+02 1.113162589023375949e+04
4.640000000000000000e+02 1.369229621092874731e+04
1.258000000000000000e+03 1.355439268465181158e+04
1.582000000000000000e+03 1.089251051983862453e+04
1.609000000000000000e+03 1.068366574285133538e+04
1.708000000000000000e+03 1.069486260967915950e+04
1.667000000000000000e+03 1.061240475776098720e+04
3.650000000000000000e+02 9.819366733044844295e+03
2.660000000000000000e+02 1.064709491138341764e+04
1.770000000000000000e+03 1.066585331879889054e+04
1.405000000000000000e+03 1.198988943599741833e+04
1.060000000000000000e+03 1.054568165274581042e+04
1.486000000000000000e+03 1.026861694866131256e+04
5.860000000000000000e+02 1.211927083387565472e+04
1.384000000000000000e+03 1.181246453081559594e+04
3.550000000000000000e+02 1.125185425454351571e+04
9.780000000000000000e+02 1.141978027889606710e+04
4.470000000000000000e+02 1.333423015975091039e+04
1.680000000000000000e+03 1.064324538896756349e+04
6.690000000000000000e+02 1.509447912688263023e+04
2.180000000000000000e+02 1.087825743376543505e+04
1.473000000000000000e+03 1.015408851640050307e+04
4.370000000000000000e+02 1.241477760496576411e+04
1.149000000000000000e+03 1.247278275022397429e+04
7.490000000000000000e+02 8.374147337355143463e+03
9.990000000000000000e+02 1.074185956361257740e+04
3.520000000000000000e+02 1.185315697664020445e+04
1.676000000000000000e+03 1.063365658218633871e+04
1.940000000000000000e+02 1.080035968217337359e+04
2.750000000000000000e+02 1.060315102144722368e+04
4.990000000000000000e+02 9.708798073696949359e+03
1.235000000000000000e+03 1.202937036913698466e+04
6.150000000000000000e+02 1.177704310624995014e+04
1.289000000000000000e+03 1.109281105015143294e+04
1.700000000000000000e+02 1.052289500961580234e+04
1.016000000000000000e+03 1.036974714484598553e+04
1.774000000000000000e+03 1.066120394258358647e+04
9.900000000000000000e+02 1.103080249066814031e+04
6.620000000000000000e+02 1.354573946739661733e+04
1.723000000000000000e+03 1.070380080337576874e+04
6.960000000000000000e+02 1.399707332990543364e+04
8.500000000000000000e+01 1.044949646126815605e+04
1.340000000000000000e+02 9.928273210914303490e+03
3.700000000000000000e+01 1.210797023590960816e+04
1.629000000000000000e+03 1.059489082159550162e+04
4.980000000000000000e+02 9.814002337748446735e+03
7.750000000000000000e+02 1.054692928409465276e+04
6.740000000000000000e+02 1.587596874043119897e+04
2.790000000000000000e+02 1.058704923449573653e+04
7.470000000000000000e+02 8.369428986737520972e+03
1.196000000000000000e+03 8.284910768997968262e+03
8.410000000000000000e+02 1.135727343777290116e+04
1.580000000000000000e+02 1.032820074875394312e+04
6.590000000000000000e+02 1.277134151566930814e+04
4.380000000000000000e+02 1.252341399465905852e+04
1.115000000000000000e+03 1.622669733050529248e+04
5.720000000000000000e+02 1.164901091042015832e+04
1.048000000000000000e+03 1.040677947233954364e+04
1.664000000000000000e+03 1.060580417341760403e+04
9.000000000000000000e+01 1.023681962338077574e+04
2.300000000000000000e+01 1.192841828401492785e+04
2.630000000000000000e+02 1.066373055590678086e+04
1.468000000000000000e+03 1.015217688647183422e+04
7.230000000000000000e+02 9.631936278574363314e+03
7.270000000000000000e+02 9.283903166744741611e+03
1.768000000000000000e+03 1.066822584554987225e+04
3.460000000000000000e+02 1.333186781123685796e+04
1.787000000000000000e+03 1.064769685913208377e+04
1.274000000000000000e+03 1.292104027293608306e+04
1.483000000000000000e+03 1.023154308812398995e+04
8.260000000000000000e+02 1.283225217255834286e+04
3.800000000000000000e+02 8.814006041718710549e+03
1.622000000000000000e+03 1.061678623675780909e+04
1.364000000000000000e+03 1.097890472796997710e+04
6.260000000000000000e+02 1.123748055086729983e+04
9.570000000000000000e+02 1.179403092790471237e+04
1.588000000000000000e+03 1.084411405507684503e+04
8.330000000000000000e+02 1.223642192839067320e+04
1.021000000000000000e+03 1.031886005585070961e+04
6.310000000000000000e+02 1.097083889036132496e+04
