0 [1.00e+00, 1.00e+00]
200 [1.00e+00, 1.00e+00]
400 [1.02e+00, 1.02e+00]
600 [1.04e+00, 1.04e+00]
800 [1.06e+00, 1.06e+00]
1000 [1.08e+00, 1.08e+00]
1200 [1.10e+00, 1.10e+00]
1400 [1.12e+00, 1.12e+00]
1600 [1.14e+00, 1.14e+00]
1800 [1.16e+00, 1.16e+00]
