"Time","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1"
0.6848,0.9329408377,3.679924538,0.8899489351,1.782634685,2.99802084,1.172661773,0.1256178773,0.03868318572
0.6912,0.9255594256,3.676740501,0.8917158929,1.780475717,2.997559525,1.172870914,0.1254147663,0.03864192271
0.6976,0.9308126853,3.675021987,0.8876272155,1.779879822,2.997197321,1.173199692,0.1254890422,0.03862060413
0.704,0.9389794308,3.677746772,0.8850797791,1.781805247,2.997571134,1.173063848,0.1257013594,0.03865475667
0.7104,0.9359499384,3.680097863,0.8884181709,1.782902759,2.998020509,1.17270721,0.1256807453,0.03868488889
0.7168,0.9267561252,3.677942806,0.8919203086,1.781193168,2.997748435,1.172757969,0.1254601836,0.03865768449
0.7232,0.9280023381,3.675013646,0.8891560349,1.779706944,2.997234338,1.173132177,0.1254323761,0.03862009122
0.7296,0.937251842,3.676644059,0.8852483431,1.781117453,2.997396446,1.173158608,0.1256475025,0.03864118834
0.736,0.9382379439,3.67976708,0.8869223848,1.782852706,2.997938576,1.172798413,0.1257208366,0.03868019432
0.7424,0.9291570158,3.679047632,0.8913969012,1.781934644,2.997909545,1.172682221,0.1255274511,0.03867212973
0.7488,0.9260837847,3.675532599,0.8905707446,1.779865168,2.997348517,1.173024677,0.1254033388,0.03862640171
0.7552,0.9345947591,3.675698555,0.886036504,1.780460937,2.997264187,1.173210104,0.1255773279,0.0386294054
0.7616,0.9393858539,3.679016304,0.8857563474,1.782510941,2.997792741,1.172916674,0.1257311505,0.03867051821
0.768,0.9322316752,3.679816167,0.890260837,1.782534222,2.99800932,1.172659119,0.1256019135,0.03868187841
0.7744,0.9254897405,3.676487836,0.8915739317,1.780336651,2.997517753,1.172898781,0.1254088059,0.03863863454
0.7808,0.9315002643,3.675094634,0.8873027768,1.779959084,2.9972005,1.173207771,0.1255041954,0.0386216001
0.7872,0.9392013216,3.677992983,0.8851321448,1.781949835,2.997612396,1.173038657,0.1257100398,0.03865778902
0.7936,0.9353248418,3.680104275,0.888766749,1.782870488,2.998027967,1.172692642,0.1256683974,0.03868509632
0.8,0.9263719694,3.677674432,0.8919385049,1.781025516,2.997707494,1.172780592,0.1254477458,0.03865415849
0.8064,0.9285690641,3.67496918,0.8888152237,1.779717628,2.99721897,1.173151246,0.1254429554,0.0386196186
0.8128,0.9377303415,3.676882527,0.8851543685,1.781272005,2.997432707,1.173140743,0.125661292,0.03864412876
0.8192,0.9378166411,3.679881025,0.8872356314,1.782890816,2.997963148,1.172775047,0.1257143359,0.03868172864
0.8256,0.9285434771,3.678823963,0.891572766,1.781776687,2.997878033,1.172694883,0.125511331,0.03866922496
0.832,0.9264072341,3.6753744,0.8902820493,1.779801074,2.997317375,1.173051022,0.1254069375,0.03862442685
0.8384,0.9352426244,3.675885137,0.8858134828,1.780597682,2.997288408,1.173203087,0.1255936895,0.03863175386
0.8448,0.9392429078,3.679212642,0.8859745079,1.782608965,2.997829301,1.172889216,0.1257316024,0.03867300442
0.8512,0.9315232658,3.679683606,0.8905548498,1.782420474,2.997993723,1.172659309,0.1255855449,0.03868024135
0.8576,0.9254943196,3.676246862,0.891399937,1.780208569,2.997477014,1.172927034,0.1254045302,0.0386355146
0.864,0.9321958584,3.675191244,0.8869907447,1.780051373,2.997207799,1.173213132,0.1255199417,0.0386228871
0.8704,0.9393588063,3.678234831,0.8852168786,1.782088589,2.99765369,1.17301247,0.1257173356,0.03866077477
0.8768,0.93466938,3.680085052,0.8891135718,1.782822349,2.998031233,1.172680526,0.1256550168,0.03868497382
0.8832,0.9260526184,3.677404169,0.8919199544,1.780860975,2.99766559,1.172804845,0.125436546,0.03865060833
0.8896,0.9291743003,3.6749514,0.8884722182,1.779744589,2.997207618,1.173168117,0.1254548001,0.03861948714
0.896,0.9381578479,3.677126601,0.8850922748,1.781426735,2.997470742,1.173120885,0.1256741352,0.03864713162
0.9024,0.9373418217,3.679972718,0.8875625085,1.782913807,2.997984261,1.172753271,0.1257063981,0.0386829973
0.9088,0.9279704969,3.678585608,0.8917158319,1.781613301,2.997843763,1.172710065,0.1254957403,0.03866611491
