"Time","Subsystem #1|CTLs|Vars|P_EQ_POI1","Subsystem #1|CTLs|Vars|Q_EQ_POI1","Subsystem #1|Loads|LI1|P_EQ_ZIP","Subsystem #1|Loads|LI1|Q_EQ_ZIP","Subsystem #1|Machines|DG|P_EQ_DG","Subsystem #1|Machines|DG|Q_EQ_DG","Subsystem #1|Machines|M1|P_EQ_IM","Subsystem #1|Machines|M1|Q_EQ_IM"
0.7104,0.8080167558,-3.43191529,3.581866057,1.764464192,2.938573266,5.323374228,0.1245287337,0.1274273161
0.7168,0.8053989679,-3.430420178,3.582205791,1.764532838,2.938493532,5.323331973,0.1245128468,0.1274118688
0.7232,0.8058528706,-3.430078069,3.581370264,1.764308422,2.938284098,5.323419474,0.1244986522,0.1273872038
0.7296,0.8085474131,-3.431491854,3.580893601,1.764214321,2.938319557,5.323479768,0.1245124895,0.1273983601
0.736,0.8087083384,-3.432147704,3.581573408,1.764390289,2.938533574,5.323407304,0.1245286247,0.1274240018
0.7424,0.8060622015,-3.430896487,3.582246677,1.764551981,2.938550099,5.323329566,0.1245196097,0.1274203619
0.7488,0.8052747235,-3.429935448,3.5816829,1.764385846,2.938336091,5.323385184,0.1245003271,0.1273920989
0.7552,0.807788019,-3.430999518,3.580908201,1.764210408,2.938274803,5.32347521,0.1245059452,0.1273911185
0.7616,0.8090833189,-3.432165361,3.581283384,1.764317053,2.938471785,5.323439715,0.1245257662,0.1274175167
0.768,0.8069338167,-3.431403793,3.582144348,1.764532047,2.938580257,5.323342324,0.1245251094,0.1274259289
0.7744,0.8050743052,-3.430024693,3.581973148,1.764463548,2.938405636,5.323354788,0.1245048904,0.1274001955
0.7808,0.8068859821,-3.430515956,3.58105333,1.764237435,2.938259137,5.323456381,0.1245009871,0.1273868842
0.7872,0.8090740093,-3.431967566,3.581047663,1.764257199,2.938400143,5.32346518,0.1245205974,0.1274090969
0.7936,0.8078320435,-3.431837923,3.581925718,1.764479121,2.938578153,5.323367453,0.1245283719,0.1274275278
0.8,0.8052955876,-3.430329005,3.582177216,1.764523533,2.938478447,5.323334601,0.1245113074,0.1274097578
0.8064,0.8060213035,-3.430138799,3.581304571,1.764293006,2.93827608,5.323426905,0.1244987224,0.1273866668
0.8128,0.8086809762,-3.431592628,3.58090831,1.764219205,2.938332623,5.323478714,0.1245140196,0.1274002314
0.8192,0.8085782663,-3.432113788,3.581640204,1.764407168,2.938544674,5.323399777,0.1245288946,0.1274250489
0.8256,0.8058907978,-3.430784243,3.582250299,1.764551091,2.938539484,5.323328749,0.1245181725,0.1274186721
0.832,0.8053738879,-3.429947532,3.581612969,1.764367992,2.938322575,5.323392716,0.124499682,0.1273906878
0.8384,0.8079751759,-3.431111638,3.580893435,1.764208663,2.938282477,5.323477529,0.1245073119,0.1273925177
0.8448,0.8090318941,-3.432180695,3.581344841,1.764332549,2.938486841,5.323432906,0.1245266234,0.1274191735
0.8512,0.8067311434,-3.43129393,3.582178513,1.764539687,2.938576239,5.323338278,0.1245240532,0.1274250121
0.8576,0.8050825195,-3.429984911,3.581914016,1.764447201,2.93838936,5.323360858,0.1245036706,0.1273981989
0.864,0.8070897943,-3.430617508,3.581010581,1.76422877,2.938259824,5.323461655,0.1245018857,0.1273875023
0.8704,0.8091103421,-3.432028751,3.581093014,1.764268872,2.938416209,5.323460404,0.1245219055,0.1274110619
0.8768,0.8076397022,-3.431752609,3.581982024,1.764493118,2.938581471,5.323361036,0.1245278733,0.1274275361
0.8832,0.8052110317,-3.430245438,3.582142076,1.764512563,2.938462773,5.323337949,0.1245097924,0.1274076132
0.8896,0.8062004777,-3.430208954,3.581241698,1.764278513,2.938269548,5.323434099,0.1244989545,0.1273863404
0.896,0.8087989515,-3.431688005,3.58092928,1.764225441,2.938346558,5.323476922,0.1245155431,0.1274021596
0.9024,0.8084336749,-3.432069339,3.581706531,1.764423956,2.938554549,5.323392291,0.1245290243,0.1274259272
0.9088,0.8057317234,-3.430674596,3.582246641,1.764548253,2.938527644,5.323328706,0.1245166851,0.1274168529
0.9152,0.8054908691,-3.429971068,3.581542631,1.764350342,2.938310078,5.323400364,0.1244991867,0.1273894504
0.9216,0.8081530904,-3.431223197,3.580885211,1.764208413,2.938291535,5.323479109,0.1245087401,0.1273940489
0.928,0.8089616834,-3.432185012,3.581408478,1.764348606,2.93850126,5.323425813,0.1245273584,0.1274207187
0.9344,0.8065319176,-3.431181421,3.582206451,1.764545588,2.93857064,5.323334895,0.1245228939,0.127423905
0.9408,0.8051118098,-3.429956345,3.581851218,1.764430153,2.938373417,5.323367377,0.1245025582,0.1273962979
0.9472,0.8072934361,-3.430723313,3.580973639,1.764221623,2.938262134,5.323466343,0.1245029122,0.1273883157
0.9536,0.8091271643,-3.432080506,3.581142761,1.764281551,2.938432319,5.32345508,0.1245231308,0.1274129861
0.96,0.8074415017,-3.431660151,3.582034392,1.764505917,2.93858317,5.323355046,0.1245272419,0.1274273339
0.9664,0.8051460961,-3.430170364,3.582100641,1.764500122,2.938446669,5.323341984,0.1245083122,0.1274054599
0.9728,0.8063888949,-3.430287593,3.581182415,1.764265162,2.938264567,5.323440981,0.1244993467,0.1273862294
0.9792,0.8089000951,-3.431777264,3.580956167,1.764232984,2.93836123,5.32347441,0.1245170423,0.1274041264
0.9856,0.8082756544,-3.432014845,3.581771739,1.764440446,2.938563104,5.323384918,0.1245290138,0.127426626
0.992,0.8055866971,-3.430568983,3.582235663,1.764543486,2.938514704,5.323329438,0.1245151631,0.1274149236
0.9984,0.001131967581,-1.182332706E-6,9.148684623E-11,1.480871597E-11,2.171508927,3.933780819,-0.00179622288,-0.00123304185
1.0048,6.86609196E-4,-2.348433388E-5,8.025420685E-11,1.416573823E-12,1.576862193,2.856518043,0.001116890928,-0.002235554171
1.0112,2.362875179E-4,5.971042504E-6,3.400226528E-11,3.61230299E-13,1.145042641,2.07425718,2.778250156E-4,7.03379976E-4
