"Time","Subsystem #1|CTLs|Vars|P_EQ_POI1","Subsystem #1|CTLs|Vars|Q_EQ_POI1","Subsystem #1|Loads|LI1|P_EQ_ZIP","Subsystem #1|Loads|LI1|Q_EQ_ZIP","Subsystem #1|Machines|DG|P_EQ_DG","Subsystem #1|Machines|DG|Q_EQ_DG","Subsystem #1|Machines|M1|P_EQ_IM","Subsystem #1|Machines|M1|Q_EQ_IM"
0.0,0.9704748777,-3.446070232,3.708048395,1.793217728,2.93926877,5.29152393,0.1601447733,0.05225506815
0.0064,0.9697030959,-3.445750478,3.70875278,1.793616616,2.939416561,5.291455363,0.1601542942,0.05227839419
0.0128,0.9672974598,-3.445052526,3.708613816,1.793331052,2.939358013,5.291433142,0.1601130079,0.05226419239
0.0192,0.9674742036,-3.445206008,3.707895285,1.792869037,2.939197795,5.291495602,0.1600941604,0.05223772051
0.0256,0.9699623216,-3.445945192,3.707850579,1.793044086,2.939218941,5.291533024,0.1601309267,0.05224563632
0.032,0.9703160051,-3.445954461,3.708583619,1.793556293,2.93938555,5.291477955,0.1601585947,0.0522744343
0.0384,0.967925742,-3.445218755,3.70876744,1.793482251,2.939400099,5.291429055,0.1601273258,0.05227227776
0.0448,0.9670287863,-3.445044881,3.708102607,1.792971174,2.939238883,5.29147229,0.1600935384,0.05224390088
0.0512,0.9692059028,-3.445737116,3.707742893,1.79290963,2.939185735,5.291531552,0.160116096,0.05223862084
0.0576,0.9706187401,-3.446073962,3.708350291,1.793428421,2.939337158,5.291501309,0.1601561541,0.05226690865
0.064,0.9687238532,-3.445448808,3.708826737,1.793585374,2.939422406,5.291435368,0.1601414312,0.05227746495
0.0704,0.9669304836,-3.444981474,3.708342707,1.793122703,2.939292068,5.291450826,0.1600992193,0.05225261903
0.0768,0.9683650625,-3.44548939,3.707746548,1.792842612,2.939175889,5.291519913,0.1601033408,0.05223549518
0.0832,0.970543378,-3.446083698,3.7081007,1.793257913,2.939281112,5.291520619,0.1601474119,0.05225729168
0.0896,0.969536947,-3.445697672,3.708778012,1.79361953,2.939420392,5.291450924,0.1601524977,0.05227870419
0.096,0.9671939156,-3.445027818,3.708569649,1.793293645,2.939346757,5.291435412,0.1601100846,0.05226214689
0.1024,0.9676133011,-3.445252332,3.707858087,1.792855517,2.939191214,5.291500568,0.1600951776,0.05223683814
0.1088,0.9701022108,-3.445981364,3.707887976,1.79308052,2.939228898,5.291531885,0.1601341996,0.05224758922
