"Time","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1"
0.48,0.9459697519,3.688942166,0.9653901102,1.7869834,2.997972663,1.100938432,0.1256472572,0.03864020856
0.4864,0.9451000572,3.689830543,0.9669454046,1.787483516,2.998118641,1.10082023,0.1256529333,0.03866691623
0.4928,0.9424186216,3.689321046,0.9680633037,1.786945763,2.998033678,1.100853516,0.1255918341,0.03865539949
0.4992,0.9426425908,3.688336894,0.9668001001,1.786327984,2.997869264,1.100978177,0.1255724035,0.03862650176
0.5056,0.9454036734,3.688598479,0.965356868,1.786716399,2.997915934,1.100974279,0.1256287268,0.03863087969
0.512,0.9457865023,3.689672676,0.9663329705,1.787437329,2.998092443,1.100847353,0.1256615912,0.03866155491
0.5184,0.9431148258,3.689619084,0.9679615271,1.787191483,2.998083758,1.100824049,0.1256116777,0.03866318402
0.5248,0.9421396134,3.688568859,0.9673824668,1.786438879,2.997907344,1.10094428,0.1255687884,0.03863387474
0.5312,0.9445672707,3.688349484,0.9656007244,1.786488431,2.997874058,1.100996072,0.1256076047,0.03862459737
0.5376,0.9461263832,3.689384322,0.9657921439,1.787279955,2.998045103,1.100886333,0.1256607815,0.03865283053
0.544,0.9440046217,3.689806658,0.9676112097,1.787381498,2.998114973,1.100810757,0.1256324116,0.03866753086
0.5504,0.9420202488,3.688892522,0.9678271475,1.786638743,2.99796149,1.100902721,0.1255743323,0.03864344282
0.5568,0.9436354473,3.688245133,0.9660691192,1.786346743,2.997855507,1.100999464,0.1255882271,0.0386226432
0.5632,0.9460452176,3.689024334,0.9654356406,1.787042334,2.997986147,1.100929252,0.1256506084,0.0386425042
0.5696,0.9449140333,3.689844316,0.9670786425,1.787477549,2.998120978,1.10081642,0.1256498814,0.03866753394
0.576,0.9423046827,3.689245433,0.9680493334,1.786888276,2.998020938,1.100861714,0.1255879473,0.03865334632
0.5824,0.9427982824,3.688302992,0.9666631393,1.786318237,2.997863849,1.100983935,0.1255744223,0.03862532605
0.5888,0.9455581594,3.688668986,0.9653395705,1.786774285,2.997927634,1.100967307,0.12563322,0.03863275165
0.5952,0.9456596914,3.689720574,0.9664672514,1.787457827,2.99810035,1.100840063,0.1256604477,0.03866308489
0.6016,0.9429378915,3.689560584,0.9680070479,1.787140096,2.998073952,1.100829366,0.1256070455,0.03866170647
0.608,0.9422204746,3.688507406,0.9672612682,1.786405419,2.997897159,1.100952747,0.1255687948,0.03863198451
0.6144,0.9447680563,3.688393604,0.9655244244,1.786533037,2.997881578,1.100992723,0.1256122986,0.03862564945
0.6208,0.946085964,3.689457045,0.9658999381,1.787323314,2.998057017,1.100877025,0.125661808,0.03865497952
0.6272,0.9437986611,3.689776919,0.9677078257,1.787346258,2.998110062,1.100812113,0.1256279417,0.03866691948
0.6336,0.9420113856,3.688815719,0.9677451952,1.786588486,2.997948591,1.100912206,0.1255723389,0.03864121962
0.64,0.9438408904,3.688254375,0.9659501651,1.786369032,2.997857346,1.101000388,0.1255921712,0.03862267167
0.6464,0.9461003829,3.689106734,0.9654942698,1.78709974,2.997999652,1.100919828,0.1256535974,0.03864482835
0.6528,0.9447197628,3.689849993,0.9672079037,1.787465774,2.998121978,1.100813513,0.125646483,0.03866792845
0.6592,0.9422082928,3.689167943,0.9680220834,1.786830878,2.998007874,1.100870348,0.1255843359,0.03865121561
0.6656,0.9429670124,3.688276446,0.9665263661,1.786314261,2.997859685,1.100988909,0.1255768516,0.0386243497
0.672,0.9456974537,3.688743506,0.9653364176,1.786833546,2.997939958,1.100959701,0.1256375363,0.03863475612
0.6784,0.9455168913,3.689761444,0.9666037347,1.787472556,2.998107118,1.100833441,0.1256588413,0.03866443156
0.6848,0.9427723361,3.689497124,0.9680396899,1.787086449,2.998063302,1.100835438,0.1256025043,0.03866007002
0.6912,0.9423197805,3.688451153,0.967134314,1.786376753,2.997887884,1.100960745,0.1255692609,0.03863022407
0.6976,0.9449620088,3.688444575,0.9654602136,1.786581532,2.997890194,1.100988484,0.125617033,0.0386269102
0.704,0.946024809,3.689525394,0.966015875,1.787362194,2.998068226,1.100868011,0.1256623531,0.03865702524
0.7104,0.9435957534,3.689740005,0.967794369,1.787306681,2.998103937,1.100814406,0.1256233543,0.03866609795
0.7168,0.9420228585,3.688741114,0.9676528273,1.786541196,2.997936084,1.100921627,0.1255707691,0.0386390345
0.7232,0.9440490149,3.688271731,0.9658387412,1.786396784,2.997860518,1.101000352,0.1255963571,0.03862293439
0.7296,0.9461345089,3.6891885,0.9655653323,1.787154976,2.998013042,1.100910256,0.1256561919,0.03864715661
0.736,0.9445193637,3.689847573,0.9673319189,1.78744832,2.998121636,1.100811535,0.1256427753,0.03866809607
0.7424,0.9421302772,3.689089286,0.9679818302,1.786774163,2.997994618,1.10087933,0.1255810346,0.03864902647
0.7488,0.9431471414,3.688257542,0.966391188,1.786316197,2.997856818,1.100993047,0.125579669,0.03862358266
0.7552,0.9458200089,3.688821266,0.9653474105,1.786893521,2.997952781,1.100951538,0.1256416293,0.03863687354
0.7616,0.9453595691,3.689794895,0.9667410228,1.787481405,2.998112678,1.100827554,0.1256567907,0.03866558178
0.768,0.9426198183,3.689429347,0.9680591731,1.787031039,2.998051908,1.100842208,0.1255980978,0.03865829291
0.7744,0.9424367055,3.68840067,0.9670028711,1.786353202,2.997879612,1.100968193,0.1255701829,0.03862861079
0.7808,0.9451470614,3.68850189,0.9654087933,1.786633419,2.997899821,1.100983393,0.1256217594,0.0386283652
0.7872,0.9459436604,3.689588666,0.9661387096,1.787396202,2.998078619,1.100859382,0.1256624121,0.03865894711
0.7936,0.9433979461,3.689696323,0.9678699843,1.787263143,2.998096663,1.10081761,0.1256186966,0.03866507366
0.8,0.9420546558,3.688669433,0.967550962,1.78649731,2.997924093,1.100930889,0.1255696386,0.03863690858
0.8064,0.9442577487,3.688297046,0.9657360592,1.786429802,2.997864994,1.100999353,0.1256007438,0.03862342814
0.8128,0.9461473309,3.689268716,0.9656480784,1.787207508,2.998026175,1.100900636,0.1256583641,0.03864946316
0.8192,0.9443147838,3.689837084,0.9674494825,1.787425441,2.998119955,1.100810507,0.1256387961,0.03866803804
0.8256,0.9420714059,3.689010223,0.9679289806,1.786718646,2.9979813,1.10088857,0.1255780734,0.03864680193
0.832,0.9433368948,3.688246508,0.9662589433,1.786324021,2.997855282,1.100996304,0.1255828475,0.03862303638
0.8384,0.9459245496,3.688901433,0.9653724339,1.786953566,2.997965973,1.100942899,0.1256454561,0.0386390797
0.8448,0.945189379,3.689820632,0.9668777063,1.787484313,2.998116977,1.100822463,0.1256543189,0.03866652523
0.8512,0.9424817771,3.689357917,0.968065281,1.786974394,2.998039884,1.100849606,0.125593869,0.03865639208
0.8576,0.9425700806,3.68835649,0.9668682014,1.786334988,2.997872427,1.100975018,0.1255715532,0.03862716103
0.864,0.9453212601,3.688564988,0.9653707376,1.786688129,2.997910358,1.100977505,0.1256264289,0.03863000039
0.8704,0.9458434327,3.689646227,0.9662670962,1.787424974,2.998088085,1.100851227,0.1256619856,0.03866072476
0.8768,0.9432070922,3.689646307,0.9679340219,1.787216137,2.998088313,1.10082169,0.1256140136,0.03866385861
0.8832,0.9421063945,3.688601339,0.9674405434,1.786457313,2.997912743,1.100939899,0.1255689582,0.03863486114
0.8896,0.9444648973,3.688330119,0.965643195,1.786467741,2.997870734,1.100997399,0.1256052877,0.03862415149
0.896,0.9461387396,3.689346549,0.9657416175,1.787256748,2.998038918,1.100891069,0.1256600911,0.03865172456
0.9024,0.9441080917,3.68981872,0.9675594176,1.787397388,2.998116954,1.100810435,0.1256345879,0.03866775547
0.9088,0.9420322681,3.688931509,0.9678640135,1.786664852,2.99796805,1.100897979,0.1255754813,0.03864456223
0.9152,0.9435344208,3.688243563,0.9661310323,1.786337736,2.997855093,1.100998646,0.1255863576,0.03862271652
0.9216,0.9460099942,3.68898317,0.9654112122,1.787013011,2.997979393,1.100933877,0.1256489756,0.0386413521
0.928,0.94500818,3.689838445,0.9670124184,1.787481258,2.998119978,1.100818214,0.1256514528,0.03866725209
0.9344,0.9423595371,3.689283532,0.9680579847,1.786917024,2.998027354,1.100857557,0.1255898587,0.03865438474
0.9408,0.9427187089,3.688319049,0.9667316771,1.786322383,2.997866406,1.100981148,0.1255733603,0.0386258894
0.9472,0.9454827499,3.688633186,0.9653464444,1.78674513,2.997921697,1.10097088,0.1256309932,0.03863179709
0.9536,0.9457251798,3.689697472,0.9663997824,1.787448294,2.998096533,1.100843629,0.1256610781,0.03866234217
0.96,0.9430250437,3.689590485,0.9679858367,1.787166108,2.99807897,1.100826607,0.1256093528,0.03866246495
0.9664,0.9421776681,3.688537514,0.9673226597,1.786421576,2.997902142,1.100948569,0.1255687345,0.03863291447
0.9728,0.9446683375,3.68837065,0.9655611272,1.786510235,2.997877676,1.100994509,0.1256099431,0.03862509717
0.9792,0.9461088203,3.689421189,0.9658449282,1.787302164,2.998051142,1.100881649,0.1256613543,0.03865391681
0.9856,0.9439013897,3.689792704,0.9676607217,1.787364458,2.998112671,1.100811317,0.1256301941,0.03866725276
0.992,0.9420132731,3.688853898,0.9677875216,1.786613263,2.997955002,1.100907464,0.1255732833,0.03864232831
0.9984,-5.944555738E-5,4.354847237E-5,-2.327649003E-5,3.277896039E-4,2.243775244,0.814289357,-0.006444688236,-0.008930864244
1.0048,-7.901530028E-5,1.013652412E-4,-1.503784952E-5,3.600026569E-5,1.771345883,0.6522618332,0.003982429419,-0.005703995185
1.0112,-1.244365176E-5,3.709578665E-5,9.051070023E-6,1.231877948E-5,1.300232142,0.4893532833,0.001818378133,3.211533027E-4
1.0176,-6.522489524E-5,5.161835167E-6,-2.752400653E-5,2.446481862E-6,0.9834679079,0.3610163444,-3.304845356E-4,3.288910508E-4
1.024,-1.262702643E-5,2.097944531E-6,-3.026124877E-6,8.027151275E-7,0.7674850881,0.2949020978,-4.183569285E-5,-4.01055249E-4
1.0304,-2.126277813E-5,2.451137716E-6,6.771124906E-6,5.208273101E-7,0.5666176732,0.2191165164,2.566078876E-4,-2.268684125E-4
1.0368,-4.366235969E-5,1.020977226E-6,-1.523676422E-5,1.720221179E-7,0.4495638032,0.1711517091,1.454025274E-4,-4.346198495E-6
1.0432,-5.351442178E-6,1.274408807E-7,4.769869626E-6,4.932769334E-9,0.3389412452,0.1371032108,3.311636291E-5,1.271074693E-5
1.0496,-2.63328442E-5,4.832709309E-8,1.321353006E-6,-5.596371139E-9,0.2592621401,0.1028854429,1.60239726E-5,-1.773352191E-5
1.056,-1.686938227E-5,1.146646647E-7,4.905829782E-7,8.16379575E-9,0.2107640731,0.0870235407,2.231544751E-5,-1.952809537E-5
1.0624,-9.508544248E-6,9.018262889E-8,1.059890376E-5,6.592654264E-9,0.1595278678,0.06886943207,1.822898217E-5,-8.765991673E-6
1.0688,-2.631280526E-5,4.167834734E-8,1.782629784E-6,1.001715485E-9,0.1309365588,0.05497061344,1.014349385E-5,-3.27163541E-6
1.0752,-5.128489359E-6,1.996882688E-8,7.170664285E-6,-4.14365308E-10,0.1036224996,0.04778424744,5.565350843E-6,-2.402702929E-6
1.0816,-1.149754561,1.950125731,7.114224338,0.732563077,0.7616826064,-0.2110079006,0.2453526633,0.1824903154
1.088,-8.546943332,3.006921465,14.94854364,1.520624859,3.009638515,-3.211977311,0.07732089468,0.3129970825
1.0944,-6.899068901,3.233485928,16.18939634,1.23489941,5.042317702,-5.591500952,0.3367740383,0.2935208619
1.1008,-5.846312851,2.731261421,10.70746788,1.25923326,6.405171302,-6.977918769,0.2782752623,0.3639780357
1.1072,-6.12865323,2.91302309,9.216077457,1.748491652,7.160170807,-7.378331632,0.2254432823,0.3798396766
1.1136,-4.431789921,3.490941073,8.972698325,1.344525153,7.523939862,-7.141699118,0.3446876557,0.3662386715
1.12,-1.933757189,3.642046018,5.326560891,1.266704716,7.400998229,-6.222627847,0.3039547025,0.3273520577
1.1264,-0.4039558952,2.413221606,1.923857996,1.492869262,6.652873067,-4.897020134,0.1446529909,0.2176567592
1.1328,2.953960804,3.10652672,1.211058413,1.865185691,5.455654783,-3.490589481,0.2183225891,0.2359340511
1.1392,5.508607435,2.968568176,0.3960864755,1.685845914,3.694618374,-2.072693414,0.1820687225,0.1751951569
1.1456,7.543775576,3.072066051,1.120686287,2.004036082,1.784721969,-0.9557406603,0.1712064216,0.1473631957
1.152,7.908606476,2.97226817,0.9531284501,1.878010652,0.09334218653,-0.1432403519,0.1386468673,0.1140423489
1.1584,8.855258073,3.861274196,-0.3557254892,1.62557997,-1.237650842,0.4539718183,0.1627502501,0.0915306242
1.1648,5.629266489,3.380391114,0.03353713024,1.464041394,-1.82667292,0.7837347353,0.1368592013,0.0570774074
1.1712,5.046070443,4.009897634,-0.2569225817,1.234361349,-1.741993472,0.9829061768,0.1501944653,0.04789534479
1.1776,1.025719109,2.603903758,1.215786338,1.77638119,-1.065901028,0.9671418923,0.08495970809,0.04725191708
1.184,-0.02516801423,3.987807702,2.396975036,1.122400659,0.1211311067,0.7040326028,0.1417116521,0.02493349692
1.1904,-2.007453091,2.981677975,2.628877747,1.736235119,1.457056161,0.2723781905,0.1055413809,0.03816737638
1.1968,-3.131976852,3.811424325,5.128012788,1.711363298,2.798719768,-0.3524062282,0.1366317582,0.04646471872
1.2032,-3.126646627,3.899507437,5.590283377,1.240720105,3.960136251,-0.9456516106,0.1346301706,0.02446800592
1.2096,-4.03018843,3.077882952,4.269649483,1.94227083,4.875024843,-1.486393904,0.1104438702,0.04768820636
1.216,-3.396888012,2.810164928,3.593054338,1.500408571,5.514066898,-1.855210793,0.09352139314,0.02966573433
1.2224,-2.940881628,3.003584661,3.355995494,1.726316975,5.88552041,-2.030761716,0.1078651633,0.04169489041
1.2288,-2.265936454,3.097149171,2.918549537,1.578159642,5.981702231,-1.97748965,0.1101603425,0.03522217638
1.2352,-1.342746785,3.29789923,2.50191283,2.047804856,5.85114089,-1.743127369,0.1199754726,0.06146013092
1.2416,0.3259564901,3.927481554,1.926814424,1.639579794,5.44120454,-1.301271761,0.1405021906,0.05057425121
1.248,0.7466800272,3.082197591,0.7268754321,1.598488347,4.799396905,-0.7551692451,0.1290549367,0.03625750997
1.2544,2.593936054,3.432893835,0.3147430098,1.75885328,3.993651766,-0.1618299297,0.1218510379,0.04680723747
1.2608,3.599293943,3.700194184,3.93330006E-4,1.765122817,3.10194915,0.4003918796,0.1296774097,0.04703537511
1.2672,4.03008874,3.602378826,-0.1776255107,1.731632942,2.252752974,0.8747961332,0.126417129,0.04299390756
1.2736,4.211955058,3.638525041,-0.1367777575,1.769807605,1.553402705,1.240340857,0.1290443826,0.0429741681
1.28,3.803893724,3.651393753,0.03824136446,1.769532718,1.095989639,1.47545159,0.13070813,0.0417872903
1.2864,3.082255576,3.651140785,0.3073700569,1.773407713,0.9271031611,1.584332014,0.1311153141,0.04114553008
1.2928,2.148239368,3.645262489,0.6880726286,1.771418873,1.031826627,1.574599678,0.1306399939,0.04029962112
1.2992,1.157985284,3.631535395,1.115777129,1.764894144,1.374781603,1.452415339,0.1291875364,0.03930859885
1.3056,0.3018984133,3.61943402,1.53128338,1.759223263,1.875136011,1.245254088,0.1273615906,0.0383763588
1.312,-0.4067635146,3.605188015,1.914134635,1.750979516,2.448228966,0.981400085,0.1253617922,0.03749550602
1.3184,-0.8795180171,3.591741457,2.171904902,1.742334248,3.019369485,0.7003280323,0.1235620689,0.03706441103
1.3248,-1.101515082,3.582718363,2.287751792,1.736271886,3.521021518,0.4460023918,0.1226120068,0.03708803686
1.3312,-1.110586321,3.583049005,2.256043676,1.735050364,3.915088139,0.2487925976,0.1224540441,0.03758373342
1.3376,-0.9064407359,3.593765601,2.076925646,1.739267163,4.174246097,0.1365693737,0.1227688282,0.03849769932
1.344,-0.5496581796,3.607368859,1.805344162,1.744506752,4.284599831,0.1210204407,0.1231313524,0.03946419451
1.3504,-0.05451711541,3.625201257,1.457671929,1.752927254,4.249801461,0.1988072757,0.1237224548,0.04042642299
1.3568,0.552175287,3.643036161,1.073767146,1.76097028,4.075500134,0.3607857692,0.1247097913,0.04104348894
1.3632,1.163519756,3.661985292,0.7288930887,1.770598164,3.787199058,0.5801328324,0.1254953956,0.04138547378
1.3696,1.718964803,3.67921571,0.4474497433,1.779651247,3.42261991,0.8275995081,0.1260373362,0.04145627036
1.376,2.145379317,3.690875911,0.2579237048,1.786051377,3.025859246,1.074288205,0.1265562909,0.04118815898
1.3824,2.396818687,3.698723192,0.1600721828,1.790919661,2.648984502,1.293387425,0.1272166481,0.04075752009
1.3888,2.460229982,3.704415487,0.148372496,1.795198215,2.337041245,1.467398531,0.1279185137,0.04027914422
1.3952,2.324456659,3.706215373,0.2209058724,1.797438072,2.124731585,1.584570983,0.1283800534,0.03978473457
1.4016,2.034167991,3.703480781,0.3531214392,1.797117762,2.031412802,1.64079296,0.1284659069,0.03930880937
1.408,1.648896403,3.697010678,0.52639269,1.794622933,2.056630699,1.638778535,0.1282159022,0.03879657651
1.4144,1.22485444,3.688526934,0.718740143,1.790833322,2.185897136,1.585110122,0.1276851723,0.03828953719
1.4208,0.694708818,3.672675814,0.9822309716,1.778549151,2.405601009,1.481374158,0.1244359626,0.03808321454
1.4272,0.2678376402,3.675599436,1.220847078,1.780270615,2.698650995,1.332775426,0.1228791492,0.03802608717
1.4336,-0.008301657388,3.674274498,1.367927334,1.779251889,3.005286039,1.173689703,0.1230057339,0.03781604073
1.44,-0.113609286,3.673691948,1.409349043,1.778577074,3.278303319,1.033907835,0.1241072399,0.03795777056
1.4464,-0.08107675298,3.678067726,1.366821043,1.780741205,3.487466219,0.9323922113,0.1250323414,0.03837862908
1.4528,0.06339066156,3.684955326,1.255152065,1.783921229,3.615153949,0.8812192819,0.1254104481,0.03888280511
1.4592,0.2977798462,3.689466041,1.093558112,1.785088711,3.652891419,0.8854477611,0.1252738379,0.03935937968
1.4656,0.6013561603,3.694448275,0.8987446852,1.786735043,3.605907388,0.9396051252,0.1251193819,0.03957704467
1.472,0.9404453563,3.704327493,0.6992118794,1.792025497,3.487190971,1.033045271,0.1253196668,0.0396922682
1.4784,1.251259594,3.714912389,0.5325802651,1.797910439,3.315261974,1.151492141,0.1254998362,0.03978615241
1.4848,1.498205856,3.720682864,0.4076284837,1.800793859,3.114099594,1.279620664,0.1256243185,0.03972748086
1.4912,1.673977422,3.721951474,0.3226658132,1.80131068,2.909481961,1.403251655,0.1259949258,0.03949489984
1.4976,1.761817815,3.724598629,0.28528384,1.803512264,2.728253186,1.508684037,0.1265989961,0.03922523674
1.504,1.744743897,3.72802959,0.2998059945,1.806536747,2.591585676,1.586693657,0.1270561559,0.03901655728
