"Time","Subsystem #1|CTLs|Vars|P_EQ_POI1","Subsystem #1|CTLs|Vars|Q_EQ_POI1","Subsystem #1|Loads|LI1|P_EQ_ZIP","Subsystem #1|Loads|LI1|Q_EQ_ZIP","Subsystem #1|Machines|DG|P_EQ_DG","Subsystem #1|Machines|DG|Q_EQ_DG","Subsystem #1|Machines|M1|P_EQ_IM","Subsystem #1|Machines|M1|Q_EQ_IM"
0.0,0.7777205597,-3.398082669,3.554580017,1.767529643,2.939251005,5.294317696,0.1247441203,0.1276392385
0.0064,0.7784759858,-3.398248437,3.553884085,1.767312253,2.939101514,5.294386722,0.12473082,0.1276176114
0.0128,0.7803920942,-3.399284651,3.553479932,1.767300761,2.93916466,5.294409039,0.1247365626,0.1276354667
0.0192,0.7800277514,-3.399335821,3.554113749,1.767522567,2.939329066,5.294343942,0.12475173,0.1276612252
0.0256,0.778063908,-3.398324562,3.554629799,1.767573774,2.939301898,5.294308058,0.1247487422,0.1276488327
0.032,0.7779593873,-3.398035946,3.554144174,1.767376818,2.939132905,5.29436397,0.1247336339,0.1276208659
0.0384,0.7799151616,-3.398986571,3.553487723,1.767265587,2.939120043,5.294413467,0.1247324479,0.1276261491
0.0448,0.7804562113,-3.39949014,3.553853545,1.7674544,2.939288264,5.294367874,0.1247480449,0.1276562684
0.0512,0.7786166413,-3.398647911,3.554568198,1.767590832,2.939336839,5.294308753,0.1247520453,0.1276567128
0.0576,0.7776768606,-3.397964171,3.554382659,1.767449786,2.93918185,5.294340557,0.1247379672,0.127627822
0.064,0.7792778922,-3.398638001,3.553613484,1.767265724,2.939096122,5.294407056,0.1247302934,0.1276197216
0.0704,0.780614003,-3.399491334,3.553631198,1.767379056,2.939233723,5.294390317,0.1247429947,0.127647869
0.0768,0.7792729243,-3.398990125,3.554405599,1.767577589,2.939348854,5.294319736,0.1247533339,0.1276613463
0.0832,0.7776802421,-3.398045084,3.554554334,1.767516826,2.939238495,5.294321083,0.1247429981,0.1276370533
0.0896,0.7786134262,-3.398311171,3.55382864,1.767300586,2.939097664,5.294391218,0.1247304689,0.1276174867
