"Time","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1"
0.256,0.9394628176,3.678527746,0.885367308,1.782251937,2.997704748,1.172978719,0.1257244113,0.0386644063
0.2624,0.9338171989,3.68002479,0.8895390573,1.782740247,2.99802935,1.17266903,0.1256370272,0.03868434524
0.2688,0.9257500231,3.677068378,0.8918455747,1.780662633,2.997612526,1.17283707,0.1254244809,0.03864620624
0.2752,0.9299750909,3.674966418,0.8880455194,1.779800495,2.99719921,1.173185877,0.12547118,0.03861979249
0.2816,0.9386146809,3.677436206,0.8850603968,1.78161827,2.997520214,1.173093561,0.1256886798,0.03865093827
0.288,0.9366795695,3.680054388,0.8879854497,1.782920681,2.998005448,1.172728624,0.1256945599,0.03868418074
0.2944,0.9273209565,3.678270954,0.8918460708,1.781404203,2.997797596,1.172732348,0.1254772557,0.03866199353
0.3008,0.9273573686,3.675106473,0.8895737426,1.779717025,2.997258979,1.173105537,0.125421115,0.03862116552
0.3072,0.9365887802,3.67635724,0.8854092849,1.780926567,2.997354149,1.173177874,0.1256291278,0.03863763993
0.3136,0.9386837978,3.679595298,0.8865545253,1.782784638,2.997903387,1.172829499,0.12572686,0.03867792959
0.32,0.9299706362,3.679303082,0.8911339563,1.782121736,2.997944559,1.172670128,0.1255480832,0.03867542079
0.3264,0.9257734199,3.675761091,0.8909022744,1.779967417,2.997391299,1.172990475,0.1254012856,0.03862928746
0.3328,0.9337546361,3.675489508,0.8863487331,1.780301005,2.997238771,1.17321507,0.1255566809,0.03862674892
0.3392,0.9394706458,3.678751967,0.8855220376,1.782373139,2.997744661,1.172951223,0.125728375,0.03866720001
0.3456,0.9331174103,3.679947748,0.8898685373,1.782657625,2.998023068,1.172662878,0.1256217868,0.03868346045
0.352,0.9255884156,3.67680515,0.8917461569,1.780512034,2.99757008,1.172864041,0.125416512,0.0386427655
0.3584,0.9306428495,3.675007688,0.8877098887,1.779862163,2.997197177,1.173197255,0.1254853655,0.03862040257
0.3648,0.9389141293,3.677684784,0.8850718008,1.781768355,2.997560871,1.17306996,0.1256989814,0.03865399483
0.3712,0.936100761,3.680092297,0.8883311659,1.782908329,2.998018002,1.172711216,0.1256836574,0.03868478691
0.3776,0.9268618218,3.678009241,0.8919099998,1.781235357,2.997758467,1.172752599,0.1254634703,0.03865855796
0.384,0.9278673916,3.675028925,0.8892405278,1.779706859,2.997238792,1.173127087,0.1254299434,0.03862026302
0.3904,0.9371248138,3.676585593,0.8852767136,1.781078976,2.997387701,1.173162742,0.1256439218,0.03864046616
0.3968,0.938334474,3.679735258,0.8868465554,1.782840884,2.997931919,1.172804477,0.125722231,0.03867977058
0.4032,0.9293159731,3.679100988,0.8913480172,1.781973052,2.997916953,1.172679464,0.1255315438,0.03867281923
0.4096,0.9260132114,3.675575649,0.8906398034,1.779883692,2.997356748,1.173017935,0.1254027093,0.03862694203
0.416,0.9344290826,3.67565449,0.8860961092,1.780427919,2.99725866,1.173211438,0.1255732075,0.03862884762
0.4224,0.939411197,3.678965013,0.8857059424,1.782484689,2.997783318,1.172923577,0.125730791,0.03866987204
0.4288,0.9324091877,3.679845557,0.8901844173,1.782560633,2.998012584,1.172659519,0.1256059487,0.03868223691
0.4352,0.9255001993,3.676550006,0.8916125253,1.780370464,2.997528116,1.172891765,0.1254101397,0.03863944276
0.4416,0.9313273572,3.675074178,0.887382833,1.779938023,2.997199317,1.173206004,0.1255003451,0.03862132334
0.448,0.9391518335,3.677931761,0.885116002,1.781914177,2.997602061,1.173045058,0.1257079966,0.0386570353
0.4544,0.9354841987,3.680105071,0.8886795996,1.782880041,2.998026494,1.172696058,0.1256715858,0.03868507449
0.4608,0.9264620774,3.677741834,0.8919374008,1.781067193,2.997717836,1.172774774,0.125450745,0.0386550435
0.4672,0.9284235279,3.6749778,0.8889007832,1.779713403,2.997222441,1.173146677,0.125440187,0.03861970431
0.4736,0.9376153347,3.676822295,0.885174899,1.7812333,2.997423462,1.173145403,0.125657929,0.03864338589
0.48,0.9379271128,3.679854573,0.887155929,1.782882694,2.997957317,1.17278075,0.1257160982,0.03868136974
0.4864,0.928693324,3.678881343,0.8915318118,1.781816765,2.997886184,1.172691474,0.1255153175,0.03866997177
0.4928,0.9263203426,3.67541179,0.8903559737,1.779815594,2.997324883,1.173044538,0.1254058774,0.03862489119
0.4992,0.9350830407,3.675836986,0.8858669015,1.780562864,2.997282043,1.17320509,0.1255896219,0.03863115019
0.5056,0.9392848453,3.679164931,0.8859175133,1.78258555,2.997820344,1.172896047,0.1257316373,0.03867239848
0.512,0.9316999098,3.67971897,0.8904832041,1.782450089,2.997997996,1.172658994,0.1255896664,0.03868068149
0.5184,0.925486191,3.676305865,0.8914463309,1.780239472,2.997487079,1.17291995,0.125405438,0.03863627678
0.5248,0.932021629,3.675164921,0.8870674165,1.780027119,2.997205592,1.17321205,0.1255159588,0.03862253922
0.5312,0.9393255693,3.678174904,0.8851927269,1.78205451,2.997643383,1.173019097,0.1257156454,0.03866003431
0.5376,0.9348357294,3.680092279,0.8890272303,1.782835848,2.998030815,1.172683316,0.1256584521,0.03868503531
0.544,0.9261261773,3.677471743,0.8919280233,1.780901709,2.997676131,1.172798644,0.1254392228,0.0386514956
0.5504,0.9290197259,3.674953339,0.8885580068,1.779736353,2.997210074,1.173164113,0.1254517273,0.03861948786
0.5568,0.9380559641,3.677065171,0.8851047571,1.781388119,2.997461088,1.173126025,0.1256710197,0.03864637624
0.5632,0.9374653136,3.679951936,0.8874797046,1.782909513,2.997979319,1.172758554,0.1257085138,0.03868270636
0.5696,0.9281095587,3.678646442,0.8916832371,1.781654553,2.997852572,1.172706039,0.1254995785,0.03866691044
0.576,0.9266912078,3.67527114,0.8900539031,1.779763704,2.997296022,1.173070012,0.1254107493,0.03862315417
0.5824,0.9357103644,3.676035124,0.8856631791,1.780704484,2.997308678,1.1731961,0.125605764,0.0386336326
0.5888,0.9390925077,3.679349859,0.8861548377,1.782674717,2.997855367,1.172868904,0.1257309046,0.03867475643
0.5952,0.9309969559,3.679568975,0.890761569,1.782327061,2.997979438,1.172661323,0.1255731002,0.03867880355
0.6016,0.9255463496,3.676075443,0.8912496006,1.780120542,2.997447397,1.172948295,0.1254024586,0.03863330624
0.608,0.9327187117,3.675278695,0.8867665747,1.780128483,2.997215927,1.17321534,0.1255320419,0.03862403167
0.6144,0.9394337079,3.678412065,0.8853013023,1.782188077,2.997684442,1.172992327,0.1257218598,0.03866296965
0.6208,0.9341617158,3.680053716,0.8893703243,1.78277597,2.998030902,1.172673128,0.125644377,0.03868466033
0.6272,0.925857869,3.677202075,0.8918820886,1.780740804,2.997633791,1.172823958,0.1254290363,0.03864795781
0.6336,0.929649584,3.674955472,0.8882155858,1.779775261,2.997201794,1.173179232,0.1254644333,0.03861960892
0.64,0.9384426692,3.677312002,0.8850670116,1.781542067,2.997500211,1.173104801,0.1256830747,0.03864941154
0.6464,0.9369530999,3.680026227,0.8878147503,1.782920868,2.997997689,1.172738117,0.1256995422,0.03868376319
0.6528,0.9275712182,3.678398753,0.8918005967,1.781488274,2.997816468,1.172723011,0.1254844974,0.03866366877
0.6592,0.9271215022,3.675155026,0.8897368349,1.779728375,2.997270452,1.173094095,0.1254172649,0.03862174475
0.6656,0.9363052479,3.676246889,0.8854867747,1.780851482,2.997338304,1.173184562,0.1256214784,0.03863626975
0.672,0.9388357166,3.679518017,0.8864158641,1.782751322,2.997888038,1.172842416,0.1257285983,0.03867692344
0.6784,0.9303077505,3.679396903,0.8910163368,1.782192726,2.997957086,1.172666493,0.1255564161,0.03867662098
0.6848,0.925679748,3.675861306,0.8910246002,1.780014916,2.997409477,1.172976508,0.1254012344,0.03863056393
0.6912,0.9334117329,3.675414136,0.8864831329,1.780240971,2.997230203,1.173215854,0.1255484271,0.03862578289
0.6976,0.939475122,3.678641119,0.8854409545,1.782313693,2.997724835,1.172965007,0.1257265846,0.03866581736
0.704,0.9334687893,3.679989451,0.8897052595,1.78270077,2.99802674,1.172665607,0.1256294905,0.03868394567
0.7104,0.9256601197,3.676935936,0.8918002331,1.780586322,2.997591269,1.172850445,0.1254203022,0.03864447405
0.7168,0.9303064276,3.674983855,0.8878768468,1.779829495,2.997197671,1.173191887,0.1254781633,0.03862005882
0.7232,0.9387719701,3.67756057,0.8850619762,1.781693744,2.997540452,1.173081938,0.1256939859,0.03865246731
0.7296,0.9363952306,3.680076449,0.8881577479,1.782916492,2.998012223,1.172719651,0.1256892616,0.03868452231
0.736,0.9270842538,3.678141004,0.8918825816,1.781319799,2.997778247,1.172742217,0.1254702398,0.03866028783
0.7424,0.927606255,3.675064422,0.8894081336,1.77970984,2.997248417,1.173116545,0.1254253457,0.03862067104
0.7488,0.936862156,3.67647023,0.8853392295,1.781002452,2.997370627,1.173170594,0.1256366149,0.03863903937
0.7552,0.9385165858,3.679667762,0.8866981986,1.782814542,2.997918029,1.172816841,0.125724736,0.03867887906
0.7616,0.9296397511,3.679204354,0.8912446133,1.782048458,2.997931168,1.172674457,0.1255397853,0.03867415287
0.768,0.9258846655,3.675665776,0.8907739079,1.779923664,2.99737371,1.173004293,0.1254017772,0.03862807982
0.7744,0.9340940098,3.675569693,0.8862196177,1.780363386,2.997248266,1.173213598,0.1255649479,0.03862777161
0.7808,0.9394493015,3.678860018,0.8856104469,1.78243018,2.997764168,1.172937403,0.125729778,0.03866855397
0.7872,0.9327638715,3.679899762,0.8900284008,1.782610868,2.998018348,1.172660844,0.1256139329,0.03868289014
0.7936,0.9255350858,3.676676394,0.891683514,1.780440002,2.997549008,1.172877829,0.1254131219,0.03864108639
0.8,0.930983449,3.675037841,0.887545107,1.779898363,2.997197727,1.173201962,0.1254927658,0.03862082487
0.8064,0.9390408456,3.677808614,0.8850897963,1.781841872,2.997581426,1.173057657,0.1257036554,0.03865551776
0.8128,0.9357968201,3.680101853,0.888505276,1.782896188,2.998022762,1.172703346,0.1256777615,0.03868497131
0.8192,0.9266542303,3.677876059,0.8919283005,1.781151066,2.997738314,1.172763458,0.1254569656,0.03865680765
0.8256,0.9281400916,3.675000031,0.8890712352,1.779708067,2.997230126,1.173137141,0.1254348955,0.03861994067
0.832,0.9373759982,3.676703024,0.8852219155,1.781156005,2.997405325,1.173154339,0.1256510318,0.03864191618
0.8384,0.9381378822,3.679797587,0.8869992426,1.782863622,2.99794503,1.172792435,0.1257193492,0.03868060219
0.8448,0.9290002259,3.678993233,0.8914438294,1.781895745,2.997901943,1.172685143,0.1255233809,0.03867142501
0.8512,0.9261585297,3.675490919,0.8905003741,1.779847641,2.997340461,1.173031359,0.1254040772,0.0386258785
0.8576,0.9347590329,3.675743675,0.8859784253,1.780494451,2.99726993,1.1732086,0.125581439,0.03862997522
0.864,0.9393563504,3.679066738,0.8858084033,1.782536513,2.997802057,1.172909781,0.1257314115,0.03867115481
0.8704,0.9320542215,3.679785256,0.8903361669,1.782506994,2.998005798,1.172658899,0.125597853,0.03868149981
0.8768,0.9254838932,3.67642639,0.8915333981,1.780303541,2.997507453,1.172905821,0.1254075769,0.03863783757
0.8832,0.9316736827,3.675116584,0.8872235016,1.779980976,2.997201941,1.173209368,0.1255080827,0.03862189509
0.8896,0.9392468211,3.678053939,0.8851502957,1.781985116,2.997622732,1.173032194,0.1257119962,0.03865854062
0.896,0.9351635507,3.680101881,0.8888537663,1.782859933,2.998029179,1.172689378,0.1256651445,0.03868509692
0.9024,0.926285856,3.677606919,0.8919373166,1.780984018,2.997697093,1.17278651,0.1254448242,0.03865327151
0.9088,0.928717018,3.674962231,0.8887295512,1.779722863,2.997215752,1.173155676,0.1254458031,0.03861955391
0.9152,0.9378421459,3.676943107,0.8851358311,1.781310726,2.997442063,1.173135957,0.1256645963,0.03864487487
0.9216,0.9377027721,3.67990608,0.8873161898,1.782898,2.99796876,1.172769445,0.1257124836,0.03868207151
0.928,0.9283961828,3.678765653,0.8916116893,1.781736279,2.99786971,1.172698448,0.125507377,0.03866846542
0.9344,0.9264980347,3.675338481,0.8902070201,1.779787582,2.997310059,1.173057431,0.1254081034,0.03862398253
0.9408,0.9354004172,3.675934225,0.8857617091,1.780632914,2.997294971,1.17320092,0.1255977372,0.03863236932
0.9472,0.9391968545,3.679259382,0.8860330815,1.782631649,2.997838127,1.172882412,0.1257314686,0.03867359976
0.9536,0.9313471605,3.679646809,0.8906251327,1.78239008,2.997989205,1.1726598,0.1255814081,0.0386797815
0.96,0.925507037,3.676188765,0.8913516531,1.780178429,2.997467042,1.172934122,0.1254037306,0.03863476497
0.9664,0.9323702181,3.675219,0.8869150243,1.780076358,2.997210258,1.173214041,0.1255239518,0.03862325229
0.9728,0.939387922,3.678294362,0.8852430629,1.782122223,2.997663972,1.173005797,0.1257189353,0.03866151146
0.9792,0.9345015342,3.680076232,0.8891995794,1.782807835,2.998031387,1.172677897,0.1256515246,0.03868489077
0.9856,0.9259833605,3.677336666,0.8919096019,1.780820558,2.997655014,1.172811134,0.1254339546,0.03864972245
0.992,0.9293308836,3.674951107,0.8883865108,1.779753831,2.997205418,1.173171973,0.1254579434,0.03861950698
0.9984,0.001173490062,4.366252782E-5,-2.30477875E-5,3.269739107E-4,2.243128111,0.8677583648,-0.00642951852,-0.00890248919
1.0048,7.164105343E-4,1.011695253E-4,-1.519188791E-5,3.59485843E-5,1.769537768,0.6902257853,0.003972198013,-0.005690279167
1.0112,2.356358449E-4,3.701569723E-5,8.914434822E-6,1.230337909E-5,1.299074387,0.5170746427,0.001812042346,3.224503149E-4
1.0176,0.001017468563,5.146871407E-6,-2.936715857E-5,2.443183129E-6,0.9823160659,0.3810381852,-3.312275768E-4,3.267233766E-4
1.024,1.828535751E-4,2.102132198E-6,-3.679684899E-6,8.033583124E-7,0.7664544789,0.3092740301,-4.078899682E-5,-4.012196241E-4
1.0304,5.503249239E-4,2.449908522E-6,6.930716901E-6,5.210139233E-7,0.5660281924,0.2296900455,2.565621029E-4,-2.257926037E-4
1.0368,6.273098812E-4,1.016534638E-6,-1.623216333E-5,1.715375723E-7,0.4489290393,0.1787008958,1.447175026E-4,-3.792353485E-6
1.0432,1.965785841E-4,1.255045368E-7,4.461801694E-6,4.747084311E-9,0.3385561632,0.1426524438,3.273328774E-5,1.264660614E-5
1.0496,6.363494043E-4,4.867345646E-8,-2.486138877E-6,-5.479486039E-9,0.2590994531,0.1069957493,1.598582486E-5,-1.785881417E-5
1.056,3.335312545E-4,1.150577814E-7,-2.655810449E-6,8.294540266E-9,0.2106495288,0.08999608138,2.235545879E-5,-1.947880023E-5
1.0624,3.541050276E-4,8.981686974E-8,9.04735816E-6,6.539620266E-9,0.15956993,0.07113028909,1.816986014E-5,-8.682922332E-6
1.0688,5.235156708E-4,4.14405595E-8,-1.070257256E-6,9.817764748E-10,0.1310472708,0.05665213414,1.009588212E-5,-3.249790766E-6
1.0752,2.555372732E-4,1.984955025E-8,6.024493371E-6,-4.145088191E-10,0.1038026254,0.04907918741,5.540629118E-6,-2.388504215E-6
1.0816,-9.120648131,0.8224143788,9.493137726,0.8183356098,1.010609861,-0.6352957092,0.005277469603,0.345301387
1.088,-5.849659231,2.270655795,9.06030671,1.007396153,3.496815406,-2.570601215,0.1265585133,0.214539525
1.0944,-5.428108055,2.409393338,8.401031386,1.076966642,5.054932559,-4.08053155,0.2673620601,0.2178723654
1.1008,-5.261388167,1.961487525,6.424644645,1.017871379,5.872337334,-4.561958741,0.1981294131,0.3106116873
1.1072,-4.854258926,2.390241766,5.93479141,1.087296027,6.282607985,-4.520787431,0.1997394918,0.2945592052
1.1136,-3.355400717,2.226869679,5.659083685,0.8866897932,6.412558914,-4.330293438,0.2230075233,0.2393220909
1.12,-3.815402704,2.680579045,3.420543913,1.370666679,6.629504256,-4.157932698,0.1872542277,0.292398522
1.1264,-2.951949441,2.623106188,2.876759125,1.226211319,6.405474308,-3.593846881,0.1851676772,0.2323921615
1.1328,-3.113092885,2.646746667,4.245259064,1.659514093,5.921130939,-2.89881603,0.2273678805,0.3083769605
1.1392,1.747073174,4.343528444,3.91731437,2.067147269,5.478801412,-2.403664623,0.3254152128,0.3476108288
1.1456,5.014845532,4.064354925,1.928266468,1.974135123,4.21872474,-1.742851849,0.2667052562,0.2624843701
1.152,7.741829053,3.978189569,0.85545243,1.925125192,2.483269898,-0.9450813184,0.2262090237,0.1999187754
1.1584,9.154380406,3.89642462,0.6465344726,1.895065394,0.5782090474,-0.2270168733,0.1789810387,0.1303907235
1.1648,8.647259184,3.83760735,0.6339978278,1.87472894,-0.8898091019,0.2721188231,0.1611504962,0.09114646054
1.1712,7.49267983,3.791230344,0.5373458026,1.854970834,-1.731658963,0.6476103007,0.1349514665,0.07070400387
1.1776,5.070257992,3.736007246,0.8710494571,1.830878168,-1.878253101,0.8696006744,0.1271529833,0.04822237268
1.184,2.48896908,3.661631582,1.314100991,1.797470903,-1.280026702,0.9054581204,0.1279814801,0.04269909891
1.1904,0.2982157369,3.600184674,2.08292781,1.769455289,-0.2212035963,0.7597541273,0.1236483417,0.03587158619
1.1968,-1.720204089,3.52390116,3.077077107,1.72686637,1.121651711,0.3798073135,0.125457259,0.02964627776
1.2032,-2.845306064,3.438424373,3.774186696,1.676576956,2.488434916,-0.1336251803,0.1215273795,0.02959521735
1.2096,-3.514493201,3.366740676,4.371941733,1.640323462,3.688652147,-0.6955753442,0.1183186234,0.02747667034
1.216,-3.725030092,3.336388247,4.553958775,1.624388273,4.675661788,-1.22821731,0.1197571447,0.02958433753
1.2224,-3.523809334,3.336150372,4.39291903,1.61996294,5.373733669,-1.604242276,0.1189261801,0.03278273043
1.2288,-3.186542587,3.337987773,4.023178931,1.614224357,5.801640477,-1.803873286,0.1193956815,0.03437168125
1.2352,-2.486990777,3.34858739,3.270751898,1.617856796,5.97111675,-1.788563271,0.1203976883,0.03824767779
1.2416,-1.546409999,3.38680788,2.475196289,1.638755428,5.871440447,-1.557695953,0.1213838871,0.04130313307
1.248,-0.4526837842,3.43468184,1.648125482,1.659728631,5.535110757,-1.164769838,0.12299655,0.04313156968
1.2544,0.8271185412,3.471446326,0.835178007,1.67435674,4.967719765,-0.6415919568,0.1229193304,0.04435500624
1.2608,2.023553169,3.496294784,0.2514958873,1.686713035,4.216658382,-0.06713940169,0.1231115081,0.0440513544
1.2672,3.072237021,3.520863024,-0.171992868,1.700307054,3.374463315,0.4883891926,0.1248981239,0.0437272713
1.2736,3.816393888,3.54480805,-0.3735846723,1.720365632,2.526818454,0.9814817862,0.1267590726,0.04341426782
1.28,4.042541511,3.574415353,-0.3865755974,1.728004847,1.792297168,1.366559243,0.1290145221,0.04246404613
1.2864,3.830965031,3.559901265,-0.2944161409,1.723099055,1.259528043,1.635211792,0.1295310909,0.04139918272
1.2928,3.296865554,3.569025035,-0.03687124385,1.745242404,0.9804897158,1.785022706,0.1307314713,0.04192648538
1.2992,2.458176164,3.591825479,0.2714619886,1.727627177,0.9807747015,1.813213913,0.1314693416,0.04066649267
1.3056,1.539851658,3.532389788,0.6472579679,1.735927318,1.221550804,1.736324544,0.1284430245,0.03994164356
1.312,0.6585908222,3.600116888,1.126120227,1.752447531,1.646232183,1.5647003,0.129234617,0.04057010303
1.3184,-0.1516224125,3.523256509,1.443885899,1.675217495,2.173905106,1.329709521,0.1244845731,0.03623369278
1.3248,-0.615703114,3.481984172,1.719275795,1.758091981,2.731963334,1.061986045,0.1230070292,0.03939583646
1.3312,-0.9900579613,3.652012632,2.087051731,1.695717806,3.251394379,0.7973710249,0.1269313433,0.03804713563
1.3376,-1.081311163,3.376581639,1.828612891,1.661079208,3.677648493,0.5834239846,0.1169685238,0.03521575616
1.344,-0.9300397311,3.608075398,1.969198747,1.805431012,3.992515685,0.4289201301,0.1258023043,0.04331660671
1.3504,-0.745237344,3.562586156,1.6873947,1.636310956,4.157055324,0.372233452,0.1225451599,0.0365292624
1.3568,-0.1919068744,3.483774734,1.290808528,1.7522392,4.185922947,0.4037174575,0.121403952,0.04124496246
1.3632,0.3052971799,3.660263864,1.080632754,1.747808679,4.07629371,0.5164427493,0.1264278044,0.04256965025
1.3696,0.8493338293,3.581385764,0.6804318066,1.722585871,3.844677512,0.6965485403,0.1232982716,0.0409295018
1.376,1.442470445,3.624451865,0.4197251392,1.761174252,3.526684324,0.9136181811,0.1249589979,0.04238901665
1.3824,1.902569909,3.648228942,0.2062744497,1.760803917,3.160558123,1.140405972,0.1258677245,0.04192837173
1.3888,2.232340945,3.659280665,0.08077569708,1.77162304,2.791968535,1.352587942,0.1265628758,0.04167749865
1.3952,2.365628284,3.673080776,0.04987019211,1.778464789,2.465861755,1.529387159,0.1272655722,0.04133441646
1.4016,2.314019215,3.677049254,0.09106495142,1.780963475,2.220894865,1.657542646,0.1276874762,0.04086482057
1.408,2.111914592,3.680616993,0.1970535035,1.784316585,2.082004845,1.730417554,0.1280779987,0.04045901805
1.4144,1.78558466,3.684141555,0.3545953294,1.787130082,2.059390311,1.745859193,0.1281514234,0.04004137974
1.4208,1.387786279,3.683853426,0.5419536864,1.787214321,2.144538329,1.709088434,0.1276670099,0.03959757307
1.4272,0.9773287481,3.678408192,0.7377095354,1.784104413,2.315348936,1.629760726,0.1268135107,0.03914267163
1.4336,0.6187927492,3.671999238,0.910292427,1.780630469,2.543087061,1.520910952,0.1260250826,0.03875687624
1.44,0.3476854157,3.669681377,1.042424193,1.77935645,2.794792196,1.398646653,0.1254668009,0.0385429438
1.4464,0.169393763,3.670182155,1.125905147,1.779063625,3.038920734,1.279400248,0.124964932,0.03851007912
1.4528,0.09469810324,3.670569626,1.148854705,1.778154793,3.24827735,1.179350929,0.1244841115,0.03863151211
1.4592,0.1303004887,3.671554251,1.108274839,1.777518398,3.402921434,1.111034955,0.1242491085,0.03885515588
1.4656,0.2677314695,3.67726192,1.011823562,1.77983996,3.492098539,1.081077215,0.1244032878,0.03916174702
1.472,0.4778657645,3.687642902,0.8806206991,1.784807494,3.511810084,1.091246872,0.1247096419,0.0395214838
1.4784,0.724290117,3.698173977,0.7372684265,1.789682462,3.464918323,1.138241729,0.1249222072,0.03984904118
1.4848,0.9842847219,3.706116645,0.5936307216,1.793060464,3.361398636,1.214590319,0.1251153444,0.04004507351
1.4912,1.248274595,3.714700794,0.4571055561,1.797914245,3.216938171,1.309912175,0.1257157778,0.04008569431
1.4976,1.481991597,3.72384211,0.3427236027,1.803298554,3.047152562,1.414571212,0.1265921514,0.0400199424
1.504,1.636540627,3.730253186,0.2717017915,1.807063663,2.873857082,1.516312289,0.1270473828,0.03990804374
1.5104,1.699597845,3.732519316,0.2458980529,1.808656841,2.718983924,1.60434783,0.1271551484,0.03970962665
