"Time","Subsystem #1|CTLs|Vars|BUS101_FRE","Subsystem #1|CTLs|Vars|V101RMS"
1.9776,0.9999996662,1.003708357
1.984,0.9999996662,1.003513385
1.9904,0.9999985646,1.003486567
1.9968,0.9999985646,1.003557113
2.0032,0.9999985646,1.0034854
2.0096,1.000002073,1.003293653
2.016,1.000002073,1.003208627
2.0224,1.000002073,1.003285662
2.0288,1.000004788,1.003287333
2.0352,1.000004788,1.003121821
2.0416,1.000005104,1.002983509
2.048,1.000005104,1.003032839
2.0544,1.000005104,1.003099176
2.0608,1.000003655,1.002992551
2.0672,1.000003655,1.002833644
2.0736,1.000001096,1.002843403
2.08,1.000001096,1.002958284
2.0864,1.000001096,1.002931562
2.0928,0.9999998162,1.002783573
2.0992,0.9999998162,1.002747669
2.1056,0.9999998162,1.002877265
2.112,1.000000157,1.002926692
2.1184,1.000000157,1.002809467
2.1248,1.000000255,1.002729298
2.1312,1.000000255,1.002838601
2.1376,1.000000255,1.002948866
2.144,1.000000536,1.002880317
2.1504,1.000000536,1.002772788
2.1568,1.0000009,1.002841783
2.1632,1.0000009,1.002994015
2.1696,1.0000009,1.002988765
2.176,1.000000026,1.002877531
2.1824,1.000000026,1.002897916
2.1888,1.000000026,1.003065726
2.1952,0.9999991351,1.003125913
2.2016,0.9999991351,1.003030429
2.208,0.9999988846,1.003000945
2.2144,0.9999988846,1.003153718
2.2208,0.9999988846,1.00326955
2.2272,0.9999983966,1.003205494
2.2336,0.9999983966,1.003134514
2.24,0.9999987106,1.003247453
2.2464,0.9999987106,1.003402768
2.2528,0.9999987106,1.003383902
2.2592,0.9999996534,1.003288383
2.2656,0.9999996534,1.003346735
2.272,0.9999996534,1.003519482
2.2784,0.9999994724,1.003553604
2.2848,0.9999994724,1.003453207
2.2912,0.9999990837,1.003451476
2.2976,0.9999990837,1.003614492
2.304,0.9999990837,1.003700315
2.3104,0.9999990785,1.003614199
2.3168,0.9999990785,1.00355683
2.3232,0.9999986671,1.003683473
2.3296,0.9999986671,1.003810929
2.336,0.9999986671,1.003756893
2.3424,0.9999990081,1.003658095
2.3488,0.9999990081,1.003728319
2.3552,0.9999990081,1.003879057
2.3616,1.000000042,1.003870715
2.368,1.000000042,1.003751301
2.3744,1.000000088,1.003755068
2.3808,1.000000088,1.003903593
2.3872,1.000000088,1.003946653
2.3936,1.000000019,1.003830025
2.4,1.000000019,1.003769241
2.4064,1.000000295,1.003887607
2.4128,1.000000295,1.003977633
2.4192,1.000000295,1.003886762
2.4256,0.9999999861,1.003775262
2.432,0.9999999861,1.003839937
2.4384,0.9999999861,1.003961535
2.4448,1.000000233,1.003915225
2.4512,1.000000233,1.003775627
2.4576,1.000001105,1.003773292
2.464,1.000001105,1.003901602
2.4704,1.000001105,1.003910161
2.4768,1.000001074,1.003769264
2.4832,1.000001074,1.003700162
2.4896,1.000001074,1.003805973
2.496,1.000001057,1.003868203
2.5024,1.000001057,1.003752557
2.5088,1.000001406,1.003630557
2.5152,1.000001406,1.003688082
2.5216,1.000001406,1.003790091
2.528,1.000001048,1.003721518
2.5344,1.000001048,1.00357046
2.5408,1.000001096,1.003564423
2.5472,1.000001096,1.003681569
2.5536,1.000001096,1.003672566
2.56,1.000001703,1.003520852
2.5664,1.000001703,1.003450315
2.5728,1.000001703,1.00355255
2.5792,1.000001468,1.003603104
2.5856,1.000001468,1.003478452
2.592,1.00000136,1.003356553
2.5984,1.00000136,1.003416767
2.6048,1.00000136,1.003513609
2.6112,1.00000166,1.003438368
2.6176,1.00000166,1.003288522
2.624,1.000001206,1.003289941
2.6304,1.000001206,1.003408676
2.6368,1.000001206,1.003395789
2.6432,1.000001087,1.003245912
2.6496,1.000001087,1.003186011
2.656,1.000001087,1.003296624
2.6624,1.000001496,1.003346644
2.6688,1.000001496,1.003223713
2.6752,1.000001113,1.00311374
2.6816,1.000001113,1.003188301
2.688,1.000001113,1.003288755
2.6944,1.00000094,1.003214493
2.7008,1.00000094,1.003075709
2.7072,1.000001223,1.003095728
2.7136,1.000001223,1.00322329
2.72,1.000001223,1.003210656
2.7264,1.000000743,1.003069086
2.7328,1.000000743,1.003029458
2.7392,1.000000743,1.003154777
2.7456,1.000000573,1.00320543
2.752,1.000000573,1.003086677
2.7584,1.000000922,1.002995645
2.7648,1.000000922,1.003090296
2.7712,1.000000922,1.003193634
2.7776,1.000000509,1.003118964
2.784,1.000000509,1.002994784
2.7904,1.000000355,1.00303818
2.7968,1.000000355,1.003172845
2.8032,1.000000355,1.003155983
2.8096,1.000000685,1.003022485
2.816,1.000000685,1.003006179
2.8224,1.000000685,1.003144145
2.8288,1.000000256,1.003188848
2.8352,1.000000256,1.003070671
2.8416,1.000000126,1.002999233
2.848,1.000000126,1.003111777
2.8544,1.000000126,1.003210394
2.8608,1.00000051,1.003129203
2.8672,1.00000051,1.003017913
2.8736,1.000000139,1.003082188
2.88,1.000000139,1.003216263
2.8864,1.000000139,1.00318756
2.8928,1.000000049,1.003058444
2.8992,1.000000049,1.003062422
2.9056,1.000000049,1.003205627
2.912,1.000000453,1.003236137
2.9184,1.000000453,1.003113562
2.9248,1.000000096,1.003058185
2.9312,1.000000096,1.003181686
2.9376,1.000000096,1.003267312
2.944,1.000000028,1.003174167
2.9504,1.000000028,1.003071967
2.9568,1.000000463,1.003150796
2.9632,1.000000463,1.003276261
2.9696,1.000000463,1.003230494
2.976,1.000000143,1.003102184
2.9824,1.000000143,1.003121052
2.9888,1.000000143,1.003262025
2.9952,1.000000102,1.003273511
3.0016,1.000000102,1.003143753
3.008,1.000000553,1.00310015
3.0144,1.000000553,1.003227826
3.0208,1.000000553,1.00329604
3.0272,1.000000238,1.003189179
3.0336,1.000000238,1.0030932
3.04,1.000000201,1.0031809
3.0464,1.000000201,1.003293653
3.0528,1.000000201,1.003230039
3.0592,1.000000657,1.003101349
3.0656,1.000000657,1.003130874
3.072,1.000000657,1.003265732
3.0784,1.000000347,1.003258219
3.0848,1.000000347,1.003121749
3.0912,1.000000313,1.003087513
3.0976,1.000000313,1.003215988
3.104,1.000000313,1.003267058
3.1104,1.000000765,1.003148419
3.1168,1.000000765,1.003058224
3.1232,1.000000444,1.003152333
3.1296,1.000000444,1.003252518
3.136,1.000000444,1.003173941
3.1424,1.000000397,1.003046297
3.1488,1.000000397,1.003085321
3.1552,1.000000397,1.003214058
3.1616,1.000000835,1.003190689
3.168,1.000000835,1.003050407
3.1744,1.0000005,1.00302603
3.1808,1.0000005,1.00315535
3.1872,1.0000005,1.003192185
3.1936,1.000000441,1.003065532
3.2,1.000000441,1.002983171
3.2064,1.000000866,1.00308417
3.2128,1.000000866,1.003174152
3.2192,1.000000866,1.003084593
3.2256,1.000000515,1.002961202
3.232,1.000000515,1.00301112
3.2384,1.000000515,1.003135486
3.2448,1.00000044,1.003099898
3.2512,1.00000044,1.00295954
3.2576,1.000000848,1.002947405
3.264,1.000000848,1.003079061
3.2704,1.000000848,1.003104493
3.2768,1.000000485,1.002973514
3.2832,1.000000485,1.002902115
3.2896,1.000000485,1.003011651
3.296,1.0000004,1.003093274
3.3024,1.0000004,1.002995865
3.3088,1.000000799,1.002880103
3.3152,1.000000799,1.002943005
3.3216,1.000000799,1.003064124
3.328,1.000000428,1.003018451
3.3344,1.000000428,1.00288113
3.3408,1.000000336,1.002883765
3.3472,1.000000336,1.003018486
3.3536,1.000000336,1.003033494
3.36,1.000000731,1.002900611
3.3664,1.000000731,1.002842864
3.3728,1.000000731,1.002961715
3.3792,1.000000354,1.003034957
3.3856,1.000000354,1.002931063
3.392,1.000000263,1.002825359
3.3984,1.000000263,1.002902307
3.4048,1.000000263,1.003019393
3.4112,1.000000658,1.002963857
3.4176,1.000000658,1.002831415
3.424,1.000000285,1.002850121
3.4304,1.000000285,1.002986785
3.4368,1.000000285,1.002990564
3.4432,1.000000196,1.002856722
3.4496,1.000000196,1.002813979
3.456,1.000000196,1.002941059
3.4624,1.000000597,1.003004262
3.4688,1.000000597,1.002893893
3.4752,1.000000227,1.002799408
3.4816,1.000000227,1.002889619
3.488,1.000000227,1.003000369
3.4944,1.000000145,1.002934154
3.5008,1.000000145,1.002807285
3.5072,1.000000553,1.002841688
3.5136,1.000000553,1.002977791
3.52,1.000000553,1.002968728
3.5264,1.000000191,1.002834087
3.5328,1.000000191,1.002806304
3.5392,1.000000191,1.002939251
3.5456,1.000000117,1.002990113
3.552,1.000000117,1.002872966
3.5584,1.000000529,1.002789787
3.5648,1.000000529,1.002891309
3.5712,1.000000529,1.002993059
3.5776,1.000000175,1.002915338
3.584,1.000000175,1.002794253
3.5904,1.000000108,1.002842985
3.5968,1.000000108,1.002975606
3.6032,1.000000108,1.002952497
3.6096,1.000000526,1.002817291
3.616,1.000000526,1.002803707
3.6224,1.000000526,1.002939746
3.6288,1.000000176,1.002976647
3.6352,1.000000176,1.002852888
3.6416,1.000000113,1.002780902
3.648,1.000000113,1.002891401
3.6544,1.000000113,1.002982165
3.6608,1.000000536,1.002893025
3.6672,1.000000536,1.002778048
3.6736,1.000000188,1.002839494
3.68,1.000000188,1.002966483
3.6864,1.000000188,1.002929119
3.6928,1.000000127,1.00279405
3.6992,1.000000127,1.002793949
3.7056,1.000000127,1.002930932
3.712,1.000000551,1.002953357
3.7184,1.000000551,1.00282394
3.7248,1.000000204,1.002763199
3.7312,1.000000204,1.002880911
3.7376,1.000000204,1.002959769
3.744,1.000000143,1.002860192
3.7504,1.000000143,1.002752108
3.7568,1.000000565,1.002825173
3.7632,1.000000565,1.002945228
3.7696,1.000000565,1.002894457
3.776,1.000000216,1.002760822
3.7824,1.000000216,1.002773951
3.7888,1.000000216,1.002910463
3.7952,1.000000154,1.002918846
3.8016,1.000000154,1.002785258
3.808,1.000000572,1.002736473
3.8144,1.000000572,1.00286017
3.8208,1.000000572,1.002927001
3.8272,1.000000221,1.002818477
3.8336,1.000000221,1.002718635
3.84,1.000000155,1.002802715
3.8464,1.000000155,1.002915241
3.8528,1.000000155,1.002852258
3.8592,1.000000572,1.002721733
3.8656,1.000000572,1.002748266
3.872,1.000000572,1.002883448
3.8784,1.000000216,1.002878498
3.8848,1.000000216,1.002742546
3.8912,1.000000148,1.002706572
3.8976,1.000000148,1.002835552
3.904,1.000000148,1.002890397
3.9104,1.000000562,1.002774565
3.9168,1.000000562,1.002684384
3.9232,1.000000203,1.002779144
3.9296,1.000000203,1.002883626
3.936,1.000000203,1.002809603
3.9424,1.000000134,1.002683906
3.9488,1.000000134,1.002724165
3.9552,1.000000134,1.002857115
3.9616,1.000000545,1.002839352
3.968,1.000000545,1.002702736
3.9744,1.000000185,1.002680519
3.9808,1.000000185,1.002813826
3.9872,1.000000185,1.002856558
3.9936,1.000000114,1.002734738
4.0,1.000000114,1.002655627
4.0064,1.000000525,1.002760501
4.0128,1.000000525,1.002856135
4.0192,1.000000525,1.002771938
4.0256,1.000000164,1.002652623
4.032,1.000000164,1.002706564
4.0384,1.000000164,1.002836117
4.0448,1.000000093,1.002805771
4.0512,1.000000093,1.002669877
4.0576,1.000000504,1.002661988
4.064,1.000000504,1.002798396
4.0704,1.000000504,1.002828554
4.0768,1.000000143,1.002701882
4.0832,1.000000143,1.002634793
4.0896,1.000000143,1.002748814
4.096,1.000000073,1.002834504
4.1024,1.000000073,1.002740769
4.1088,1.000000486,1.002628999
4.1152,1.000000486,1.002696224
4.1216,1.000000486,1.002820847
4.128,1.000000126,1.00277796
4.1344,1.000000126,1.002643941
4.1408,1.000000058,1.002650567
4.1472,1.000000058,1.002788441
4.1536,1.000000058,1.002805415
4.16,1.000000472,1.002674829
4.1664,1.000000472,1.002620474
4.1728,1.000000472,1.002742238
4.1792,1.000000114,1.002816826
4.1856,1.000000114,1.002714135
4.192,1.000000048,1.002610874
4.1984,1.000000048,1.002690485
4.2048,1.000000048,1.002808554
4.2112,1.000000462,1.002753299
4.2176,1.000000462,1.002622215
4.224,1.000000106,1.002643133
4.2304,1.000000106,1.002780678
4.2368,1.000000106,1.002784046
4.2432,1.00000004,1.002650536
4.2496,1.00000004,1.002609269
4.256,1.00000004,1.002737212
4.2624,1.000000458,1.002799667
4.2688,1.000000458,1.002688796
4.2752,1.000000102,1.002594934
4.2816,1.000000102,1.002685833
4.288,1.000000102,1.002795894
4.2944,1.000000038,1.002728617
4.3008,1.000000038,1.002601596
4.3072,1.000000456,1.002636339
4.3136,1.000000456,1.002771888
4.32,1.000000456,1.002761597
4.3264,1.000000099,1.002626257
4.3328,1.000000099,1.002598369
4.3392,1.000000099,1.002730898
4.3456,1.000000037,1.002780615
4.352,1.000000037,1.002662498
4.3584,1.000000454,1.002578847
4.3648,1.000000454,1.002679895
4.3712,1.000000454,1.002780808
4.3776,1.000000098,1.002702161
4.384,1.000000098,1.002580365
4.3904,1.000000036,1.00262853
4.3968,1.000000036,1.002760584
4.4032,1.000000036,1.002736807
4.4096,1.000000453,1.002600931
4.416,1.000000453,1.002586695
4.4224,1.000000453,1.002722335
4.4288,1.000000096,1.002758967
4.4352,1.000000096,1.002634796
4.4416,1.000000034,1.002562201
4.448,1.000000034,1.002672343
4.4544,1.000000034,1.002763194
4.4608,1.000000449,1.002674078
4.4672,1.000000449,1.002558716
4.4736,1.000000094,1.002619839
4.48,1.000000094,1.00274714
4.4864,1.000000094,1.002710293
4.4928,1.00000003,1.002575238
4.4992,1.00000003,1.002574937
4.5056,1.00000003,1.002712306
4.512,1.000000447,1.002735677
4.5184,1.000000447,1.002606767
4.5248,1.000000088,1.00254608
4.5312,1.000000088,1.002664225
4.5376,1.000000088,1.002744237
4.544,1.000000025,1.002645682
4.5504,1.000000025,1.002538001
4.5568,1.00000044,1.002611547
4.5632,1.00000044,1.002732896
4.5696,1.00000044,1.002683534
4.576,1.000000082,1.002550713
4.5824,1.000000082,1.002564442
4.5888,1.000000082,1.002702251
4.5952,1.000000018,1.002712271
4.6016,1.000000018,1.002579882
4.608,1.000000434,1.002531911
4.6144,1.000000434,1.002656882
4.6208,1.000000434,1.002725436
4.6272,1.000000074,1.002618417
4.6336,1.000000074,1.002519596
4.64,1.000000011,1.002604931
4.6464,1.000000011,1.002719166
4.6528,1.000000011,1.002657793
4.6592,1.000000426,1.002528541
4.6656,1.000000426,1.002556318
4.672,1.000000426,1.00269312
4.6784,1.000000066,1.002689823
4.6848,1.000000066,1.002555241
4.6912,1.000000003,1.002520603
4.6976,1.000000003,1.00265108
4.704,1.000000003,1.002707491
4.7104,1.000000418,1.002593033
4.7168,1.000000418,1.002504182
4.7232,1.000000058,1.002600389
4.7296,1.000000058,1.002706313
4.736,1.000000058,1.002633604
4.7424,0.999999996,1.00250916
4.7488,0.999999996,1.002550817
4.7552,0.999999996,1.002685133
4.7616,1.00000041,1.002668497
4.768,1.00000041,1.002532976
4.7744,1.000000053,1.002512072
4.7808,1.000000053,1.002646669
4.7872,1.000000053,1.002690395
4.7936,0.9999999896,1.002569485
4.8,0.9999999896,1.00249151
4.8064,1.000000405,1.002597612
4.8128,1.000000405,1.002694114
4.8192,1.000000405,1.00261064
4.8256,1.000000046,1.002492233
4.832,1.000000046,1.002547305
4.8384,1.000000046,1.002677663
4.8448,0.9999999844,1.002647841
4.8512,0.9999999844,1.002512637
4.8576,1.0000004,1.00250572
4.864,1.0000004,1.002642917
4.8704,1.0000004,1.002673477
4.8768,1.000000042,1.002547251
4.8832,1.000000042,1.002480936
4.8896,1.000000042,1.002595704
4.896,0.9999999798,1.00268177
4.9024,0.9999999798,1.00258831
4.9088,1.000000396,1.002477082
4.9152,1.000000396,1.00254496
4.9216,1.000000396,1.002669963
4.928,1.000000038,1.002627271
4.9344,1.000000038,1.002493591
4.9408,0.9999999768,1.002500742
4.9472,0.9999999768,1.002639001
4.9536,0.9999999768,1.002656149
4.96,1.000000392,1.002525742
4.9664,1.000000392,1.00247176
4.9728,1.000000392,1.002593942
4.9792,1.000000035,1.002668699
4.9856,1.000000035,1.002566141
4.992,0.9999999734,1.002463171
