"Time","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1"
1.3696,2.139323925,3.712349441,0.1283417674,1.797563664,2.750694401,1.427388666,0.1264556186,0.0401686527
1.376,2.184422568,3.717088331,0.1283250233,1.800863648,2.488286442,1.573213394,0.1270369563,0.03985819634
1.3824,2.072280108,3.717415612,0.1927206126,1.801651757,2.309565367,1.67001972,0.1274616784,0.03948864072
1.3888,1.838579185,3.714876214,0.3099051622,1.801131688,2.228847217,1.714797156,0.1276163805,0.03913945241
1.3952,1.5184797,3.711120679,0.4664434511,1.800092419,2.248182944,1.708028418,0.1274877668,0.03877951869
1.4016,1.164243228,3.705885189,0.6383354785,1.797810911,2.355060424,1.656722874,0.1270394126,0.03845887583
1.408,0.8198678297,3.698362765,0.8075324966,1.793736825,2.52635322,1.571790653,0.1263295325,0.03814422549
1.4144,0.5294453199,3.690272601,0.9484917622,1.789215557,2.735354432,1.466342965,0.1256341453,0.03788100489
1.4208,0.3227510953,3.684634642,1.046160196,1.786143727,2.953331441,1.355835144,0.1251114787,0.03779705219
1.4272,0.2039638914,3.681962115,1.096205388,1.784388494,3.154534611,1.254601125,0.1247296828,0.03788001557
1.4336,0.1782908359,3.680691545,1.090631189,1.782858647,3.318151246,1.17551339,0.1244559268,0.03807090783
1.44,0.243476715,3.680915167,1.032772075,1.782081505,3.42945379,1.127812457,0.1243537183,0.03833342707
