"Time","Subsystem #1|CTLs|Vars|P_EQ_POI1","Subsystem #1|CTLs|Vars|Q_EQ_POI1","Subsystem #1|Loads|LI1|P_EQ_ZIP","Subsystem #1|Loads|LI1|Q_EQ_ZIP","Subsystem #1|Machines|DG|P_EQ_DG","Subsystem #1|Machines|DG|Q_EQ_DG","Subsystem #1|Machines|M1|P_EQ_IM","Subsystem #1|Machines|M1|Q_EQ_IM"
0.0,0.8518916914,-3.446710034,3.711413532,1.794346306,2.939109924,5.302208264,0.04102610726,0.06188401119
0.0064,0.8508027907,-3.446449711,3.710781791,1.793843267,2.938955173,5.302244511,0.04102177759,0.06187237673
0.0128,0.8527907284,-3.447083741,3.710361904,1.793734328,2.938886906,5.302306271,0.04101767535,0.06186936016
0.0192,0.8543607882,-3.447496086,3.710920076,1.794234414,2.939028349,5.30228376,0.04102119052,0.06188077438
0.0256,0.8526839478,-3.446944404,3.711448832,1.794435222,2.939126645,5.302216879,0.04102603478,0.06188594204
0.032,0.8507874485,-3.446419497,3.711022047,1.79399966,2.939008977,5.302224578,0.04102360084,0.06187606028
0.0384,0.8519778815,-3.446840168,3.710390682,1.793684008,2.938882921,5.302292681,0.04101828473,0.06186837332
0.0448,0.8542048255,-3.447472565,3.710675236,1.794061412,2.938972898,5.302301073,0.04101938119,0.061876719
0.0512,0.853455267,-3.447182731,3.711376389,1.794453245,2.939118979,5.30223398,0.04102513339,0.06188618963
0.0576,0.8511175626,-3.446495567,3.711238962,1.794168656,2.939061764,5.302211447,0.0410251055,0.06187997627
0.064,0.8512873384,-3.44662146,3.710523074,1.793713147,2.938903469,5.302272383,0.04101960782,0.06186921585
0.0704,0.8537067352,-3.447343639,3.710478191,1.793889526,2.938923798,5.302309759,0.04101811415,0.06187278655
0.0768,0.8540504872,-3.447376727,3.711208022,1.79439477,2.939088228,5.302256208,0.04102356081,0.06188465635
0.0832,0.8517287705,-3.446663218,3.711391723,1.794318588,2.939103158,5.302207702,0.04102600978,0.06188339036
0.0896,0.8508545149,-3.446470767,3.710729761,1.793813286,2.938944171,5.302249491,0.04102136261,0.06187166207
0.096,0.8529712454,-3.447136335,3.71037092,1.793755735,2.938891168,5.302308058,0.04101765633,0.06186981929
0.1024,0.8543444864,-3.447486106,3.710975718,1.794269199,2.939040385,5.302279074,0.0410216287,0.0618816033
0.1088,0.8525041282,-3.446890155,3.711450392,1.794421148,2.939124987,5.302214145,0.04102612423,0.06188564849
0.1152,0.8507598688,-3.446416975,3.710969018,1.793962659,2.938996723,5.30222854,0.04102321144,0.06187519514
0.1216,0.8521535727,-3.446893824,3.710374665,1.793688371,2.938881625,5.302296407,0.04101807969,0.06186843382
0.128,0.8542712906,-3.447487497,3.710727225,1.794101151,2.938985069,5.30229787,0.04101974903,0.06187764127
0.1344,0.8532938969,-3.447131847,3.711401649,1.794455904,2.939122799,5.302229595,0.04102539956,0.06188629075
0.1408,0.8510167889,-3.44646996,3.711194987,1.794131668,2.939050675,5.302213618,0.04102481442,0.06187912478
0.1472,0.8514224856,-3.446665521,3.71048589,1.793699996,2.938896938,5.302277275,0.04101926454,0.06186887629
0.1536,0.8538426232,-3.447380355,3.710515408,1.793925703,2.938933602,5.302308698,0.04101833255,0.06187360482
0.16,0.8539406226,-3.447339636,3.711252456,1.794414101,2.939096817,5.302251045,0.04102395403,0.06188514257
0.1664,0.8515739888,-3.44661948,3.711365033,1.794288419,2.93909541,5.302207652,0.04102587234,0.06188271007
0.1728,0.8509233065,-3.44649665,3.710679416,1.793785864,2.938933761,5.302254569,0.04102095228,0.0618710032
0.1792,0.8531477115,-3.447187152,3.710385494,1.793780532,2.938896585,5.302309346,0.04101768131,0.06187035846
0.1856,0.8543097962,-3.447470551,3.711030682,1.794301848,2.939052043,5.302274184,0.0410220686,0.06188238683
0.192,0.8523249971,-3.446836794,3.711446425,1.794403651,2.939122124,5.302211861,0.04102617193,0.061885274
0.1984,0.8507499788,-3.446419725,3.710915408,1.793926678,2.938984541,5.302232805,0.04102281085,0.06187435064
0.2048,0.8523335916,-3.446948216,3.710364018,1.793696716,2.938881579,5.302299757,0.04101791257,0.06186858604
0.2112,0.8543200165,-3.447496877,3.71078117,1.79414046,2.938997433,5.302294266,0.04102013968,0.06187855974
0.2176,0.853125374,-3.4470794,3.711421723,1.794454723,2.939125426,5.302225512,0.04102563005,0.06188630225
0.224,0.8509310076,-3.446449162,3.711148206,1.794094041,2.939039123,5.30221624,0.04102449625,0.0618782553
0.2304,0.8515693335,-3.446712531,3.710452953,1.793690597,2.938891482,5.302281989,0.04101894752,0.06186862146
0.2368,0.8539652445,-3.447412648,3.710556821,1.793963309,2.93894413,5.302307125,0.04101858945,0.06187446226
0.2432,0.8538167656,-3.447298766,3.711293162,1.794429954,2.939104463,5.302245966,0.04102432565,0.06188554891
0.2496,0.8514288543,-3.446579171,3.711333901,1.794256214,2.939086762,5.302208111,0.04102569675,0.06188197949
0.256,0.8510084575,-3.44652705,3.710631236,1.793761214,2.938924053,5.302259694,0.04102054996,0.06187040444
0.2624,0.8533184104,-3.447235592,3.710405639,1.793808392,2.93890311,5.30231012,0.04101775084,0.0618709725
0.2688,0.8542568926,-3.447449869,3.711084078,1.794332009,2.939063207,5.302269141,0.04102250576,0.06188311513
0.2752,0.8521482944,-3.446784705,3.711437112,1.794382935,2.939118086,5.302210053,0.0410261775,0.0618848224
0.2816,0.8507578026,-3.446427764,3.710861654,1.79389204,2.938972546,5.302237331,0.04102240029,0.06187353296
0.288,0.8525161652,-3.447002829,3.710358926,1.793708869,2.938882781,5.302302697,0.04101778608,0.06186882863
0.2944,0.854350262,-3.447500766,3.710836291,1.794178999,2.939009865,5.302290298,0.04102054963,0.06187946413
0.3008,0.8529513458,-3.447025818,3.711436507,1.794449675,2.939126837,5.302221771,0.04102582201,0.06188622335
0.3072,0.8508609945,-3.446433401,3.711099116,1.794056185,2.939027225,5.302219284,0.04102415302,0.06187737673
0.3136,0.8517264691,-3.446762142,3.710424364,1.793684967,2.938887164,5.302286476,0.04101865809,0.06186845418
