"Time","Subsystem #1|CTLs|Vars|P_EQ_POI1","Subsystem #1|CTLs|Vars|Q_EQ_POI1","Subsystem #1|Loads|LI1|P_EQ_ZIP","Subsystem #1|Loads|LI1|Q_EQ_ZIP","Subsystem #1|Machines|DG|P_EQ_DG","Subsystem #1|Machines|DG|Q_EQ_DG","Subsystem #1|Machines|M1|P_EQ_IM","Subsystem #1|Machines|M1|Q_EQ_IM"
0.0,0.8514641305,-3.446588881,3.711342096,1.794264449,2.939089004,5.302207949,0.04102574408,0.0618821664
0.0064,0.8509857275,-3.446519039,3.710643069,1.793767125,2.93892641,5.30225841,0.04102065009,0.06187054866
0.0128,0.8532763686,-3.447223771,3.710400072,1.793801135,2.938901381,5.302309974,0.04101772933,0.06187081255
0.0192,0.8542717004,-3.447455563,3.711070792,1.794324714,2.939060471,5.302270413,0.04102239684,0.06188293794
0.0256,0.8521921712,-3.446797582,3.711439944,1.794388408,2.939119203,5.30221046,0.04102618014,0.0618849423
0.032,0.8507542143,-3.446425216,3.710875097,1.79390058,2.938975519,5.302236178,0.04102250355,0.06187373447
0.0384,0.8524703843,-3.446989235,3.710359628,1.793705474,2.938882362,5.302302003,0.04101781385,0.06186876009
0.0448,0.8543444267,-3.447500355,3.710822358,1.794169476,2.939006757,5.302291322,0.04102044584,0.06187923988
0.0512,0.852995308,-3.44703926,3.71143336,1.794451297,2.939126599,5.302222672,0.04102577804,0.06188625152
0.0576,0.8508769588,-3.446436821,3.711111592,1.794065671,2.939030226,5.302218485,0.04102424064,0.06187759653
0.064,0.8516862463,-3.446749603,3.710430999,1.79368598,2.938888137,5.302285377,0.0410187277,0.0618684875
0.0704,0.8540474347,-3.44743394,3.710590153,1.793992303,2.938952438,5.30230562,0.04101880512,0.06187512519
0.0768,0.8537155311,-3.447265915,3.711320994,1.794439406,2.93910953,5.302242246,0.0410245873,0.06188579825
0.0832,0.8513272791,-3.446551319,3.711307952,1.794230907,2.93907973,5.302208789,0.04102554166,0.06188140238
0.0896,0.8510826004,-3.446552849,3.710596652,1.793744618,2.938917289,5.302263539,0.0410202565,0.06186999994
0.096,0.8534412009,-3.447270237,3.710424015,1.793831135,2.93890869,5.302310357,0.04101783124,0.06187147682
0.1024,0.8542057542,-3.447431056,3.711122871,1.794352828,2.939071188,5.30226529,0.04102283014,0.06188362201
0.1088,0.8520184757,-3.446746668,3.711426846,1.794365419,2.939114314,5.302209017,0.0410261543,0.06188443595
0.1152,0.8507753376,-3.446437367,3.710821438,1.793867064,2.938963749,5.302240869,0.04102209003,0.06187294297
0.1216,0.8526536277,-3.447043558,3.710358786,1.793720585,2.9388845,5.302304614,0.04101771944,0.06186907043
0.128,0.8543607963,-3.447500033,3.710878073,1.79420711,2.939019151,5.30228711,0.04102086744,0.06188012768
0.1344,0.8528183164,-3.446985066,3.711444307,1.794443513,2.939127085,5.302219212,0.04102593965,0.06188610727
0.1408,0.8508194835,-3.446424988,3.711060983,1.79402783,2.93901814,5.302221827,0.0410238825,0.06187671739
0.1472,0.8518500079,-3.446800709,3.710406071,1.793683401,2.938884702,5.302289665,0.04101846199,0.06186838782
0.1536,0.854143534,-3.447457956,3.710637671,1.794031657,2.93896397,5.302303194,0.04101912273,0.06187603078
0.16,0.8535706413,-3.447219249,3.711354534,1.794448799,2.939115351,5.302237439,0.04102491114,0.06188605572
0.1664,0.8512025546,-3.446517862,3.711269805,1.79419581,2.939069712,5.302210125,0.04102530447,0.06188059968
0.1728,0.8511942138,-3.446590671,3.710553316,1.793725411,2.938909039,5.302268625,0.04101987831,0.06186952286
0.1792,0.8535968886,-3.447313528,3.710453144,1.793863675,2.938916983,5.302310213,0.04101797703,0.06187220429
0.1856,0.8541229466,-3.447401688,3.711172636,1.794377933,2.939081216,5.302260106,0.04102325289,0.06188423895
0.192,0.8518502611,-3.446698114,3.711408495,1.794339587,2.939108328,5.302208075,0.0410260867,0.06188386123
0.1984,0.8508141155,-3.446454528,3.710768633,1.793835565,2.938952372,5.302245745,0.0410216739,0.06187219335
0.2048,0.8528361204,-3.447097066,3.710363578,1.793739365,2.938887861,5.302306763,0.04101766694,0.06186946726
