"Time","Subsystem #1|CTLs|Vars|P_EQ_POI1","Subsystem #1|CTLs|Vars|Q_EQ_POI1","Subsystem #1|Loads|LI1|P_EQ_ZIP","Subsystem #1|Loads|LI1|Q_EQ_ZIP","Subsystem #1|Machines|DG|P_EQ_DG","Subsystem #1|Machines|DG|Q_EQ_DG","Subsystem #1|Machines|M1|P_EQ_IM","Subsystem #1|Machines|M1|Q_EQ_IM"
0.0,0.9671478643,-3.445017327,3.7085465,1.793274721,2.939340951,5.291436718,0.1601086791,0.05226110572
0.0064,0.9676874858,-3.4452766,3.707841032,1.792850193,2.939188329,5.291502986,0.1600958022,0.05223647391
0.0128,0.970166994,-3.445997816,3.707908262,1.79309939,2.939234155,5.291531121,0.1601358072,0.05224860668
0.0192,0.9701407993,-3.445894018,3.708649152,1.793584743,2.939398211,5.291470099,0.1601578897,0.05227620224
0.0256,0.9676906985,-3.445154274,3.708725535,1.793435922,2.93938792,5.291429266,0.1601224342,0.05226983776
0.032,0.9671414678,-3.445088869,3.708027641,1.792930335,2.939223369,5.291480081,0.1600930221,0.05224148188
0.0384,0.9694758882,-3.445813304,3.707766956,1.792948051,2.93919445,5.29153324,0.1601209552,0.05224058295
0.0448,0.9705580076,-3.446045544,3.708432489,1.793477302,2.939354673,5.291493745,0.1601577216,0.05226973721
0.0512,0.968448008,-3.445367609,3.708818689,1.793557836,2.939417541,5.291432137,0.160136932,0.05227613511
0.0576,0.9669224881,-3.444990558,3.708261847,1.793068449,2.939273624,5.2914575,0.1600966715,0.05224953281
0.064,0.9686438351,-3.445573297,3.707732701,1.792856322,2.939176354,5.291524808,0.1601071902,0.05223604865
0.0704,0.9706115351,-3.446093321,3.708182374,1.793317423,2.939299947,5.291514907,0.1601509377,0.05226061226
0.0768,0.9692743911,-3.445615739,3.708806263,1.793616639,2.939423857,5.291444866,0.1601493059,0.05227876763
0.0832,0.9670678921,-3.445000289,3.708498244,1.793236488,2.939329044,5.29143966,0.1601059978,0.05225899314
0.0896,0.9678438557,-3.445327106,3.707810094,1.792842289,2.939183415,5.291507652,0.1600972709,0.05223589885
0.096,0.9702857129,-3.446027073,3.707951679,1.793138017,2.939245168,5.291529209,0.1601389406,0.05225070109
0.1024,0.9700066698,-3.44584913,3.708688077,1.793599179,2.939405416,5.291465,0.1601570061,0.05227713886
0.1088,0.9675471424,-3.445116054,3.70869216,1.79340252,2.939378695,5.291430054,0.1601192142,0.05226805537
0.1152,0.9672372325,-3.445123881,3.707980517,1.792906691,2.939213955,5.291485307,0.1600930796,0.0522400571
0.1216,0.9696476005,-3.445860669,3.707789775,1.79297752,2.93920163,5.291533703,0.1601242699,0.05224211529
0.128,0.9704946306,-3.446019981,3.708485266,1.793506651,2.939365676,5.291488533,0.1601583505,0.0522714591
0.1344,0.9682680552,-3.445315613,3.70880667,1.793535515,2.939412829,5.291430598,0.1601337932,0.05227501804
0.1408,0.9669396852,-3.445003511,3.708207941,1.793034082,2.939261628,5.291462255,0.1600953253,0.05224755947
0.1472,0.9688321135,-3.44562896,3.707730418,1.792870338,2.939178244,5.291527532,0.1601100022,0.05223669312
