"Time","Subsystem #1|CTLs|Vars|P_EQ_POI1","Subsystem #1|CTLs|Vars|Q_EQ_POI1","Subsystem #1|Loads|LI1|P_EQ_ZIP","Subsystem #1|Loads|LI1|Q_EQ_ZIP","Subsystem #1|Machines|DG|P_EQ_DG","Subsystem #1|Machines|DG|Q_EQ_DG","Subsystem #1|Machines|M1|P_EQ_IM","Subsystem #1|Machines|M1|Q_EQ_IM"
0.288,0.968448008,-3.44536761,3.708818689,1.793557836,2.939417541,5.291432136,0.1601369321,0.0522761351
0.2944,0.9669224781,-3.444990558,3.708261847,1.793068449,2.939273624,5.291457499,0.1600966715,0.05224953285
0.3008,0.9686438363,-3.445573292,3.707732701,1.792856322,2.939176354,5.291524806,0.1601071902,0.05223604861
0.3072,0.9706115351,-3.446093321,3.708182374,1.793317423,2.939299947,5.291514905,0.1601509377,0.05226061228
0.3136,0.9692744049,-3.445615749,3.708806263,1.793616639,2.939423857,5.291444864,0.1601493059,0.05227876765
0.32,0.9670678938,-3.445000284,3.708498244,1.793236488,2.939329044,5.291439658,0.1601059978,0.0522589931
0.3264,0.9678438557,-3.445327105,3.707810094,1.792842289,2.939183415,5.291507651,0.1600972709,0.05223589889
0.3328,0.9702857129,-3.446027073,3.707951679,1.793138017,2.939245168,5.291529208,0.1601389406,0.05225070109
0.3392,0.9700066856,-3.445849137,3.708688077,1.793599179,2.939405416,5.291464998,0.1601570061,0.05227713883
0.3456,0.9675471404,-3.445116071,3.70869216,1.793402519,2.939378695,5.291430052,0.1601192142,0.05226805541
0.352,0.9672372516,-3.445123888,3.707980517,1.792906691,2.939213955,5.291485306,0.1600930796,0.05224005707
0.3584,0.9696476056,-3.445860678,3.707789775,1.79297752,2.93920163,5.291533701,0.16012427,0.05224211529
0.3648,0.9704946306,-3.446019981,3.708485266,1.793506651,2.939365676,5.291488532,0.1601583505,0.05227145914
0.3712,0.968268055,-3.445315611,3.70880667,1.793535515,2.939412829,5.291430597,0.1601337932,0.052275018
0.3776,0.9669396852,-3.445003511,3.708207941,1.793034082,2.939261628,5.291462254,0.1600953253,0.05224755949
0.384,0.9688321203,-3.445628967,3.707730418,1.792870337,2.939178244,5.29152753,0.1601100022,0.05223669314
0.3904,0.9706331967,-3.446092578,3.708238189,1.793355912,2.939312525,5.291510658,0.1601529662,0.05226277965
0.3968,0.9690930607,-3.445560107,3.708818465,1.793609867,2.939424617,5.291441281,0.1601468794,0.05227854003
0.4032,0.9670045111,-3.444988571,3.708447863,1.793198176,2.939316846,5.291443013,0.1601035115,0.05225686148
0.4096,0.9680101582,-3.445379729,3.707783907,1.792838396,2.939179678,5.291512056,0.1600990302,0.05223554218
0.416,0.9703886821,-3.446051267,3.707998606,1.793177639,2.939256748,5.291526803,0.1601419416,0.05225286361
0.4224,0.9698602582,-3.445801106,3.708722713,1.793609831,2.939411554,5.29146007,0.1601558024,0.05227787142
0.4288,0.9674155568,-3.445082047,3.708654754,1.793367431,2.939368694,5.29143135,0.160116061,0.05226616724
0.4352,0.9673483805,-3.445163098,3.707936251,1.792886183,2.9392054,5.291490497,0.1600934606,0.05223879872
0.4416,0.9698103276,-3.445904797,3.707817752,1.793009651,2.939209821,5.29153363,0.1601276053,0.0522438058
0.448,0.9704136924,-3.445989515,3.708535839,1.793533053,2.939376001,5.291483251,0.1601586437,0.0522730294
0.4544,0.9680934606,-3.445265781,3.708789549,1.793510228,2.939406994,5.291429567,0.1601305815,0.0522737277
0.4608,0.9669753789,-3.445021595,3.708154764,1.793001564,2.939250011,5.291467199,0.1600942787,0.0522456758
0.4672,0.9690201959,-3.445683754,3.707733842,1.792888194,2.939181382,5.291529786,0.1601129812,0.05223755429
0.4736,0.9706355871,-3.446086118,3.708294348,1.793393054,2.939324972,5.291506109,0.1601547111,0.05226488647
0.48,0.9689090073,-3.445504275,3.708825337,1.793599429,2.93942413,5.291438106,0.1601442472,0.05227810467
0.4864,0.9669585968,-3.444982286,3.708395869,1.793160131,2.939304479,5.291446748,0.1601012447,0.05225473013
0.4928,0.9681844123,-3.44543399,3.707762604,1.79283847,2.939177159,5.291516158,0.1601010583,0.05223540571
0.4992,0.9704748967,-3.446070238,3.708048395,1.793217728,2.939268769,5.29152393,0.1601447735,0.05225506824
0.5056,0.969703081,-3.445750469,3.70875278,1.793616616,2.939416562,5.291455362,0.160154294,0.05227839423
0.512,0.9672974587,-3.445052531,3.708613816,1.793331052,2.939358014,5.291433141,0.1601130079,0.05226419226
0.5184,0.9674741686,-3.445206007,3.707895285,1.792869037,2.939197795,5.291495601,0.1600941605,0.05223772063
0.5248,0.9699623158,-3.4459452,3.707850579,1.793044085,2.939218942,5.291533022,0.1601309266,0.05224563627
0.5312,0.9703160232,-3.445954462,3.708583619,1.793556293,2.939385548,5.291477955,0.160158595,0.05227443431
0.5376,0.9679257246,-3.445218739,3.708767439,1.793482251,2.939400098,5.291429054,0.1601273256,0.05227227793
0.544,0.9670287861,-3.445044881,3.708102607,1.792971173,2.939238885,5.291472289,0.1600935383,0.05224390066
0.5504,0.9692059228,-3.445737114,3.707742893,1.79290963,2.939185734,5.291531552,0.1601160962,0.05223862095
0.5568,0.9706187056,-3.446073958,3.708350291,1.793428421,2.939337159,5.291501308,0.160156154,0.05226690865
0.5632,0.9687238531,-3.445448808,3.708826737,1.793585374,2.939422406,5.291435367,0.1601414312,0.05227746485
0.5696,0.9669304837,-3.444981474,3.708342707,1.793122703,2.939292067,5.291450825,0.1600992193,0.05225261913
0.576,0.968365062,-3.445489393,3.707746548,1.792842612,2.93917589,5.291519912,0.1601033407,0.05223549514
0.5824,0.9705433776,-3.446083696,3.708100701,1.793257914,2.93928111,5.29152062,0.1601474121,0.05225729178
0.5888,0.9695369472,-3.445697672,3.708778012,1.79361953,2.939420392,5.291450923,0.1601524975,0.05227870427
0.5952,0.9671939199,-3.445027835,3.708569648,1.793293645,2.939346758,5.291435412,0.1601100847,0.05226214673
0.6016,0.967613301,-3.445252328,3.707858088,1.792855517,2.939191213,5.291500568,0.1600951777,0.05223683825
0.608,0.9701022108,-3.445981364,3.707887976,1.79308052,2.939228899,5.291531884,0.1601341995,0.0522475892
0.6144,0.9702028772,-3.445915135,3.708628237,1.793576172,2.939394225,5.291472696,0.1601582093,0.05227566112
0.6208,0.9677666107,-3.445174886,3.708740663,1.793451931,2.939392214,5.291429063,0.1601240618,0.05227068485
0.6272,0.9670997175,-3.445073049,3.708052097,1.792943278,2.939228366,5.291477471,0.1600931134,0.05224225314
0.6336,0.9693874323,-3.445788471,3.707757552,1.792934462,2.93919126,5.291532807,0.1601193152,0.05223988364
