"Time","Subsystem #1|CTLs|Vars|P_EQ_POI1","Subsystem #1|CTLs|Vars|Q_EQ_POI1","Subsystem #1|Loads|LI1|P_EQ_ZIP","Subsystem #1|Loads|LI1|Q_EQ_ZIP","Subsystem #1|Machines|DG|P_EQ_DG","Subsystem #1|Machines|DG|Q_EQ_DG","Subsystem #1|Machines|M1|P_EQ_IM","Subsystem #1|Machines|M1|Q_EQ_IM"
0.288,0.8541854313,-3.447468058,3.710662515,1.794051514,2.9389699,5.302301808,0.04101929321,0.06187648935
0.2944,0.8534943151,-3.44719506,3.711369407,1.794452012,2.939117842,5.302235118,0.04102506137,0.06188615068
0.3008,0.8511450852,-3.446502683,3.711249488,1.794177805,2.939064448,5.302210978,0.04102517381,0.06188018618
0.3072,0.8512553446,-3.446611011,3.710532855,1.793716962,2.938905264,5.302271137,0.04101969674,0.06186931256
0.3136,0.853670855,-3.447333872,3.710469521,1.793880774,2.938921474,5.302309943,0.04101806637,0.06187258916
0.32,0.8540756098,-3.447385315,3.711196397,1.794389343,2.939085942,5.302257506,0.04102345917,0.0618845215
0.3264,0.8517687227,-3.446674658,3.711397641,1.794325737,2.939104946,5.302207794,0.04102603803,0.06188355087
0.3328,0.8508400296,-3.446465076,3.710742583,1.793820565,2.93894687,5.302248235,0.04102146615,0.06187183616
0.3392,0.8529263371,-3.447123364,3.710368043,1.793750078,2.938889992,5.302307657,0.04101765679,0.06186969668
0.3456,0.8543503281,-3.447489145,3.710961847,1.794260692,2.939037408,5.302280266,0.04102151849,0.06188140026
0.352,0.8525491633,-3.446903621,3.711450559,1.794425028,2.939125512,5.302214788,0.04102610583,0.06188573035
0.3584,0.8507651507,-3.446417071,3.710982339,1.793971871,2.938999785,5.302227519,0.04102331015,0.06187541046
0.3648,0.8521091575,-3.446880342,3.710378113,1.793686943,2.938881833,5.30229551,0.04101812729,0.06186840998
0.3712,0.8542563515,-3.447484279,3.710714021,1.794091219,2.938982002,5.30229871,0.04101965476,0.0618774106
0.3776,0.8533349798,-3.447144696,3.711395881,1.794455615,2.939121957,5.302230664,0.04102533676,0.06188627394
0.384,0.851040536,-3.446475954,3.711206226,1.794140973,2.939053495,5.302213033,0.04102489011,0.06187933916
0.3904,0.8513875832,-3.446654189,3.710494818,1.793702982,2.938898473,5.302276066,0.04101934831,0.0618689535
0.3968,0.8538098962,-3.447371584,3.710505699,1.793916475,2.938931079,5.302309012,0.0410182747,0.06187339611
0.4032,0.8539694482,-3.447349255,3.711241691,1.794409586,2.939094752,5.302252331,0.04102385746,0.0618850281
0.4096,0.8516117754,-3.446630158,3.711372047,1.79429616,2.939097436,5.302207616,0.04102590976,0.06188288474
0.416,0.850904555,-3.446489731,3.710691839,1.793792531,2.938936302,5.302253294,0.04102105436,0.06187116288
0.4224,0.8531041038,-3.447174683,3.710381305,1.793774053,2.938895124,5.302309072,0.04101767089,0.06187021703
0.4288,0.8543201508,-3.447474925,3.71101706,1.794293882,2.939049173,5.302275422,0.04102195855,0.06188219542
0.4352,0.8523695607,-3.446850095,3.711447824,1.794408329,2.939122951,5.302212389,0.04102616389,0.06188537496
0.4416,0.8507507688,-3.446418513,3.710928898,1.793935604,2.938987575,5.302231712,0.04102291228,0.06187455957
0.448,0.8522882828,-3.446934651,3.710366109,1.793694223,2.938881472,5.302298958,0.04101795096,0.06186853897
0.4544,0.8543095308,-3.447495037,3.710767562,1.79413067,2.938994328,5.302295202,0.04102004026,0.06187833098
0.4608,0.8531680353,-3.447092695,3.711417119,1.794455363,2.939124884,5.302226502,0.04102557623,0.06188630747
0.4672,0.8509509444,-3.446453869,3.711160145,1.794103506,2.939042047,5.302215545,0.04102457781,0.06187847338
0.4736,0.8515315893,-3.446700529,3.710460745,1.793692595,2.938892741,5.302280829,0.04101902429,0.06186867717
0.48,0.8539359436,-3.44740501,3.710546094,1.793953772,2.938941437,5.302307565,0.04101852177,0.06187424476
0.4864,0.8538488903,-3.447309395,3.711283247,1.794426336,2.939102644,5.302247225,0.04102423475,0.06188545507
0.4928,0.851464122,-3.446588885,3.711342087,1.794264469,2.939089006,5.302207948,0.0410257438,0.06188216659
0.4992,0.8509857263,-3.446519036,3.710643065,1.79376714,2.938926408,5.302258412,0.04102064991,0.06187054884
0.5056,0.8532763511,-3.447223774,3.710400078,1.793801127,2.938901377,5.302309975,0.04101772951,0.06187081246
0.512,0.8542716877,-3.447455566,3.711070797,1.794324706,2.93906047,5.302270413,0.04102239697,0.06188293791
0.5184,0.8521921612,-3.446797572,3.711439953,1.794388389,2.939119202,5.30221046,0.04102618041,0.0618849421
0.5248,0.8507541941,-3.446425218,3.710875102,1.793900568,2.938975521,5.302236176,0.04102250374,0.06187373436
0.5312,0.8524703989,-3.44698924,3.710359637,1.793705453,2.938882365,5.302302002,0.04101781412,0.06186875987
0.5376,0.854344436,-3.447500347,3.710822363,1.794169464,2.939006758,5.302291321,0.04102044603,0.06187923973
0.544,0.8529953202,-3.447039263,3.711433349,1.794451314,2.939126601,5.302222672,0.04102577764,0.06188625174
0.5504,0.8508769975,-3.446436824,3.711111587,1.794065683,2.939030223,5.302218487,0.04102424043,0.06187759667
0.5568,0.8516862221,-3.446749588,3.71043099,1.793685999,2.938888134,5.302285378,0.04101872742,0.06186848771
0.5632,0.8540474661,-3.447433947,3.710590146,1.793992312,2.938952438,5.30230562,0.0410188049,0.06187512528
0.5696,0.8537155132,-3.447265904,3.711320989,1.794439422,2.93910953,5.302242246,0.04102458709,0.06188579846
0.576,0.8513272514,-3.446551333,3.711307956,1.794230899,2.939079733,5.302208787,0.04102554178,0.06188140231
0.5824,0.8510825809,-3.446552853,3.710596663,1.793744601,2.938917291,5.302263538,0.04102025691,0.0618699997
0.5888,0.853441183,-3.447270247,3.710424021,1.793831124,2.938908691,5.302310356,0.04101783147,0.06187147669
0.5952,0.854205785,-3.447431064,3.711122877,1.794352813,2.939071189,5.302265289,0.04102283035,0.06188362182
0.6016,0.8520185056,-3.446746696,3.711426841,1.794365427,2.93911431,5.302209019,0.04102615409,0.0618844361
0.608,0.8507753579,-3.446437345,3.710821427,1.793867079,2.938963747,5.302240869,0.04102208966,0.06187294316
0.6144,0.85265364,-3.44704357,3.71035878,1.793720592,2.938884499,5.302304615,0.04101771929,0.06186907047
0.6208,0.8543608082,-3.447500008,3.710878067,1.794207121,2.939019151,5.30228711,0.04102086722,0.0618801278
0.6272,0.8528183019,-3.446985072,3.711444296,1.794443535,2.939127088,5.302219211,0.04102593934,0.06188610749
0.6336,0.850819501,-3.446424999,3.711060978,1.794027844,2.939018142,5.302221827,0.0410238823,0.06187671756
0.64,0.8518499977,-3.446800707,3.710406075,1.793683393,2.938884704,5.302289664,0.04101846211,0.06186838776
0.6464,0.8541435699,-3.447457964,3.710637682,1.794031639,2.938963971,5.302303194,0.04101912312,0.06187603055
0.6528,0.8535706504,-3.447219247,3.711354545,1.794448781,2.939115346,5.302237441,0.04102491144,0.06188605554
0.6592,0.8512025474,-3.44651784,3.711269811,1.794195797,2.939069711,5.302210125,0.04102530469,0.06188059954
0.6656,0.8511942557,-3.446590663,3.710553325,1.793725391,2.938909038,5.302268626,0.04101987858,0.06186952265
0.672,0.8535968813,-3.447313529,3.710453148,1.793863661,2.938916984,5.302310213,0.04101797721,0.06187220411
0.6784,0.8541229469,-3.44740169,3.711172624,1.79437795,2.93908122,5.302260104,0.04102325246,0.06188423918
0.6848,0.851850273,-3.446698113,3.711408488,1.794339598,2.939108329,5.302208075,0.04102608647,0.06188386135
0.6912,0.8508140917,-3.446454514,3.710768624,1.793835584,2.938952374,5.302245744,0.0410216736,0.06187219355
0.6976,0.8528361371,-3.447097072,3.710363571,1.793739376,2.93888786,5.302306764,0.04101766664,0.06186946744
0.704,0.8543584818,-3.447494094,3.710934059,1.794243256,2.939031385,5.302282611,0.04102129971,0.06188098519
0.7104,0.8526390579,-3.446930816,3.711449713,1.794432038,2.939126345,5.302216154,0.04102606116,0.06188587664
0.7168,0.8507789071,-3.446418348,3.711008877,1.793990368,2.939005914,5.302225538,0.04102350489,0.06187584267
0.7232,0.8520212724,-3.446853503,3.710386146,1.793684746,2.938882481,5.302293646,0.04101823028,0.0618683799
0.7296,0.8542230276,-3.447476811,3.710688022,1.794071336,2.938975917,5.302300311,0.04101947037,0.06187694919
0.736,0.8534157377,-3.447170167,3.711383172,1.794454286,2.939120044,5.302232858,0.04102520339,0.06188622329
0.7424,0.8510910186,-3.446488759,3.711228237,1.7941595,2.939059042,5.302211946,0.04102503544,0.06187976547
0.7488,0.8513199336,-3.446632145,3.710513378,1.793709551,2.938901738,5.302273621,0.04101951944,0.06186912282
