"Time","Subsystem #1|CTLs|Vars|P_EQ_POI1","Subsystem #1|CTLs|Vars|Q_EQ_POI1","Subsystem #1|Loads|LI1|P_EQ_ZIP","Subsystem #1|Loads|LI1|Q_EQ_ZIP","Subsystem #1|Machines|DG|P_EQ_DG","Subsystem #1|Machines|DG|Q_EQ_DG","Subsystem #1|Machines|M1|P_EQ_IM","Subsystem #1|Machines|M1|Q_EQ_IM"
0.0,0.8060621552,-3.430896477,3.582246679,1.76455197,2.938550103,5.323329553,0.1245196086,0.1274203612
0.0064,0.8052747296,-3.42993544,3.58168289,1.764385853,2.938336094,5.323385173,0.1245003281,0.1273920981
0.0128,0.807788034,-3.430999495,3.580908202,1.764210395,2.938274803,5.323475199,0.1245059454,0.1273911197
0.0192,0.8090833568,-3.432165346,3.581283368,1.76431707,2.938471786,5.323439704,0.1245257645,0.127417516
0.0256,0.8069338271,-3.431403786,3.582144337,1.764532055,2.938580253,5.323342314,0.1245251106,0.1274259297
0.032,0.8050742716,-3.430024687,3.581973132,1.764463568,2.938405634,5.323354777,0.1245048882,0.1274001969
0.0384,0.8068859858,-3.43051595,3.58105332,1.764237449,2.938259137,5.323456369,0.1245009873,0.1273868832
0.0448,0.8090739985,-3.431967552,3.581047664,1.764257194,2.938400144,5.323465168,0.1245205984,0.1274090983
0.0512,0.8078320091,-3.431837916,3.581925718,1.764479113,2.938578158,5.323367439,0.1245283707,0.1274275266
0.0576,0.8052955855,-3.430328983,3.582177222,1.764523518,2.938478449,5.32333459,0.12451131,0.1274097568
0.064,0.8060212745,-3.430138781,3.581304573,1.764292996,2.938276081,5.323426894,0.1244987219,0.1273866679
0.0704,0.8086809724,-3.43159262,3.580908316,1.764219184,2.938332623,5.323478703,0.1245140202,0.1274002291
0.0768,0.8085782868,-3.432113783,3.581640194,1.764407175,2.93854467,5.323399767,0.1245288957,0.1274250503
0.0832,0.8058907995,-3.43078422,3.582250283,1.764551107,2.938539483,5.323328738,0.12451817,0.1274186727
0.0896,0.8053738622,-3.429947528,3.581612959,1.764368001,2.938322575,5.323392705,0.124499683,0.1273906869
0.096,0.8079751464,-3.431111625,3.58089342,1.764208683,2.938282478,5.323477517,0.1245073111,0.12739252
0.1024,0.8090319056,-3.432180685,3.581344841,1.764332542,2.938486846,5.323432893,0.1245266227,0.1274191717
0.1088,0.8067311249,-3.431293929,3.582178503,1.764539701,2.93857624,5.323338267,0.1245240546,0.1274250131
0.1152,0.8050825101,-3.429984898,3.581914018,1.764447194,2.93838936,5.323360846,0.1245036695,0.1273981995
0.1216,0.8070897778,-3.430617508,3.581010589,1.764228752,2.938259823,5.323461645,0.1245018872,0.1273875001
0.128,0.8091103122,-3.432028731,3.581093016,1.764268861,2.938416205,5.323460395,0.1245219068,0.1274110631
0.1344,0.8076396883,-3.431752599,3.581982024,1.764493103,2.93858147,5.323361025,0.1245278722,0.1274275348
0.1408,0.8052110218,-3.430245435,3.582142066,1.764512571,2.938462772,5.323337939,0.1245097937,0.127407613
0.1472,0.8062004785,-3.430208925,3.581241698,1.764278501,2.93826955,5.323434087,0.1244989539,0.1273863413
0.1536,0.8087989684,-3.431687994,3.58092927,1.764225448,2.938346562,5.323476909,0.1245155426,0.1274021581
0.16,0.8084336842,-3.43206932,3.58170652,1.764423966,2.93855455,5.32339228,0.1245290252,0.1274259287
0.1664,0.8057317163,-3.430674589,3.582246627,1.764548273,2.938527645,5.323328694,0.1245166829,0.1274168536
0.1728,0.8054908874,-3.429971067,3.581542622,1.764350356,2.938310076,5.323400355,0.1244991876,0.1273894498
0.1792,0.8081530775,-3.431223175,3.580885212,1.764208406,2.938291531,5.323479099,0.1245087404,0.1273940505
0.1856,0.8089616386,-3.432185004,3.581408479,1.764348598,2.93850126,5.323425802,0.1245273577,0.1274207172
0.192,0.8065319069,-3.431181403,3.582206456,1.764545569,2.938570639,5.323334884,0.1245228962,0.1274239048
0.1984,0.8051117852,-3.429956337,3.581851219,1.764430144,2.93837342,5.323367365,0.1245025571,0.1273962985
0.2048,0.8072934596,-3.43072332,3.580973645,1.764221602,2.938262138,5.323466331,0.1245029134,0.1273883134
0.2112,0.8091271729,-3.432080475,3.581142763,1.764281537,2.938432319,5.323455069,0.124523132,0.1274129872
0.2176,0.8074414928,-3.431660146,3.582034377,1.764505933,2.93858317,5.323355035,0.1245272395,0.127427334
0.224,0.805146109,-3.430170363,3.582100631,1.764500133,2.938446666,5.323341975,0.1245083134,0.1274054599
0.2304,0.8063888533,-3.430287578,3.5811824,1.764265181,2.938264564,5.323440971,0.1244993453,0.1273862316
0.2368,0.8089001194,-3.431777242,3.580956155,1.764232993,2.93836123,5.323474399,0.1245170415,0.127404125
