"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M|TESTSPDOUT","Subsystem #1|Machines|M|TESTTELECT"
0.008,0.0,1.004793152,7.932763208E-7
0.00805,0.0,1.00479314,8.325257557E-7
0.0081,0.0,1.004793128,8.715736315E-7
0.00815,0.0,1.004793116,9.103871972E-7
0.0082,0.0,1.004793104,9.489334343E-7
0.00825,0.0,1.004793092,9.87179074E-7
0.0083,0.0,1.00479308,1.025090603E-6
0.00835,0.0,1.004793068,1.062634285E-6
0.0084,0.0,1.004793056,1.099776164E-6
0.00845,0.0,1.004793044,1.136482096E-6
0.0085,0.0,1.004793032,1.172717752E-6
0.00855,0.0,1.00479302,1.208448651E-6
0.0086,0.0,1.004793008,1.243640169E-6
0.00865,0.0,1.004792996,1.278257574E-6
0.0087,0.0,1.004792984,1.312266045E-6
0.00875,0.0,1.004792972,1.345630698E-6
0.0088,0.0,1.00479296,1.37831662E-6
0.00885,0.0,1.004792948,1.410288896E-6
0.0089,0.0,1.004792936,1.441512644E-6
0.00895,0.0,1.004792924,1.471953051E-6
0.009,0.0,1.004792912,1.501575406E-6
0.00905,0.0,1.0047929,1.530345149E-6
0.0091,0.0,1.004792888,1.5582279E-6
0.00915,0.0,1.004792876,1.585189517E-6
0.0092,0.0,1.004792864,1.61119613E-6
0.00925,0.0,1.004792852,1.636214198E-6
0.0093,0.0,1.00479284,1.660210558E-6
0.00935,0.0,1.004792828,1.683152474E-6
0.0094,0.0,1.004792815,1.705007699E-6
0.00945,0.0,1.004792803,1.725744528E-6
0.0095,0.0,1.004792791,1.745331858E-6
0.00955,0.0,1.004792779,1.763739253E-6
0.0096,0.0,1.004792767,1.780937005E-6
0.00965,0.0,1.004792755,1.796896201E-6
0.0097,0.0,1.004792743,1.811588789E-6
0.00975,0.0,1.004792731,1.82498765E-6
0.0098,0.0,1.004792719,1.837066666E-6
0.00985,0.0,1.004792707,1.847800795E-6
0.0099,0.0,1.004792695,1.857166142E-6
0.00995,0.0,1.004792683,1.865140034E-6
0.01,0.0,1.004792671,1.871701097E-6
0.01005,0.0,1.004792659,1.876829327E-6
0.0101,0.0,1.004792647,1.880506173E-6
0.01015,0.0,1.004792635,1.882714606E-6
0.0102,0.0,1.004792623,1.883439199E-6
0.01025,0.0,1.004792611,1.8826662E-6
0.0103,0.0,1.004792599,1.880383607E-6
0.01035,0.0,1.004792587,1.87658124E-6
0.0104,0.0,1.004792575,1.871250812E-6
0.01045,0.0,1.004792563,1.864385996E-6
0.0105,0.0,1.004792551,1.855982496E-6
0.01055,0.0,1.004792539,1.846038106E-6
0.0106,0.0,1.004792527,1.83455277E-6
0.01065,0.0,1.004792515,1.821528641E-6
0.0107,0.0,1.004792503,1.806970131E-6
0.01075,0.0,1.004792491,1.79088396E-6
0.0108,0.0,1.004792479,1.773279194E-6
0.01085,0.0,1.004792467,1.754167287E-6
0.0109,0.0,1.004792455,1.733562111E-6
0.01095,0.0,1.004792443,1.711479975E-6
0.011,0.0,1.004792431,1.687939652E-6
0.01105,0.0,1.004792419,1.662962381E-6
0.0111,0.0,1.004792407,1.636571877E-6
0.01115,0.0,1.004792395,1.608794325E-6
0.0112,0.0,1.004792383,1.579658366E-6
0.01125,0.0,1.004792371,1.549195079E-6
0.0113,0.0,1.004792359,1.517437954E-6
0.01135,0.0,1.004792347,1.48442285E-6
0.0114,0.0,1.004792335,1.450187958E-6
0.01145,0.0,1.004792323,1.414773738E-6
0.0115,0.0,1.004792311,1.378222865E-6
0.01155,0.0,1.004792299,1.340580153E-6
0.0116,0.0,1.004792287,1.301892478E-6
0.01165,0.0,1.004792275,1.262208691E-6
0.0117,0.0,1.004792263,1.221579524E-6
0.01175,0.0,1.004792251,1.180057484E-6
0.0118,0.0,1.004792239,1.137696752E-6
0.01185,0.0,1.004792227,1.094553054E-6
0.0119,0.0,1.004792215,1.050683554E-6
0.01195,0.0,1.004792203,1.00614671E-6
0.012,0.0,1.004792191,9.610021563E-7
0.01205,0.0,1.004792179,9.153105519E-7
0.0121,0.0,1.004792167,8.691334496E-7
0.01215,0.0,1.004792155,8.225331438E-7
0.0122,0.0,1.004792143,7.755725288E-7
0.01225,0.0,1.004792131,7.283149447E-7
0.0123,0.0,1.004792119,6.808240319E-7
0.01235,0.0,1.004792107,6.331635758E-7
0.0124,0.0,1.004792095,5.853973623E-7
0.01245,0.0,1.004792083,5.375890229E-7
0.0125,0.0,1.004792071,4.898018939E-7
0.01255,0.0,1.004792059,4.420988657E-7
0.0126,0.0,1.004792047,3.945422487E-7
0.01265,0.0,1.004792035,3.471936285E-7
0.0127,0.0,1.004792023,3.001137409E-7
0.01275,0.0,1.004792011,2.533623375E-7
0.0128,0.0,1.004791999,2.069980703E-7
0.01285,0.0,1.004791987,1.610783695E-7
0.0129,0.0,1.004791975,1.156593413E-7
0.01295,0.0,1.004791963,7.079565834E-8
0.013,0.0,1.004791951,2.654047227E-8
0.01305,0.0,1.004791939,-1.705468117E-8
0.0131,0.0,1.004791927,-5.993995418E-8
0.01315,0.0,1.004791915,-1.020672665E-7
0.0132,0.0,1.004791903,-1.433903612E-7
0.01325,0.0,1.004791891,-1.838648688E-7
0.0133,0.0,1.004791879,-2.234483465E-7
0.01335,0.0,1.004791867,-2.621003267E-7
0.0134,0.0,1.004791855,-2.997823406E-7
0.01345,0.0,1.004791844,-3.364579505E-7
0.0135,0.0,1.004791832,-3.720927592E-7
0.01355,0.0,1.00479182,-4.066544276E-7
0.0136,0.0,1.004791808,-4.401126688E-7
0.01365,0.0,1.004791796,-4.724392536E-7
0.0137,0.0,1.004791784,-5.036079911E-7
0.01375,0.0,1.004791772,-5.335947216E-7
0.0138,0.0,1.00479176,-5.623772864E-7
0.01385,0.0,1.004791748,-5.899355096E-7
0.0139,0.0,1.004791736,-6.16251158E-7
0.01395,0.0,1.004791724,-6.413079139E-7
0.014,0.0,1.004791712,-6.650913267E-7
0.01405,0.0,1.0047917,-6.875887785E-7
0.0141,0.0,1.004791688,-7.087894285E-7
0.01415,0.0,1.004791676,-7.286841732E-7
0.0142,0.0,1.004791664,-7.47265586E-7
0.01425,0.0,1.004791652,-7.645278728E-7
0.0143,0.0,1.00479164,-7.80466808E-7
0.01435,0.0,1.004791628,-7.950796882E-7
0.0144,0.0,1.004791616,-8.083652651E-7
0.01445,0.0,1.004791604,-8.203236985E-7
0.0145,0.0,1.004791592,-8.309564885E-7
0.01455,0.0,1.00479158,-8.40266428E-7
0.0146,0.0,1.004791568,-8.482575358E-7
0.01465,0.0,1.004791556,-8.549350093E-7
0.0147,0.0,1.004791544,-8.603051595E-7
0.01475,0.0,1.004791532,-8.643753657E-7
0.0148,0.0,1.00479152,-8.671540123E-7
0.01485,0.0,1.004791508,-8.686504464E-7
0.0149,0.0,1.004791496,-8.688749169E-7
0.01495,0.0,1.004791484,-8.678385359E-7
0.015,0.0,1.004791473,-8.655532212E-7
0.01505,0.0,1.004791461,-8.620316605E-7
0.0151,0.0,1.004791449,-8.572872582E-7
0.01515,0.0,1.004791437,-8.513341037E-7
0.0152,0.0,1.004791425,-8.441869219E-7
0.01525,0.0,1.004791413,-8.358610453E-7
0.0153,0.0,1.004791401,-8.263723691E-7
0.01535,0.0,1.004791389,-8.15737327E-7
0.0154,0.0,1.004791377,-8.039728506E-7
0.01545,0.0,1.004791365,-7.910963496E-7
0.0155,0.0,1.004791353,-7.771256747E-7
0.01555,0.0,1.004791341,-7.620791023E-7
0.0156,0.0,1.004791329,-7.45975301E-7
0.01565,0.0,1.004791317,-7.288333203E-7
0.0157,0.0,1.004791305,-7.106725609E-7
0.01575,0.0,1.004791293,-6.91512767E-7
0.0158,0.0,1.004791281,-6.713740001E-7
0.01585,0.0,1.004791269,-6.502766348E-7
0.0159,0.0,1.004791257,-6.282413358E-7
0.01595,0.0,1.004791245,-6.052890568E-7
0.016,0.0,1.004791233,-5.814410205E-7
0.01605,0.0,1.004791221,-5.567187205E-7
0.0161,0.0,1.004791209,-5.31143904E-7
0.01615,0.0,1.004791197,-5.047385758E-7
0.0162,0.0,1.004791185,-4.775249842E-7
0.01625,0.0,1.004791173,-4.495256267E-7
0.0163,0.0,1.004791161,-4.207632379E-7
0.01635,0.0,1.004791149,-3.912607975E-7
0.0164,0.0,1.004791137,-3.610415202E-7
0.01645,0.0,1.004791125,-3.301288647E-7
0.0165,0.0,1.004791113,-2.985465258E-7
0.01655,0.0,1.004791102,-2.663184443E-7
0.0166,0.0,1.00479109,-2.334688004E-7
0.01665,0.0,1.004791078,-2.00022025E-7
0.0167,0.0,1.004791066,-1.66002794E-7
0.01675,0.0,1.004791054,-1.314360402E-7
0.0168,0.0,1.004791042,-9.634694845E-8
0.01685,0.0,1.00479103,-6.076096798E-8
0.0169,0.0,1.004791018,-2.47038083E-8
0.01695,0.0,1.004791006,1.179854821E-8
0.017,0.0,1.004790994,4.87198504E-8
0.01705,0.0,1.004790982,8.603356552E-8
0.0171,0.0,1.00479097,1.237128833E-7
0.01715,0.0,1.004790958,1.617307034E-7
0.0172,0.0,1.004790946,2.000596396E-7
0.01725,0.0,1.004790934,2.386720077E-7
0.0173,0.0,1.004790922,2.775398299E-7
0.01735,0.0,1.00479091,3.166348239E-7
0.0174,0.0,1.004790898,3.559284075E-7
0.01745,0.0,1.004790886,3.953916884E-7
0.0175,0.0,1.004790874,4.349954701E-7
0.01755,0.0,1.004790862,4.747102426E-7
0.0176,0.0,1.00479085,5.145061891E-7
0.01765,0.0,1.004790838,5.543531784E-7
0.0177,0.0,1.004790826,5.942207727E-7
0.01775,0.0,1.004790814,6.340782217E-7
0.0178,0.0,1.004790802,6.738944716E-7
0.01785,0.0,1.00479079,7.13638161E-7
0.0179,0.0,1.004790778,7.532776318E-7
0.01795,0.0,1.004790766,7.927809275E-7
0.018,0.0,1.004790754,8.32115805E-7
0.01805,0.0,1.004790742,8.71249736E-7
0.0181,0.0,1.00479073,9.101499209E-7
0.01815,0.0,1.004790718,9.487832923E-7
0.0182,0.0,1.004790706,9.871165316E-7
0.01825,0.0,1.004790694,1.025116075E-6
0.0183,0.0,1.004790682,1.062748134E-6
0.01835,0.0,1.00479067,1.099978703E-6
0.0184,0.0,1.004790658,1.136773581E-6
0.01845,0.0,1.004790646,1.173098388E-6
0.0185,0.0,1.004790634,1.208918585E-6
0.01855,0.0,1.004790622,1.244199493E-6
0.0186,0.0,1.00479061,1.278906323E-6
0.01865,0.0,1.004790598,1.313004194E-6
0.0187,0.0,1.004790586,1.346458163E-6
0.01875,0.0,1.004790574,1.379233254E-6
0.0188,0.0,1.004790562,1.411294491E-6
0.01885,0.0,1.00479055,1.442606927E-6
0.0189,0.0,1.004790538,1.473135684E-6
0.01895,0.0,1.004790526,1.502845985E-6
0.019,0.0,1.004790514,1.531703199E-6
0.01905,0.0,1.004790502,1.559672879E-6
0.0191,0.0,1.00479049,1.58672081E-6
0.01915,0.0,1.004790478,1.61281305E-6
0.0192,0.0,1.004790466,1.637915983E-6
0.01925,0.0,1.004790454,1.661996369E-6
0.0193,0.0,1.004790442,1.685021397E-6
0.01935,0.0,1.00479043,1.706958739E-6
0.0194,0.0,1.004790418,1.727776609E-6
0.01945,0.0,1.004790406,1.747443824E-6
0.0195,0.0,1.004790394,1.765929863E-6
0.01955,0.0,1.004790382,1.783204932E-6
0.0196,0.0,1.00479037,1.799240033E-6
0.01965,0.0,1.004790358,1.814007026E-6
0.0197,0.0,1.004790346,1.827478703E-6
0.01975,0.0,1.004790334,1.839628856E-6
0.0198,0.0,1.004790322,1.850432351E-6
0.01985,0.0,1.00479031,1.8598652E-6
0.0199,0.0,1.004790298,1.86790464E-6
0.01995,0.0,1.004790286,1.874529199E-6
0.02,0.0,1.004790274,1.879718782E-6
0.02005,0.0,1.004790262,1.883454742E-6
0.0201,0.0,1.00479025,1.885719954E-6
0.02015,0.0,1.004790238,1.886498896E-6
0.0202,0.0,1.004790226,1.885777722E-6
0.02025,0.0,1.004790214,1.883544334E-6
0.0203,0.0,1.004790202,1.879788457E-6
0.02035,0.0,1.00479019,1.874501711E-6
0.0204,0.0,1.004790178,1.867677679E-6
0.02045,0.0,1.004790166,1.85931197E-6
0.0205,0.0,1.004790154,1.84940229E-6
0.02055,0.0,1.004790142,1.837948495E-6
0.0206,0.0,1.00479013,1.824952654E-6
0.02065,0.0,1.004790118,1.810419095E-6
0.0207,0.0,1.004790106,1.794354455E-6
0.02075,0.0,1.004790094,1.776767727E-6
0.0208,0.0,1.004790082,1.757670291E-6
0.02085,0.0,1.00479007,1.737075946E-6
0.0209,0.0,1.004790058,1.715000938E-6
0.02095,0.0,1.004790046,1.691463978E-6
0.021,0.0,1.004790034,1.66648625E-6
0.02105,0.0,1.004790022,1.640091417E-6
0.0211,0.0,1.00479001,1.612305618E-6
0.02115,0.0,1.004789998,1.583157456E-6
0.0212,0.0,1.004789986,1.552677977E-6
0.02125,0.0,1.004789974,1.520900642E-6
0.0213,0.0,1.004789962,1.487861292E-6
0.02135,0.0,1.00478995,1.453598105E-6
0.0214,0.0,1.004789938,1.418151535E-6
0.02145,0.0,1.004789926,1.381564261E-6
0.0215,0.0,1.004789914,1.343881104E-6
0.02155,0.0,1.004789902,1.305148961E-6
0.0216,0.0,1.00478989,1.265416708E-6
0.02165,0.0,1.004789878,1.224735113E-6
0.0217,0.0,1.004789866,1.183156725E-6
0.02175,0.0,1.004789854,1.140735776E-6
0.0218,0.0,1.004789842,1.097528054E-6
0.02185,0.0,1.00478983,1.05359079E-6
0.0219,0.0,1.004789818,1.008982521E-6
0.02195,0.0,1.004789806,9.637629643E-7
0.022,0.0,1.004789794,9.179928744E-7
0.02205,0.0,1.004789782,8.717339057E-7
0.0221,0.0,1.00478977,8.250484621E-7
0.02215,0.0,1.004789758,7.779995555E-7
0.0222,0.0,1.004789746,7.306506506E-7
0.02225,0.0,1.004789734,6.830655196E-7
0.0223,0.0,1.004789722,6.353080866E-7
0.02235,0.0,1.00478971,5.874422823E-7
0.0224,0.0,1.004789698,5.395318887E-7
0.02245,0.0,1.004789686,4.916403986E-7
0.0225,0.0,1.004789674,4.438308636E-7
0.02255,0.0,1.004789662,3.961657594E-7
0.0226,0.0,1.00478965,3.487068419E-7
0.02265,0.0,1.004789638,3.015150198E-7
0.0227,0.0,1.004789626,2.546502209E-7
0.02275,0.0,1.004789614,2.081712758E-7
0.0228,0.0,1.004789602,1.621357951E-7
0.02285,0.0,1.00478959,1.166000666E-7
0.0229,0.0,1.004789578,7.161894533E-8
0.02295,0.0,1.004789566,2.724576557E-8
0.023,0.0,1.004789554,-1.646775472E-8
0.02305,0.0,1.004789542,-5.947158652E-8
0.0231,0.0,1.00478953,-1.017174696E-7
0.02315,0.0,1.004789518,-1.431589692E-7
0.0232,0.0,1.004789506,-1.837515401E-7
0.02325,0.0,1.004789494,-2.234525672E-7
0.0233,0.0,1.004789482,-2.622214132E-7
0.02335,0.0,1.004789471,-3.000194438E-7
0.0234,0.0,1.004789459,-3.3681006E-7
0.02345,0.0,1.004789447,-3.725587075E-7
0.0235,0.0,1.004789435,-4.072328949E-7
0.02355,0.0,1.004789423,-4.408021884E-7
0.0236,0.0,1.004789411,-4.732382172E-7
0.02365,0.0,1.004789399,-5.045146543E-7
0.0237,0.0,1.004789387,-5.3460721E-7
0.02375,0.0,1.004789375,-5.634936012E-7
0.0238,0.0,1.004789363,-5.911535341E-7
0.02385,0.0,1.004789351,-6.175686638E-7
0.0239,0.0,1.004789339,-6.427225673E-7
0.02395,0.0,1.004789327,-6.666006949E-7
0.024,0.0,1.004789315,-6.891903365E-7
0.02405,0.0,1.004789303,-7.104805651E-7
0.0241,0.0,1.004789291,-7.304621977E-7
0.02415,0.0,1.004789279,-7.491277345E-7
0.0242,0.0,1.004789267,-7.664713146E-7
0.02425,0.0,1.004789255,-7.824886517E-7
0.0243,0.0,1.004789243,-7.971769879E-7
0.02435,0.0,1.004789231,-8.105350266E-7
0.0244,0.0,1.004789219,-8.225628847E-7
0.02445,0.0,1.004789207,-8.332620257E-7
0.0245,0.0,1.004789195,-8.426352111E-7
0.02455,0.0,1.004789183,-8.506864335E-7
0.0246,0.0,1.004789171,-8.574208696E-7
0.02465,0.0,1.00478916,-8.628448148E-7
0.0247,0.0,1.004789148,-8.669656372E-7
0.02475,0.0,1.004789136,-8.697917149E-7
0.0248,0.0,1.004789124,-8.713323927E-7
0.02485,0.0,1.004789112,-8.71597922E-7
0.0249,0.0,1.0047891,-8.705994205E-7
0.02495,0.0,1.004789088,-8.683488161E-7
0.025,0.0,1.004789076,-8.648588096E-7
0.02505,0.0,1.004789064,-8.601428222E-7
0.0251,0.0,1.004789052,-8.542149629E-7
0.02515,0.0,1.00478904,-8.470899791E-7
0.0252,0.0,1.004789028,-8.387832289E-7
0.02525,0.0,1.004789016,-8.293106351E-7
0.0253,0.0,1.004789004,-8.186886615E-7
0.02535,0.0,1.004788992,-8.069342721E-7
0.0254,0.0,1.00478898,-7.940649106E-7
0.02545,0.0,1.004788968,-7.800984637E-7
0.0255,0.0,1.004788956,-7.650532454E-7
0.02555,0.0,1.004788944,-7.489479634E-7
0.0256,0.0,1.004788932,-7.318017072E-7
0.02565,0.0,1.00478892,-7.136339193E-7
0.0257,0.0,1.004788908,-6.944643862E-7
0.02575,0.0,1.004788896,-6.743132129E-7
0.0258,0.0,1.004788884,-6.532008179E-7
0.02585,0.0,1.004788872,-6.31147911E-7
0.0259,0.0,1.004788861,-6.08175491E-7
0.02595,0.0,1.004788849,-5.843048265E-7
0.026,0.0,1.004788837,-5.595574572E-7
0.02605,0.0,1.004788825,-5.339551768E-7
0.0261,0.0,1.004788813,-5.075200367E-7
0.02615,0.0,1.004788801,-4.80274332E-7
0.0262,0.0,1.004788789,-4.52240607E-7
0.02625,0.0,1.004788777,-4.23441643E-7
0.0263,0.0,1.004788765,-3.939004668E-7
0.02635,0.0,1.004788753,-3.636403396E-7
0.0264,0.0,1.004788741,-3.326847668E-7
0.02645,0.0,1.004788729,-3.010574895E-7
0.0265,0.0,1.004788717,-2.687824948E-7
0.02655,0.0,1.004788705,-2.35884009E-7
0.0266,0.0,1.004788693,-2.023865089E-7
0.02665,0.0,1.004788681,-1.683147158E-7
0.0267,0.0,1.004788669,-1.33693608E-7
0.02675,0.0,1.004788657,-9.854841532E-8
0.0268,0.0,1.004788645,-6.290463198E-8
0.02685,0.0,1.004788633,-2.678801205E-8
0.0269,0.0,1.004788621,0.0
0.02695,0.0,1.004788609,4.675936206E-8
0.027,0.0,1.004788597,8.413724409E-8
0.02705,0.0,1.004788585,1.218822099E-7
0.0271,0.0,1.004788573,1.599671155E-7
0.02715,0.0,1.004788561,1.983645312E-7
0.0272,0.0,1.004788549,2.370467293E-7
0.02725,0.0,1.004788537,2.75985689E-7
0.0273,0.0,1.004788525,3.151530845E-7
0.02735,0.0,1.004788513,3.545202904E-7
0.0274,0.0,1.004788501,3.940583713E-7
0.02745,0.0,1.004788489,4.337380873E-7
0.0275,0.0,1.004788477,4.73529885E-7
0.02755,0.0,1.004788466,5.134039039E-7
0.0276,0.0,1.004788454,5.533299693E-7
0.02765,0.0,1.004788442,5.932775993E-7
0.0277,0.0,1.00478843,6.332159992E-7
0.02775,0.0,1.004788418,6.731140707E-7
0.0278,0.0,1.004788406,7.129404075E-7
0.02785,0.0,1.004788394,7.526633061E-7
0.0279,0.0,1.004788382,7.922507639E-7
0.02795,0.0,1.00478837,8.316704916E-7
0.028,0.0,1.004788358,8.708899138E-7
0.02805,0.0,1.004788346,9.098761832E-7
0.0281,0.0,1.004788334,9.485961842E-7
0.02815,0.0,1.004788322,9.87016549E-7
0.0282,0.0,1.00478831,1.025103664E-6
0.02825,0.0,1.004788298,1.06282369E-6
0.0283,0.0,1.004788286,1.10014257E-6
