"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M|TESTSPDOUT","Subsystem #1|Machines|M|TESTTELECT"
0.0,0.0,0.9999997383,4.35241715E-7
5.0E-5,0.0,0.9999997383,4.770763085E-7
1.0E-4,0.0,0.9999997383,5.1850337E-7
1.5E-4,0.0,0.9999997383,5.594868402E-7
2.0E-4,0.0,0.9999997383,6.000093665E-7
2.5E-4,0.0,0.9999997383,6.400363673E-7
3.0E-4,0.0,0.9999997383,6.795316203E-7
3.5E-4,0.0,0.9999997382,7.18477551E-7
4.0E-4,0.0,0.9999997382,7.568393481E-7
4.5E-4,0.0,0.9999997382,7.94580572E-7
5.0E-4,0.0,0.9999997382,8.316833873E-7
5.5E-4,0.0,0.9999997382,8.681127823E-7
6.0E-4,0.0,0.9999997382,9.038320116E-7
6.5E-4,0.0,0.9999997382,9.388230921E-7
7.0E-4,0.0,0.9999997381,9.730507238E-7
7.5E-4,0.0,0.9999997381,1.006478005E-6
8.0E-4,0.0,0.9999997381,1.039086762E-6
8.5E-4,0.0,0.9999997381,1.070841567E-6
9.0E-4,0.0,0.9999997381,1.101705408E-6
9.5E-4,0.0,0.9999997381,1.131660001E-6
0.001,0.0,0.999999738,1.160669956E-6
0.00105,0.0,0.999999738,1.188698262E-6
0.0011,0.0,0.999999738,1.215726789E-6
0.00115,0.0,0.999999738,1.241720237E-6
0.0012,0.0,0.999999738,1.266641935E-6
0.00125,0.0,0.9999997379,1.290474004E-6
0.0013,0.0,0.9999997379,1.31318165E-6
0.00135,0.0,0.9999997379,1.334728678E-6
0.0014,0.0,0.9999997379,1.355097891E-6
0.00145,0.0,0.9999997379,1.37425522E-6
0.0015,0.0,0.9999997378,1.392165377E-6
0.00155,0.0,0.9999997378,1.4088122E-6
0.0016,0.0,0.9999997378,1.42416277E-6
0.00165,0.0,0.9999997378,1.438183135E-6
0.0017,0.0,0.9999997377,1.450858598E-6
0.00175,0.0,0.9999997377,1.462157928E-6
0.0018,0.0,0.9999997377,1.472049008E-6
0.00185,0.0,0.9999997377,1.480519146E-6
0.0019,0.0,0.9999997376,1.487539364E-6
0.00195,0.0,0.9999997376,1.493079891E-6
0.002,0.0,0.9999997376,1.497125986E-6
0.00205,0.0,0.9999997376,1.499665367E-6
0.0021,0.0,0.9999997375,1.500673027E-6
0.00215,0.0,0.9999997375,1.500123419E-6
0.0022,0.0,0.9999997375,1.498011136E-6
0.00225,0.0,0.9999997375,1.494314887E-6
0.0023,0.0,0.9999997375,1.489013275E-6
0.00235,0.0,0.9999997374,1.482105136E-6
0.0024,0.0,0.9999997374,1.47357381E-6
0.00245,0.0,0.9999997374,1.463402656E-6
0.0025,0.0,0.9999997374,1.451595641E-6
0.00255,0.0,0.9999997373,1.438141408E-6
0.0026,0.0,0.9999997373,1.423028946E-6
0.00265,0.0,0.9999997373,1.406268112E-6
0.0027,0.0,0.9999997373,1.387853624E-6
0.00275,0.0,0.9999997372,1.367780843E-6
0.0028,0.0,0.9999997372,1.346066173E-6
0.00285,0.0,0.9999997372,1.322711273E-6
0.0029,0.0,0.9999997372,1.297718474E-6
0.00295,0.0,0.9999997372,1.271111515E-6
0.003,0.0,0.9999997371,1.242899446E-6
0.00305,0.0,0.9999997371,1.213092307E-6
0.0031,0.0,0.9999997371,1.181721651E-6
0.00315,0.0,0.9999997371,1.148804469E-6
0.0032,0.0,0.9999997371,1.114358949E-6
0.00325,0.0,0.999999737,1.078424821E-6
0.0033,0.0,0.999999737,1.041027393E-6
0.00335,0.0,0.999999737,1.002193208E-6
0.0034,0.0,0.999999737,9.619704232E-7
0.00345,0.0,0.999999737,9.203927276E-7
0.0035,0.0,0.999999737,8.77495085E-7
0.00355,0.0,0.999999737,8.333339681E-7
0.0036,0.0,0.9999997369,7.879514268E-7
0.00365,0.0,0.9999997369,7.413904782E-7
0.0037,0.0,0.9999997369,6.937157046E-7
0.00375,0.0,0.9999997369,6.449769589E-7
0.0038,0.0,0.9999997369,5.952249913E-7
0.00385,0.0,0.9999997369,5.445317272E-7
0.0039,0.0,0.9999997369,4.929542077E-7
0.00395,0.0,0.9999997369,4.405500017E-7
0.004,0.0,0.9999997369,3.87397606E-7
0.00405,0.0,0.9999997369,3.335601882E-7
0.0041,0.0,0.9999997369,2.791011146E-7
0.00415,0.0,0.9999997369,2.241041925E-7
0.0042,0.0,0.9999997369,1.686375054E-7
0.00425,0.0,0.9999997369,1.127688609E-7
0.0043,0.0,0.9999997369,5.658599212E-8
0.00435,0.0,0.9999997369,0.0
0.0044,0.0,0.9999997369,-5.643715384E-8
0.00445,0.0,0.9999997369,-1.13116668E-7
0.0045,0.0,0.9999997369,-1.698048345E-7
0.00455,0.0,0.9999997369,-2.26429764E-7
0.0046,0.0,0.9999997369,-2.829055662E-7
0.00465,0.0,0.9999997369,-3.391449581E-7
0.0047,0.0,0.9999997369,-3.950750788E-7
0.00475,0.0,0.9999997369,-4.506251912E-7
0.0048,0.0,0.9999997369,-5.057065364E-7
0.00485,0.0,0.9999997369,-5.602485489E-7
0.0049,0.0,0.9999997369,-6.141834096E-7
0.00495,0.0,0.9999997369,-6.674257525E-7
0.005,0.0,0.999999737,-7.199090242E-7
0.00505,0.0,0.999999737,-7.715699194E-7
0.0051,0.0,0.999999737,-8.223280719E-7
0.00515,0.0,0.999999737,-8.721224465E-7
0.0052,0.0,0.999999737,-9.208956411E-7
0.00525,0.0,0.999999737,-9.685736851E-7
0.0053,0.0,0.999999737,-1.015102318E-6
0.00535,0.0,0.9999997371,-1.060431289E-6
0.0054,0.0,0.9999997371,-1.104494152E-6
0.00545,0.0,0.9999997371,-1.147244395E-6
0.0055,0.0,0.9999997371,-1.188639836E-6
0.00555,0.0,0.9999997371,-1.228622388E-6
0.0056,0.0,0.9999997372,-1.26715397E-6
0.00565,0.0,0.9999997372,-1.304201205E-6
0.0057,0.0,0.9999997372,-1.339714721E-6
0.00575,0.0,0.9999997372,-1.37366544E-6
0.0058,0.0,0.9999997373,-1.40602893E-6
0.00585,0.0,0.9999997373,-1.436764913E-6
0.0059,0.0,0.9999997373,-1.465853342E-6
