"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M|TESTSPDOUT","Subsystem #1|Machines|M|TESTTELECT"
0.33155,0.7118194216,0.9528637367,0.6314529335
0.3316,0.7120827586,0.9528651939,0.6314522034
0.33165,0.7123459691,0.9528666556,0.6314514699
0.3317,0.7126090529,0.9528681217,0.6314507327
0.33175,0.71287201,0.9528695922,0.6314499921
0.3318,0.7131348402,0.9528710671,0.6314492479
0.33185,0.7133975436,0.9528725463,0.6314485003
0.3319,0.71366012,0.95287403,0.6314477489
0.33195,0.7139225693,0.952875518,0.6314469941
0.332,0.7141848914,0.9528770104,0.6314462357
0.33205,0.7144470863,0.9528785072,0.6314454737
0.3321,0.7147091538,0.9528800084,0.631444708
0.33215,0.7149710939,0.952881514,0.6314439388
0.3322,0.7152329065,0.9528830239,0.6314431659
0.33225,0.7154945915,0.9528845382,0.6314423895
0.3323,0.7157561488,0.9528860569,0.6314416093
0.33235,0.7160175783,0.9528875799,0.6314408256
0.3324,0.7162788799,0.9528891073,0.6314400382
0.33245,0.7165400536,0.9528906391,0.6314392472
0.3325,0.7168010992,0.9528921752,0.6314384525
0.33255,0.7170620167,0.9528937157,0.6314376542
0.3326,0.717322806,0.9528952606,0.6314368522
0.33265,0.7175834669,0.9528968098,0.6314360466
0.3327,0.7178439995,0.9528983633,0.6314352372
0.33275,0.7181044036,0.9528999212,0.6314344243
0.3328,0.7183646792,0.9529014835,0.6314336077
0.33285,0.718624826,0.9529030501,0.6314327875
0.3329,0.7188848442,0.9529046211,0.6314319636
0.33295,0.7191447335,0.9529061964,0.6314311361
0.333,0.7194044939,0.952907776,0.6314303048
0.33305,0.7196641253,0.95290936,0.6314294701
0.3331,0.7199236276,0.9529109483,0.6314286316
0.33315,0.7201830008,0.952912541,0.6314277895
0.3332,0.7204422446,0.952914138,0.6314269438
0.33325,0.7207013592,0.9529157393,0.6314260945
0.3333,0.7209603443,0.9529173449,0.6314252416
0.33335,0.7212191999,0.9529189549,0.6314243851
0.3334,0.7214779259,0.9529205692,0.631423525
0.33345,0.7217365222,0.9529221878,0.6314226613
0.3335,0.7219949888,0.9529238108,0.6314217941
0.33355,0.7222533255,0.952925438,0.6314209233
0.3336,0.7225115323,0.9529270696,0.6314200489
0.33365,0.722769609,0.9529287055,0.6314191711
0.3337,0.7230275556,0.9529303457,0.6314182896
0.33375,0.723285372,0.9529319902,0.6314174047
0.3338,0.7235430582,0.952933639,0.6314165163
0.33385,0.723800614,0.9529352921,0.6314156244
0.3339,0.7240580393,0.9529369496,0.631414729
0.33395,0.7243153341,0.9529386113,0.6314138302
0.334,0.7245724983,0.9529402773,0.6314129279
0.33405,0.7248295318,0.9529419476,0.6314120222
0.3341,0.7250864345,0.9529436222,0.6314111131
0.33415,0.7253432063,0.9529453012,0.6314102006
0.3342,0.7255998472,0.9529469844,0.6314092847
0.33425,0.725856357,0.9529486719,0.6314083655
0.3343,0.7261127357,0.9529503636,0.6314074429
0.33435,0.7263689833,0.9529520597,0.631406517
0.3344,0.7266250995,0.95295376,0.6314055877
0.33445,0.7268810843,0.9529554647,0.6314046552
0.3345,0.7271369377,0.9529571736,0.6314037193
