"Time","Subsystem #1|CTLs|Vars|Isderr8","Subsystem #1|CTLs|Vars|udA8"
0.01465,-2.949425393E-4,-1.05929121E-4
0.0147,-2.796581068E-4,-1.055541927E-4
0.01475,-2.642571399E-4,-1.051759675E-4
0.0148,-2.487481769E-4,-1.04794656E-4
0.01485,-2.331397424E-4,-1.044104687E-4
0.0149,-2.174402424E-4,-1.040236135E-4
0.01495,-2.016579557E-4,-1.03634295E-4
0.015,-1.858011286E-4,-1.032427176E-4
0.01505,-1.69877874E-4,-1.028490822E-4
0.0151,-1.538961594E-4,-1.024535865E-4
0.01515,-1.378639053E-4,-1.020564271E-4
0.0152,-1.217888815E-4,-1.016577972E-4
0.01525,-1.056786984E-4,-1.012578859E-4
0.0153,-8.954090288E-5,-1.008568813E-4
0.01535,-7.338287766E-5,-1.004549672E-4
0.0154,-5.721183042E-5,-1.000523235E-4
0.01545,-4.103489244E-5,-9.964912809E-5
0.0155,-2.485901634E-5,-9.924555485E-5
0.01555,-8.690967374E-6,-9.8841773E-5
0.0156,7.462579031E-6,-9.843794968E-5
0.01565,2.359513763E-5,-9.803424749E-5
0.0157,3.970042293E-5,-9.763082416E-5
0.01575,5.577224993E-5,-9.722783507E-5
0.0158,7.180463511E-5,-9.682543072E-5
0.01585,8.779180438E-5,-9.642375653E-5
0.0159,1.037280944E-4,-9.602295528E-5
0.01595,1.196080518E-4,-9.562316463E-5
0.016,1.35426442E-4,-9.522451694E-5
0.01605,1.511781486E-4,-9.482714171E-5
0.0161,1.668582732E-4,-9.443116313E-5
0.01615,1.824621424E-4,-9.403669989E-5
0.0162,1.979852079E-4,-9.364386766E-5
0.01625,2.134231448E-4,-9.325277663E-5
0.0163,2.287718586E-4,-9.286353134E-5
0.01635,2.440273842E-4,-9.24762332E-5
0.0164,2.591859838E-4,-9.209097804E-5
0.01645,2.742441534E-4,-9.170785592E-5
0.0165,2.89198521E-4,-9.132695369E-5
0.01655,3.040459443E-4,-9.094835254E-5
0.0166,3.187835144E-4,-9.057212792E-5
0.01665,3.334084435E-4,-9.019835228E-5
0.0167,3.479181804E-4,-8.982709227E-5
0.01675,3.623104488E-4,-8.94584077E-5
0.0168,3.765830905E-4,-8.909235548E-5
