"Time","Subsystem #1|CTLs|Vars|PGEN","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M1|LOADANG1","Subsystem #1|Machines|M1|PMACH","Subsystem #1|Machines|M1|W"
0.0032,-0.001771164461,0.0,-7.096490327E-4,-0.001771128819,314.1592712
0.00325,-0.001771164439,0.0,-7.096457044E-4,-0.001771128796,314.1592712
0.0033,-0.001771164416,0.0,-7.096563734E-4,-0.001771128774,314.1592712
0.00335,-0.001771164394,0.0,-7.096490376E-4,-0.001771128752,314.1592712
0.0034,-0.001771164372,0.0,-7.096457136E-4,-0.001771128729,314.1592712
0.00345,-0.001771164349,0.0,-7.096563782E-4,-0.001771128707,314.1592712
0.0035,-0.001771164327,0.0,-7.096490462E-4,-0.001771128686,314.1592712
0.00355,-0.001771164305,0.0,-7.096457183E-4,-0.001771128663,314.1592712
0.0036,-0.001771164283,0.0,-7.096563862E-4,-0.00177112864,314.1592712
0.00365,-0.00177116426,0.0,-7.096490507E-4,-0.001771128619,314.1592712
0.0037,-0.001771164238,0.0,-7.096457258E-4,-0.001771128596,314.1592712
0.00375,-0.001771164216,0.0,-7.096563905E-4,-0.001771128573,314.1592712
0.0038,-0.001771164194,0.0,-7.096490577E-4,-0.001771128552,314.1592712
0.00385,-0.001771164171,0.0,-7.096457299E-4,-0.001771128529,314.1592712
0.0039,-0.001771164149,0.0,-7.096563971E-4,-0.001771128507,314.1592712
0.00395,-0.001771164127,0.0,-7.096490616E-4,-0.001771128485,314.1592712
0.004,-0.001771164105,0.0,-7.09645736E-4,-0.001771128462,314.1592712
0.00405,-0.001771164082,0.0,-7.096564008E-4,-0.00177112844,314.1592712
0.0041,-0.00177116406,0.0,-7.096490672E-4,-0.001771128419,314.1592712
0.00415,-0.001771164038,0.0,-7.096457395E-4,-0.001771128396,314.1592712
0.0042,-0.001771164015,0.0,-7.096564059E-4,-0.001771128373,314.1592712
0.00425,-0.001771163993,0.0,-7.096490705E-4,-0.001771128352,314.1592712
0.0043,-0.001771163971,0.0,-7.096457442E-4,-0.001771128329,314.1592712
0.00435,-0.001771163949,0.0,-7.09656409E-4,-0.001771128307,314.1592712
0.0044,-0.001771163927,0.0,-7.096490748E-4,-0.001771128286,314.1592712
0.00445,-0.001771163904,0.0,-7.09645747E-4,-0.001771128263,314.1592712
0.0045,-0.001771163882,0.0,-7.096564128E-4,-0.001771128241,314.1592712
0.00455,-0.00177116386,0.0,-7.096490774E-4,-0.001771128219,314.1592712
0.0046,-0.001771163838,0.0,-7.096418032E-4,-0.001771128196,314.1592712
0.00465,-0.001771163815,0.0,-7.096535998E-4,-0.001771128173,314.1592712
0.0047,-0.001771163793,0.0,-7.096462658E-4,-0.00177112815,314.1592712
