"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M|TESTSPDOUT","Subsystem #1|Machines|M|TESTTELECT"
0.21375,0.1371543501,0.9939643224,0.02465604692
0.2138,0.1371141704,0.9939662312,0.02353297595
0.21385,0.137073879,0.9939681582,0.02239410634
0.2139,0.1370334765,0.9939701039,0.02123971475
0.21395,0.1369929638,0.9939720684,0.0200700819
0.214,0.1369523415,0.9939740519,0.01888549246
0.21405,0.1369116104,0.9939760547,0.01768623504
0.2141,0.1368707714,0.9939780771,0.01647260211
0.21415,0.1368298252,0.9939801192,0.01524488994
0.2142,0.1367887725,0.9939821814,0.01400339855
0.21425,0.1367476142,0.9939842638,0.01274843165
0.2143,0.1367063512,0.9939863666,0.0114802966
0.21435,0.136664984,0.9939884901,0.01019930429
0.2144,0.1366235137,0.9939906345,0.008905769142
0.21445,0.1365819411,0.9939927999,0.007600008993
0.2145,0.1365402668,0.9939949865,0.006282345043
0.21455,0.1364984919,0.9939971947,0.004953101801
0.2146,0.1364566171,0.9939994244,0.003612607003
0.21465,0.1364146432,0.994001676,0.002261191518
0.2147,0.1363725712,0.9940039496,8.99189312E-4
0.21475,0.1363304018,0.9940062454,-4.730626481E-4
0.2148,0.136288136,0.9940085635,-0.001855224485
0.21485,0.1362457746,0.994010904,-0.003246953459
0.2149,0.1362033184,0.9940132672,-0.004647904066
0.21495,0.1361607684,0.9940156532,-0.006057728132
0.215,0.1361181254,0.9940180621,-0.007476074865
0.21505,0.1360753902,0.9940204941,-0.00890259096
0.2151,0.1360325639,0.9940229492,-0.0103369207
0.21515,0.1359896472,0.9940254277,-0.01177870599
0.2152,0.135946641,0.9940279296,-0.01322758651
0.21525,0.1359035463,0.994030455,-0.01468319977
0.2153,0.1358603639,0.9940330041,-0.01614518121
0.21535,0.1358170948,0.9940355769,-0.01761316427
0.2154,0.1357737398,0.9940381735,-0.01908678054
0.21545,0.1357302998,0.9940407941,-0.02056565978
0.2155,0.1356867758,0.9940434387,-0.02204943009
0.21555,0.1356431686,0.9940461073,-0.02353771797
0.2156,0.1355994792,0.9940488001,-0.02503014839
0.21565,0.1355557084,0.994051517,-0.02652634497
0.2157,0.1355118571,0.9940542583,-0.02802593001
0.21575,0.1354679264,0.9940570238,-0.02952852461
0.2158,0.135423917,0.9940598137,-0.03103374878
0.21585,0.1353798299,0.994062628,-0.03254122158
0.2159,0.1353356661,0.9940654666,-0.03405056114
0.21595,0.1352914263,0.9940683298,-0.03556138484
0.216,0.1352471115,0.9940712173,-0.03707330939
0.21605,0.1352027227,0.9940741294,-0.03858595094
0.2161,0.1351582607,0.9940770659,-0.04009892516
0.21615,0.1351137265,0.9940800269,-0.04161184742
0.2162,0.1350691209,0.9940830123,-0.04312433284
0.21625,0.1350244449,0.9940860222,-0.04463599639
0.2163,0.1349796993,0.9940890565,-0.04614645307
0.21635,0.1349348851,0.9940921152,-0.04765531795
0.2164,0.1348900031,0.9940951982,-0.04916220632
0.21645,0.1348450543,0.9940983056,-0.05066673378
0.2165,0.1348000396,0.9941014372,-0.05216851639
0.21655,0.1347549598,0.9941045931,-0.05366717075
0.2166,0.1347098158,0.9941077731,-0.05516231411
0.21665,0.1346646085,0.9941109773,-0.05665356453
0.2167,0.1346193389,0.9941142054,-0.05814054092
0.21675,0.1345740077,0.9941174575,-0.05962286321
0.2168,0.1345286159,0.9941207334,-0.06110015248
0.21685,0.1344831644,0.9941240331,-0.06257203099
0.2169,0.1344376539,0.9941273565,-0.0640381224
0.21695,0.1343920855,0.9941307035,-0.06549805179
0.217,0.1343464598,0.9941340739,-0.06695144584
0.21705,0.1343007779,0.9941374676,-0.06839793292
0.2171,0.1342550405,0.9941408846,-0.06983714319
0.21715,0.1342092485,0.9941443246,-0.07126870874
0.2172,0.1341634027,0.9941477876,-0.07269226369
0.21725,0.134117504,0.9941512734,-0.0741074443
0.2173,0.1340715533,0.9941547819,-0.07551388909
0.21735,0.1340255512,0.9941583129,-0.07691123893
0.2174,0.1339794988,0.9941618662,-0.07829913721
0.21745,0.1339333967,0.9941654418,-0.07967722988
0.2175,0.1338872458,0.9941690393,-0.08104516557
0.21755,0.1338410469,0.9941726587,-0.08240259578
0.2176,0.1337948008,0.9941762998,-0.08374917488
0.21765,0.1337485083,0.9941799624,-0.08508456029
0.2177,0.1337021701,0.9941836462,-0.08640841254
0.21775,0.1336557872,0.9941873511,-0.08772039544
0.2178,0.1336093601,0.9941910769,-0.0890201761
0.21785,0.1335628897,0.9941948234,-0.09030742512
0.2179,0.1335163768,0.9941985903,-0.09158181662
0.21795,0.1334698221,0.9942023775,-0.09284302841
0.218,0.1334232263,0.9942061846,-0.09409074203
0.21805,0.1333765903,0.9942100116,-0.09532464288
0.2181,0.1333299146,0.9942138581,-0.09654442032
0.21815,0.1332832001,0.9942177239,-0.09774976778
0.2182,0.1332364474,0.9942216087,-0.09894038279
0.21825,0.1331896573,0.9942255124,-0.1001159672
0.2183,0.1331428304,0.9942294346,-0.1012762271
0.21835,0.1330959674,0.9942333751,-0.102420873
0.2184,0.1330490691,0.9942373336,-0.1035496201
0.21845,0.1330021361,0.9942413098,-0.1046621881
0.2185,0.132955169,0.9942453036,-0.1057583013
