"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|CTLs|Vars|WPU"
0.115,0.0,0.9891758153
0.11505,0.0,0.9891587181
0.1151,0.0,0.9891416206
0.11515,0.0,0.9891245228
0.1152,0.0,0.9891074248
0.11525,0.0,0.9890903263
0.1153,0.0,0.9890732277
0.11535,0.0,0.9890561287
0.1154,0.0,0.9890390295
0.11545,0.0,0.9890219299
0.1155,0.0,0.9890048301
0.11555,0.0,0.9889877299
0.1156,0.0,0.9889706295
0.11565,0.0,0.9889535287
0.1157,0.0,0.9889364277
0.11575,0.0,0.9889193263
0.1158,0.0,0.9889022248
0.11585,0.0,0.9888851228
0.1159,0.0,0.9888680206
0.11595,0.0,0.9888509181
0.116,0.0,0.9888338153
0.11605,0.0,0.9888167122
0.1161,0.0,0.9887996088
0.11615,0.0,0.9887825051
0.1162,0.0,0.9887654012
0.11625,0.0,0.9887482969
0.1163,0.0,0.9887311923
0.11635,0.0,0.9887140875
0.1164,0.0,0.9886969823
0.11645,0.0,0.9886798768
0.1165,0.0,0.9886627711
0.11655,0.0,0.9886456651
0.1166,0.0,0.9886285587
0.11665,0.0,0.9886114521
0.1167,0.0,0.9885943452
0.11675,0.0,0.9885772379
0.1168,0.0,0.9885601304
0.11685,0.0,0.9885430226
0.1169,0.0,0.9885259145
0.11695,0.0,0.9885088061
0.117,0.0,0.9884916974
0.11705,0.0,0.9884745884
0.1171,0.0,0.9884574791
0.11715,0.0,0.9884403695
0.1172,0.0,0.9884232596
0.11725,0.0,0.9884061495
0.1173,0.0,0.988389039
0.11735,0.0,0.9883719283
0.1174,0.0,0.9883548172
0.11745,0.0,0.9883377058
0.1175,0.0,0.9883205942
0.11755,0.0,0.9883034823
0.1176,0.0,0.98828637
0.11765,0.0,0.9882692575
0.1177,0.0,0.9882521446
0.11775,0.0,0.9882350315
0.1178,0.0,0.9882179181
0.11785,0.0,0.9882008044
0.1179,0.0,0.9881836903
0.11795,0.0,0.9881665761
0.118,0.0,0.9881494614
0.11805,0.0,0.9881323466
0.1181,0.0,0.9881152313
0.11815,0.0,0.9880981159
0.1182,0.0,0.9880810001
0.11825,0.0,0.988063884
0.1183,0.0,0.9880467676
0.11835,0.0,0.988029651
0.1184,0.0,0.988012534
0.11845,0.0,0.9879954168
0.1185,0.0,0.9879782992
0.11855,0.0,0.9879611814
0.1186,0.0,0.9879440632
0.11865,0.0,0.9879269448
0.1187,0.0,0.987909826
0.11875,0.0,0.987892707
0.1188,0.0,0.9878755876
0.11885,0.0,0.9878584681
0.1189,0.0,0.9878413481
0.11895,0.0,0.9878242279
0.119,0.0,0.9878071074
0.11905,0.0,0.9877899866
0.1191,0.0,0.9877728655
0.11915,0.0,0.9877557441
0.1192,0.0,0.9877386224
0.11925,0.0,0.9877215005
0.1193,0.0,0.9877043781
0.11935,0.0,0.9876872556
0.1194,0.0,0.9876701326
0.11945,0.0,0.9876530095
0.1195,0.0,0.987635886
0.11955,0.0,0.9876187623
0.1196,0.0,0.9876016382
0.11965,0.0,0.9875845139
0.1197,0.0,0.9875673892
0.11975,0.0,0.9875502643
0.1198,0.0,0.987533139
0.11985,0.0,0.9875160135
0.1199,0.0,0.9874988876
0.11995,0.0,0.9874817616
0.12,0.0,0.9874646351
0.12005,0.0,0.9874475084
0.1201,0.0,0.9874303813
0.12015,0.0,0.9874132541
0.1202,0.0,0.9873961264
0.12025,0.0,0.9873789986
0.1203,0.0,0.9873618703
0.12035,0.0,0.9873447419
0.1204,0.0,0.987327613
0.12045,0.0,0.987310484
0.1205,0.0,0.9872933546
0.12055,0.0,0.987276225
0.1206,0.0,0.9872590949
0.12065,0.0,0.9872419647
0.1207,0.0,0.9872248341
0.12075,0.0,0.9872077033
0.1208,0.0,0.9871905721
0.12085,0.0,0.9871734407
0.1209,0.0,0.9871563089
0.12095,0.0,0.9871391769
0.121,0.0,0.9871220445
0.12105,0.0,0.9871049119
0.1211,0.0,0.9870877789
0.12115,0.0,0.9870706458
0.1212,0.0,0.9870535121
0.12125,0.0,0.9870363784
0.1213,0.0,0.9870192442
0.12135,0.0,0.9870021099
0.1214,0.0,0.9869849751
0.12145,0.0,0.9869678402
0.1215,0.0,0.9869507048
0.12155,0.0,0.9869335693
0.1216,0.0,0.9869164333
0.12165,0.0,0.9868992972
0.1217,0.0,0.9868821606
0.12175,0.0,0.9868650239
0.1218,0.0,0.9868478867
0.12185,0.0,0.9868307495
0.1219,0.0,0.9868136117
0.12195,0.0,0.9867964738
0.122,0.0,0.9867793355
0.12205,0.0,0.986762197
0.1221,0.0,0.9867450581
0.12215,0.0,0.986727919
0.1222,0.0,0.9867107795
0.12225,0.0,0.9866936398
0.1223,0.0,0.9866764997
0.12235,0.0,0.9866593594
0.1224,0.0,0.9866422187
0.12245,0.0,0.9866250779
0.1225,0.0,0.9866079365
0.12255,0.0,0.9865907951
0.1226,0.0,0.9865736532
0.12265,0.0,0.9865565112
0.1227,0.0,0.9865393687
0.12275,0.0,0.9865222261
0.1228,0.0,0.986505083
0.12285,0.0,0.9864879398
0.1229,0.0,0.9864707961
0.12295,0.0,0.9864536523
0.123,0.0,0.986436508
0.12305,0.0,0.9864193636
0.1231,0.0,0.9864022187
0.12315,0.0,0.9863850737
0.1232,0.0,0.9863679282
0.12325,0.0,0.9863507827
0.1233,0.0,0.9863336366
0.12335,0.0,0.9863164904
0.1234,0.0,0.9862993438
0.12345,0.0,0.986282197
0.1235,0.0,0.9862650498
0.12355,0.0,0.9862479024
0.1236,0.0,0.9862307546
0.12365,0.0,0.9862136066
0.1237,0.0,0.9861964582
0.12375,0.0,0.9861793096
0.1238,0.0,0.9861621606
0.12385,0.0,0.9861450114
0.1239,0.0,0.9861278618
0.12395,0.0,0.9861107121
0.124,0.0,0.9860935619
0.12405,0.0,0.9860764115
0.1241,0.0,0.9860592607
0.12415,0.0,0.9860421098
0.1242,0.0,0.9860249584
0.12425,0.0,0.9860078069
0.1243,0.0,0.9859906549
0.12435,0.0,0.9859735028
0.1244,0.0,0.9859563502
0.12445,0.0,0.9859391975
0.1245,0.0,0.9859220443
0.12455,0.0,0.985904891
0.1246,0.0,0.9858877373
0.12465,0.0,0.9858705833
0.1247,0.0,0.985853429
0.12475,0.0,0.9858362745
0.1248,0.0,0.9858191195
0.12485,0.0,0.9858019644
0.1249,0.0,0.9857848089
0.12495,0.0,0.9857676532
0.125,0.0,0.9857504971
0.12505,0.0,0.9857333408
0.1251,0.0,0.9857161841
0.12515,0.0,0.9856990272
0.1252,0.0,0.9856818699
0.12525,0.0,0.9856647124
0.1253,0.0,0.9856475545
0.12535,0.0,0.9856303964
0.1254,0.0,0.9856132379
0.12545,0.0,0.9855960792
0.1255,0.0,0.9855789202
0.12555,0.0,0.9855617609
0.1256,0.0,0.9855446012
0.12565,0.0,0.9855274413
0.1257,0.0,0.9855102811
0.12575,0.0,0.9854931206
0.1258,0.0,0.9854759597
0.12585,0.0,0.9854587987
0.1259,0.0,0.9854416372
0.12595,0.0,0.9854244755
0.126,0.0,0.9854073135
0.12605,0.0,0.9853901512
0.1261,0.0,0.9853729886
0.12615,0.0,0.9853558257
0.1262,0.0,0.9853386625
0.12625,0.0,0.9853214991
0.1263,0.0,0.9853043352
0.12635,0.0,0.9852871712
0.1264,0.0,0.9852700068
0.12645,0.0,0.9852528421
0.1265,0.0,0.9852356771
0.12655,0.0,0.9852185119
0.1266,0.0,0.9852013463
0.12665,0.0,0.9851841804
0.1267,0.0,0.9851670143
0.12675,0.0,0.9851498478
0.1268,0.0,0.985132681
0.12685,0.0,0.985115514
0.1269,0.0,0.9850983466
0.12695,0.0,0.985081179
0.127,0.0,0.985064011
0.12705,0.0,0.9850468428
0.1271,5.183921549E-7,0.9850296742
0.12715,1.563337684E-6,0.9850125054
0.1272,3.134566667E-6,0.9849953363
0.12725,5.231809067E-6,0.9849781668
0.1273,7.854795384E-6,0.9849609971
0.12735,1.100325642E-5,0.9849438271
0.1274,1.467692352E-5,0.9849266569
0.12745,1.887552831E-5,0.9849094864
0.1275,2.359880296E-5,0.9848923157
0.12755,2.884647993E-5,0.9848751447
0.1276,3.461829221E-5,0.9848579735
0.12765,4.09139731E-5,0.984840802
0.1277,4.773325638E-5,0.9848236304
0.12775,5.507587616E-5,0.9848064586
0.1278,6.294156705E-5,0.9847892866
0.12785,7.133006395E-5,0.9847721143
0.1279,8.024110229E-5,0.984754942
0.12795,8.967441776E-5,0.9847377694
0.128,9.962974658E-5,0.9847205967
0.12805,1.101068253E-4,0.9847034238
0.1281,1.211053908E-4,0.9846862508
0.12815,1.326251804E-4,0.9846690777
0.1282,1.44665932E-4,0.9846519044
0.12825,1.572273836E-4,0.984634731
0.1283,1.703092737E-4,0.9846175576
0.12835,1.839113412E-4,0.984600384
0.1284,1.980333254E-4,0.9845832104
0.12845,2.12674966E-4,0.9845660366
0.1285,2.27836003E-4,0.9845488628
0.12855,2.435161768E-4,0.9845316889
0.1286,2.597152282E-4,0.984514515
0.12865,2.764328985E-4,0.984497341
0.1287,2.936689292E-4,0.984480167
0.12875,3.114230622E-4,0.9844629929
0.1288,3.296950398E-4,0.9844458189
0.12885,3.484846047E-4,0.9844286448
0.1289,3.677914999E-4,0.9844114708
0.12895,3.876154689E-4,0.9843942967
0.129,4.079562554E-4,0.9843771227
0.12905,4.288136036E-4,0.9843599486
0.1291,4.50187258E-4,0.9843427747
0.12915,4.720769634E-4,0.9843256007
0.1292,4.944824652E-4,0.9843084268
0.12925,5.174035088E-4,0.9842912529
0.1293,5.408398403E-4,0.9842740792
0.12935,5.64791206E-4,0.9842569054
0.1294,5.892573524E-4,0.9842397319
0.12945,6.142380267E-4,0.9842225583
0.1295,6.397329762E-4,0.9842053849
0.12955,6.657419486E-4,0.9841882116
0.1296,6.92264692E-4,0.9841710384
0.12965,7.193009549E-4,0.9841538653
0.1297,7.468504859E-4,0.9841366924
0.12975,7.749130343E-4,0.9841195196
0.1298,8.034883493E-4,0.984102347
0.12985,8.32576181E-4,0.9840851745
0.1299,8.621762793E-4,0.9840680022
0.12995,8.922883949E-4,0.9840508301
0.13,9.229122784E-4,0.9840336582
0.13005,9.540476811E-4,0.9840164864
0.1301,9.856943544E-4,0.9839993149
0.13015,0.00101785205,0.9839821435
0.1302,0.001050520521,0.9839649725
0.13025,0.001083699519,0.9839478015
0.1303,0.001117388796,0.9839306309
0.13035,0.001151588107,0.9839134605
0.1304,0.001186297204,0.9838962904
0.13045,0.001221515842,0.9838791205
0.1305,0.001257243775,0.9838619509
0.13055,0.001293480756,0.9838447815
0.1306,0.001330226541,0.9838276126
0.13065,0.001367480886,0.9838104438
0.1307,0.001405243544,0.9837932754
0.13075,0.001443514273,0.9837761072
0.1308,0.001482292828,0.9837589395
0.13085,0.001521578966,0.983741772
0.1309,0.001561372442,0.9837246049
0.13095,0.001601673016,0.9837074381
0.131,0.001642480442,0.9836902717
0.13105,0.00168379448,0.9836731056
0.1311,0.001725614888,0.98365594
0.13115,0.001767941423,0.9836387746
0.1312,0.001810773843,0.9836216098
0.13125,0.001854111909,0.9836044452
0.1313,0.001897955379,0.9835872812
0.13135,0.001942304013,0.9835701174
0.1314,0.00198715757,0.9835529542
0.13145,0.002032515811,0.9835357913
0.1315,0.002078378496,0.983518629
0.13155,0.002124745385,0.983501467
0.1316,0.00217161624,0.9834843056
0.13165,0.002218990822,0.9834671445
0.1317,0.002266868893,0.983449984
0.13175,0.002315250214,0.9834328238
0.1318,0.002364134547,0.9834156644
0.13185,0.002413521657,0.9833985052
0.1319,0.002463411303,0.9833813467
0.13195,0.002513803251,0.9833641886
0.132,0.002564697263,0.9833470312
0.13205,0.002616093104,0.9833298741
0.1321,0.002667990536,0.9833127177
0.13215,0.002720389324,0.9832955617
0.1322,0.002773289233,0.9832784065
0.13225,0.002826690028,0.9832612516
0.1323,0.002880591473,0.9832440975
0.13235,0.002934993335,0.9832269438
0.1324,0.002989895377,0.9832097909
0.13245,0.003045297368,0.9831926383
0.1325,0.003101199072,0.9831754866
0.13255,0.003157600257,0.9831583353
0.1326,0.003214500688,0.9831411848
0.13265,0.003271900133,0.9831240348
0.1327,0.00332979836,0.9831068856
0.13275,0.003388195136,0.9830897369
0.1328,0.003447090229,0.9830725889
0.13285,0.003506483407,0.9830554415
0.1329,0.003566374437,0.983038295
0.13295,0.003626763091,0.9830211489
0.133,0.003687649135,0.9830040037
0.13305,0.00374903234,0.982986859
0.1331,0.003810912474,0.9829697153
0.13315,0.003873289308,0.982952572
0.1332,0.003936162611,0.9829354297
0.13325,0.003999532155,0.9829182879
0.1333,0.004063397708,0.982901147
0.13335,0.004127759043,0.9828840067
0.1334,0.00419261593,0.9828668673
0.13345,0.004257968141,0.9828497286
0.1335,0.004323815447,0.9828325907
0.13355,0.00439015762,0.9828154535
0.1336,0.004456994432,0.9827983173
0.13365,0.004524325657,0.9827811817
0.1337,0.004592151064,0.982764047
0.13375,0.00466047043,0.982746913
0.1338,0.004729283525,0.98272978
0.13385,0.004798590125,0.9827126476
0.1339,0.004868390001,0.9826955163
0.13395,0.004938682929,0.9826783856
0.134,0.005009468682,0.982661256
0.13405,0.005080747035,0.9826441271
0.1341,0.005152517762,0.9826269991
0.13415,0.005224780639,0.982609872
0.1342,0.005297535439,0.9825927458
0.13425,0.005370781941,0.9825756204
0.1343,0.005444519916,0.9825584961
0.13435,0.005518749145,0.9825413725
0.1344,0.005593469399,0.98252425
0.13445,0.005668680459,0.9825071283
0.1345,0.005744382098,0.9824900077
0.13455,0.005820574095,0.9824728879
0.1346,0.005897256226,0.9824557691
0.13465,0.005974428269,0.9824386512
0.1347,0.006052090001,0.9824215344
0.13475,0.006130241201,0.9824044184
0.1348,0.006208881645,0.9823873036
0.13485,0.006288011114,0.9823701896
0.1349,0.006367629384,0.9823530768
0.13495,0.006447736235,0.9823359648
0.135,0.006528331445,0.982318854
0.13505,0.006609414795,0.9823017441
0.1351,0.006690986062,0.9822846353
0.13515,0.006773045029,0.9822675275
0.1352,0.006855591472,0.9822504209
0.13525,0.006938625175,0.9822333152
0.1353,0.007022145915,0.9822162106
0.13535,0.007106153475,0.9821991071
0.1354,0.007190647634,0.9821820047
0.13545,0.007275628175,0.9821649033
0.1355,0.007361094877,0.9821478031
0.13555,0.007447047524,0.982130704
0.1356,0.007533485896,0.982113606
0.13565,0.007620409775,0.9820965091
0.1357,0.007707818944,0.9820794134
0.13575,0.007795713185,0.9820623187
0.1358,0.00788409228,0.9820452253
0.13585,0.007972956014,0.982028133
0.1359,0.008062304167,0.9820110419
0.13595,0.008152136524,0.9819939519
0.136,0.008242452869,0.9819768632
0.13605,0.008333252984,0.9819597756
0.1361,0.008424536654,0.9819426892
0.13615,0.008516303664,0.981925604
0.1362,0.008608553796,0.9819085201
0.13625,0.008701286837,0.9818914373
0.1363,0.00879450257,0.9818743558
0.13635,0.008888200782,0.9818572755
0.1364,0.008982381256,0.9818401965
0.13645,0.009077043778,0.9818231187
0.1365,0.009172188134,0.9818060423
0.13655,0.009267814111,0.981788967
0.1366,0.009363921493,0.9817718931
0.13665,0.009460510067,0.9817548204
0.1367,0.00955757962,0.981737749
0.13675,0.009655129938,0.9817206789
0.1368,0.009753160808,0.9817036102
0.13685,0.009851672017,0.9816865427
0.1369,0.009950663353,0.9816694766
0.13695,0.0100501346,0.9816524118
0.137,0.01015008555,0.9816353484
0.13705,0.010250516,0.9816182863
0.1371,0.01035142571,0.9816012256
0.13715,0.0104528145,0.9815841662
0.1372,0.01055468214,0.9815671082
0.13725,0.01065702842,0.9815500516
0.1373,0.01075985313,0.9815329964
0.13735,0.01086315607,0.9815159426
0.1374,0.01096693701,0.9814988902
0.13745,0.01107119575,0.9814818392
0.1375,0.01117593207,0.9814647896
0.13755,0.01128114577,0.9814477415
0.1376,0.01138683663,0.9814306948
0.13765,0.01149300444,0.9814136495
0.1377,0.01159964898,0.9813966057
0.13775,0.01170677005,0.9813795634
0.1378,0.01181436743,0.9813625225
0.13785,0.01192244091,0.9813454831
0.1379,0.01203099028,0.9813284452
0.13795,0.01214001533,0.9813114088
0.138,0.01224951584,0.9812943739
0.13805,0.0123594916,0.9812773405
0.1381,0.0124699424,0.9812603087
0.13815,0.01258086802,0.9812432783
0.1382,0.01269226826,0.9812262495
0.13825,0.01280414289,0.9812092222
0.1383,0.01291649171,0.9811921965
0.13835,0.01302931451,0.9811751724
0.1384,0.01314261107,0.9811581497
0.13845,0.01325638117,0.9811411287
0.1385,0.01337062461,0.9811241093
0.13855,0.01348534116,0.9811070914
0.1386,0.01360053063,0.9810900752
0.13865,0.01371619279,0.9810730605
0.1387,0.01383232743,0.9810560475
0.13875,0.01394893433,0.9810390361
0.1388,0.01406601329,0.9810220263
0.13885,0.01418356409,0.9810050181
0.1389,0.01430158651,0.9809880116
0.13895,0.01442008035,0.9809710068
0.139,0.01453904538,0.9809540036
0.13905,0.01465848139,0.9809370021
0.1391,0.01477838818,0.9809200022
0.13915,0.01489876551,0.9809030041
0.1392,0.01501961319,0.9808860076
0.13925,0.01514093099,0.9808690128
0.1393,0.01526271871,0.9808520197
0.13935,0.01538497612,0.9808350284
0.1394,0.01550770301,0.9808180387
0.13945,0.01563089917,0.9808010509
0.1395,0.01575456438,0.9807840647
0.13955,0.01587869843,0.9807670803
0.1396,0.0160033011,0.9807500976
0.13965,0.01612837218,0.9807331168
0.1397,0.01625391145,0.9807161376
0.13975,0.0163799187,0.9806991603
0.1398,0.01650639371,0.9806821847
0.13985,0.01663333626,0.980665211
0.1399,0.01676074614,0.980648239
0.13995,0.01688862314,0.9806312689
0.14,0.01701696703,0.9806143005
0.14005,0.01714577761,0.980597334
0.1401,0.01727505466,0.9805803693
0.14015,0.01740479795,0.9805634065
0.1402,0.01753500729,0.9805464455
0.14025,0.01766568244,0.9805294864
0.1403,0.01779682319,0.9805125291
0.14035,0.01792842933,0.9804955738
0.1404,0.01806050064,0.9804786202
0.14045,0.0181930369,0.9804616686
0.1405,0.0183260379,0.9804447188
0.14055,0.01845950341,0.9804277711
0.1406,0.01859343324,0.9804108251
0.14065,0.01872782714,0.9803938811
0.1407,0.01886268492,0.980376939
0.14075,0.01899800635,0.9803599989
0.1408,0.01913379121,0.9803430607
0.14085,0.01927003929,0.9803261245
0.1409,0.01940675038,0.9803091901
0.14095,0.01954392424,0.9802922579
0.141,0.01968156067,0.9802753274
0.14105,0.01981965945,0.9802583991
0.1411,0.01995822036,0.9802414727
0.14115,0.02009724318,0.9802245484
0.1412,0.0202367277,0.9802076259
0.14125,0.02037667369,0.9801907056
0.1413,0.02051708094,0.9801737872
0.14135,0.02065794923,0.9801568709
0.1414,0.02079927834,0.9801399566
0.14145,0.02094106806,0.9801230444
0.1415,0.02108331816,0.9801061341
0.14155,0.02122602843,0.980089226
0.1416,0.02136919865,0.9800723199
0.14165,0.02151282859,0.9800554159
0.1417,0.02165691805,0.9800385139
0.14175,0.0218014668,0.9800216142
0.1418,0.02194647462,0.9800047164
0.14185,0.02209194129,0.9799878208
0.1419,0.0222378666,0.9799709272
0.14195,0.02238425032,0.9799540358
0.142,0.02253109225,0.9799371465
0.14205,0.02267839214,0.9799202594
0.1421,0.02282614979,0.9799033743
0.14215,0.02297436498,0.9798864915
0.1422,0.02312303749,0.9798696108
0.14225,0.02327216709,0.9798527323
0.1423,0.02342175357,0.9798358559
0.14235,0.02357179671,0.9798189818
0.1424,0.02372229628,0.9798021097
0.14245,0.02387325207,0.97978524
0.1425,0.02402466386,0.9797683723
0.14255,0.02417653142,0.979751507
0.1426,0.02432885454,0.9797346438
0.14265,0.02448163299,0.9797177829
0.1427,0.02463486656,0.9797009241
0.14275,0.02478855502,0.9796840677
0.1428,0.02494269815,0.9796672134
0.14285,0.02509729574,0.9796503615
0.1429,0.02525234755,0.9796335118
0.14295,0.02540785337,0.9796166644
0.143,0.02556381298,0.9795998192
0.14305,0.02572022615,0.9795829764
0.1431,0.02587709267,0.9795661358
0.14315,0.02603441231,0.9795492976
0.1432,0.02619218486,0.9795324616
0.14325,0.02635041007,0.979515628
0.1433,0.02650908775,0.9794987966
0.14335,0.02666821766,0.9794819677
0.1434,0.02682779959,0.979465141
0.14345,0.02698783331,0.9794483168
0.1435,0.02714831859,0.9794314948
0.14355,0.02730925522,0.9794146753
0.1436,0.02747064297,0.979397858
0.14365,0.02763248162,0.9793810432
0.1437,0.02779477096,0.9793642307
0.14375,0.02795751074,0.9793474207
0.1438,0.02812070076,0.979330613
0.14385,0.02828434078,0.9793138079
0.1439,0.02844843059,0.979297005
0.14395,0.02861296997,0.9792802046
0.144,0.02877795868,0.9792634066
0.14405,0.02894339651,0.9792466111
0.1441,0.02910928323,0.979229818
0.14415,0.02927561861,0.9792130274
0.1442,0.02944240244,0.9791962392
0.14425,0.02960963449,0.9791794535
0.1443,0.02977731454,0.9791626702
0.14435,0.02994544236,0.9791458895
0.1444,0.03011401773,0.9791291112
0.14445,0.03028304042,0.9791123355
0.1445,0.03045251021,0.9790955622
0.14455,0.03062242688,0.9790787915
0.1446,0.03079279019,0.9790620232
0.14465,0.03096359993,0.9790452576
0.1447,0.03113485587,0.9790284944
0.14475,0.03130655779,0.9790117338
0.1448,0.03147870546,0.9789949757
0.14485,0.03165129865,0.9789782202
0.1449,0.03182433714,0.9789614673
0.14495,0.03199782071,0.9789447169
0.145,0.03217174912,0.9789279691
0.14505,0.03234612216,0.9789112239
0.1451,0.0325209396,0.9788944813
0.14515,0.03269620121,0.9788777413
0.1452,0.03287190676,0.9788610039
0.14525,0.03304805604,0.9788442692
0.1453,0.03322464881,0.978827537
0.14535,0.03340168484,0.9788108075
0.1454,0.03357916392,0.9787940806
0.14545,0.03375708581,0.9787773564
0.1455,0.03393545029,0.9787606347
0.14555,0.03411425713,0.9787439159
0.1456,0.03429350611,0.9787271996
0.14565,0.034473197,0.978710486
0.1457,0.03465332957,0.9786937751
0.14575,0.03483390359,0.978677067
0.1458,0.03501491884,0.9786603614
0.14585,0.03519637508,0.9786436587
0.1459,0.0353782721,0.9786269586
0.14595,0.03556060966,0.9786102612
0.146,0.03574338755,0.9785935666
0.14605,0.03592660552,0.9785768747
0.1461,0.03611026335,0.9785601855
0.14615,0.03629436081,0.9785434991
0.1462,0.03647889768,0.9785268155
0.14625,0.03666387373,0.9785101346
0.1463,0.03684928873,0.9784934565
0.14635,0.03703514244,0.9784767812
0.1464,0.03722143465,0.9784601086
0.14645,0.03740816512,0.9784434389
0.1465,0.03759533363,0.978426772
0.14655,0.03778293994,0.9784101078
0.1466,0.03797098384,0.9783934465
0.14665,0.03815946507,0.978376788
0.1467,0.03834838343,0.9783601324
0.14675,0.03853773868,0.9783434796
0.1468,0.03872753058,0.9783268296
0.14685,0.03891775892,0.9783101825
0.1469,0.03910842346,0.9782935382
0.14695,0.03929952397,0.9782768968
0.147,0.03949106022,0.9782602583
0.14705,0.03968303198,0.9782436227
0.1471,0.03987543902,0.9782269899
0.14715,0.04006828112,0.9782103601
0.1472,0.04026155803,0.9781937331
0.14725,0.04045526954,0.9781771091
0.1473,0.04064941541,0.978160488
0.14735,0.04084399541,0.9781438698
0.1474,0.0410390093,0.9781272545
0.14745,0.04123445687,0.9781106422
0.1475,0.04143033787,0.9780940328
0.14755,0.04162665208,0.9780774264
0.1476,0.04182339926,0.978060823
0.14765,0.04202057919,0.9780442225
0.1477,0.04221819163,0.978027625
0.14775,0.04241623635,0.9780110305
0.1478,0.04261471312,0.977994439
0.14785,0.04281362171,0.9779778504
0.1479,0.04301296188,0.9779612649
0.14795,0.04321273341,0.9779446824
0.148,0.04341293606,0.9779281029
0.14805,0.0436135696,0.9779115265
0.1481,0.0438146338,0.9778949531
0.14815,0.04401612843,0.9778783827
0.1482,0.04421805324,0.9778618153
0.14825,0.04442040802,0.9778452511
0.1483,0.04462319252,0.9778286899
0.14835,0.04482640652,0.9778121317
0.1484,0.04503004978,0.9777955767
0.14845,0.04523412207,0.9777790247
0.1485,0.04543862316,0.9777624758
0.14855,0.0456435528,0.97774593
0.1486,0.04584891078,0.9777293873
0.14865,0.04605469685,0.9777128478
0.1487,0.04626091079,0.9776963113
0.14875,0.04646755235,0.977679778
0.1488,0.04667462131,0.9776632478
0.14885,0.04688211742,0.9776467208
0.1489,0.04709004047,0.9776301969
0.14895,0.0472983902,0.9776136762
0.149,0.04750716639,0.9775971586
0.14905,0.04771636881,0.9775806442
0.1491,0.04792599722,0.977564133
0.14915,0.04813605138,0.977547625
0.1492,0.04834653106,0.9775311202
0.14925,0.04855743603,0.9775146185
0.1493,0.04876876604,0.9774981201
0.14935,0.04898052087,0.9774816249
0.1494,0.04919270028,0.9774651329
0.14945,0.04940530404,0.9774486441
0.1495,0.0496183319,0.9774321586
0.14955,0.04983178364,0.9774156763
0.1496,0.05004565901,0.9773991973
0.14965,0.05025995779,0.9773827215
0.1497,0.05047467973,0.977366249
0.14975,0.05068982461,0.9773497798
0.1498,0.05090539217,0.9773333138
0.14985,0.0511213822,0.9773168511
0.1499,0.05133779445,0.9773003918
0.14995,0.05155462868,0.9772839357
0.15,0.05177188466,0.9772674829
0.15005,0.05198956216,0.9772510334
0.1501,0.05220766093,0.9772345873
0.15015,0.05242618074,0.9772181445
0.1502,0.05264512134,0.977201705
0.15025,0.05286448252,0.9771852688
0.1503,0.05308426402,0.9771688361
0.15035,0.05330446561,0.9771524066
0.1504,0.05352508706,0.9771359806
0.15045,0.05374612812,0.9771195579
0.1505,0.05396758855,0.9771031386
0.15055,0.05418946813,0.9770867226
0.1506,0.05441176661,0.9770703101
0.15065,0.05463448375,0.9770539009
0.1507,0.05485761931,0.9770374952
0.15075,0.05508117307,0.9770210928
0.1508,0.05530514477,0.977004694
0.15085,0.05552953419,0.9769882984
0.1509,0.05575434107,0.9769719064
0.15095,0.05597956519,0.9769555178
0.151,0.0562052063,0.9769391327
0.15105,0.05643126417,0.9769227509
0.1511,0.05665773855,0.9769063727
0.15115,0.05688462921,0.9768899979
0.1512,0.05711193591,0.9768736266
0.15125,0.05733965841,0.9768572588
0.1513,0.05756779647,0.9768408945
0.15135,0.05779634985,0.9768245336
0.1514,0.0580253183,0.9768081763
0.15145,0.0582547016,0.9767918225
0.1515,0.0584844995,0.9767754722
0.15155,0.05871471176,0.9767591254
0.1516,0.05894533813,0.9767427822
0.15165,0.05917637839,0.9767264424
0.1517,0.05940783228,0.9767101063
0.15175,0.05963969958,0.9766937737
0.1518,0.05987198003,0.9766774447
0.15185,0.0601046734,0.9766611191
0.1519,0.06033777945,0.9766447973
0.15195,0.06057129793,0.9766284789
0.152,0.0608052286,0.9766121642
0.15205,0.06103957124,0.976595853
0.1521,0.06127432557,0.9765795455
0.15215,0.06150949139,0.9765632415
0.1522,0.06174506843,0.9765469412
0.15225,0.06198105646,0.9765306445
0.1523,0.06221745523,0.9765143514
0.15235,0.06245426451,0.9764980619
0.1524,0.06269148404,0.9764817762
0.15245,0.06292911361,0.976465494
0.1525,0.06316715294,0.9764492155
0.15255,0.06340560181,0.9764329406
0.1526,0.06364445997,0.9764166695
0.15265,0.06388372719,0.976400402
0.1527,0.06412340321,0.9763841382
0.15275,0.0643634878,0.9763678781
0.1528,0.0646039807,0.9763516217
0.15285,0.06484488169,0.976335369
0.1529,0.06508619051,0.97631912
0.15295,0.06532790693,0.9763028747
0.153,0.06557003069,0.9762866332
0.15305,0.06581256156,0.9762703953
0.1531,0.06605549929,0.9762541612
0.15315,0.06629884364,0.9762379308
0.1532,0.06654259436,0.9762217043
0.15325,0.06678675121,0.9762054814
0.1533,0.06703131395,0.9761892624
0.15335,0.06727628234,0.9761730471
0.1534,0.06752165611,0.9761568356
0.15345,0.06776743505,0.9761406278
0.1535,0.06801361889,0.9761244239
0.15355,0.0682602074,0.9761082237
