"Time","Subsystem #1|CTLs|Vars|PGEN","Subsystem #1|Machines|M1|LOADANG1","Subsystem #1|Machines|M1|PMACH","Subsystem #1|Machines|M1|W"
0.0037,1.432401911E-9,0.00589792819,1.432358569E-9,314.1111723
0.00375,1.432401885E-9,0.005897917793,1.432358547E-9,314.1111571
0.0038,1.432401859E-9,0.005897907419,1.432358526E-9,314.1111419
0.00385,1.432401833E-9,0.005897897022,1.432358504E-9,314.1111267
0.0039,1.432401807E-9,0.005897886651,1.432358483E-9,314.1111114
0.00395,1.432401781E-9,0.005897876254,1.432358461E-9,314.1110962
0.004,1.432401755E-9,0.005897865884,1.43235844E-9,314.111081
0.00405,1.432401729E-9,0.005897855488,1.432358418E-9,314.1110658
0.0041,1.432401703E-9,0.00589784512,1.432358397E-9,314.1110505
0.00415,1.432401677E-9,0.005897834725,1.432358375E-9,314.1110353
0.0042,1.432401651E-9,0.005897824358,1.432358354E-9,314.1110201
0.00425,1.432401625E-9,0.005897813964,1.432358332E-9,314.1110048
0.0043,1.432401599E-9,0.005897803599,1.432358311E-9,314.1109896
0.00435,1.432401573E-9,0.005897793205,1.432358289E-9,314.1109744
0.0044,1.432401547E-9,0.005897782842,1.432358268E-9,314.1109592
0.00445,1.432401521E-9,0.005897772449,1.432358246E-9,314.1109439
0.0045,1.432401495E-9,0.005897762088,1.432358225E-9,314.1109287
0.00455,1.43240147E-9,0.005897751695,1.432358203E-9,314.1109135
0.0046,1.432401444E-9,0.005897741335,1.432358182E-9,314.1108983
0.00465,1.432401418E-9,0.005897730943,1.43235816E-9,314.110883
0.0047,1.432401392E-9,0.005897720585,1.432358139E-9,314.1108678
0.00475,1.432401366E-9,0.005897710194,1.432358117E-9,314.1108526
0.0048,1.43240134E-9,0.005897699838,1.432358096E-9,314.1108374
0.00485,1.432401314E-9,0.005897689447,1.432358074E-9,314.1108221
0.0049,1.432401288E-9,0.005897679093,1.432358053E-9,314.1108069
0.00495,1.432401262E-9,0.005897668703,1.432358031E-9,314.1107917
0.005,1.432401236E-9,0.00589765835,1.43235801E-9,314.1107764
0.00505,1.43240121E-9,0.005897647961,1.432357988E-9,314.1107612
0.0051,1.432401184E-9,0.005897637609,1.432357967E-9,314.110746
0.00515,1.432401159E-9,0.005897627221,1.432357945E-9,314.1107308
0.0052,1.432401133E-9,0.005897616871,1.432357924E-9,314.1107155
0.00525,1.432401107E-9,0.005897606484,1.432357902E-9,314.1107003
0.0053,1.432401081E-9,0.005897596136,1.432357881E-9,314.1106851
0.00535,1.432401055E-9,0.005897585749,1.432357859E-9,314.1106699
0.0054,1.432401029E-9,0.005897575402,1.432357838E-9,314.1106546
0.00545,1.432401003E-9,0.005897565016,1.432357816E-9,314.1106394
0.0055,1.432400977E-9,0.005897554671,1.432357796E-9,314.1106242
0.00555,1.432400952E-9,0.005897544286,1.432357773E-9,314.110609
0.0056,1.432400926E-9,0.005897533943,1.432357753E-9,314.1105937
0.00565,1.4324009E-9,0.005897523559,1.43235773E-9,314.1105785
0.0057,1.432400874E-9,0.005897513216,1.43235771E-9,314.1105633
0.00575,1.432400848E-9,0.005897502833,1.432357688E-9,314.110548
0.0058,1.432400822E-9,0.005897492492,1.432357667E-9,314.1105328
0.00585,1.432400797E-9,0.00589748211,1.432357645E-9,314.1105176
0.0059,1.432400771E-9,0.005897471771,1.432357624E-9,314.1105024
0.00595,1.432400745E-9,0.005897461389,1.432357602E-9,314.1104871
0.006,1.432400719E-9,0.005897451051,1.432357581E-9,314.1104719
0.00605,1.432400693E-9,0.005897440671,1.432357559E-9,314.1104567
0.0061,1.432400667E-9,0.005897430334,1.432357539E-9,314.1104415
0.00615,1.432400641E-9,0.005897419955,1.432357516E-9,314.1104262
0.0062,1.432400615E-9,0.00589740962,1.432357496E-9,314.110411
0.00625,1.43240059E-9,0.005897399241,1.432357473E-9,314.1103958
0.0063,1.432400564E-9,0.005897388908,1.432357453E-9,314.1103806
0.00635,1.432400538E-9,0.00589737853,1.432357431E-9,314.1103653
0.0064,1.432400512E-9,0.005897368198,1.43235741E-9,314.1103501
0.00645,1.432400487E-9,0.005897357821,1.432357388E-9,314.1103349
0.0065,1.432400461E-9,0.00589734749,1.432357367E-9,314.1103197
0.00655,1.432400435E-9,0.005897337115,1.432357345E-9,314.1103044
0.0066,1.432400409E-9,0.005897326785,1.432357325E-9,314.1102892
0.00665,1.432400383E-9,0.005897316411,1.432357302E-9,314.110274
0.0067,1.432400357E-9,0.005897306082,1.432357282E-9,314.1102588
0.00675,1.432400332E-9,0.005897295709,1.43235726E-9,314.1102435
0.0068,1.432400306E-9,0.005897285382,1.432357239E-9,314.1102283
0.00685,1.43240028E-9,0.00589727501,1.432357217E-9,314.1102131
0.0069,1.432400254E-9,0.005897264684,1.432357196E-9,314.1101979
0.00695,1.432400229E-9,0.005897254313,1.432357174E-9,314.1101826
0.007,1.432400203E-9,0.005897243988,1.432357154E-9,314.1101674
0.00705,1.432400177E-9,0.005897233618,1.432357131E-9,314.1101522
0.0071,1.432400151E-9,0.005897223295,1.432357111E-9,314.110137
0.00715,1.432400125E-9,0.005897212926,1.432357089E-9,314.1101217
0.0072,1.432400099E-9,0.005897202604,1.432357068E-9,314.1101065
0.00725,1.432400074E-9,0.005897192236,1.432357046E-9,314.1100913
0.0073,1.432400048E-9,0.005897181915,1.432357026E-9,314.1100761
