# step, loss_train, loss_test, metrics_test
1.400000000000000000e+04 3.797583654522895813e-02 8.730780333280563354e-02 4.932700842618942261e-02 4.206114634871482849e-02 9.303042315877974033e-04 1.100808754563331604e-02 1.874605715274810791e-01 1.760416626930236816e-01 4.795792400836944580e-01 3.797583654522895813e-02 8.730780333280563354e-02 4.932700842618942261e-02 4.206114634871482849e-02 9.303042315877974033e-04 1.100808754563331604e-02 1.874605715274810791e-01 1.760416626930236816e-01 4.795792400836944580e-01
1.500000000000000000e+04 9.501178562641143799e-02 5.137588456273078918e-02 7.051528245210647583e-02 1.873297989368438721e-02 8.457159128738567233e-05 4.394098185002803802e-03 9.907791018486022949e-02 1.010196954011917114e-01 1.684622466564178467e-01 9.501178562641143799e-02 5.137588456273078918e-02 7.051528245210647583e-02 1.873297989368438721e-02 8.457159128738567233e-05 4.394098185002803802e-03 9.907791018486022949e-02 1.010196954011917114e-01 1.684622466564178467e-01
1.600000000000000000e+04 1.530410069972276688e-02 3.068883530795574188e-02 1.400714367628097534e-02 8.512853644788265228e-03 1.457928447052836418e-04 1.646642456762492657e-03 4.300869256258010864e-02 4.454195871949195862e-02 5.311979353427886963e-02 1.530410069972276688e-02 3.068883530795574188e-02 1.400714367628097534e-02 8.512853644788265228e-03 1.457928447052836418e-04 1.646642456762492657e-03 4.300869256258010864e-02 4.454195871949195862e-02 5.311979353427886963e-02
1.700000000000000000e+04 1.044109184294939041e-02 1.978251151740550995e-02 7.527376059442758560e-03 2.480839379131793976e-03 1.317870628554373980e-04 6.528455414809286594e-04 1.707479357719421387e-02 2.056410536170005798e-02 1.797618903219699860e-02 1.044109184294939041e-02 1.978251151740550995e-02 7.527376059442758560e-03 2.480839379131793976e-03 1.317870628554373980e-04 6.528455414809286594e-04 1.707479357719421387e-02 2.056410536170005798e-02 1.797618903219699860e-02
1.800000000000000000e+04 2.212031371891498566e-02 1.546684280037879944e-02 6.764470599591732025e-03 5.709608667530119419e-04 2.983218291774392128e-04 3.548316308297216892e-04 6.468310020864009857e-03 9.576982818543910980e-03 6.762512959539890289e-03 2.212031371891498566e-02 1.546684280037879944e-02 6.764470599591732025e-03 5.709608667530119419e-04 2.983218291774392128e-04 3.548316308297216892e-04 6.468310020864009857e-03 9.576982818543910980e-03 6.762512959539890289e-03
1.900000000000000000e+04 5.329383071511983871e-03 1.220194995403289795e-02 4.612880293279886246e-03 1.742852473398670554e-04 6.102770566940307617e-05 6.808200851082801819e-06 2.821637550368905067e-03 5.878673866391181946e-03 2.712517976760864258e-03 5.329383071511983871e-03 1.220194995403289795e-02 4.612880293279886246e-03 1.742852473398670554e-04 6.102770566940307617e-05 6.808200851082801819e-06 2.821637550368905067e-03 5.878673866391181946e-03 2.712517976760864258e-03
2.000000000000000000e+04 7.909828424453735352e-02 1.203673891723155975e-02 3.809806331992149353e-02 2.806056954796076752e-06 6.148184183984994888e-08 1.238377080881036818e-05 1.583747798576951027e-03 5.691219586879014969e-03 1.133660669438540936e-03 7.909828424453735352e-02 1.203673891723155975e-02 3.809806331992149353e-02 2.806056954796076752e-06 6.148184183984994888e-08 1.238377080881036818e-05 1.583747798576951027e-03 5.691219586879014969e-03 1.133660669438540936e-03
2.100000000000000000e+04 3.536149859428405762e-03 6.846207659691572189e-03 3.463972825556993484e-03 1.940421498147770762e-05 3.125833973172120750e-05 5.061483534518629313e-07 8.328006952069699764e-04 2.965162275359034538e-03 6.649530259892344475e-04 3.536149859428405762e-03 6.846207659691572189e-03 3.463972825556993484e-03 1.940421498147770762e-05 3.125833973172120750e-05 5.061483534518629313e-07 8.328006952069699764e-04 2.965162275359034538e-03 6.649530259892344475e-04
2.200000000000000000e+04 3.128779819235205650e-03 5.341914948076009750e-03 3.320158924907445908e-03 9.421220966032706201e-06 2.464005228830501437e-05 9.094947017729282379e-07 5.656196735799312592e-04 2.254678634926676750e-03 5.270265392027795315e-04 3.128779819235205650e-03 5.341914948076009750e-03 3.320158924907445908e-03 9.421220966032706201e-06 2.464005228830501437e-05 9.094947017729282379e-07 5.656196735799312592e-04 2.254678634926676750e-03 5.270265392027795315e-04
2.300000000000000000e+04 2.724983915686607361e-02 5.775252822786569595e-03 1.304177008569240570e-02 1.729706127662211657e-05 3.122849193459842354e-06 2.901102561736479402e-06 4.694313392974436283e-04 2.452917862683534622e-03 4.847802629228681326e-04 2.724983915686607361e-02 5.775252822786569595e-03 1.304177008569240570e-02 1.729706127662211657e-05 3.122849193459842354e-06 2.901102561736479402e-06 4.694313392974436283e-04 2.452917862683534622e-03 4.847802629228681326e-04
2.400000000000000000e+04 2.367784036323428154e-03 4.069995600730180740e-03 2.513971645385026932e-03 4.522826202446594834e-06 1.243752558366395533e-05 1.532320311525836587e-06 3.835043462458997965e-04 1.605355646461248398e-03 4.475448804441839457e-04 2.367784036323428154e-03 4.069995600730180740e-03 2.513971645385026932e-03 4.522826202446594834e-06 1.243752558366395533e-05 1.532320311525836587e-06 3.835043462458997965e-04 1.605355646461248398e-03 4.475448804441839457e-04
2.500000000000000000e+04 1.175148598849773407e-02 4.011478740721940994e-03 5.202606786042451859e-03 5.079139373265206814e-05 2.197086723754182458e-05 8.910228643799200654e-06 3.734484198503196239e-04 1.332903746515512466e-03 4.628508177120238543e-04 1.175148598849773407e-02 4.011478740721940994e-03 5.202606786042451859e-03 5.079139373265206814e-05 2.197086723754182458e-05 8.910228643799200654e-06 3.734484198503196239e-04 1.332903746515512466e-03 4.628508177120238543e-04
2.600000000000000000e+04 1.910341321490705013e-03 3.401644993573427200e-03 2.168000908568501472e-03 3.746090669665136375e-06 1.070947473635897040e-05 1.064767275238409638e-06 3.025670303031802177e-04 1.271584187634289265e-03 3.858521231450140476e-04 1.910341321490705013e-03 3.401644993573427200e-03 2.168000908568501472e-03 3.746090669665136375e-06 1.070947473635897040e-05 1.064767275238409638e-06 3.025670303031802177e-04 1.271584187634289265e-03 3.858521231450140476e-04
2.700000000000000000e+04 1.743079163134098053e-03 3.142749890685081482e-03 2.027471549808979034e-03 3.445950142122455873e-06 9.597672033123672009e-06 1.052991137839853764e-06 2.727463433984667063e-04 1.167818671092391014e-03 3.558342868927866220e-04 1.743079163134098053e-03 3.142749890685081482e-03 2.027471549808979034e-03 3.445950142122455873e-06 9.597672033123672009e-06 1.052991137839853764e-06 2.727463433984667063e-04 1.167818671092391014e-03 3.558342868927866220e-04
2.800000000000000000e+04 1.836856245063245296e-03 2.943773055449128151e-03 2.019925741478800774e-03 6.033681074768537655e-07 8.388605237996671349e-06 1.178705133497714996e-07 2.444313722662627697e-04 1.123567810282111168e-03 3.231070877518504858e-04 1.836856245063245296e-03 2.943773055449128151e-03 2.019925741478800774e-03 6.033681074768537655e-07 8.388605237996671349e-06 1.178705133497714996e-07 2.444313722662627697e-04 1.123567810282111168e-03 3.231070877518504858e-04
2.900000000000000000e+04 1.475166296586394310e-03 2.728412393480539322e-03 1.795306568965315819e-03 2.616085112094879150e-06 8.311443707498256117e-06 7.366907084360718727e-07 2.274786238558590412e-04 1.023211167193949223e-03 3.025064070243388414e-04 1.475166296586394310e-03 2.728412393480539322e-03 1.795306568965315819e-03 2.616085112094879150e-06 8.311443707498256117e-06 7.366907084360718727e-07 2.274786238558590412e-04 1.023211167193949223e-03 3.025064070243388414e-04
3.000000000000000000e+04 4.255238175392150879e-02 3.852917812764644623e-03 2.367165684700012207e-02 9.970536666514817625e-06 3.369267142261378467e-05 1.006541424430906773e-04 2.166295744245871902e-04 1.678356435149908066e-03 3.284502017777413130e-04 4.255238175392150879e-02 3.852917812764644623e-03 2.367165684700012207e-02 9.970536666514817625e-06 3.369267142261378467e-05 1.006541424430906773e-04 2.166295744245871902e-04 1.678356435149908066e-03 3.284502017777413130e-04
3.100000000000000000e+04 1.619291142560541630e-03 2.424672711640596390e-03 1.852273591794073582e-03 3.059540176764130592e-09 1.942522612807806581e-05 1.657554093981161714e-06 1.996775827137753367e-04 8.962245192378759384e-04 2.683300117496401072e-04 1.619291142560541630e-03 2.424672711640596390e-03 1.852273591794073582e-03 3.059540176764130592e-09 1.942522612807806581e-05 1.657554093981161714e-06 1.996775827137753367e-04 8.962245192378759384e-04 2.683300117496401072e-04
3.200000000000000000e+04 1.275885500945150852e-03 2.272499259561300278e-03 1.588172977790236473e-03 8.171815352397970855e-06 2.148562089132610708e-06 8.751525456318631768e-06 1.799391175154596567e-04 8.774105226621031761e-04 2.407698339084163308e-04 1.275885500945150852e-03 2.272499259561300278e-03 1.588172977790236473e-03 8.171815352397970855e-06 2.148562089132610708e-06 8.751525456318631768e-06 1.799391175154596567e-04 8.774105226621031761e-04 2.407698339084163308e-04
3.300000000000000000e+04 1.128779025748372078e-03 2.123615471646189690e-03 1.477482961490750313e-03 2.130427901647635736e-06 6.228846359590534121e-06 7.075177563820034266e-07 1.685506140347570181e-04 8.250230457633733749e-04 2.202091272920370102e-04 1.128779025748372078e-03 2.123615471646189690e-03 1.477482961490750313e-03 2.130427901647635736e-06 6.228846359590534121e-06 7.075177563820034266e-07 1.685506140347570181e-04 8.250230457633733749e-04 2.202091272920370102e-04
3.400000000000000000e+04 9.964274615049362183e-02 5.073781125247478485e-03 4.923990368843078613e-02 6.306338764261454344e-05 1.240223355125635862e-04 4.596135113388299942e-06 2.809379657264798880e-04 1.115782884880900383e-03 2.911993069574236870e-04 9.964274615049362183e-02 5.073781125247478485e-03 4.923990368843078613e-02 6.306338764261454344e-05 1.240223355125635862e-04 4.596135113388299942e-06 2.809379657264798880e-04 1.115782884880900383e-03 2.911993069574236870e-04
3.500000000000000000e+04 1.277344534173607826e-03 2.781498245894908905e-03 1.805762294679880142e-03 6.286663119681179523e-05 6.009259959682822227e-05 1.057693734765052795e-04 1.566111459396779537e-04 7.821567705832421780e-04 2.237305743619799614e-04 1.277344534173607826e-03 2.781498245894908905e-03 1.805762294679880142e-03 6.286663119681179523e-05 6.009259959682822227e-05 1.057693734765052795e-04 1.566111459396779537e-04 7.821567705832421780e-04 2.237305743619799614e-04
3.600000000000000000e+04 9.899634169414639473e-04 1.807998633012175560e-03 1.320731709711253643e-03 1.560783857712522149e-06 6.525044227601028979e-06 3.017485141754150391e-07 1.400770706823095679e-04 7.119000074453651905e-04 1.831110130297020078e-04 9.899634169414639473e-04 1.807998633012175560e-03 1.320731709711253643e-03 1.560783857712522149e-06 6.525044227601028979e-06 3.017485141754150391e-07 1.400770706823095679e-04 7.119000074453651905e-04 1.831110130297020078e-04
3.700000000000000000e+04 1.465012086555361748e-03 1.735499128699302673e-03 1.813900773413479328e-03 3.328977982164360583e-07 1.921981311170384288e-05 2.422370016574859619e-06 1.327987411059439182e-04 6.580331828445196152e-04 1.783881598385050893e-04 1.465012086555361748e-03 1.735499128699302673e-03 1.813900773413479328e-03 3.328977982164360583e-07 1.921981311170384288e-05 2.422370016574859619e-06 1.327987411059439182e-04 6.580331828445196152e-04 1.783881598385050893e-04
3.800000000000000000e+04 8.982280269265174866e-04 1.634085085242986679e-03 1.217508688569068909e-03 1.347042598354164511e-06 5.169073119759559631e-06 3.317982191219925880e-07 1.256184477824717760e-04 6.603748770430684090e-04 1.589263411005958915e-04 8.982280269265174866e-04 1.634085085242986679e-03 1.217508688569068909e-03 1.347042598354164511e-06 5.169073119759559631e-06 3.317982191219925880e-07 1.256184477824717760e-04 6.603748770430684090e-04 1.589263411005958915e-04
3.900000000000000000e+04 4.625723883509635925e-02 1.175806485116481781e-02 2.411592192947864532e-02 1.497342600487172604e-04 3.652545274235308170e-04 7.458042819052934647e-04 1.851292618084698915e-04 7.410893449559807777e-04 5.108001059852540493e-04 4.625723883509635925e-02 1.175806485116481781e-02 2.411592192947864532e-02 1.497342600487172604e-04 3.652545274235308170e-04 7.458042819052934647e-04 1.851292618084698915e-04 7.410893449559807777e-04 5.108001059852540493e-04
4.000000000000000000e+04 9.394133230671286583e-04 1.486692228354513645e-03 1.203257706947624683e-03 2.318131237188936211e-06 5.761911779700312763e-06 5.733782018069177866e-07 1.166368601843714714e-04 5.966576281934976578e-04 1.461718347854912281e-04 9.394133230671286583e-04 1.486692228354513645e-03 1.203257706947624683e-03 2.318131237188936211e-06 5.761911779700312763e-06 5.733782018069177866e-07 1.166368601843714714e-04 5.966576281934976578e-04 1.461718347854912281e-04
4.100000000000000000e+04 8.212624816223978996e-04 1.419458771124482155e-03 1.110051176510751247e-03 1.219599653268232942e-06 4.229597834637388587e-06 4.058383638039231300e-07 1.102948008337989450e-04 5.915169022046029568e-04 1.360122987534850836e-04 8.212624816223978996e-04 1.419458771124482155e-03 1.110051176510751247e-03 1.219599653268232942e-06 4.229597834637388587e-06 4.058383638039231300e-07 1.102948008337989450e-04 5.915169022046029568e-04 1.360122987534850836e-04
4.200000000000000000e+04 2.385604428127408028e-03 1.429355354048311710e-03 2.135178074240684509e-03 4.015967078885296360e-07 6.212778771441662684e-07 2.703178324736654758e-06 1.058581983670592308e-04 6.436211988329887390e-04 1.353139232378453016e-04 2.385604428127408028e-03 1.429355354048311710e-03 2.135178074240684509e-03 4.015967078885296360e-07 6.212778771441662684e-07 2.703178324736654758e-06 1.058581983670592308e-04 6.436211988329887390e-04 1.353139232378453016e-04
4.300000000000000000e+04 7.001706957817077637e-02 4.067633301019668579e-03 1.813210733234882355e-02 3.511339309625327587e-05 1.385050709359347820e-04 3.332535561639815569e-04 1.237764809047803283e-04 1.150625175796449184e-03 2.201900206273421645e-04 7.001706957817077637e-02 4.067633301019668579e-03 1.813210733234882355e-02 3.511339309625327587e-05 1.385050709359347820e-04 3.332535561639815569e-04 1.237764809047803283e-04 1.150625175796449184e-03 2.201900206273421645e-04
4.400000000000000000e+04 8.903672918677330017e-03 1.518392935395240784e-03 5.618842318654060364e-03 1.130706550611648709e-06 2.383932041993830353e-06 1.442124266759492457e-05 1.015947855194099247e-04 7.383651682175695896e-04 1.383635244565084577e-04 8.903672918677330017e-03 1.518392935395240784e-03 5.618842318654060364e-03 1.130706550611648709e-06 2.383932041993830353e-06 1.442124266759492457e-05 1.015947855194099247e-04 7.383651682175695896e-04 1.383635244565084577e-04
4.500000000000000000e+04 1.281475764699280262e-03 1.212739734910428524e-03 1.229087822139263153e-03 9.053132998815272003e-08 1.885928213596343994e-06 4.507601261138916016e-07 9.293931361753493547e-05 5.515682860277593136e-04 1.162327534984797239e-04 1.281475764699280262e-03 1.212739734910428524e-03 1.229087822139263153e-03 9.053132998815272003e-08 1.885928213596343994e-06 4.507601261138916016e-07 9.293931361753493547e-05 5.515682860277593136e-04 1.162327534984797239e-04
4.600000000000000000e+04 7.173813646659255028e-04 1.146117108874022961e-03 9.521285537630319595e-04 2.524353476474061608e-06 2.685958179426961578e-06 1.257809344679117203e-06 9.092220716411247849e-05 4.951778682880103588e-04 1.070657890522852540e-04 7.173813646659255028e-04 1.146117108874022961e-03 9.521285537630319595e-04 2.524353476474061608e-06 2.685958179426961578e-06 1.257809344679117203e-06 9.092220716411247849e-05 4.951778682880103588e-04 1.070657890522852540e-04
4.700000000000000000e+04 1.052688923664391041e-03 1.106838812120258808e-03 1.019172254018485546e-03 5.099922418594360352e-06 3.268726231908658519e-07 1.035357490763999522e-05 8.655467536300420761e-05 5.054868524894118309e-04 1.089075303752906621e-04 1.052688923664391041e-03 1.106838812120258808e-03 1.019172254018485546e-03 5.099922418594360352e-06 3.268726231908658519e-07 1.035357490763999522e-05 8.655467536300420761e-05 5.054868524894118309e-04 1.089075303752906621e-04
4.800000000000000000e+04 6.844517192803323269e-04 1.054759602993726730e-03 8.986169123090803623e-04 9.686336852610111237e-07 3.479668521322309971e-06 1.440675987396389246e-07 8.405683183809742332e-05 4.659528785850852728e-04 9.772641351446509361e-05 6.844517192803323269e-04 1.054759602993726730e-03 8.986169123090803623e-04 9.686336852610111237e-07 3.479668521322309971e-06 1.440675987396389246e-07 8.405683183809742332e-05 4.659528785850852728e-04 9.772641351446509361e-05
4.900000000000000000e+04 9.343052655458450317e-02 4.183187149465084076e-03 3.944224491715431213e-02 8.829520811559632421e-05 1.325434459431562573e-05 1.633088686503469944e-06 1.440017949789762497e-04 1.490853261202573776e-03 1.374343264615163207e-04 9.343052655458450317e-02 4.183187149465084076e-03 3.944224491715431213e-02 8.829520811559632421e-05 1.325434459431562573e-05 1.633088686503469944e-06 1.440017949789762497e-04 1.490853261202573776e-03 1.374343264615163207e-04
5.000000000000000000e+04 6.722900434397161007e-04 9.735329658724367619e-04 8.526958990842103958e-04 1.282529638046980835e-06 3.953778104914817959e-06 3.252389433328062296e-07 8.030566823435947299e-05 4.399352474138140678e-04 9.330988541478291154e-05 6.722900434397161007e-04 9.735329658724367619e-04 8.526958990842103958e-04 1.282529638046980835e-06 3.953778104914817959e-06 3.252389433328062296e-07 8.030566823435947299e-05 4.399352474138140678e-04 9.330988541478291154e-05
5.100000000000000000e+04 6.656887708231806755e-04 9.400671697221696377e-04 8.412201423197984695e-04 7.139497029129415751e-07 4.484372766455635428e-06 3.274180926382541656e-09 7.717514381511136889e-05 4.233854124322533607e-04 9.107289952225983143e-05 6.656887708231806755e-04 9.400671697221696377e-04 8.412201423197984695e-04 7.139497029129415751e-07 4.484372766455635428e-06 3.274180926382541656e-09 7.717514381511136889e-05 4.233854124322533607e-04 9.107289952225983143e-05
5.200000000000000000e+04 6.362326093949377537e-04 9.062372264452278614e-04 8.081375854089856148e-04 1.125641801991150714e-06 2.914111973950639367e-06 2.328633854631334543e-07 7.337841088883578777e-05 4.155332571826875210e-04 8.555105887353420258e-05 6.362326093949377537e-04 9.062372264452278614e-04 8.081375854089856148e-04 1.125641801991150714e-06 2.914111973950639367e-06 2.328633854631334543e-07 7.337841088883578777e-05 4.155332571826875210e-04 8.555105887353420258e-05
5.300000000000000000e+04 6.821653805673122406e-04 8.766862447373569012e-04 8.237539441324770451e-04 1.317323267358005978e-06 2.036824525930569507e-06 7.236521923914551735e-07 7.111978629836812615e-05 4.118997894693166018e-04 8.424083353020250797e-05 6.821653805673122406e-04 8.766862447373569012e-04 8.237539441324770451e-04 1.317323267358005978e-06 2.036824525930569507e-06 7.236521923914551735e-07 7.111978629836812615e-05 4.118997894693166018e-04 8.424083353020250797e-05
5.400000000000000000e+04 1.976610720157623291e-02 1.324706943705677986e-03 7.599012460559606552e-03 1.941261871252208948e-07 1.289571628149133176e-05 2.743223740253597498e-05 6.549934914801269770e-05 6.531214457936584949e-04 8.888456795830279589e-05 1.976610720157623291e-02 1.324706943705677986e-03 7.599012460559606552e-03 1.941261871252208948e-07 1.289571628149133176e-05 2.743223740253597498e-05 6.549934914801269770e-05 6.531214457936584949e-04 8.888456795830279589e-05
5.500000000000000000e+04 1.258541597053408623e-03 8.224166231229901314e-04 1.043384079821407795e-03 2.786919367281370796e-06 6.164747901493683457e-06 3.632740117609500885e-07 7.113773608580231667e-05 3.735779901035130024e-04 8.434524352196604013e-05 1.258541597053408623e-03 8.224166231229901314e-04 1.043384079821407795e-03 2.786919367281370796e-06 6.164747901493683457e-06 3.632740117609500885e-07 7.113773608580231667e-05 3.735779901035130024e-04 8.434524352196604013e-05
5.600000000000000000e+04 5.914663895964622498e-03 4.977191332727670670e-03 4.319118335843086243e-03 4.609434399753808975e-04 5.143912858329713345e-05 5.105954478494822979e-04 1.331889070570468903e-04 3.545227518770843744e-04 2.017904189415276051e-04 5.914663895964622498e-03 4.977191332727670670e-03 4.319118335843086243e-03 4.609434399753808975e-04 5.143912858329713345e-05 5.105954478494822979e-04 1.331889070570468903e-04 3.545227518770843744e-04 2.017904189415276051e-04
5.700000000000000000e+04 4.279036819934844971e-02 7.734179031103849411e-03 3.177651017904281616e-02 5.356339970603585243e-04 1.590246210980694741e-05 4.717968986369669437e-04 1.973531761905178428e-04 5.957853863947093487e-04 2.420313539914786816e-04 4.279036819934844971e-02 7.734179031103849411e-03 3.177651017904281616e-02 5.356339970603585243e-04 1.590246210980694741e-05 4.717968986369669437e-04 1.973531761905178428e-04 5.957853863947093487e-04 2.420313539914786816e-04
5.800000000000000000e+04 5.672310944646596909e-03 4.637978039681911469e-03 4.725418053567409515e-03 2.898179518524557352e-04 2.429054002277553082e-04 5.437871441245079041e-04 9.070832311408594251e-05 3.662939998321235180e-04 2.316547761438414454e-04 5.672310944646596909e-03 4.637978039681911469e-03 4.725418053567409515e-03 2.898179518524557352e-04 2.429054002277553082e-04 5.437871441245079041e-04 9.070832311408594251e-05 3.662939998321235180e-04 2.316547761438414454e-04
5.900000000000000000e+04 5.931889754720032215e-04 7.141914684325456619e-04 7.144749397411942482e-04 1.947985083461389877e-06 2.345801476622000337e-06 5.225629138294607401e-07 5.867758591193705797e-05 3.422953595872968435e-04 6.980316538829356432e-05 5.931889754720032215e-04 7.141914684325456619e-04 7.144749397411942482e-04 1.947985083461389877e-06 2.345801476622000337e-06 5.225629138294607401e-07 5.867758591193705797e-05 3.422953595872968435e-04 6.980316538829356432e-05
6.000000000000000000e+04 7.238741382025182247e-04 6.940953899174928665e-04 7.567544816993176937e-04 1.848138936111354269e-06 3.520705149639979936e-06 4.034118319395929575e-07 5.860898454557172954e-05 3.314305795356631279e-04 6.962595216464251280e-05 7.238741382025182247e-04 6.940953899174928665e-04 7.567544816993176937e-04 1.848138936111354269e-06 3.520705149639979936e-06 4.034118319395929575e-07 5.860898454557172954e-05 3.314305795356631279e-04 6.962595216464251280e-05
