"Time","Subsystem #1|Node Voltages|S1) VDCpA8","Subsystem #1|PV|Array1A|IPVAxxx","Subsystem #1|PV|Array1A|Io1PV"
0.0119,2.46265395,0.001231326975,5.109489909E-12
0.01195,2.46265395,0.001231326975,5.109489909E-12
0.012,2.46265395,0.001231326975,5.109489909E-12
0.01205,2.46265395,0.001231326975,5.109489909E-12
0.0121,2.46265395,0.001231326975,5.109489909E-12
0.01215,2.46265395,0.001231326975,5.109489909E-12
0.0122,2.46265395,0.001231326975,5.109489909E-12
0.01225,2.46265395,0.001231326975,5.109489909E-12
0.0123,2.46265395,0.001231326975,5.109489909E-12
0.01235,2.46265395,0.001231326975,5.109489909E-12
0.0124,2.46265395,0.001231326975,5.109489909E-12
0.01245,2.46265395,0.001231326975,5.109489909E-12
0.0125,2.46265395,0.001231326975,5.109489909E-12
0.01255,2.46265395,0.001231326975,5.109489909E-12
0.0126,2.46265395,0.001231326975,5.109489909E-12
0.01265,2.46265395,0.001231326975,5.109489909E-12
0.0127,2.46265395,0.001231326975,5.109489909E-12
0.01275,2.46265395,0.001231326975,5.109489909E-12
0.0128,2.46265395,0.001231326975,5.109489909E-12
0.01285,2.46265395,0.001231326975,5.109489909E-12
0.0129,2.46265395,0.001231326975,5.109489909E-12
0.01295,2.46265395,0.001231326975,5.109489909E-12
0.013,2.46265395,0.001231326975,5.109489909E-12
0.01305,2.46265395,0.001231326975,5.109489909E-12
0.0131,2.46265395,0.001231326975,5.109489909E-12
0.01315,2.46265395,0.001231326975,5.109489909E-12
0.0132,2.46265395,0.001231326975,5.109489909E-12
0.01325,2.46265395,0.001231326975,5.109489909E-12
0.0133,2.46265395,0.001231326975,5.109489909E-12
0.01335,2.46265395,0.001231326975,5.109489909E-12
0.0134,2.46265395,0.001231326975,5.109489909E-12
0.01345,2.46265395,0.001231326975,5.109489909E-12
0.0135,2.46265395,0.001231326975,5.109489909E-12
0.01355,2.46265395,0.001231326975,5.109489909E-12
0.0136,2.46265395,0.001231326975,5.109489909E-12
0.01365,2.46265395,0.001231326975,5.109489909E-12
0.0137,2.46265395,0.001231326975,5.109489909E-12
0.01375,2.46265395,0.001231326975,5.109489909E-12
0.0138,2.46265395,0.001231326975,5.109489909E-12
0.01385,2.46265395,0.001231326975,5.109489909E-12
0.0139,2.46265395,0.001231326975,5.109489909E-12
0.01395,2.46265395,0.001231326975,5.109489909E-12
0.014,2.46265395,0.001231326975,5.109489909E-12
0.01405,2.46265395,0.001231326975,5.109489909E-12
0.0141,2.46265395,0.001231326975,5.109489909E-12
0.01415,2.46265395,0.001231326975,5.109489909E-12
0.0142,2.46265395,0.001231326975,5.109489909E-12
0.01425,2.46265395,0.001231326975,5.109489909E-12
0.0143,2.46265395,0.001231326975,5.109489909E-12
0.01435,2.46265395,0.001231326975,5.109489909E-12
0.0144,2.46265395,0.001231326975,5.109489909E-12
0.01445,2.46265395,0.001231326975,5.109489909E-12
0.0145,2.46265395,0.001231326975,5.109489909E-12
0.01455,2.46265395,0.001231326975,5.109489909E-12
0.0146,2.46265395,0.001231326975,5.109489909E-12
0.01465,2.46265395,0.001231326975,5.109489909E-12
0.0147,2.46265395,0.001231326975,5.109489909E-12
0.01475,2.46265395,0.001231326975,5.109489909E-12
0.0148,2.46265395,0.001231326975,5.109489909E-12
0.01485,2.46265395,0.001231326975,5.109489909E-12
0.0149,2.46265395,0.001231326975,5.109489909E-12
0.01495,2.46265395,0.001231326975,5.109489909E-12
0.015,2.46265395,0.001231326975,5.109489909E-12
0.01505,2.46265395,0.001231326975,5.109489909E-12
0.0151,2.46265395,0.001231326975,5.109489909E-12
0.01515,2.46265395,0.001231326975,5.109489909E-12
0.0152,2.46265395,0.001231326975,5.109489909E-12
0.01525,2.46265395,0.001231326975,5.109489909E-12
0.0153,2.46265395,0.001231326975,5.109489909E-12
0.01535,2.46265395,0.001231326975,5.109489909E-12
0.0154,2.46265395,0.001231326975,5.109489909E-12
0.01545,2.46265395,0.001231326975,5.109489909E-12
0.0155,2.46265395,0.001231326975,5.109489909E-12
0.01555,2.46265395,0.001231326975,5.109489909E-12
0.0156,2.46265395,0.001231326975,5.109489909E-12
0.01565,2.46265395,0.001231326975,5.109489909E-12
0.0157,2.46265395,0.001231326975,5.109489909E-12
0.01575,2.46265395,0.001231326975,5.109489909E-12
0.0158,2.46265395,0.001231326975,5.109489909E-12
0.01585,2.46265395,0.001231326975,5.109489909E-12
0.0159,2.46265395,0.001231326975,5.109489909E-12
0.01595,2.46265395,0.001231326975,5.109489909E-12
0.016,2.46265395,0.001231326975,5.109489909E-12
0.01605,2.46265395,0.001231326975,5.109489909E-12
0.0161,2.46265395,0.001231326975,5.109489909E-12
0.01615,2.46265395,0.001231326975,5.109489909E-12
0.0162,2.46265395,0.001231326975,5.109489909E-12
0.01625,2.46265395,0.001231326975,5.109489909E-12
0.0163,2.46265395,0.001231326975,5.109489909E-12
0.01635,2.46265395,0.001231326975,5.109489909E-12
0.0164,2.46265395,0.001231326975,5.109489909E-12
0.01645,2.46265395,0.001231326975,5.109489909E-12
0.0165,2.46265395,0.001231326975,5.109489909E-12
0.01655,2.46265395,0.001231326975,5.109489909E-12
0.0166,2.46265395,0.001231326975,5.109489909E-12
0.01665,2.46265395,0.001231326975,5.109489909E-12
0.0167,2.46265395,0.001231326975,5.109489909E-12
0.01675,2.46265395,0.001231326975,5.109489909E-12
0.0168,2.46265395,0.001231326975,5.109489909E-12
0.01685,2.46265395,0.001231326975,5.109489909E-12
0.0169,2.46265395,0.001231326975,5.109489909E-12
0.01695,2.46265395,0.001231326975,5.109489909E-12
0.017,2.46265395,0.001231326975,5.109489909E-12
0.01705,2.46265395,0.001231326975,5.109489909E-12
0.0171,2.46265395,0.001231326975,5.109489909E-12
0.01715,2.46265395,0.001231326975,5.109489909E-12
0.0172,2.46265395,0.001231326975,5.109489909E-12
0.01725,2.46265395,0.001231326975,5.109489909E-12
0.0173,2.46265395,0.001231326975,5.109489909E-12
0.01735,2.46265395,0.001231326975,5.109489909E-12
0.0174,2.46265395,0.001231326975,5.109489909E-12
0.01745,2.46265395,0.001231326975,5.109489909E-12
0.0175,2.46265395,0.001231326975,5.109489909E-12
0.01755,2.46265395,0.001231326975,5.109489909E-12
0.0176,2.46265395,0.001231326975,5.109489909E-12
0.01765,2.46265395,0.001231326975,5.109489909E-12
0.0177,2.46265395,0.001231326975,5.109489909E-12
0.01775,2.46265395,0.001231326975,5.109489909E-12
0.0178,2.46265395,0.001231326975,5.109489909E-12
0.01785,2.46265395,0.001231326975,5.109489909E-12
0.0179,2.46265395,0.001231326975,5.109489909E-12
0.01795,2.46265395,0.001231326975,5.109489909E-12
0.018,2.46265395,0.001231326975,5.109489909E-12
0.01805,2.46265395,0.001231326975,5.109489909E-12
0.0181,2.46265395,0.001231326975,5.109489909E-12
0.01815,2.46265395,0.001231326975,5.109489909E-12
0.0182,2.46265395,0.001231326975,5.109489909E-12
0.01825,2.46265395,0.001231326975,5.109489909E-12
