0 [1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e-01, 1.00e-01, 4.58e-02, 9.00e+00, 3.00e-02, 1.00e+00, 1.00e+00]
200 [1.16e+00, 9.33e-01, 1.18e+00, 1.18e+00, 9.10e-01, 9.11e-01, 8.33e-01, 8.49e-01, 8.63e-01, 7.66e-01, -1.83e-02, -1.73e-02, 4.58e-02, 8.95e+00, -6.68e-02, 1.20e+00, 1.19e+00]
400 [1.27e+00, 8.85e-01, 1.30e+00, 1.31e+00, 8.36e-01, 8.37e-01, 6.68e-01, 6.93e-01, 7.18e-01, 6.18e-01, -1.12e-01, -1.09e-01, 4.58e-02, 8.89e+00, -1.22e-01, 1.32e+00, 1.33e+00]
600 [1.35e+00, 8.87e-01, 1.37e+00, 1.39e+00, 8.06e-01, 8.09e-01, 5.20e-01, 5.54e-01, 5.87e-01, 3.24e-01, -1.82e-01, -1.76e-01, 4.58e-02, 8.68e+00, -1.41e-01, 1.40e+00, 1.42e+00]
800 [1.42e+00, 9.23e-01, 1.45e+00, 1.46e+00, 8.07e-01, 8.13e-01, 3.83e-01, 4.46e-01, 4.86e-01, 1.16e-01, -2.49e-01, -2.39e-01, 4.58e-02, 8.37e+00, -1.61e-01, 1.48e+00, 1.50e+00]
1000 [1.48e+00, 9.56e-01, 1.50e+00, 1.52e+00, 8.13e-01, 8.21e-01, 2.51e-01, 3.45e-01, 3.97e-01, 1.06e-01, -2.93e-01, -2.80e-01, 4.58e-02, 8.13e+00, -1.64e-01, 1.54e+00, 1.57e+00]
1200 [1.52e+00, 9.87e-01, 1.56e+00, 1.57e+00, 8.22e-01, 8.32e-01, 1.26e-01, 2.36e-01, 3.02e-01, 1.25e-01, -3.26e-01, -3.10e-01, 4.58e-02, 7.91e+00, -1.54e-01, 1.60e+00, 1.62e+00]
1400 [1.56e+00, 1.02e+00, 1.61e+00, 1.62e+00, 8.33e-01, 8.45e-01, 8.61e-03, 1.19e-01, 1.91e-01, 1.56e-01, -3.58e-01, -3.39e-01, 4.58e-02, 7.69e+00, -1.39e-01, 1.67e+00, 1.68e+00]
1600 [1.61e+00, 1.05e+00, 1.66e+00, 1.67e+00, 8.44e-01, 8.58e-01, -9.35e-02, -4.92e-04, 6.41e-02, 2.02e-01, -3.90e-01, -3.68e-01, 4.58e-02, 7.46e+00, -1.22e-01, 1.73e+00, 1.72e+00]
1800 [1.65e+00, 1.08e+00, 1.70e+00, 1.72e+00, 8.54e-01, 8.70e-01, -1.72e-01, -1.02e-01, -5.47e-02, 2.37e-01, -4.22e-01, -3.97e-01, 4.58e-02, 7.21e+00, -1.04e-01, 1.79e+00, 1.77e+00]
2000 [1.69e+00, 1.10e+00, 1.75e+00, 1.76e+00, 8.63e-01, 8.81e-01, -2.25e-01, -1.73e-01, -1.41e-01, 2.50e-01, -4.52e-01, -4.23e-01, 4.58e-02, 6.98e+00, -8.10e-02, 1.86e+00, 1.81e+00]
2200 [1.72e+00, 1.13e+00, 1.79e+00, 1.80e+00, 8.71e-01, 8.91e-01, -2.56e-01, -2.16e-01, -1.94e-01, 2.54e-01, -4.80e-01, -4.48e-01, 4.58e-02, 6.75e+00, -5.15e-02, 1.92e+00, 1.85e+00]
2400 [1.76e+00, 1.15e+00, 1.83e+00, 1.85e+00, 8.78e-01, 8.99e-01, -2.72e-01, -2.39e-01, -2.23e-01, 2.54e-01, -5.08e-01, -4.71e-01, 4.58e-02, 6.52e+00, -1.74e-02, 1.99e+00, 1.89e+00]
2600 [1.80e+00, 1.17e+00, 1.87e+00, 1.88e+00, 8.85e-01, 9.08e-01, -2.81e-01, -2.51e-01, -2.37e-01, 2.54e-01, -5.34e-01, -4.93e-01, 4.58e-02, 6.31e+00, 1.88e-02, 2.06e+00, 1.92e+00]
2800 [1.83e+00, 1.19e+00, 1.90e+00, 1.92e+00, 8.91e-01, 9.15e-01, -2.85e-01, -2.56e-01, -2.44e-01, 2.55e-01, -5.60e-01, -5.15e-01, 4.58e-02, 6.10e+00, 5.51e-02, 2.13e+00, 1.96e+00]
3000 [1.87e+00, 1.21e+00, 1.94e+00, 1.96e+00, 8.97e-01, 9.22e-01, -2.87e-01, -2.59e-01, -2.47e-01, 2.55e-01, -5.85e-01, -5.35e-01, 4.58e-02, 5.91e+00, 9.01e-02, 2.20e+00, 1.99e+00]
3200 [1.90e+00, 1.23e+00, 1.97e+00, 1.99e+00, 9.02e-01, 9.29e-01, -2.87e-01, -2.59e-01, -2.48e-01, 2.55e-01, -6.09e-01, -5.55e-01, 4.58e-02, 5.72e+00, 1.23e-01, 2.28e+00, 2.02e+00]
3400 [1.94e+00, 1.25e+00, 2.00e+00, 2.03e+00, 9.07e-01, 9.35e-01, -2.88e-01, -2.60e-01, -2.49e-01, 2.56e-01, -6.33e-01, -5.75e-01, 4.58e-02, 5.55e+00, 1.54e-01, 2.36e+00, 2.05e+00]
3600 [1.97e+00, 1.27e+00, 2.04e+00, 2.06e+00, 9.11e-01, 9.40e-01, -2.88e-01, -2.60e-01, -2.49e-01, 2.57e-01, -6.57e-01, -5.93e-01, 4.58e-02, 5.38e+00, 1.82e-01, 2.44e+00, 2.08e+00]
3800 [2.01e+00, 1.29e+00, 2.07e+00, 2.09e+00, 9.15e-01, 9.45e-01, -2.88e-01, -2.60e-01, -2.49e-01, 2.57e-01, -6.81e-01, -6.11e-01, 4.58e-02, 5.22e+00, 2.07e-01, 2.52e+00, 2.10e+00]
4000 [2.04e+00, 1.30e+00, 2.10e+00, 2.12e+00, 9.19e-01, 9.50e-01, -2.88e-01, -2.60e-01, -2.49e-01, 2.58e-01, -7.04e-01, -6.29e-01, 4.58e-02, 5.08e+00, 2.30e-01, 2.61e+00, 2.13e+00]
4200 [2.08e+00, 1.32e+00, 2.12e+00, 2.15e+00, 9.22e-01, 9.54e-01, -2.88e-01, -2.60e-01, -2.49e-01, 2.58e-01, -7.26e-01, -6.45e-01, 4.58e-02, 4.95e+00, 2.51e-01, 2.70e+00, 2.15e+00]
4400 [2.11e+00, 1.34e+00, 2.15e+00, 2.18e+00, 9.25e-01, 9.57e-01, -2.88e-01, -2.60e-01, -2.49e-01, 2.59e-01, -7.48e-01, -6.62e-01, 4.58e-02, 4.82e+00, 2.70e-01, 2.80e+00, 2.18e+00]
4600 [2.14e+00, 1.35e+00, 2.18e+00, 2.20e+00, 9.27e-01, 9.60e-01, -2.88e-01, -2.60e-01, -2.49e-01, 2.60e-01, -7.69e-01, -6.77e-01, 4.58e-02, 4.71e+00, 2.87e-01, 2.90e+00, 2.20e+00]
4800 [2.18e+00, 1.37e+00, 2.20e+00, 2.23e+00, 9.30e-01, 9.64e-01, -2.88e-01, -2.61e-01, -2.49e-01, 2.60e-01, -7.90e-01, -6.91e-01, 4.58e-02, 4.61e+00, 3.03e-01, 3.00e+00, 2.22e+00]
5000 [2.21e+00, 1.38e+00, 2.23e+00, 2.26e+00, 9.32e-01, 9.66e-01, -2.88e-01, -2.61e-01, -2.49e-01, 2.61e-01, -8.10e-01, -7.05e-01, 4.58e-02, 4.53e+00, 3.18e-01, 3.11e+00, 2.24e+00]
5200 [2.24e+00, 1.40e+00, 2.25e+00, 2.28e+00, 9.33e-01, 9.68e-01, -2.88e-01, -2.61e-01, -2.50e-01, 2.62e-01, -8.28e-01, -7.18e-01, 4.58e-02, 4.45e+00, 3.30e-01, 3.22e+00, 2.25e+00]
5400 [2.28e+00, 1.41e+00, 2.27e+00, 2.31e+00, 9.35e-01, 9.70e-01, -2.88e-01, -2.61e-01, -2.50e-01, 2.63e-01, -8.45e-01, -7.30e-01, 4.58e-02, 4.39e+00, 3.42e-01, 3.34e+00, 2.27e+00]
5600 [2.31e+00, 1.43e+00, 2.29e+00, 2.33e+00, 9.35e-01, 9.71e-01, -2.88e-01, -2.61e-01, -2.50e-01, 2.64e-01, -8.62e-01, -7.40e-01, 4.58e-02, 4.33e+00, 3.52e-01, 3.46e+00, 2.28e+00]
5800 [2.34e+00, 1.44e+00, 2.31e+00, 2.35e+00, 9.36e-01, 9.71e-01, -2.88e-01, -2.61e-01, -2.50e-01, 2.65e-01, -8.77e-01, -7.51e-01, 4.58e-02, 4.28e+00, 3.61e-01, 3.59e+00, 2.30e+00]
6000 [2.38e+00, 1.45e+00, 2.33e+00, 2.37e+00, 9.37e-01, 9.73e-01, -2.88e-01, -2.61e-01, -2.50e-01, 2.65e-01, -8.91e-01, -7.60e-01, 4.58e-02, 4.24e+00, 3.71e-01, 3.72e+00, 2.31e+00]
6200 [2.41e+00, 1.46e+00, 2.35e+00, 2.39e+00, 9.37e-01, 9.73e-01, -2.88e-01, -2.61e-01, -2.50e-01, 2.66e-01, -9.05e-01, -7.69e-01, 4.58e-02, 4.20e+00, 3.78e-01, 3.86e+00, 2.32e+00]
6400 [2.44e+00, 1.48e+00, 2.37e+00, 2.40e+00, 9.36e-01, 9.72e-01, -2.88e-01, -2.61e-01, -2.50e-01, 2.68e-01, -9.17e-01, -7.77e-01, 4.58e-02, 4.16e+00, 3.85e-01, 4.00e+00, 2.32e+00]
6600 [2.47e+00, 1.49e+00, 2.38e+00, 2.42e+00, 9.36e-01, 9.72e-01, -2.88e-01, -2.61e-01, -2.50e-01, 2.69e-01, -9.28e-01, -7.84e-01, 4.58e-02, 4.13e+00, 3.91e-01, 4.15e+00, 2.33e+00]
6800 [2.50e+00, 1.50e+00, 2.40e+00, 2.44e+00, 9.36e-01, 9.72e-01, -2.88e-01, -2.61e-01, -2.50e-01, 2.70e-01, -9.39e-01, -7.92e-01, 4.58e-02, 4.10e+00, 3.98e-01, 4.30e+00, 2.33e+00]
7000 [2.53e+00, 1.51e+00, 2.41e+00, 2.45e+00, 9.34e-01, 9.71e-01, -2.88e-01, -2.61e-01, -2.50e-01, 2.71e-01, -9.49e-01, -7.98e-01, 4.58e-02, 4.08e+00, 4.03e-01, 4.45e+00, 2.33e+00]
7200 [2.56e+00, 1.52e+00, 2.43e+00, 2.47e+00, 9.33e-01, 9.69e-01, -2.88e-01, -2.61e-01, -2.50e-01, 2.74e-01, -9.57e-01, -8.03e-01, 4.58e-02, 4.06e+00, 4.08e-01, 4.62e+00, 2.33e+00]
7400 [2.59e+00, 1.53e+00, 2.44e+00, 2.48e+00, 9.33e-01, 9.69e-01, -2.88e-01, -2.61e-01, -2.50e-01, 2.74e-01, -9.66e-01, -8.09e-01, 4.58e-02, 4.04e+00, 4.15e-01, 4.78e+00, 2.33e+00]
7600 [2.61e+00, 1.54e+00, 2.45e+00, 2.49e+00, 9.30e-01, 9.66e-01, -2.88e-01, -2.61e-01, -2.50e-01, 2.76e-01, -9.73e-01, -8.14e-01, 4.58e-02, 4.03e+00, 4.19e-01, 4.95e+00, 2.33e+00]
7800 [2.64e+00, 1.55e+00, 2.46e+00, 2.50e+00, 9.27e-01, 9.63e-01, -2.88e-01, -2.61e-01, -2.50e-01, 2.79e-01, -9.79e-01, -8.18e-01, 4.58e-02, 4.02e+00, 4.23e-01, 5.12e+00, 2.32e+00]
8000 [2.66e+00, 1.55e+00, 2.48e+00, 2.52e+00, 9.27e-01, 9.62e-01, -2.88e-01, -2.61e-01, -2.50e-01, 2.79e-01, -9.86e-01, -8.22e-01, 4.58e-02, 4.00e+00, 4.28e-01, 5.30e+00, 2.32e+00]
8200 [2.69e+00, 1.56e+00, 2.48e+00, 2.52e+00, 9.23e-01, 9.58e-01, -2.88e-01, -2.61e-01, -2.50e-01, 2.82e-01, -9.91e-01, -8.26e-01, 4.58e-02, 4.00e+00, 4.32e-01, 5.48e+00, 2.31e+00]
