0 [1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.10e-01, 1.11e-01, 4.58e-02, 9.00e+00, 3.14e-02, 1.00e+00, 1.00e+00]
200 [1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.10e-01, 1.11e-01, 4.58e-02, 9.00e+00, 3.12e-02, 1.00e+00, 1.00e+00]
400 [1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.10e-01, 1.11e-01, 4.58e-02, 9.00e+00, 3.10e-02, 1.00e+00, 1.00e+00]
600 [1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 9.99e-01, 9.99e-01, 9.99e-01, 1.00e+00, 1.09e-01, 1.10e-01, 4.58e-02, 9.00e+00, 3.08e-02, 1.00e+00, 1.00e+00]
800 [1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 9.99e-01, 9.99e-01, 9.99e-01, 1.00e+00, 1.09e-01, 1.10e-01, 4.58e-02, 9.00e+00, 3.06e-02, 1.00e+00, 1.00e+00]
1000 [1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 9.99e-01, 9.99e-01, 9.99e-01, 1.00e+00, 1.09e-01, 1.10e-01, 4.58e-02, 9.00e+00, 3.04e-02, 1.00e+00, 1.00e+00]
