0 [1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e-01, 1.00e-01, 4.58e-02, 9.00e+00, 3.00e-02, 1.00e+00, 1.00e+00]
200 [1.17e+00, 9.74e-01, 1.18e+00, 1.18e+00, 9.16e-01, 9.15e-01, 8.25e-01, 8.31e-01, 8.37e-01, 7.75e-01, -4.59e-02, -4.46e-02, 4.58e-02, 8.95e+00, -1.03e-01, 1.16e+00, 1.13e+00]
400 [1.27e+00, 9.21e-01, 1.29e+00, 1.29e+00, 8.30e-01, 8.23e-01, 6.75e-01, 6.97e-01, 7.14e-01, 5.56e-01, -1.28e-01, -1.24e-01, 4.58e-02, 8.84e+00, -1.37e-01, 1.26e+00, 1.17e+00]
600 [1.35e+00, 9.46e-01, 1.38e+00, 1.37e+00, 7.75e-01, 7.64e-01, 5.39e-01, 5.82e-01, 6.10e-01, 2.69e-01, -1.89e-01, -1.83e-01, 4.58e-02, 8.61e+00, -1.28e-01, 1.34e+00, 1.13e+00]
800 [1.42e+00, 1.00e+00, 1.47e+00, 1.45e+00, 7.22e-01, 7.07e-01, 4.10e-01, 4.85e-01, 5.21e-01, 1.13e-01, -2.63e-01, -2.52e-01, 4.58e-02, 8.26e+00, -7.26e-02, 1.41e+00, 1.07e+00]
1000 [1.49e+00, 1.06e+00, 1.55e+00, 1.53e+00, 6.73e-01, 6.52e-01, 2.83e-01, 3.87e-01, 4.31e-01, 1.12e-01, -3.32e-01, -3.16e-01, 4.58e-02, 7.92e+00, -4.71e-02, 1.59e+00, 1.05e+00]
1200 [1.57e+00, 1.10e+00, 1.64e+00, 1.63e+00, 5.99e-01, 5.65e-01, 1.59e-01, 2.79e-01, 3.33e-01, 1.23e-01, -3.95e-01, -3.75e-01, 4.58e-02, 7.62e+00, -3.00e-02, 1.85e+00, 1.14e+00]
1400 [1.64e+00, 1.16e+00, 1.72e+00, 1.70e+00, 5.21e-01, 4.72e-01, 4.39e-02, 1.67e-01, 2.25e-01, 1.44e-01, -4.46e-01, -4.20e-01, 4.58e-02, 7.38e+00, -1.95e-02, 2.05e+00, 1.23e+00]
1600 [1.71e+00, 1.23e+00, 1.76e+00, 1.74e+00, 4.46e-01, 3.80e-01, -5.69e-02, 5.54e-02, 1.12e-01, 1.69e-01, -5.02e-01, -4.69e-01, 4.58e-02, 7.12e+00, -1.26e-02, 2.21e+00, 1.31e+00]
1800 [1.79e+00, 1.30e+00, 1.80e+00, 1.77e+00, 3.75e-01, 2.97e-01, -1.37e-01, -4.03e-02, 7.55e-03, 1.95e-01, -5.64e-01, -5.23e-01, 4.58e-02, 6.87e+00, -6.70e-03, 2.34e+00, 1.38e+00]
2000 [1.86e+00, 1.36e+00, 1.84e+00, 1.79e+00, 3.14e-01, 2.27e-01, -1.92e-01, -1.10e-01, -7.09e-02, 2.19e-01, -6.28e-01, -5.77e-01, 4.58e-02, 6.64e+00, -1.08e-03, 2.47e+00, 1.43e+00]
2200 [1.93e+00, 1.41e+00, 1.86e+00, 1.81e+00, 2.66e-01, 1.75e-01, -2.26e-01, -1.53e-01, -1.20e-01, 2.40e-01, -6.87e-01, -6.27e-01, 4.58e-02, 6.45e+00, 2.82e-03, 2.59e+00, 1.46e+00]
2400 [2.01e+00, 1.44e+00, 1.88e+00, 1.82e+00, 2.35e-01, 1.50e-01, -2.46e-01, -1.77e-01, -1.46e-01, 2.61e-01, -7.41e-01, -6.72e-01, 4.58e-02, 6.31e+00, 5.34e-03, 2.71e+00, 1.48e+00]
2600 [2.08e+00, 1.47e+00, 1.88e+00, 1.81e+00, 2.25e-01, 1.56e-01, -2.57e-01, -1.89e-01, -1.58e-01, 2.82e-01, -7.88e-01, -7.11e-01, 4.58e-02, 6.20e+00, 8.16e-03, 2.83e+00, 1.47e+00]
2800 [2.15e+00, 1.48e+00, 1.88e+00, 1.79e+00, 2.33e-01, 1.89e-01, -2.63e-01, -1.95e-01, -1.62e-01, 3.03e-01, -8.25e-01, -7.41e-01, 4.58e-02, 6.13e+00, 9.71e-03, 2.97e+00, 1.43e+00]
3000 [2.22e+00, 1.49e+00, 1.86e+00, 1.76e+00, 2.51e-01, 2.42e-01, -2.66e-01, -1.98e-01, -1.63e-01, 3.26e-01, -8.51e-01, -7.64e-01, 4.58e-02, 6.09e+00, 1.06e-02, 3.12e+00, 1.37e+00]
