,0,1
5149,1.49,0.255
5150,1.49,0.255
5151,1.49,0.255
5152,1.49,0.255
5153,1.49,0.255
5154,1.49,0.255
5155,1.49,0.255
5156,1.49,0.254
5157,1.49,0.254
5158,1.49,0.254
5159,1.49,0.254
5160,1.48,0.255
5161,1.48,0.254
5162,1.48,0.255
5163,1.49,0.255
5164,1.49,0.255
5165,1.49,0.255
5166,1.49,0.255
5167,1.49,0.255
5168,1.49,0.254
5169,1.49,0.254
5170,1.49,0.254
5171,1.49,0.255
5172,1.49,0.254
5173,1.49,0.254
5174,1.49,0.254
5175,1.49,0.254
5176,1.49,0.254
5177,1.49,0.254
5178,1.49,0.254
5179,1.49,0.254
5180,1.47,0.254
5181,1.48,0.255
5182,1.48,0.256
5183,1.48,0.257
5184,1.49,0.257
5185,1.49,0.257
5186,1.49,0.257
5187,1.49,0.255
5188,1.49,0.255
5189,1.49,0.256
5190,1.49,0.256
5191,1.49,0.256
5192,1.49,0.256
5193,1.49,0.256
5194,1.49,0.255
5195,1.49,0.256
5196,1.49,0.255
5197,1.49,0.255
5198,1.49,0.255
5199,1.49,0.255
5200,1.49,0.255
5201,1.49,0.255
5202,1.49,0.255
5203,1.49,0.255
5204,1.49,0.255
5205,1.49,0.255
5206,1.49,0.255
5207,1.49,0.255
5208,1.48,0.255
5209,1.49,0.256
5210,1.49,0.256
5211,1.49,0.255
5212,1.49,0.256
5213,1.49,0.255
5214,1.49,0.255
5215,1.49,0.255
5216,1.49,0.255
5217,1.49,0.255
5218,1.49,0.255
5219,1.49,0.255
5220,1.49,0.255
5221,1.49,0.255
5222,1.49,0.254
5223,1.49,0.254
5224,1.49,0.255
5225,1.49,0.254
5226,1.49,0.254
5227,1.47,0.254
5228,1.47,0.256
5229,1.48,0.257
5230,1.48,0.257
5231,1.48,0.257
5232,1.48,0.257
5233,1.48,0.257
5234,1.49,0.257
5235,1.49,0.257
5236,1.49,0.257
5237,1.49,0.257
5238,1.49,0.258
5239,1.49,0.257
5240,1.49,0.257
5241,1.49,0.257
5242,1.49,0.257
5243,1.49,0.257
5244,1.49,0.257
5245,1.49,0.257
5246,1.49,0.256
5247,1.49,0.257
5248,1.49,0.256
5249,1.49,0.257
5250,1.49,0.256
5251,1.49,0.256
5252,1.49,0.256
5253,1.49,0.256
5254,1.49,0.256
5255,1.49,0.256
5256,1.49,0.256
5257,1.49,0.255
5258,1.49,0.255
5259,1.49,0.256
5260,1.49,0.256
5261,1.49,0.256
5262,1.49,0.255
5263,1.49,0.255
5264,1.49,0.256
5265,1.49,0.255
5266,1.49,0.256
5267,1.49,0.256
5268,1.48,0.257
5269,1.48,0.258
5270,1.48,0.259
5271,1.48,0.258
5272,1.48,0.257
5273,1.49,0.257
5274,1.49,0.257
5275,1.49,0.257
5276,1.49,0.257
5277,1.49,0.257
5278,1.49,0.257
5279,1.49,0.257
5280,1.49,0.256
5281,1.49,0.256
5282,1.49,0.256
5283,1.49,0.256
5284,1.49,0.256
5285,1.49,0.256
5286,1.49,0.255
5287,1.49,0.255
5288,1.49,0.256
5289,1.49,0.255
5290,1.49,0.255
5291,1.49,0.255
5292,1.49,0.255
5293,1.49,0.255
5294,1.49,0.255
5295,1.49,0.254
5296,1.48,0.254
5297,1.49,0.254
5298,1.49,0.255
5299,1.49,0.253
5300,1.49,0.254
5301,1.49,0.254
5302,1.49,0.254
5303,1.49,0.254
5304,1.49,0.254
5305,1.49,0.254
5306,1.49,0.254
5307,1.49,0.254
5308,1.49,0.254
5309,1.49,0.254
5310,1.49,0.254
5311,1.49,0.254
5312,1.49,0.254
5313,1.48,0.254
5314,1.48,0.255
5315,1.49,0.255
5316,1.49,0.255
5317,1.49,0.255
5318,1.49,0.255
5319,1.49,0.254
5320,1.49,0.254
5321,1.49,0.254
5322,1.49,0.254
5323,1.49,0.254
5324,1.49,0.254
5325,1.49,0.254
5326,1.49,0.254
5327,1.49,0.254
5328,1.49,0.254
5329,1.49,0.253
5330,1.49,0.253
5331,1.49,0.253
5332,1.48,0.254
5333,1.48,0.254
5334,1.49,0.254
5335,1.49,0.254
5336,1.49,0.254
5337,1.49,0.253
5338,1.49,0.253
5339,1.49,0.253
5340,1.49,0.253
5341,1.49,0.253
5342,1.49,0.252
5343,1.49,0.253
5344,1.49,0.253
5345,1.49,0.253
5346,1.49,0.253
5347,1.49,0.253
5348,1.49,0.253
5349,1.49,0.252
5350,1.49,0.253
5351,1.49,0.253
5352,1.48,0.253
5353,1.48,0.254
5354,1.48,0.254
5355,1.49,0.254
5356,1.49,0.252
5357,1.49,0.253
5358,1.49,0.253
5359,1.49,0.253
5360,1.49,0.253
5361,1.49,0.253
5362,1.49,0.254
5363,1.49,0.253
5364,1.49,0.252
5365,1.49,0.253
5366,1.49,0.253
5367,1.49,0.253
5368,1.49,0.253
5369,1.49,0.253
5370,1.49,0.253
5371,1.49,0.252
5372,1.49,0.252
5373,1.49,0.252
5374,1.48,0.252
5375,1.48,0.253
5376,1.49,0.253
5377,1.49,0.252
5378,1.49,0.254
5379,1.49,0.253
5380,1.49,0.252
5381,1.49,0.252
5382,1.49,0.252
5383,1.49,0.253
5384,1.49,0.252
5385,1.49,0.252
5386,1.49,0.252
5387,1.49,0.252
5388,1.49,0.251
5389,1.49,0.251
5390,1.49,0.252
5391,1.49,0.251
5392,1.49,0.252
5393,1.49,0.252
5394,1.49,0.252
5395,1.49,0.252
5396,1.49,0.252
5397,1.49,0.251
5398,1.49,0.251
5399,1.48,0.25
5400,1.48,0.251
5401,1.48,0.252
5402,1.48,0.251
5403,1.49,0.252
5404,1.49,0.252
5405,1.49,0.252
5406,1.49,0.252
5407,1.49,0.252
5408,1.49,0.252
5409,1.49,0.252
5410,1.49,0.252
5411,1.49,0.251
5412,1.49,0.251
5413,1.49,0.252
5414,1.49,0.252
5415,1.49,0.251
5416,1.49,0.251
5417,1.49,0.251
5418,1.49,0.251
5419,1.49,0.251
5420,1.49,0.251
5421,1.49,0.251
5422,1.49,0.251
5423,1.49,0.251
5424,1.49,0.251
5425,1.49,0.25
5426,1.49,0.25
5427,1.48,0.25
5428,1.48,0.251
5429,1.48,0.252
5430,1.48,0.251
5431,1.49,0.251
5432,1.49,0.252
5433,1.49,0.251
5434,1.49,0.251
5435,1.49,0.251
5436,1.49,0.251
5437,1.49,0.251
5438,1.49,0.251
5439,1.49,0.251
5440,1.49,0.251
5441,1.49,0.251
5442,1.49,0.251
5443,1.49,0.251
5444,1.49,0.251
5445,1.49,0.251
5446,1.49,0.251
5447,1.49,0.251
5448,1.49,0.251
5449,1.49,0.251
5450,1.49,0.25
5451,1.49,0.251
5452,1.49,0.25
5453,1.49,0.25
5454,1.47,0.252
5455,1.48,0.253
5456,1.48,0.254
5457,1.48,0.254
5458,1.48,0.254
5459,1.48,0.254
5460,1.49,0.253
5461,1.49,0.253
5462,1.49,0.252
5463,1.49,0.252
5464,1.49,0.252
5465,1.49,0.251
5466,1.49,0.251
5467,1.49,0.251
5468,1.49,0.251
5469,1.49,0.251
5470,1.49,0.251
5471,1.49,0.251
5472,1.49,0.25
5473,1.49,0.25
5474,1.49,0.25
5475,1.49,0.25
5476,1.49,0.25
5477,1.49,0.251
5478,1.49,0.25
5479,1.49,0.25
5480,1.49,0.25
5481,1.49,0.25
5482,1.49,0.25
5483,1.49,0.249
5484,1.49,0.249
5485,1.49,0.249
5486,1.49,0.25
5487,1.49,0.25
5488,1.49,0.249
5489,1.48,0.25
5490,1.48,0.251
5491,1.48,0.252
5492,1.48,0.253
5493,1.49,0.253
5494,1.49,0.253
5495,1.49,0.253
5496,1.49,0.253
5497,1.49,0.253
5498,1.49,0.253
5499,1.49,0.252
5500,1.49,0.253
5501,1.49,0.252
5502,1.49,0.252
5503,1.49,0.253
5504,1.49,0.252
5505,1.49,0.253
5506,1.49,0.252
5507,1.49,0.252
5508,1.49,0.252
5509,1.49,0.252
5510,1.49,0.252
5511,1.49,0.252
5512,1.49,0.252
5513,1.49,0.252
5514,1.49,0.252
5515,1.49,0.252
5516,1.49,0.252
5517,1.48,0.252
5518,1.48,0.252
5519,1.49,0.251
5520,1.49,0.252
5521,1.49,0.252
5522,1.49,0.252
5523,1.49,0.252
5524,1.49,0.253
5525,1.49,0.252
5526,1.49,0.252
5527,1.49,0.252
5528,1.49,0.252
5529,1.49,0.252
5530,1.49,0.252
5531,1.49,0.252
5532,1.49,0.251
5533,1.49,0.252
5534,1.49,0.252
5535,1.49,0.252
5536,1.49,0.252
5537,1.49,0.251
5538,1.48,0.252
5539,1.48,0.253
5540,1.48,0.254
5541,1.48,0.254
5542,1.48,0.255
5543,1.49,0.254
5544,1.49,0.255
5545,1.49,0.254
5546,1.49,0.255
5547,1.49,0.255
5548,1.49,0.254
5549,1.49,0.255
5550,1.49,0.255
5551,1.49,0.254
5552,1.49,0.254
5553,1.49,0.254
5554,1.49,0.254
5555,1.49,0.254
5556,1.49,0.254
5557,1.49,0.254
5558,1.49,0.253
5559,1.49,0.253
5560,1.49,0.253
5561,1.49,0.253
5562,1.49,0.253
5563,1.48,0.253
5564,1.48,0.254
5565,1.48,0.253
5566,1.49,0.254
5567,1.49,0.253
5568,1.49,0.254
5569,1.49,0.253
5570,1.49,0.253
5571,1.49,0.252
5572,1.49,0.253
5573,1.49,0.253
5574,1.49,0.253
5575,1.49,0.252
5576,1.49,0.253
5577,1.49,0.253
5578,1.49,0.253
5579,1.49,0.253
5580,1.49,0.253
5581,1.49,0.252
5582,1.49,0.252
5583,1.49,0.252
5584,1.49,0.252
5585,1.49,0.252
5586,1.49,0.252
5587,1.48,0.253
5588,1.49,0.253
5589,1.49,0.253
5590,1.49,0.253
5591,1.49,0.253
5592,1.49,0.253
5593,1.49,0.252
5594,1.49,0.252
5595,1.49,0.252
5596,1.49,0.252
5597,1.49,0.252
5598,1.49,0.252
5599,1.49,0.252
5600,1.49,0.252
5601,1.49,0.252
5602,1.49,0.252
5603,1.49,0.252
5604,1.49,0.252
5605,1.49,0.253
5606,1.49,0.253
5607,1.49,0.252
5608,1.49,0.252
5609,1.49,0.252
5610,1.49,0.252
5611,1.49,0.252
5612,1.49,0.252
5613,1.49,0.252
5614,1.49,0.252
5615,1.49,0.252
5616,1.49,0.252
5617,1.49,0.251
5618,1.49,0.251
5619,1.49,0.251
5620,1.49,0.252
5621,1.49,0.253
5622,1.49,0.252
5623,1.49,0.251
5624,1.49,0.251
5625,1.49,0.252
5626,1.49,0.251
5627,1.49,0.251
5628,1.49,0.251
5629,1.49,0.251
5630,1.49,0.251
5631,1.49,0.251
5632,1.49,0.251
5633,1.49,0.251
5634,1.49,0.251
5635,1.48,0.251
5636,1.48,0.253
5637,1.48,0.253
5638,1.48,0.252
5639,1.48,0.252
5640,1.49,0.253
5641,1.49,0.252
5642,1.49,0.252
5643,1.49,0.252
5644,1.49,0.252
5645,1.49,0.252
5646,1.49,0.252
5647,1.49,0.252
5648,1.49,0.252
5649,1.49,0.252
5650,1.49,0.252
5651,1.49,0.252
5652,1.49,0.252
5653,1.49,0.251
5654,1.49,0.251
5655,1.49,0.251
5656,1.49,0.251
5657,1.49,0.252
5658,1.49,0.252
5659,1.49,0.251
5660,1.49,0.251
5661,1.49,0.251
5662,1.48,0.251
5663,1.48,0.252
5664,1.48,0.252
5665,1.49,0.252
5666,1.49,0.251
5667,1.49,0.251
5668,1.49,0.251
5669,1.49,0.251
5670,1.49,0.251
5671,1.49,0.251
5672,1.49,0.251
5673,1.49,0.251
5674,1.49,0.25
5675,1.49,0.25
5676,1.49,0.25
5677,1.49,0.25
5678,1.49,0.25
5679,1.49,0.25
5680,1.49,0.25
5681,1.49,0.25
5682,1.49,0.25
5683,1.49,0.25
5684,1.49,0.25
5685,1.49,0.252
5686,1.49,0.252
5687,1.49,0.252
5688,1.49,0.251
5689,1.49,0.251
5690,1.49,0.25
5691,1.49,0.251
5692,1.49,0.251
5693,1.49,0.251
5694,1.49,0.251
5695,1.49,0.25
5696,1.49,0.25
5697,1.49,0.25
5698,1.49,0.25
5699,1.49,0.25
5700,1.49,0.25
5701,1.48,0.251
5702,1.48,0.252
5703,1.48,0.251
5704,1.48,0.252
5705,1.49,0.251
5706,1.49,0.251
5707,1.49,0.251
5708,1.49,0.251
5709,1.49,0.251
5710,1.49,0.251
5711,1.49,0.251
5712,1.49,0.251
5713,1.49,0.25
5714,1.49,0.25
5715,1.49,0.25
5716,1.49,0.251
5717,1.49,0.25
5718,1.49,0.25
5719,1.49,0.25
5720,1.49,0.25
5721,1.49,0.25
5722,1.49,0.25
5723,1.49,0.25
5724,1.49,0.25
5725,1.49,0.25
5726,1.49,0.25
5727,1.49,0.25
5728,1.49,0.25
5729,1.49,0.25
5730,1.49,0.25
5731,1.48,0.249
5732,1.48,0.25
5733,1.49,0.251
5734,1.49,0.251
5735,1.49,0.251
5736,1.49,0.251
5737,1.49,0.251
5738,1.49,0.251
5739,1.49,0.251
5740,1.49,0.251
5741,1.49,0.25
5742,1.49,0.25
5743,1.49,0.25
5744,1.49,0.25
5745,1.49,0.251
5746,1.49,0.25
5747,1.49,0.25
5748,1.49,0.25
5749,1.49,0.25
5750,1.49,0.251
5751,1.49,0.25
5752,1.48,0.249
5753,1.48,0.25
5754,1.48,0.251
5755,1.49,0.251
5756,1.49,0.251
5757,1.49,0.251
5758,1.49,0.251
5759,1.49,0.25
5760,1.49,0.249
5761,1.49,0.25
5762,1.49,0.25
5763,1.49,0.25
5764,1.49,0.249
5765,1.49,0.249
5766,1.49,0.249
5767,1.49,0.25
5768,1.49,0.25
5769,1.49,0.249
5770,1.49,0.25
5771,1.49,0.249
5772,1.49,0.25
5773,1.49,0.249
5774,1.49,0.249
5775,1.49,0.249
5776,1.49,0.249
5777,1.49,0.249
5778,1.48,0.25
5779,1.48,0.251
5780,1.49,0.251
5781,1.49,0.25
5782,1.49,0.25
5783,1.49,0.25
5784,1.49,0.25
5785,1.49,0.25
5786,1.49,0.25
5787,1.49,0.25
5788,1.49,0.25
5789,1.49,0.25
5790,1.49,0.25
5791,1.49,0.25
5792,1.49,0.25
5793,1.49,0.25
5794,1.49,0.25
5795,1.49,0.25
5796,1.49,0.25
5797,1.49,0.25
5798,1.49,0.25
5799,1.49,0.25
5800,1.48,0.249
5801,1.48,0.25
5802,1.48,0.251
5803,1.48,0.25
5804,1.49,0.249
5805,1.49,0.25
5806,1.49,0.249
5807,1.49,0.25
5808,1.49,0.249
5809,1.49,0.249
5810,1.49,0.249
5811,1.49,0.248
5812,1.49,0.249
5813,1.49,0.249
5814,1.49,0.249
5815,1.49,0.249
5816,1.49,0.248
5817,1.49,0.249
5818,1.49,0.249
5819,1.49,0.248
5820,1.49,0.249
5821,1.49,0.248
5822,1.49,0.248
5823,1.49,0.248
5824,1.49,0.248
5825,1.49,0.248
5826,1.49,0.248
5827,1.49,0.248
5828,1.49,0.248
5829,1.49,0.248
5830,1.48,0.249
5831,1.48,0.25
5832,1.49,0.25
5833,1.49,0.249
5834,1.49,0.249
5835,1.49,0.25
5836,1.49,0.249
5837,1.49,0.249
5838,1.49,0.249
5839,1.49,0.249
5840,1.49,0.249
5841,1.49,0.249
5842,1.49,0.249
5843,1.49,0.249
5844,1.49,0.249
5845,1.49,0.249
5846,1.49,0.249
5847,1.49,0.249
5848,1.49,0.249
5849,1.49,0.249
5850,1.49,0.248
5851,1.49,0.249
5852,1.49,0.249
5853,1.49,0.249
5854,1.49,0.249
5855,1.49,0.249
5856,1.49,0.249
5857,1.47,0.251
5858,1.47,0.254
5859,1.47,0.256
5860,1.47,0.258
5861,1.48,0.259
5862,1.48,0.259
5863,1.48,0.26
5864,1.48,0.26
5865,1.48,0.261
5866,1.48,0.26
5867,1.49,0.261
5868,1.49,0.261
5869,1.49,0.26
5870,1.49,0.26
5871,1.49,0.26
5872,1.49,0.26
5873,1.49,0.26
5874,1.49,0.259
5875,1.49,0.259
5876,1.49,0.259
5877,1.49,0.259
5878,1.49,0.259
5879,1.49,0.258
5880,1.49,0.258
5881,1.49,0.258
5882,1.49,0.258
5883,1.49,0.257
5884,1.49,0.257
5885,1.49,0.257
5886,1.49,0.257
5887,1.49,0.257
5888,1.49,0.257
5889,1.49,0.257
5890,1.49,0.256
5891,1.49,0.257
5892,1.49,0.257
5893,1.49,0.256
5894,1.49,0.256
5895,1.49,0.256
5896,1.48,0.256
5897,1.49,0.256
5898,1.49,0.256
5899,1.49,0.255
5900,1.49,0.255
5901,1.49,0.255
5902,1.49,0.255
5903,1.49,0.255
5904,1.49,0.255
5905,1.49,0.255
5906,1.49,0.255
5907,1.49,0.254
5908,1.49,0.254
5909,1.49,0.254
5910,1.49,0.254
5911,1.49,0.254
5912,1.48,0.255
5913,1.48,0.256
5914,1.48,0.257
5915,1.48,0.258
5916,1.49,0.258
5917,1.49,0.257
5918,1.49,0.257
5919,1.49,0.256
5920,1.49,0.257
5921,1.49,0.257
5922,1.49,0.257
5923,1.49,0.257
5924,1.49,0.257
5925,1.49,0.257
5926,1.49,0.256
5927,1.49,0.256
5928,1.49,0.256
5929,1.49,0.256
5930,1.49,0.256
5931,1.49,0.256
5932,1.49,0.256
5933,1.49,0.256
5934,1.49,0.256
5935,1.49,0.256
5936,1.49,0.256
5937,1.49,0.255
5938,1.49,0.255
5939,1.49,0.255
5940,1.48,0.254
5941,1.48,0.255
5942,1.48,0.256
5943,1.48,0.256
5944,1.49,0.256
5945,1.49,0.256
5946,1.49,0.256
5947,1.49,0.255
5948,1.49,0.255
5949,1.49,0.255
5950,1.49,0.254
5951,1.49,0.255
5952,1.49,0.255
5953,1.49,0.255
5954,1.49,0.254
5955,1.49,0.254
5956,1.49,0.253
5957,1.49,0.254
5958,1.49,0.254
5959,1.49,0.253
5960,1.49,0.254
5961,1.49,0.254
5962,1.49,0.254
5963,1.49,0.254
5964,1.49,0.252
5965,1.49,0.253
5966,1.49,0.253
5967,1.49,0.252
5968,1.49,0.253
5969,1.49,0.253
5970,1.49,0.252
5971,1.49,0.252
5972,1.49,0.252
5973,1.49,0.252
5974,1.49,0.252
5975,1.49,0.252
5976,1.49,0.252
5977,1.49,0.252
5978,1.49,0.253
5979,1.49,0.252
5980,1.49,0.252
5981,1.48,0.252
5982,1.48,0.253
5983,1.48,0.254
5984,1.49,0.252
5985,1.49,0.253
5986,1.49,0.253
5987,1.49,0.253
5988,1.49,0.253
5989,1.49,0.253
5990,1.49,0.253
5991,1.49,0.253
5992,1.49,0.253
5993,1.49,0.253
5994,1.49,0.253
5995,1.49,0.253
5996,1.49,0.253
5997,1.49,0.253
5998,1.49,0.252
5999,1.49,0.253
6000,1.49,0.252
6001,1.49,0.252
6002,1.49,0.252
6003,1.49,0.252
6004,1.49,0.252
6005,1.48,0.252
6006,1.48,0.253
6007,1.48,0.253
6008,1.49,0.253
6009,1.49,0.253
6010,1.49,0.253
6011,1.49,0.253
6012,1.49,0.253
6013,1.49,0.253
6014,1.49,0.253
6015,1.49,0.252
6016,1.49,0.252
6017,1.49,0.252
6018,1.49,0.252
6019,1.49,0.253
6020,1.49,0.252
6021,1.49,0.252
6022,1.49,0.252
6023,1.49,0.252
6024,1.49,0.252
6025,1.49,0.252
6026,1.49,0.252
6027,1.49,0.252
6028,1.49,0.252
6029,1.49,0.252
6030,1.49,0.252
6031,1.48,0.253
6032,1.48,0.253
6033,1.48,0.254
6034,1.49,0.253
6035,1.49,0.253
6036,1.49,0.253
6037,1.49,0.252
6038,1.49,0.252
6039,1.49,0.252
6040,1.49,0.252
6041,1.49,0.252
6042,1.49,0.251
6043,1.49,0.251
6044,1.49,0.252
6045,1.49,0.251
6046,1.49,0.251
6047,1.49,0.252
6048,1.49,0.251
6049,1.49,0.251
6050,1.49,0.251
6051,1.49,0.251
6052,1.49,0.251
6053,1.49,0.251
6054,1.49,0.252
6055,1.48,0.252
6056,1.49,0.252
6057,1.49,0.252
6058,1.49,0.251
6059,1.49,0.252
6060,1.49,0.252
6061,1.49,0.251
6062,1.49,0.252
6063,1.49,0.252
6064,1.49,0.252
6065,1.49,0.251
6066,1.49,0.251
6067,1.49,0.251
6068,1.49,0.251
6069,1.49,0.25
6070,1.49,0.251
6071,1.49,0.251
6072,1.49,0.251
6073,1.49,0.251
6074,1.49,0.251
6075,1.49,0.25
6076,1.49,0.251
6077,1.47,0.251
6078,1.48,0.253
6079,1.48,0.253
6080,1.48,0.254
6081,1.48,0.254
6082,1.49,0.255
6083,1.49,0.254
6084,1.49,0.254
6085,1.49,0.254
6086,1.49,0.255
6087,1.49,0.254
6088,1.49,0.254
6089,1.49,0.254
6090,1.49,0.254
6091,1.49,0.253
6092,1.49,0.253
6093,1.49,0.254
6094,1.49,0.253
6095,1.49,0.253
6096,1.49,0.253
6097,1.49,0.253
6098,1.49,0.253
6099,1.49,0.253
6100,1.49,0.253
6101,1.49,0.253
6102,1.49,0.253
6103,1.49,0.253
6104,1.49,0.253
6105,1.49,0.253
6106,1.49,0.253
6107,1.49,0.252
6108,1.48,0.254
6109,1.48,0.254
6110,1.48,0.255
6111,1.49,0.256
6112,1.49,0.254
6113,1.49,0.254
6114,1.49,0.253
6115,1.49,0.253
6116,1.49,0.253
6117,1.49,0.253
6118,1.49,0.253
6119,1.49,0.253
6120,1.49,0.253
6121,1.49,0.253
6122,1.49,0.253
6123,1.49,0.253
6124,1.49,0.253
6125,1.49,0.252
6126,1.49,0.252
6127,1.49,0.252
6128,1.49,0.252
6129,1.49,0.252
6130,1.49,0.252
6131,1.49,0.252
6132,1.49,0.252
6133,1.49,0.252
6134,1.47,0.251
6135,1.48,0.253
6136,1.48,0.254
6137,1.48,0.254
6138,1.48,0.254
6139,1.48,0.254
6140,1.49,0.254
6141,1.49,0.255
6142,1.49,0.254
6143,1.49,0.254
6144,1.49,0.254
6145,1.49,0.254
6146,1.49,0.254
6147,1.49,0.254
6148,1.49,0.253
6149,1.49,0.253
6150,1.49,0.253
6151,1.49,0.253
6152,1.49,0.253
6153,1.49,0.253
6154,1.49,0.253
6155,1.49,0.253
6156,1.49,0.253
6157,1.49,0.253
6158,1.49,0.253
6159,1.49,0.253
6160,1.49,0.253
6161,1.49,0.253
6162,1.49,0.252
6163,1.49,0.253
6164,1.49,0.253
6165,1.48,0.252
6166,1.48,0.253
6167,1.48,0.254
6168,1.48,0.255
6169,1.48,0.256
6170,1.49,0.256
6171,1.49,0.256
6172,1.49,0.256
6173,1.49,0.256
6174,1.49,0.256
6175,1.49,0.256
6176,1.49,0.256
6177,1.49,0.256
6178,1.49,0.256
6179,1.49,0.255
6180,1.49,0.255
6181,1.49,0.255
6182,1.49,0.255
6183,1.49,0.255
6184,1.49,0.255
6185,1.49,0.255
6186,1.49,0.255
6187,1.49,0.255
6188,1.49,0.255
6189,1.49,0.255
6190,1.49,0.255
6191,1.49,0.255
6192,1.49,0.255
6193,1.49,0.255
6194,1.48,0.256
6195,1.48,0.257
6196,1.48,0.258
6197,1.48,0.258
6198,1.49,0.258
6199,1.49,0.258
6200,1.49,0.258
6201,1.49,0.257
6202,1.49,0.257
6203,1.49,0.257
6204,1.49,0.257
6205,1.49,0.256
6206,1.49,0.256
6207,1.49,0.256
6208,1.49,0.256
6209,1.49,0.256
6210,1.49,0.255
6211,1.49,0.255
6212,1.49,0.255
6213,1.49,0.255
6214,1.49,0.255
6215,1.49,0.255
6216,1.49,0.255
6217,1.49,0.255
6218,1.49,0.255
6219,1.49,0.255
6220,1.48,0.253
6221,1.48,0.254
6222,1.48,0.256
6223,1.48,0.256
6224,1.48,0.257
6225,1.49,0.256
6226,1.49,0.256
6227,1.49,0.256
6228,1.49,0.256
6229,1.49,0.256
6230,1.49,0.256
6231,1.49,0.256
6232,1.49,0.256
6233,1.49,0.256
6234,1.49,0.255
6235,1.49,0.255
6236,1.49,0.255
6237,1.49,0.255
6238,1.49,0.255
6239,1.49,0.255
6240,1.49,0.255
6241,1.49,0.254
6242,1.49,0.254
6243,1.49,0.254
6244,1.49,0.254
6245,1.49,0.254
6246,1.49,0.254
6247,1.49,0.254
6248,1.49,0.254
6249,1.48,0.254
6250,1.48,0.255
6251,1.48,0.256
6252,1.49,0.257
6253,1.49,0.257
6254,1.49,0.257
6255,1.49,0.257
6256,1.49,0.257
6257,1.49,0.256
6258,1.49,0.256
6259,1.49,0.256
6260,1.49,0.255
6261,1.49,0.256
6262,1.49,0.256
6263,1.49,0.255
6264,1.49,0.255
6265,1.49,0.255
6266,1.49,0.255
6267,1.49,0.255
6268,1.49,0.255
6269,1.49,0.255
6270,1.49,0.255
6271,1.49,0.255
6272,1.49,0.255
6273,1.48,0.255
6274,1.49,0.256
6275,1.49,0.255
6276,1.49,0.256
6277,1.49,0.255
6278,1.49,0.255
6279,1.49,0.255
6280,1.49,0.255
6281,1.49,0.255
6282,1.49,0.255
6283,1.49,0.254
6284,1.49,0.255
6285,1.49,0.254
6286,1.49,0.254
6287,1.49,0.254
6288,1.49,0.254
6289,1.49,0.254
6290,1.48,0.254
6291,1.48,0.254
6292,1.49,0.255
6293,1.49,0.254
6294,1.49,0.254
6295,1.49,0.254
6296,1.49,0.254
6297,1.49,0.253
6298,1.49,0.254
6299,1.49,0.254
6300,1.49,0.254
6301,1.49,0.254
6302,1.49,0.254
6303,1.49,0.254
6304,1.49,0.254
6305,1.49,0.254
6306,1.49,0.254
6307,1.49,0.254
6308,1.49,0.254
6309,1.49,0.253
6310,1.49,0.253
6311,1.49,0.253
6312,1.48,0.253
6313,1.48,0.255
6314,1.48,0.255
6315,1.48,0.255
6316,1.48,0.255
6317,1.49,0.255
6318,1.49,0.255
6319,1.49,0.255
6320,1.49,0.255
6321,1.49,0.255
6322,1.49,0.255
6323,1.49,0.255
6324,1.49,0.255
6325,1.49,0.255
6326,1.49,0.255
6327,1.49,0.254
6328,1.49,0.255
6329,1.49,0.254
6330,1.49,0.254
6331,1.49,0.254
6332,1.49,0.255
6333,1.49,0.255
6334,1.49,0.254
6335,1.49,0.254
6336,1.49,0.254
6337,1.49,0.254
6338,1.49,0.254
6339,1.49,0.254
6340,1.49,0.254
6341,1.49,0.254
6342,1.49,0.255
6343,1.48,0.255
6344,1.48,0.255
6345,1.49,0.254
6346,1.49,0.254
6347,1.49,0.253
6348,1.49,0.254
6349,1.49,0.254
6350,1.49,0.254
6351,1.49,0.254
6352,1.49,0.254
6353,1.49,0.254
6354,1.49,0.255
6355,1.49,0.254
6356,1.49,0.254
6357,1.49,0.255
6358,1.49,0.254
6359,1.49,0.254
6360,1.49,0.254
6361,1.49,0.254
6362,1.49,0.254
6363,1.49,0.254
6364,1.49,0.254
6365,1.49,0.254
6366,1.49,0.254
6367,1.49,0.254
6368,1.49,0.254
6369,1.49,0.254
6370,1.49,0.254
6371,1.49,0.254
6372,1.49,0.254
6373,1.49,0.254
6374,1.49,0.254
6375,1.49,0.254
6376,1.49,0.253
6377,1.49,0.254
6378,1.49,0.254
6379,1.49,0.254
6380,1.49,0.254
6381,1.49,0.253
6382,1.49,0.254
6383,1.49,0.253
6384,1.49,0.253
6385,1.49,0.253
6386,1.49,0.253
6387,1.49,0.253
6388,1.49,0.253
6389,1.49,0.253
6390,1.49,0.252
6391,1.49,0.253
6392,1.48,0.253
6393,1.48,0.254
6394,1.48,0.254
6395,1.48,0.255
6396,1.49,0.254
6397,1.49,0.255
6398,1.49,0.256
6399,1.49,0.255
6400,1.49,0.255
6401,1.49,0.255
6402,1.49,0.255
6403,1.49,0.255
6404,1.49,0.255
6405,1.49,0.255
6406,1.49,0.255
6407,1.49,0.255
6408,1.49,0.254
6409,1.49,0.255
6410,1.49,0.255
6411,1.49,0.255
6412,1.49,0.255
6413,1.49,0.255
6414,1.49,0.254
6415,1.49,0.255
6416,1.49,0.255
6417,1.49,0.254
6418,1.49,0.255
6419,1.49,0.254
6420,1.49,0.254
