"Time","Subsystem #1|CTLs|Vars|I1070_rms","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V101RMS","Subsystem #1|CTLs|Vars|V1070_rms","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.0035,1.358317399E-8,0.2613597543,-0.1024915094,376.9913343,0.9461088199,3.689421189,0.9658449257,1.787302164,-0.7692077371,1.008709507,4.625788024E-6,0.467978081,-0.01759982948,2.998051142,1.100881649,0.1256613543,0.03865391685,0.9595855692,-0.7694727593
0.0036,1.069251205E-8,0.261361568,-0.1024889388,376.9913554,0.9461332249,3.68936554,0.9657665652,1.787268485,-0.7692081951,1.008697247,3.368368457E-6,0.4679729124,-0.01759956388,2.998042028,1.100888695,0.1256604508,0.03865228005,0.959585745,-0.7694726584
0.0037,7.785985997E-9,0.2613628106,-0.1024864018,376.9913752,0.9461457101,3.689307982,0.9656935617,1.787232573,-0.7692086522,1.008684846,2.105986679E-6,0.467967663,-0.01759959407,2.998032604,1.10089584,0.1256592845,0.03865060078,0.9595859194,-0.7694710243
0.0038,4.867989763E-9,0.261363474,-0.1024839139,376.9913935,0.9461461461,3.689248851,0.9656263441,1.787194661,-0.7692091056,1.008672377,8.405514912E-7,0.4679623648,-0.01759991892,2.998022923,1.100903041,0.1256578622,0.0386488894,0.9595860914,-0.7694678651
0.0039,1.942935595E-9,0.2613635535,-0.1024814901,376.9914102,0.9461345264,3.6891885,0.9655653221,1.787154976,-0.7692095528,1.008659917,-4.260260731E-7,0.4679570495,-0.01760053437,2.998013042,1.100910256,0.1256561919,0.03864715662,0.95958626,-0.7694631981
0.004,-9.847592216E-10,0.2613630483,-0.1024791445,376.9914253,0.9461109034,3.68912727,0.9655109018,1.78711378,-0.7692099912,1.008647542,-1.691828534E-6,0.4679517498,-0.01760144193,2.998003017,1.100917445,0.1256542841,0.03864541132,0.9595864242,-0.7694570506
0.0041,-3.91066232E-9,0.2613619608,-0.1024768908,376.9914386,0.946075424,3.68906556,0.9654633607,1.78707127,-0.7692104182,1.008635328,-2.954946791E-6,0.4679464981,-0.01760263648,2.997992906,1.100924564,0.1256521504,0.03864366415,0.9595865831,-0.7694494587
0.0042,-6.830360926E-9,0.2613602973,-0.1024747429,376.9914501,0.946028281,3.689003737,0.9654230255,1.787027717,-0.7692108313,1.00862335,-4.213470148E-6,0.467941327,-0.01760410723,2.997982768,1.100931574,0.1256498033,0.03864192679,0.9595867358,-0.7694404674
0.0043,-9.739438421E-9,0.2613580675,-0.102472714,376.9914596,0.9459697519,3.688942166,0.9653901102,1.7869834,-0.7692112282,1.008611682,-5.465506112E-6,0.4679362673,-0.01760584873,2.997972663,1.100938432,0.1256472572,0.03864020856,0.9595868813,-0.7694301301
0.0044,-1.263352026E-8,0.2613552845,-0.1024708159,376.9914672,0.9459001848,3.688881223,0.9653648465,1.78693857,-0.7692116065,1.008600394,-6.709168438E-6,0.4679313505,-0.01760784471,2.997962648,1.1009451,0.1256445269,0.03863852161,0.9595870188,-0.7694185084
0.0045,-1.550824647E-8,0.2613519648,-0.1024690602,376.9914727,0.9458200297,3.688821262,0.9653473888,1.786893536,-0.7692119641,1.008589554,-7.942599138E-6,0.4679266058,-0.01761009108,2.997952782,1.100951539,0.1256416295,0.03863687356,0.9595871476,-0.7694056721
0.0046,-1.835932228E-8,0.2613481284,-0.1024674567,376.9914762,0.9457297204,3.688762668,0.9653378161,1.786848507,-0.7692122989,1.008579231,-9.163955759E-6,0.4679220629,-0.0176125704,2.997943123,1.100957711,0.1256385823,0.03863527588,0.9595872669,-0.7693916984
0.0047,-2.118248881E-8,0.2613437982,-0.1024660159,376.9914777,0.9456298365,3.688705787,0.9653362125,1.786803794,-0.769212609,1.008569484,-1.037143334E-5,0.4679177485,-0.01761526682,2.997933725,1.100963581,0.1256354034,0.03863373825,0.9595873759,-0.7693766707
0.0048,-2.397357398E-8,0.2613390002,-0.1024647463,376.991477,0.9455209245,3.688650951,0.9653425556,1.786759664,-0.7692128926,1.008560373,-1.156325093E-5,0.4679136885,-0.01761816457,2.997924645,1.100969115,0.125632112,0.03863226971,0.9595874742,-0.7693606793
0.0049,-2.672846103E-8,0.2613337632,-0.1024636552,376.9914743,0.9454036951,3.68859849,0.9653568699,1.786716383,-0.769213148,1.008551951,-1.273767202E-5,0.4679099067,-0.0176212422,2.997915935,1.100974281,0.1256287271,0.03863088008,0.9595875611,-0.7693438192
0.005,-2.944313606E-8,0.2613281187,-0.1024627491,376.9914695,0.9452788371,3.688548697,0.9653789721,1.786674234,-0.7692133739,1.008544266,-1.389299036E-5,0.4679064252,-0.01762448726,2.997907644,1.100979049,0.1256252695,0.03862957567,0.9595876361,-0.7693261913
0.0051,-3.21136551E-8,0.2613221004,-0.1024620328,376.9914627,0.9451470558,3.68850189,0.9654087849,1.786633419,-0.7692135689,1.008537364,-1.502754864E-5,0.4679032642,-0.0176278776,2.997899821,1.100983394,0.1256217594,0.0386283652,0.9595876988,-0.7693079007
0.0052,-3.473618725E-8,0.2613157441,-0.1024615109,376.9914539,0.9450091731,3.68845833,0.9654461176,1.786594204,-0.769213732,1.008531283,-1.61397242E-5,0.4679004415,-0.01763139084,2.99789251,1.100987288,0.1256182173,0.03862725622,0.9595877489,-0.7692890554
0.0053,-3.73069817E-8,0.261309088,-0.1024611862,376.9914432,0.9448660284,3.688418263,0.9654907402,1.786556828,-0.7692138622,1.008526055,-1.722794642E-5,0.4678979723,-0.0176350074,2.997885755,1.100990712,0.1256146638,0.03862625459,0.9595877861,-0.7692697667
0.0054,-3.982240799E-8,0.2613021714,-0.1024610603,376.9914306,0.9447184162,3.688381913,0.9655423936,1.7865215,-0.7692139589,1.008521709,-1.829068323E-5,0.4678958701,-0.01763870425,2.997879592,1.100993645,0.1256111195,0.03862536649,0.9595878101,-0.769250148
0.0055,-4.227892476E-8,0.2612950352,-0.1024611336,376.9914162,0.944567265,3.688349484,0.9656007327,1.786488431,-0.7692140215,1.008518265,-1.932645783E-5,0.4678941453,-0.01764245712,2.997874058,1.100996072,0.1256076046,0.03862459738,0.959587821,-0.7692303136
0.0056,-4.467311839E-8,0.2612877216,-0.1024614052,376.9914001,0.944413394,3.688321134,0.9656654111,1.786457826,-0.7692140497,1.008515739,-2.033383628E-5,0.4678928064,-0.0176462488,2.997869183,1.100997979,0.1256041396,0.03862394994,0.9595878186,-0.7692103792
0.0057,-4.700167425E-8,0.2612802734,-0.1024618726,376.9913824,0.9442577321,3.68829704,0.9657360508,1.786429813,-0.7692140434,1.008514143,-2.131144349E-5,0.4678918594,-0.0176500556,2.997864994,1.100999355,0.1256007441,0.03862342821,0.9595878029,-0.7691904601
0.0058,-4.92614139E-8,0.261272734,-0.1024625331,376.9913632,0.9441012488,3.688277315,0.9658121976,1.786404565,-0.7692140027,1.00851348,-2.22579515E-5,0.4678913079,-0.01765385263,2.997861515,1.101000195,0.125597437,0.03862303559,0.9595877741,-0.7691706709
0.0059,-5.144926774E-8,0.2612651472,-0.1024633824,376.9913426,0.9439447601,3.688262049,0.9658934169,1.786382233,-0.7692139279,1.008513748,-2.317209414E-5,0.4678911524,-0.01765762026,2.997858766,1.101000493,0.125594237,0.03862277305,0.9595877324,-0.7691511246
0.006,-5.3562309E-8,0.2612575568,-0.1024644147,376.9913208,0.9437892114,3.688251311,0.9659792152,1.786362918,-0.7692138194,1.008514942,-2.405265538E-5,0.4678913921,-0.01766133185,2.997856759,1.101000249,0.1255911613,0.03862264306,0.959587678,-0.7691319319
0.0061,-5.559772683E-8,0.2612500063,-0.1024656237,376.9912978,0.9436354444,3.688245128,0.9660691225,1.786346756,-0.769213678,1.008517047,-2.489848213E-5,0.4678920229,-0.01766497374,2.997855507,1.100999466,0.1255882274,0.03862264347,0.9595876112,-0.7691132014
0.0062,-5.755285586E-8,0.2612425389,-0.1024670011,376.9912738,0.9434844086,3.68824354,0.9661625372,1.786333763,-0.7692135044,1.008520043,-2.570839413E-5,0.4678930373,-0.01766852245,2.997855014,1.100998148,0.1255854508,0.03862277472,0.9595875325,-0.7690950372
0.0063,-5.942496793E-8,0.2612351968,-0.102468539,376.991249,0.9433368768,3.688246508,0.9662589409,1.786324021,-0.7692132997,1.008523921,-2.648156464E-5,0.4678944329,-0.01767195646,2.997855282,1.100996304,0.1255828475,0.03862303637,0.9595874423,-0.7690775424
0.0064,-6.121215204E-8,0.261228021,-0.1024702281,376.9912235,0.9431937351,3.688254033,0.9663577852,1.786317601,-0.7692130651,1.008528642,-2.72168747E-5,0.4678961954,-0.01767525888,2.997856309,1.100993945,0.1255804309,0.03862342523,0.9595873411,-0.7690608129
0.0065,-6.291182167E-8,0.2612210525,-0.1024720578,376.9911974,0.9430557699,3.688266021,0.9664585011,1.786314492,-0.7692128021,1.008534175,-2.791330656E-5,0.4678983117,-0.01767841046,2.997858088,1.100991085,0.1255782135,0.03862393883,0.9595872296,-0.7690449399
0.0066,-6.452162434E-8,0.2612143297,-0.1024740173,376.9911709,0.9429236872,3.688282378,0.9665604731,1.7863147,-0.769212512,1.008540487,-2.857010581E-5,0.4679007705,-0.01768139168,2.997860606,1.100987742,0.125576207,0.03862457446,0.9595871083,-0.7690300102
0.0067,-6.603981621E-8,0.2612078896,-0.102476095,376.9911441,0.9427982649,3.688302992,0.9666631491,1.786318237,-0.7692121967,1.008547538,-2.91863891E-5,0.4679035545,-0.0176841922,2.997863849,1.100983935,0.1255744223,0.03862532606,0.9595869779,-0.7690161045
0.0068,-6.746435542E-8,0.2612017677,-0.102478278,376.9911172,0.9426802091,3.688327746,0.9667659038,1.78632501,-0.7692118578,1.008555285,-2.976143687E-5,0.4679066483,-0.01768679574,2.997867797,1.100979686,0.1255728687,0.03862618968,0.9595868393,-0.769003298
0.0069,-6.879357867E-8,0.2611959971,-0.1024805542,376.9910904,0.9425701119,3.688356486,0.9668682191,1.786334995,-0.7692114974,1.008563682,-3.029450193E-5,0.4679100321,-0.01768918632,2.997872426,1.10097502,0.1255715538,0.03862716047,0.9595866932,-0.7689916585
0.007,-7.002575888E-8,0.2611906094,-0.1024829105,376.9910637,0.9424685516,3.688389021,0.9669694483,1.786348126,-0.7692111175,1.008572679,-3.078495225E-5,0.4679136865,-0.01769135397,2.997877709,1.100969963,0.1255704845,0.03862823179,0.9595865404,-0.768981248
0.0071,-7.115943508E-8,0.2611856334,-0.102485333,376.9910375,0.9423761325,3.688425168,0.9670690616,1.786364307,-0.7692107203,1.008582225,-3.123217007E-5,0.46791759,-0.0176932828,2.997883615,1.100964545,0.1255696655,0.03862939857,0.9595863819,-0.7689721204
0.0072,-7.219317936E-8,0.2611810957,-0.1024878083,376.9910117,0.9422932805,3.688464692,0.9671665172,1.786383466,-0.769210308,1.008592265,-3.16356225E-5,0.4679217205,-0.01769497066,2.997890111,1.100958796,0.1255691016,0.0386306516,0.9595862184,-0.7689643238
0.0073,-7.312575989E-8,0.2611770205,-0.1024903215,376.9909865,0.9422204762,3.6885074,0.9672612506,1.786405427,-0.7692098829,1.008602744,-3.199481274E-5,0.467926055,-0.01769640608,2.997897158,1.100952749,0.1255687952,0.03863198483,0.9595860509,-0.7689578982
0.0074,-7.395602836E-8,0.2611734292,-0.1024928593,376.9909621,0.9421580702,3.688553035,0.967352758,1.78643009,-0.7692094474,1.008613604,-3.230931184E-5,0.4679305696,-0.01769758116,2.997904716,1.100946439,0.1255687474,0.0386333908,0.9595858803,-0.7689528764
0.0075,-7.468299323E-8,0.2611703405,-0.1024954075,376.9909386,0.9421064028,3.688601339,0.967440546,1.786457313,-0.769209004,1.008624785,-3.257873727E-5,0.4679352391,-0.01769849146,2.997912743,1.100939899,0.1255689582,0.03863486112,0.9595857077,-0.7689492833
0.0076,-7.530577027E-8,0.2611677706,-0.1024979519,376.9909162,0.9420657214,3.688652044,0.9675241117,1.786486934,-0.7692085552,1.008636226,-3.280276392E-5,0.4679400385,-0.01769913212,2.997921192,1.100933168,0.1255694262,0.0386363878,0.9595855339,-0.7689471366
0.0077,-7.582360801E-8,0.2611657327,-0.1025004785,376.9908949,0.9420362245,3.688704873,0.967603029,1.786518787,-0.7692081034,1.008647867,-3.298111754E-5,0.4679449417,-0.01769949786,2.997930017,1.100926283,0.1255701483,0.03863796296,0.95958536,-0.7689464456
0.0078,-7.623587253E-8,0.2611642371,-0.1025029734,376.9908749,0.9420180754,3.68875952,0.967676856,1.786552717,-0.7692076512,1.008659644,-3.311357553E-5,0.4679499227,-0.01769959278,2.997939167,1.100919283,0.125571121,0.03863957628,0.9595851869,-0.7689472128
0.0079,-7.654204928E-8,0.2611632913,-0.1025054225,376.9908563,0.9420113912,3.688815719,0.9677452036,1.786588486,-0.7692072011,1.008671497,-3.319996879E-5,0.467954955,-0.01769941533,2.997948591,1.100912206,0.1255723389,0.03864121963,0.9595850156,-0.7689494328
0.008,-7.674174735E-8,0.2611628997,-0.1025078132,376.9908391,0.9420161038,3.688873156,0.9678076946,1.786625924,-0.7692067557,1.008683362,-3.324017784E-5,0.4679600123,-0.01769896449,2.997958236,1.100905093,0.1255737951,0.03864288476,0.959584847,-0.7689530923
0.0081,-7.68346906E-8,0.2611630641,-0.1025101326,376.9908236,0.9420322735,3.688931518,0.9678640081,1.786664835,-0.7692063173,1.008695178,-3.323413932E-5,0.4679650674,-0.01769824523,2.997968049,1.100897981,0.125575482,0.03864456192,0.959584682,-0.7689581707
0.0082,-7.682073258E-8,0.2611637831,-0.1025123679,376.9908096,0.9420597642,3.688990494,0.9679138773,1.786704999,-0.7692058884,1.008706881,-3.318183995E-5,0.467970094,-0.0176972568,2.997977974,1.100890913,0.12557739,0.03864624351,0.9595845216,-0.7689646395
0.0083,-7.669984257E-8,0.2611650525,-0.1025145073,376.9907975,0.9420983878,3.689049755,0.9679569752,1.786746234,-0.7692054715,1.00871841,-3.3083325E-5,0.4679750653,-0.01769601199,2.997987957,1.100883925,0.1255795096,0.0386479182,0.9595843668,-0.7689724638
0.0084,-7.64721252E-8,0.2611668653,-0.1025165387,376.9907871,0.9421480157,3.689109011,0.9679931068,1.78678826,-0.7692050687,1.008729706,-3.293869087E-5,0.4679799558,-0.0176945144,2.997997941,1.100877058,0.1255818293,0.03864957833,0.9595842182,-0.7689816013
0.0085,-7.613780334E-8,0.2611692114,-0.1025184518,376.9907785,0.9422082929,3.689167938,0.9680220681,1.786830885,-0.7692046825,1.008740709,-3.274809386E-5,0.4679847393,-0.0176927709,2.998007873,1.10087035,0.1255843365,0.03865121524,0.9595840768,-0.7689920025
0.0086,-7.569723825E-8,0.2611720782,-0.1025202363,376.9907719,0.9422789289,3.689226214,0.9680437529,1.786873884,-0.7692043149,1.00875136,-3.251174184E-5,0.4679893905,-0.01769079187,2.998017695,1.100863837,0.1255870179,0.03865281985,0.9595839434,-0.7690036114
0.0087,-7.515091044E-8,0.2611754502,-0.1025218825,376.9907672,0.9423595357,3.689283532,0.9680579799,1.786917024,-0.769203968,1.008761603,-3.22299027E-5,0.4679938846,-0.01768858374,2.998027354,1.100857557,0.1255898587,0.0386543847,0.9595838187,-0.7690163652
0.0088,-7.44994391E-8,0.2611793092,-0.1025233816,376.9907644,0.9424496869,3.689339567,0.9680647374,1.786960103,-0.7692036438,1.008771383,-3.190289573E-5,0.4679981974,-0.0176861647,2.998036796,1.100851544,0.1255928443,0.03865589941,0.9595837034,-0.7690301956
0.0089,-7.374356231E-8,0.2611836345,-0.1025247249,376.9907637,0.9425489157,3.689394045,0.9680638985,1.787002837,-0.769203344,1.008780647,-3.153109998E-5,0.4680023062,-0.0176835449,2.998045968,1.100845833,0.1255959585,0.03865735692,0.9595835981,-0.7690450284
0.009,-7.288415623E-8,0.2611884029,-0.1025259058,376.9907649,0.9426566603,3.689446661,0.9680555301,1.787045026,-0.7692030704,1.008789346,-3.111494619E-5,0.4680061885,-0.01768073644,2.99805482,1.100840454,0.1255991843,0.03865874981,0.9595835036,-0.7690607834
0.0091,-7.192221651E-8,0.2611935888,-0.1025269178,376.990768,0.9427723361,3.689497124,0.9680396899,1.787086449,-0.7692028244,1.008797431,-3.065492534E-5,0.4680098227,-0.01767775563,2.998063302,1.100835439,0.1256025042,0.03866007003,0.9595834201,-0.7690773755
0.0092,-7.085887805E-8,0.2611991642,-0.1025277551,376.9907732,0.9428953537,3.689545158,0.9680164159,1.787126876,-0.7692026076,1.008804857,-3.01515815E-5,0.4680131887,-0.01767461698,2.998071366,1.100830815,0.1256059001,0.03866131082,0.9595833484,-0.7690947149
