"Time","Subsystem #1|CTLs|Vars|I1070_rms","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V101RMS","Subsystem #1|CTLs|Vars|V1070_rms","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.0036,-6.557961427E-8,0.2616033766,-0.1026430646,376.9916833,0.9320215713,3.675164908,0.8870674232,1.780027136,-0.7689121142,1.006614981,-2.939394543E-5,0.4670194301,-0.01762784446,2.997205593,1.173212048,0.1255159586,0.03862253891,0.9594716291,-0.7688175124
0.0037,-6.794412189E-8,0.2615774777,-0.1026442802,376.9916369,0.9315002631,3.675094634,0.8873027579,1.779959084,-0.768911951,1.006612555,-3.037675137E-5,0.4670175645,-0.01763650258,2.997200501,1.173207771,0.1255041954,0.03862160014,0.9594715209,-0.7687489129
0.0038,-7.021587839E-8,0.2615514759,-0.1026455984,376.9915874,0.9309834314,3.675037841,0.887545097,1.779898363,-0.7689116694,1.006612897,-3.131777458E-5,0.4670168803,-0.01764512481,2.997197727,1.173201962,0.1254927658,0.03862082489,0.9594713676,-0.7686809264
0.0039,-7.239105412E-8,0.2615255173,-0.1026470143,376.9915351,0.9304740839,3.674994979,0.8877931388,1.779845372,-0.7689112708,1.006616038,-3.221539783E-5,0.4670173951,-0.01765366142,2.997197294,1.173194651,0.1254817383,0.03862022042,0.95947117,-0.7686139451
0.004,-7.446591079E-8,0.2614997492,-0.1026485227,376.9914803,0.9299750398,3.674966423,0.8880455392,1.779800489,-0.7689107572,1.006621993,-3.306804897E-5,0.4670191195,-0.01766206114,2.997199212,1.173185875,0.1254711796,0.03861979338,0.9594709292,-0.7685483596
0.0041,-7.643681443E-8,0.2614743193,-0.1026501179,376.9914233,0.9294893232,3.67495246,0.8883009638,1.779764067,-0.7689101311,1.00663076,-3.387420681E-5,0.4670220577,-0.01767027988,2.997203477,1.173175677,0.1254611551,0.03861954752,0.9594706464,-0.7684845574
0.0042,-7.830024876E-8,0.2614493755,-0.1026517932,376.9913645,0.9290197096,3.674953339,0.8885579971,1.779736353,-0.7689093958,1.006642322,-3.463240704E-5,0.4670262064,-0.01767826716,2.997210074,1.173164113,0.1254517273,0.03861948783,0.9594703231,-0.7684229196
0.0043,-8.005282904E-8,0.2614250639,-0.1026535423,376.991304,0.9285690654,3.674969184,0.88881523,1.779717614,-0.7689085553,1.006656642,-3.534124836E-5,0.4670315545,-0.01768597166,2.997218972,1.173151244,0.1254429553,0.03861961841,0.9594699611,-0.7683638181
0.0044,-8.169131617E-8,0.261401529,-0.102655358,376.9912423,0.9281400714,3.675000037,0.8890712589,1.779708059,-0.768907614,1.006673665,-3.59993987E-5,0.4670380827,-0.01769334771,2.997230128,1.173137138,0.1254348954,0.0386199407,0.9594695623,-0.768307614
0.0045,-8.321263109E-8,0.2613789121,-0.1026572322,376.9911797,0.927735323,3.675045853,0.8893245767,1.779707821,-0.7689065773,1.006693316,-3.66056014E-5,0.4670457642,-0.01770034347,2.997243487,1.173121875,0.1254275991,0.03862045724,0.9594691291,-0.7682546539
0.0046,-8.461386899E-8,0.2613573504,-0.1026591565,376.9911166,0.9273573686,3.675106473,0.8895737426,1.779717025,-0.7689054508,1.006715505,-3.715868135E-5,0.4670545637,-0.01770692087,2.997258979,1.173105537,0.1254211149,0.03862116552,0.9594686637,-0.7682052687
0.0047,-8.589231364E-8,0.2613369763,-0.102661121,376.9910533,0.9270085866,3.675181687,0.8898173424,1.779735646,-0.7689042409,1.006740118,-3.765755104E-5,0.4670644384,-0.01771303312,2.997276523,1.173088216,0.1254154857,0.03862206533,0.9594681689,-0.76815977
0.0048,-8.704545124E-8,0.2613179161,-0.1026631169,376.9909901,0.926691207,3.675271145,0.8900539093,1.779763692,-0.7689029544,1.006767027,-3.81012164E-5,0.4670753362,-0.01771863767,2.997296024,1.173070009,0.1254107491,0.03862315399,0.9594676475,-0.7681184478
0.0049,-8.8070984E-8,0.2613002896,-0.1026651338,376.9909275,0.926407208,3.6753744,0.890282044,1.779801074,-0.7689015987,1.006796082,-3.848878231E-5,0.4670871976,-0.01772369676,2.997317376,1.173051021,0.1254069375,0.03862442687,0.9594671025,-0.7680815682
0.005,-8.896684286E-8,0.2612842083,-0.1026671606,376.9908658,0.9261585255,3.675490919,0.8905003833,1.779847641,-0.7689001817,1.006827116,-3.881945785E-5,0.4670999553,-0.01772817367,2.997340461,1.173031359,0.1254040772,0.03862587849,0.959466537,-0.768049371
0.0051,-8.973119956E-8,0.2612697753,-0.1026691861,376.9908055,0.9259467827,3.675620061,0.8907075457,1.779903179,-0.7688987114,1.006859945,-3.909256103E-5,0.4671135342,-0.01773203334,2.997365149,1.173011137,0.1254021882,0.03862750228,0.9594659543,-0.7680220677
0.0052,-9.036247773E-8,0.261257084,-0.1026711984,376.9907468,0.9257734256,3.675761081,0.8909023137,1.779967434,-0.7688971965,1.006894372,-3.930752307E-5,0.4671278527,-0.01773525223,2.997391302,1.172990472,0.125401285,0.03862928798,0.9594653579,-0.7679998399
0.0053,-9.085936262E-8,0.2612462173,-0.1026731846,376.9906901,0.9256396217,3.675913181,0.8910833617,1.780040014,-0.7688956457,1.006930181,-3.946389207E-5,0.4671428226,-0.017737804,2.997418771,1.172969484,0.125401375,0.03863122621,0.9594647512,-0.7679828372
0.0054,-9.122080968E-8,0.2612372472,-0.1026751328,376.9906357,0.9255463596,3.676075443,0.8912496012,1.780120542,-0.7688940683,1.006967148,-3.956133612E-5,0.4671583497,-0.01773966568,2.997447397,1.172948295,0.1254024586,0.0386333062,0.9594641378,-0.7679711757
0.0055,-9.144605167E-8,0.2612302337,-0.1026770301,376.9905841,0.9254943068,3.676246868,0.8913999418,1.780208559,-0.7688924733,1.007005033,-3.959964556E-5,0.4671743344,-0.01774082364,2.997477017,1.172927031,0.12540453,0.0386355144,0.9594635212,-0.7679649368
0.0056,-9.153460397E-8,0.2612252246,-0.1026788634,376.9905355,0.9254838857,3.676426395,0.8915333947,1.780303534,-0.7688908704,1.00704359,-3.957873464E-5,0.4671906734,-0.01774126201,2.997507456,1.172905818,0.1254075763,0.03863783821,0.9594629053,-0.7679641664
