"Time","Subsystem #1|CTLs|Vars|AngPLLM1","Subsystem #1|CTLs|Vars|I107d","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|PSTAT_TEST","Subsystem #1|CTLs|Vars|QSTAT_TEST","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V107d","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|M1|ISTATA1M1","Subsystem #1|Machines|M1|ISTATB1M1","Subsystem #1|Machines|M1|ISTATC1M1","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1","Subsystem #1|Node Voltages|S1) V107A","Subsystem #1|Node Voltages|S1) V107B","Subsystem #1|Node Voltages|S1) V107C"
0.35,1.344804508,0.2301548151,0.2818809295,-0.03161874365,-0.03872489413,380.9155777,0.1226695595,0.04555332418,-0.7588916346,0.3632470928,0.444885014,0.09532074431,0.1167435927,0.2201595084,-0.1743274595,-0.04583184396,0.1226815222,0.04557004403,0.9556131675,-0.7521309902,0.3747404182,-0.1651530633,-0.2094980406
0.3501,1.382896091,0.2301422002,0.2818654794,-0.03175617237,-0.03889320924,380.9160888,0.122681603,0.04557004454,-0.7588799506,0.3633327525,0.4449899252,0.09514658218,0.1165302886,0.2227920039,-0.1684518884,-0.05433990904,0.1226935378,0.04558643089,0.9556087352,-0.7522119192,0.3735521664,-0.1523770775,-0.2210851844
0.3502,1.420987726,0.2301294917,0.2818499147,-0.03189322799,-0.03906106741,380.9165932,0.1226936185,0.04558643139,-0.7588684266,0.3634181227,0.445094482,0.09497211155,0.1163166065,0.2251113727,-0.162338846,-0.06277231895,0.1227055088,0.04560254126,0.9556043644,-0.7522928463,0.3718357615,-0.1393833745,-0.2323619692
0.3503,1.45907941,0.2301166641,0.2818342042,-0.0320299487,-0.03922851541,380.9170909,0.1227055896,0.04560254176,-0.7588570625,0.3635032096,0.4451986918,0.09479720633,0.1161023923,0.227114275,-0.1559968931,-0.07111717285,0.1227174283,0.04561833524,0.9556000548,-0.7523736836,0.3695935889,-0.126190237,-0.2433125117
0.3504,1.497171143,0.2301036956,0.2818183211,-0.03216634622,-0.03939556756,380.9175818,0.1227175091,0.04561833574,-0.7588458577,0.3635880406,0.445302588,0.09462197634,0.1158877802,0.2287978142,-0.1494349401,-0.07936266409,0.1227292841,0.04563386965,0.9555958064,-0.7524543655,0.3668287358,-0.1128163877,-0.2539211625
0.3505,1.535262926,0.2300905624,0.2818022362,-0.03230245838,-0.03956227023,380.9180658,0.1227293649,0.04563387015,-0.7588348116,0.3636726148,0.4454061699,0.09444630411,0.1156726266,0.2301595543,-0.1426621956,-0.08749714787,0.1227410686,0.04564910799,0.9555916187,-0.7525348111,0.3635450764,-0.09928065376,-0.2641729823
0.3506,1.573354756,0.230077246,0.2817859271,-0.03243829711,-0.03972863802,380.9185428,0.1227411494,0.04564910849,-0.7588239237,0.3637569704,0.4455094839,0.09427029328,0.1154570582,0.2311975116,-0.135688191,-0.09550910924,0.1227527747,0.0456641049,0.9555874916,-0.7526149684,0.3597471751,-0.0856022426,-0.2740533164
0.3507,1.611446634,0.2300637247,0.2817693669,-0.03257389891,-0.03989471563,380.9190125,0.1227528555,0.0456641054,-0.7588131932,0.3638410989,0.4456125199,0.09409383058,0.1152409364,0.2319101697,-0.1285227299,-0.103387228,0.1227643942,0.04567882584,0.9555834246,-0.7526947644,0.3554403741,-0.07180040724,-0.2835482626
0.3508,1.649538558,0.230049984,0.2817525381,-0.0327092761,-0.04006051815,380.919475,0.122764475,0.04567882634,-0.758802619,0.3639250487,0.445715337,0.093917023,0.1150243923,0.2322964704,-0.1211759103,-0.1111203481,0.1227759249,0.04569332697,0.9555794174,-0.752774162,0.3506306896,-0.05789472974,-0.2926442437
0.3509,1.687630529,0.2300360042,0.2817354164,-0.03284446448,-0.04022608943,380.9199301,0.1227760057,0.04569332748,-0.7587922004,0.3640088059,0.4458179182,0.09373976238,0.1148072932,0.2323558271,-0.1136580733,-0.1186975418,0.1227873588,0.04570757549,0.9555754697,-0.7528530983,0.3453248871,-0.04390478123,-0.3013284674
