"Time","Subsystem #1|CTLs|Vars|I1070_rms","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V101RMS","Subsystem #1|CTLs|Vars|V1070_rms","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.0042,-7.948115583E-8,0.2614330883,-0.1026529514,376.9913243,0.9287170005,3.674962236,0.8887295654,1.779722851,-0.7689088469,1.006651566,-3.511053596E-5,0.4670296396,-0.01768343749,2.997215751,1.173155675,0.1254458028,0.03861955367,0.959470086,-0.7683832137
0.0043,-8.115802432E-8,0.2614092787,-0.1026547458,376.991263,0.928280498,3.674988086,0.8889861362,1.779710216,-0.7689079387,1.006667694,-3.578572678E-5,0.467035777,-0.0176909284,2.99722616,1.173141973,0.1254374995,0.03861981183,0.9594696992,-0.7683260045
0.0044,-8.271872831E-8,0.2613863403,-0.1026566014,376.9912007,0.9278674109,3.675028925,0.8892405219,1.779706859,-0.7689069332,1.006686479,-3.640938008E-5,0.4670430777,-0.01769805813,2.997238792,1.173127087,0.1254299434,0.03862026303,0.9594692772,-0.7682719257
0.0045,-8.41603033E-8,0.2613644119,-0.1026585099,376.9911377,0.9274802465,3.675084642,0.889491232,1.779712892,-0.7689058359,1.006707833,-3.698029288E-5,0.4670515089,-0.01770477822,2.997253582,1.173111097,0.1254231833,0.03862090811,0.9594688223,-0.7682213132
0.0046,-8.547996861E-8,0.2613436276,-0.1026604624,376.9910744,0.9271214745,3.675155016,0.8897368537,1.779728391,-0.7689046531,1.006731652,-3.749734785E-5,0.4670610303,-0.01771104969,2.997270452,1.173094093,0.1254172646,0.03862174443,0.959468337,-0.7681744855
0.0047,-8.667514147E-8,0.2613241158,-0.1026624489,376.9910111,0.9267933737,3.675239767,0.8899759322,1.779753302,-0.7689033913,1.006757811,-3.79595191E-5,0.4670715933,-0.01771682883,2.997289311,1.173076171,0.1254122266,0.03862277027,0.9594678241,-0.7681317404
0.0048,-8.77434506E-8,0.2613059985,-0.1026644599,376.9909483,0.9264980409,3.675338481,0.890207028,1.779787582,-0.7689020579,1.006786168,-3.836587796E-5,0.4670831407,-0.01772207335,2.997310059,1.173057431,0.1254081034,0.03862398251,0.9594672866,-0.7680933519
0.0049,-8.868274935E-8,0.2612893902,-0.1026664848,376.9908863,0.9262374068,3.675450644,0.8904287749,1.77983111,-0.7689006604,1.006816562,-3.871559821E-5,0.4670956075,-0.01772674855,2.99733258,1.173037982,0.1254049234,0.03862537514,0.9594667276,-0.7680595689
0.005,-8.949112793E-8,0.2612743969,-0.102668512,376.9908254,0.9260131883,3.675575655,0.8906397938,1.779883683,-0.7688992069,1.006848815,-3.900796104E-5,0.4671089215,-0.01773081584,2.997356749,1.173017933,0.1254027087,0.03862694288,0.9594661503,-0.7680306125
0.0051,-9.016692481E-8,0.2612611153,-0.1026705301,376.9907661,0.925826864,3.675712797,0.8908388564,1.779945078,-0.7688977059,1.006882732,-3.924235951E-5,0.4671230029,-0.01773425243,2.99738243,1.172997402,0.1254014758,0.03862867525,0.959465558,-0.7680066746
0.0052,-9.070873702E-8,0.2612496319,-0.1026725261,376.9907087,0.9256797481,3.675861306,0.8910245828,1.780014916,-0.7688961661,1.006918105,-3.941830239E-5,0.4671377661,-0.01773702899,2.997409477,1.172976508,0.1254012344,0.03863056391,0.9594649544,-0.7679879157
0.0053,-9.111542911E-8,0.2612400223,-0.1026744885,376.9906536,0.9255728767,3.676020288,0.8911958999,1.780092845,-0.7688945965,1.006954712,-3.953541747E-5,0.4671531182,-0.01773912246,2.997437736,1.172955373,0.1254019871,0.03863259806,0.9594643428,-0.767974463
0.0054,-9.138614069E-8,0.2612323507,-0.1026764042,376.990601,0.925507014,3.676188772,0.891351658,1.780178422,-0.7688930064,1.006992318,-3.959345412E-5,0.4671689617,-0.01774051652,2.997467043,1.17293412,0.1254037303,0.03863476497,0.9594637269,-0.7679664097
0.0055,-9.152029244E-8,0.261226669,-0.1026782602,376.9905514,0.9254827096,3.676365721,0.891490834,1.780271139,-0.7688914051,1.007030678,-3.959228516E-5,0.4671851942,-0.01774119459,2.997497229,1.172912876,0.1254064533,0.03863705214,0.9594631103,-0.7679638134
0.0056,-9.151759042E-8,0.2612230162,-0.1026800436,376.990505,0.9255002092,3.676550006,0.8916125269,1.780370464,-0.768889802,1.007069542,-3.953190796E-5,0.4672017099,-0.01774115561,2.997528116,1.172891765,0.1254101397,0.03863944276,0.9594624967,-0.7679666966
0.0057,-9.13780285E-8,0.2612214183,-0.1026817409,376.9904622,0.9255594056,3.676740489,0.8917159071,1.780475731,-0.7688882067,1.007108654,-3.941244471E-5,0.4672184005,-0.0177403946,2.997559525,1.172870913,0.1254147659,0.03864192206,0.9594618898,-0.7679750452
0.0058,-9.110188915E-8,0.2612218881,-0.1026833399,376.9904231,0.9256601434,3.67693594,0.8918002391,1.780586309,-0.7688866285,1.007147752,-3.923414194E-5,0.4672351553,-0.01773891268,2.99759127,1.172850443,0.1254203019,0.0386444737,0.959461293,-0.7679888089
0.0059,-9.068974222E-8,0.2612244245,-0.1026848284,376.9903881,0.9258017233,3.677135094,0.8918649518,1.7807015,-0.7688850769,1.007186577,-3.899736914E-5,0.467251863,-0.01773671948,2.997623162,1.172830477,0.125426712,0.0386470797,0.9594607099,-0.7680079015
0.006,-9.014244174E-8,0.261229013,-0.1026861942,376.9903575,0.9259833605,3.677336666,0.8919096019,1.780820558,-0.7688835609,1.007224869,-3.870261661E-5,0.467268413,-0.0177338272,2.997655014,1.172811134,0.1254339546,0.03864972241,0.959460144,-0.7680322015
0.0061,-8.946112113E-8,0.2612356253,-0.1026874263,376.9903313,0.9262039297,3.677539351,0.8919338084,1.78094272,-0.7688820895,1.007262375,-3.835049264E-5,0.4672846954,-0.01773025222,2.997686635,1.172792529,0.1254419824,0.03865238388,0.9594595985,-0.768061553
0.0062,-8.864718636E-8,0.2612442201,-0.1026885141,376.9903097,0.9264620561,3.677741823,0.8919374151,1.781067209,-0.7688806713,1.007298847,-3.794171974E-5,0.4673006035,-0.01772602332,2.997717838,1.172774772,0.1254507442,0.03865504391,0.9594590768,-0.7680957677
0.0063,-8.770230757E-8,0.2612547426,-0.1026894478,376.990293,0.9267561071,3.677942806,0.8919203028,1.781193168,-0.7688793148,1.007334048,-3.747713042E-5,0.4673160335,-0.01772116768,2.997748436,1.172757968,0.1254601835,0.03865768447,0.9594585817,-0.768134626
0.0064,-8.662840912E-8,0.2612671259,-0.1026902196,376.9902811,0.9270842706,3.678141004,0.8918825704,1.781319799,-0.7688780277,1.007367749,-3.695766221E-5,0.4673308862,-0.01771571578,2.997778247,1.172742217,0.1254702398,0.03866028781,0.9594581163,-0.7681778786
0.0065,-8.542765803E-8,0.2612812909,-0.1026908224,376.9902742,0.9274444234,3.67833515,0.8918244557,1.781446289,-0.7688768176,1.007399738,-3.638435217E-5,0.4673450669,-0.01770970733,2.997807095,1.17272761,0.1254808493,0.03866283504,0.9594576832,-0.768225249
0.0066,-8.41024516E-8,0.2612971471,-0.1026912502,376.9902723,0.9278343038,3.67852403,0.8917462824,1.781571807,-0.7688756914,1.007429815,-3.575833103E-5,0.4673584876,-0.01770317862,2.997834809,1.172714234,0.1254919449,0.03866531007,0.9594572848,-0.7682764356
0.0067,-8.265540335E-8,0.2613145934,-0.1026914988,376.9902755,0.9282514594,3.678706455,0.891648521,1.781695581,-0.7688746556,1.007457798,-3.508081682E-5,0.4673710666,-0.01769618177,2.997861223,1.172702166,0.125503458,0.03866769383,0.9594569234,-0.768331115
0.0068,-8.108932887E-8,0.2613335192,-0.1026915648,376.9902836,0.9286933242,3.678881343,0.8915318093,1.781816765,-0.7688737161,1.007483524,-3.435310841E-5,0.4673827303,-0.01768876135,2.997886184,1.172691474,0.1255153176,0.03866997175,0.9594566011,-0.768388944
0.0069,-7.940723048E-8,0.2613538049,-0.1026914478,376.9902967,0.9291570189,3.679047637,0.8913968954,1.78193463,-0.7688728781,1.007506847,-3.357657873E-5,0.4673934116,-0.01768096652,2.997909545,1.17268222,0.1255274509,0.03867212926,0.9594563197,-0.7684495622
0.007,-7.761228166E-8,0.2613753232,-0.1026911479,376.9903146,0.9296397349,3.67920436,0.8912446183,1.782048449,-0.7688721464,1.007527643,-3.275266799E-5,0.4674030523,-0.01767285067,2.99793117,1.172674455,0.125539785,0.03867415245,0.9594560806,-0.7685125952
0.0071,-7.570781154E-8,0.2613979399,-0.1026906671,376.9903372,0.9301384408,3.679350621,0.8910759981,1.782157528,-0.7688715248,1.007545805,-3.188287695E-5,0.4674116024,-0.01766446676,2.997950934,1.172668222,0.1255522465,0.03867602934,0.9594558852,-0.7685776575
0.0072,-7.369728903E-8,0.2614215151,-0.1026900091,376.9903643,0.9306501409,3.679485609,0.8908920823,1.782261219,-0.7688710167,1.007561248,-3.096876018E-5,0.46741902,-0.01765586712,2.997968725,1.172663553,0.1255647617,0.03867774969,0.9594557345,-0.7686443545
