"Time","Subsystem #1|CTLs|Vars|AngPLLM1","Subsystem #1|CTLs|Vars|I107d","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|PSTAT_TEST","Subsystem #1|CTLs|Vars|QSTAT_TEST","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V107d","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|M1|ISTATA1M1","Subsystem #1|Machines|M1|ISTATB1M1","Subsystem #1|Machines|M1|ISTATC1M1","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1","Subsystem #1|Node Voltages|S1) V107A","Subsystem #1|Node Voltages|S1) V107B","Subsystem #1|Node Voltages|S1) V107C"
0.0012,1.932915481,-0.008756804522,-0.01072485143,0.2290177784,0.2804883496,376.9903313,0.1254340387,0.03864972129,-0.7688821265,0.1122443615,0.1374707061,0.3649394767,0.4469577525,0.2291187347,-0.1095388758,-0.1195796418,0.1254419882,0.03865238138,0.9594596128,-0.768061591,0.3571219924,-0.06143942817,-0.2955896264
0.0013,1.970614513,-0.008755314465,-0.01072302649,0.2290246964,0.2804968224,376.9903097,0.1254420668,0.0386523819,-0.7688807084,0.1122519272,0.1374799722,0.3649505925,0.4469713665,0.2287455541,-0.1018747323,-0.126870607,0.12545075,0.03865504155,0.959459091,-0.7680958059,0.3517824223,-0.04719000212,-0.3045006203
0.0014,2.008313543,-0.008753185193,-0.01072041867,0.229033059,0.2805070643,376.990293,0.1254508287,0.03865504206,-0.7688793518,0.1122598524,0.1374896784,0.3649611689,0.4469843199,0.2280483831,-0.09406512128,-0.1339830496,0.1254601889,0.0386576832,0.959458596,-0.7681346639,0.3459416372,-0.03287204095,-0.3129790689
0.0015,2.046012571,-0.008750428358,-0.01071704225,0.2290428121,0.2805190094,376.9902811,0.1254602676,0.03865768372,-0.7688780647,0.1122680804,0.1374997557,0.3649711399,0.4469965318,0.2270280373,-0.08612095743,-0.1409068706,0.1254702451,0.03866028626,0.9594581305,-0.7681779162,0.3396078342,-0.01850597905,-0.3210127321
0.0016,2.083711599,-0.008747059523,-0.01071291629,0.2290538927,0.2805325804,376.9902742,0.1254703237,0.03866028677,-0.7688768546,0.1122765583,0.137510139,0.3649804429,0.4470079256,0.2256857803,-0.07805336028,-0.147632214,0.1254808546,0.03866283331,0.9594576974,-0.7682252864,0.3327899309,-0.004112337778,-0.3285900035
0.0017,2.121410627,-0.008743099161,-0.01070806586,0.2290662298,0.2805476901,376.9902724,0.1254809333,0.03866283383,-0.7688757284,0.1122852322,0.1375207623,0.3649890201,0.4470184305,0.2240233237,-0.0698736394,-0.1541494819,0.1254919505,0.03866530754,0.959457299,-0.7682764732,0.3254975571,0.01028830075,-0.3356999277
0.0018,2.159109654,-0.008738571295,-0.01070252038,0.2290797443,0.280564242,376.9902755,0.1254920292,0.03866530806,-0.7688746926,0.1122940438,0.1375315542,0.3649968214,0.447027985,0.2220428277,-0.06159328062,-0.1604493485,0.1255034638,0.03866769141,0.9594569377,-0.7683311527,0.3177410365,0.02467533488,-0.3423322239
0.0019,2.196808682,-0.008733503479,-0.01069631359,0.2290943501,0.2805821303,376.9902836,0.1255035425,0.03866769192,-0.7688737531,0.1123029399,0.1375424496,0.365003801,0.4470365333,0.2197469013,-0.05322393226,-0.1665227745,0.1255153229,0.0386699705,0.9594566154,-0.7683889814,0.3095313814,0.03902815928,-0.3484772952
0.002,2.234507711,-0.008727927269,-0.01068948416,0.2291099546,0.2806012419,376.9902967,0.1255154016,0.03866997102,-0.7688729151,0.1123118578,0.1375533719,0.3650099233,0.4470440316,0.2171386012,-0.04477738901,-0.172361022,0.1255274561,0.03867212774,0.9594563339,-0.7684495993,0.3008802661,0.0533262154,-0.3541262542
0.0021,2.272206741,-0.008721876826,-0.01068207391,0.2291264598,0.2806214566,376.9903146,0.1255275348,0.03867212826,-0.7688721834,0.1123207441,0.1375642553,0.365015157,0.4470504415,0.214221431,-0.0362655783,-0.1779556673,0.1255397903,0.03867415083,0.9594560949,-0.7685126321,0.2918000151,0.06754901298,-0.3592709313
0.0022,2.309905774,-0.008715390594,-0.01067412993,0.2291437629,0.2806426485,376.9903372,0.125539869,0.03867415135,-0.7688715618,0.1123295443,0.1375750332,0.3650194774,0.4470557329,0.2109993387,-0.02770054225,-0.183298616,0.1255522517,0.03867602772,0.9594558995,-0.7685776941,0.2823035854,0.08167616194,-0.3639038897
0.0023,2.347604809,-0.00870850905,-0.0106657018,0.2291617571,0.2806646868,376.9903643,0.1255523304,0.03867602824,-0.7688710538,0.1123382038,0.1375856389,0.3650228676,0.447059885,0.2074767136,-0.0190944218,-0.1883821164,0.1255647672,0.03867774722,0.9594557487,-0.7686443914,0.2724045447,0.09568740734,-0.3680184382
0.0024,2.385303847,-0.008701275137,-0.0106568421,0.2291803324,0.2806874367,376.9903959,0.125564846,0.03867774773,-0.7688706618,0.1123466716,0.1375960098,0.365025317,0.4470628849,0.2036583827,-0.01045943976,-0.1931987731,0.1255772643,0.0386793002,0.9594556434,-0.7687123243,0.2621170501,0.1095626605,-0.3716086411
0.0025,2.423002889,-0.008693734096,-0.01064760625,0.2291993763,0.2807107606,376.9904315,0.1255773431,0.03867930072,-0.768870388,0.1123549,0.1376060876,0.3650268206,0.4470647265,0.1995496066,-0.001807882917,-0.1977415594,0.1255896712,0.03868067941,0.959455584,-0.76878109,0.2514558326,0.1232820229,-0.374669327
0.0026,2.460701934,-0.008685932766,-0.01063805161,0.2292187749,0.280734519,376.9904711,0.12558975,0.03868067993,-0.7688702335,0.1123628381,0.1376158096,0.3650273824,0.4470654145,0.1951560733,0.006847916101,-0.202003831,0.1256019185,0.03868187687,0.9594555706,-0.7688502862,0.2404361654,0.1368258283,-0.3771960984
0.0027,2.498400983,-0.008677919086,-0.01062823689,0.2292384133,0.280758571,376.9905144,0.1256019972,0.03868187739,-0.7688701988,0.1123704428,0.1376251235,0.3650270104,0.4470649589,0.190483893,0.01549559614,-0.2059793368,0.125613938,0.03868288844,0.9594556033,-0.7689195126,0.2290738425,0.1501746681,-0.3791853367
0.0028,2.536100037,-0.008669742821,-0.01061822306,0.2292581769,0.2807827764,376.9905611,0.1256140168,0.03868288896,-0.7688702838,0.112377675,0.1376339812,0.3650257176,0.4470633755,0.1855395903,0.02412278742,-0.2096622316,0.1256256636,0.03868371143,0.9594556817,-0.7689883734,0.217385159,0.1633094165,-0.3806342067
0.0029,2.573799095,-0.008661453952,-0.01060807131,0.2292779516,0.2808069953,376.9906108,0.1256257424,0.03868371195,-0.7688704877,0.112384495,0.1376423339,0.3650235234,0.4470606882,0.1803300957,0.03271713039,-0.2130470866,0.125637032,0.03868434315,0.9594558053,-0.7690564797,0.2053868772,0.1762112688,-0.3815406617
0.003,2.611498159,-0.008653102466,-0.01059784287,0.2292976245,0.2808310896,376.9906634,0.1256371108,0.03868434367,-0.7688708089,0.1123908718,0.1376501438,0.3650204505,0.4470569247,0.174862738,0.0412662942,-0.2161288993,0.1256479822,0.03868478446,0.9594559731,-0.7691234511,0.1930962139,0.1888617551,-0.3819034444
0.0031,2.649197228,-0.00864473867,-0.01058759935,0.2293170847,0.2808549234,376.9907183,0.125648061,0.03868478497,-0.7688712453,0.1123967685,0.1376573658,0.3650165291,0.447052122,0.1691452326,0.04975799714,-0.2189031037,0.1256584571,0.03868503376,0.9594561842,-0.7691889191,0.1805307984,0.2012427847,-0.381722089
0.0032,2.686896303,-0.008636411687,-0.01057740092,0.2293362238,0.280878364,376.9907754,0.1256585359,0.03868503428,-0.7688717941,0.1124021599,0.1376639688,0.3650117912,0.4470463193,0.1631856733,0.05818002426,-0.2213655786,0.1256684022,0.03868509425,0.9594564372,-0.7692525273,0.1677086532,0.2133366634,-0.3809969192
0.0033,2.724595383,-0.008628171077,-0.01056730828,0.2293549368,0.2809012826,376.9908343,0.1256684811,0.03868509477,-0.7688724519,0.1124070221,0.1376699239,0.3650062721,0.4470395598,0.1569925192,0.06652024867,-0.223512656,0.1256777663,0.03868496916,0.9594567306,-0.7693139334,0.1546481669,0.2251261194,-0.3797290476
0.0034,2.76229447,-0.008620064585,-0.01055737989,0.229373122,0.2809235548,376.9908946,0.1256778452,0.03868496967,-0.7688732147,0.1124113334,0.1376752041,0.3650000112,0.4470318918,0.1505745823,0.07476665012,-0.2253411278,0.1256865019,0.03868466213,0.9594570626,-0.7693728107,0.1413680607,0.2365943336,-0.3779203719
0.0035,2.799993562,-0.008612138589,-0.01054767257,0.2293906817,0.280945061,376.990956,0.1256865808,0.03868466265,-0.7688740779,0.1124150791,0.1376797916,0.3649930494,0.4470233654,0.1439410156,0.08290733429,-0.2268482527,0.1256945649,0.03868417921,0.9594574313,-0.7694288492,0.1278873719,0.2477249539,-0.3755735727
0.0036,2.837692661,-0.008604438022,-0.01053824134,0.2294075228,0.280965687,376.9910181,0.1256946438,0.03868417973,-0.7688750365,0.1124182397,0.1376836626,0.3649854332,0.4470140375,0.137101298,0.09093055248,-0.2280317609,0.1257019158,0.03868352407,0.9594578345,-0.7694817578,0.1142254098,0.2585021309,-0.3726921057
0.0037,2.875391766,-0.008597005381,-0.01052913825,0.2294235566,0.2809853243,376.9910806,0.1257019947,0.03868352459,-0.7688760849,0.1124208062,0.1376868058,0.364977209,0.4470039649,0.1300652218,0.09882471935,-0.2288898592,0.1257085185,0.03868270418,0.95945827,-0.7695312641,0.1004017345,0.2689105337,-0.3692801956
0.0038,2.913090877,-0.008589882107,-0.01052041406,0.2294387,0.2810038712,376.9911431,0.1257085974,0.0386827047,-0.768877217,0.1124227715,0.1376892129,0.3649684248,0.4469932065,0.122842876,0.106578433,-0.2294212348,0.1257143406,0.03868172696,0.9594587351,-0.7695771157,0.08643612915,0.2789353708,-0.3653428297
0.0039,2.950789995,-0.008583106751,-0.01051211597,0.2294528753,0.2810212322,376.9912052,0.1257144196,0.03868172748,-0.7688784265,0.1124241295,0.1376908761,0.3649591311,0.4469818241,0.115444631,0.1141804927,-0.2296250574,0.1257193544,0.03868059943,0.9594592274,-0.769619081,0.07234856649,0.2885624138,-0.360885748
0.004,2.988489118,-0.008576715304,-0.01050428808,0.22946601,0.2810373189,376.9912667,0.1257194333,0.03868059995,-0.7688797063,0.112424879,0.1376917939,0.3649493796,0.446969881,0.1078811227,0.121619917,-0.2295009814,0.1257235358,0.03867932998,0.959459744,-0.76965695,0.05815917994,0.2977780159,-0.3559154327
0.0041,3.026188248,-0.008570741441,-0.01049697162,0.229478038,0.2810520501,376.9913272,0.1257236147,0.0386793305,-0.7688810495,0.1124250221,0.1376919692,0.364939222,0.4469574406,0.1001632357,0.1288859615,-0.2290491468,0.1257268648,0.03867792742,0.959460282,-0.7696905344,0.04388824123,0.3065691274,-0.3504391015
0.0042,3.063887383,-0.008565215891,-0.01049020424,0.229488899,0.2810653521,376.9913863,0.1257269437,0.03867792794,-0.7688824483,0.1124245585,0.1376914014,0.3649287139,0.4469445708,0.0923020854,0.135968136,-0.2282701792,0.1257293265,0.03867639889,0.9594608384,-0.7697196694,0.0295561193,0.3149233196,-0.3444646904
0.0043,3.101586525,-0.008560166348,-0.01048401983,0.2294985389,0.2810771585,376.9914438,0.1257294055,0.03867639941,-0.7688838951,0.112423495,0.137690099,0.3649179094,0.446931338,0.08430900206,0.1428562209,-0.2271651889,0.1257309097,0.03867475391,0.9594614103,-0.7697442128,0.01518325482,0.322828799,-0.338000842
0.0044,3.139285672,-0.008555618381,-0.01047844973,0.2295069103,0.2810874114,376.9914994,0.1257309887,0.03867475443,-0.7688853818,0.1124218424,0.1376880749,0.3649068629,0.4469178089,0.07619551122,0.1495402839,-0.2257357692,0.1257316072,0.03867300232,0.9594619943,-0.7697640458,7.90135625E-4,0.3302744202,-0.3310568944
0.0045,3.176984825,-0.008551594228,-0.01047352117,0.2295139724,0.2810960606,376.9915527,0.1257316861,0.03867300284,-0.7688869003,0.1124196095,0.1376853402,0.3648956301,0.4469040516,0.06797331556,0.1560106954,-0.2239839932,0.1257314163,0.0386711526,0.9594625873,-0.7697790733,-0.01360274283,0.3372497062,-0.3236428619
0.0046,3.214683983,-0.008548112839,-0.01046925736,0.2295196906,0.281103064,376.9916035,0.1257314953,0.03867115312,-0.7688884421,0.1124168137,0.137681916,0.3648842657,0.446890133,0.05965427698,0.1622581436,-0.2219124111,0.1257303383,0.03866921563,0.959463186,-0.7697892238,-0.02797489092,0.3437448544,-0.3157694272
0.0047,3.252383145,-0.008545190579,-0.01046567834,0.2295240376,0.2811083879,376.9916516,0.1257304173,0.03866921615,-0.7688899988,0.1124134648,0.1376778144,0.3648728272,0.4468761238,0.05125039652,0.1682736494,-0.2195240446,0.1257283797,0.03866719865,0.9594637872,-0.7697944506,-0.04230587296,0.3497507587,-0.3074479153
0.0048,3.290082313,-0.008542840013,-0.01046279949,0.2295269922,0.2811120065,376.9916967,0.1257284587,0.03866719917,-0.7688915619,0.1124095832,0.1376730605,0.3648613701,0.4468620918,0.04277379728,0.1740485789,-0.2168223832,0.1257255504,0.0386651126,0.9594643875,-0.7697947309,-0.05657532583,0.3552590144,-0.2986902805
0.0049,3.327781484,-0.008541071889,-0.01046063399,0.2295285408,0.2811139032,376.9917385,0.1257256294,0.03866511312,-0.7688931227,0.1124051898,0.1376676797,0.3648499494,0.4468481044,0.03423670316,0.1795746583,-0.2138113767,0.1257218646,0.03866296745,0.9594649837,-0.7697900659,-0.0707629879,0.3602619307,-0.2895090892
0.005,3.36548066,-0.008539893174,-0.01045919037,0.2295286763,0.2811140692,376.9917769,0.1257219435,0.03866296797,-0.7688946728,0.1124003059,0.1376616981,0.3648386207,0.4468342296,0.02565142025,0.1848439851,-0.2104954288,0.1257173407,0.03866077271,0.9594655725,-0.7697804809,-0.08484873092,0.3647525411,-0.2799174988
0.0051,3.40317984,-0.008539307841,-0.01045847348,0.2295273986,0.2811125043,376.9918116,0.1257174197,0.03866077322,-0.7688962037,0.1123949563,0.1376551463,0.3648274388,0.4468205346,0.01703031762,0.1898490404,-0.2068793896,0.1257120014,0.03865853859,0.9594661507,-0.7697660255,-0.09881258793,0.3687246107,-0.2699292371
0.0052,3.440879022,-0.00853931707,-0.01045848479,0.2295247144,0.2811092169,376.9918425,0.1257120804,0.03865853911,-0.768897707,0.1123891691,0.1376480585,0.364816457,0.4468070847,0.008385807478,0.1945826997,-0.2029685469,0.1257058729,0.03865627574,0.9594667151,-0.7697467725,-0.112634774,0.3721726431,-0.2595585881
0.0053,3.478578208,-0.008539918941,-0.01045922193,0.2295206374,0.2811042235,376.9918694,0.1257059519,0.03865627625,-0.7688991744,0.1123829686,0.1376404644,0.3648057306,0.4467939476,-2.696743851E-4,0.1990382432,-0.1987686167,0.1256989863,0.03865399264,0.9594672626,-0.7697228193,-0.126295725,0.3750918889,-0.2488203622
0.0054,3.516277396,-0.008541108348,-0.01046067864,0.2295151878,0.2810975492,376.9918923,0.1256990653,0.03865399316,-0.7689005979,0.1123763858,0.1376324022,0.3647953121,0.4467811876,-0.008923686871,0.2032093653,-0.1942857343,0.125691376,0.03865170018,0.9594677902,-0.7696942862,-0.1397761201,0.3774783493,-0.237729877
0.0055,3.553976586,-0.008542878144,-0.01046284619,0.2295083931,0.2810892274,376.9919109,0.125691455,0.0386517007,-0.7689019696,0.1123694546,0.1376239133,0.3647852524,0.4467688671,-0.01756380411,0.2070901832,-0.189526443,0.1256830799,0.03864940929,0.9594682949,-0.7696613164,-0.153056904,0.3793287795,-0.2263029387
0.0056,3.591675778,-0.008545217967,-0.01046571188,0.2295002871,0.2810792996,376.9919252,0.1256831589,0.03864940981,-0.768903282,0.1123622068,0.1376150365,0.3647756025,0.4467570484,-0.0261776344,0.2106752451,-0.1844976825,0.1256741401,0.03864712952,0.9594687741,-0.7696240756,-0.1661193221,0.3806406938,-0.2145558118
0.0057,3.629374971,-0.008548114452,-0.01046925933,0.2294909104,0.2810678155,376.991935,0.125674219,0.03864713004,-0.7689045278,0.1123546814,0.1376058198,0.3647664105,0.4467457905,-0.03475283852,0.2139595369,-0.1792067779,0.1256646013,0.03864487267,0.959469225,-0.7695827512,-0.1789449315,0.3814123656,-0.2025052081
0.0058,3.667074165,-0.008551551975,-0.01047346942,0.2294803098,0.2810548325,376.9919405,0.1256646803,0.03864487319,-0.7689057,0.1123469094,0.1375963012,0.3647577259,0.4467351541,-0.04327714951,0.2169384886,-0.1736614264,0.125654513,0.03864264683,0.959469645,-0.7695375527,-0.1915156431,0.3816428305,-0.1901682478
0.0059,3.704773359,-0.008555511571,-0.01047831892,0.2294685386,0.2810404158,376.9919414,0.125654592,0.03864264734,-0.7689067922,0.1123389319,0.1375865306,0.3647495946,0.4467251953,-0.05173838932,0.2196079799,-0.1678696855,0.125643927,0.0386404637,0.9594700318,-0.7694887102,-0.2038137361,0.3813318836,-0.1775624424
0.006,3.742472553,-0.008559972962,-0.01048378298,0.2294556564,0.2810246383,376.9919379,0.1256440059,0.03864046422,-0.768907798,0.112330789,0.1375765577,0.36474206,0.4467159674,-0.0601244888,0.2219643449,-0.1618399585,0.1256328978,0.03863833393,0.9594703833,-0.7694364733,-0.2158218823,0.3804800804,-0.1647056711
0.0061,3.780171746,-0.008564912697,-0.0104898329,0.2294417285,0.2810075803,376.9919298,0.1256329768,0.03863833445,-0.7689087118,0.1123225209,0.1375664314,0.3647351649,0.4467075226,-0.06842350472,0.2240043759,-0.1555809809,0.1256214835,0.0386362676,0.9594706974,-0.7693811111,-0.2275231719,0.3790887336,-0.1516161522
0.0062,3.817870939,-0.008570304992,-0.01049643708,0.2294268261,0.2809893287,376.9919174,0.1256215624,0.03863626812,-0.7689095283,0.1123141702,0.1375562039,0.3647289489,0.4466999096,-0.07662363709,0.225725326,-0.1491018059,0.1256097441,0.03863427538,0.9594709722,-0.7693229107,-0.2389011353,0.37715991,-0.1383124174
0.0063,3.855570129,-0.008576122008,-0.01050356145,0.229411026,0.2809699775,376.9919005,0.125609823,0.03863427589,-0.7689102429,0.1123057817,0.1375459302,0.3647234487,0.4466931733,-0.08471324646,0.2271249121,-0.1424117897,0.1255977422,0.03863236819,0.9594712062,-0.7692621759,-0.2499397595,0.3746964277,-0.1248132935
0.0064,3.893269318,-0.00858233361,-0.01051116907,0.22939441,0.2809496272,376.9918792,0.1255978211,0.0386323687,-0.7689108513,0.1122973954,0.1375356591,0.3647187007,0.4466873582,-0.09268087057,0.2282013157,-0.135520576,0.1255855429,0.03863055463,0.959471398,-0.7691992273,-0.260623518,0.3717018495,-0.1111378654
0.0065,3.930968505,-0.008588907353,-0.01051922023,0.2293770648,0.2809283837,376.9918538,0.1255856217,0.03863055515,-0.7689113499,0.1122890569,0.1375254465,0.3647147365,0.4466825031,-0.1005152396,0.228953184,-0.128438082,0.1255732127,0.03862884548,0.9594715463,-0.7691343998,-0.270937387,0.3681804763,-0.09730545326
0.0066,3.968667689,-0.00859580969,-0.01052767383,0.2293590821,0.2809063595,376.9918243,0.1255732915,0.038628846,-0.7689117356,0.112280813,0.1375153499,0.364711584,0.446678642,-0.1082052927,0.2293796295,-0.1211744809,0.1255608194,0.03862725127,0.9594716503,-0.7690680415,-0.2808668616,0.364137342,-0.08333559163
0.0067,4.00636687,-0.008603004869,-0.01053648609,0.2293405576,0.2808836718,376.9917908,0.1255608983,0.03862725179,-0.7689120059,0.1122727073,0.1375054225,0.3647092686,0.4466758063,-0.1157401932,0.2294802293,-0.1137401866,0.1255484324,0.03862578086,0.9594717092,-0.7690005122,-0.2903979817,0.3595782032,-0.06924799292
0.0068,4.044066047,-0.008610455219,-0.01054561087,0.2293215909,0.2808604424,376.9917535,0.1255485113,0.03862578138,-0.768912159,0.1122647888,0.1374957243,0.3647078107,0.4466740207,-0.123109342,0.2292550235,-0.1061458381,0.1255361213,0.03862444495,0.9594717226,-0.7689321816,-0.2995173394,0.3545095354,-0.05506253643
0.0069,4.08176522,-0.008618121969,-0.01055500068,0.2293022849,0.2808367975,376.9917125,0.1255362001,0.03862444546,-0.7689121938,0.1122570971,0.1374863039,0.3647072294,0.4466733088,-0.1303023932,0.2287045127,-0.09840228214,0.1255239571,0.03862325015,0.9594716902,-0.7688634286,-0.3082121081,0.3489385178,-0.0407992234
0.007,4.119464389,-0.008625964244,-0.01056460547,0.2292827455,0.2808128666,376.9916682,0.1255240359,0.03862325067,-0.7689121098,0.1122496793,0.137477219,0.3647075375,0.4466736861,-0.1373092653,0.2278296557,-0.09052055867,0.1255120102,0.03862220619,0.9594716122,-0.7687946381,-0.3164700519,0.3428730247,-0.0264781602
0.0071,4.157163554,-0.008633941171,-0.01057437517,0.229263081,0.2807887827,376.9916207,0.125512089,0.03862220671,-0.768911907,0.1122425804,0.1374685246,0.3647087428,0.4466751624,-0.1441201562,0.2266318652,-0.08251188274,0.1255003505,0.0386213212,0.9594714889,-0.7687261995,-0.324279542,0.3363216164,-0.01211953192
0.0072,4.194862713,-0.008642010116,-0.01058425757,0.229243402,0.2807646809,376.9915702,0.1255004293,0.03862132171,-0.7689115862,0.1122358425,0.1374602725,0.3647108495,0.4466777424,-0.1507255541,0.2251130037,-0.07438762867,0.1254890474,0.03862060214,0.9594713207,-0.7686585047,-0.3316295739,0.3292935238,0.002256430273
0.0073,4.232561868,-0.008650127596,-0.01059419941,0.2292238198,0.2807406977,376.9915171,0.1254891262,0.03862060266,-0.7689111491,0.1122295107,0.1374525176,0.3647138549,0.4466814233,-0.1571162494,0.2232753793,-0.06615931393,0.1254781686,0.03862005675,0.9594711086,-0.7685919453,-0.3385097763,0.3217986424,0.01662946307
0.0074,4.270261017,-0.008658249667,-0.01060414687,0.2292044469,0.2807169708,376.9914616,0.1254782474,0.03862005727,-0.7689105976,0.1122236202,0.1374453032,0.3647177542,0.4466861989,-0.163283346,0.2211217392,-0.05783858198,0.1254677811,0.03861968887,0.9594708537,-0.7685269117,-0.3449104317,0.3138475112,0.03097931368
0.0075,4.30796016,-0.008666331362,-0.01061404489,0.2291853954,0.2806936376,376.9914039,0.1254678598,0.03861968939,-0.7689099347,0.1122182115,0.137438679,0.3647225349,0.4466920541,-0.1692182708,0.2186552653,-0.0494371878,0.1254579488,0.03861950453,0.9594705572,-0.7684637892,-0.3508224843,0.3054513022,0.04528575806
