"Time","Subsystem #1|CTLs|Vars|AngPLLM1","Subsystem #1|CTLs|Vars|I107d","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|PSTAT_TEST","Subsystem #1|CTLs|Vars|QSTAT_TEST","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V107d","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|M1|ISTATA1M1","Subsystem #1|Machines|M1|ISTATB1M1","Subsystem #1|Machines|M1|ISTATC1M1","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1","Subsystem #1|Node Voltages|S1) V107A","Subsystem #1|Node Voltages|S1) V107B","Subsystem #1|Node Voltages|S1) V107C"
0.0985,5.388665748,0.2133990137,0.2613593476,-0.08384641051,-0.1026904613,376.9903027,0.1255196354,0.03867062993,-0.7688741783,0.3816307404,0.4674002921,-0.01443437418,-0.01767842575,-0.2161990397,0.04194651137,0.1742523398,0.1255317644,0.03867274359,0.9594568337,-0.7684718511,-0.2979030067,-0.05807658776,0.3559000656
0.0986,5.426364779,0.2134168936,0.2613812459,-0.0838461162,-0.1026901008,376.9903222,0.1255318431,0.0386727441,-0.7688734829,0.3816383187,0.4674095736,-0.01442767027,-0.01767021518,-0.2131797853,0.03341566703,0.1797639344,0.1255441484,0.03867471901,0.9594566091,-0.7685356002,-0.2886824993,-0.07226987173,0.3608750093
0.0987,5.464063813,0.2134356327,0.2614041965,-0.08384567492,-0.1026895603,376.9903463,0.1255442271,0.03867471953,-0.7688728987,0.3816449944,0.4674177496,-0.01442075941,-0.01766175114,-0.2098570248,0.02483563463,0.1850212113,0.1255566349,0.03867654535,0.9594564284,-0.7686012475,-0.2790502672,-0.08636073603,0.365335916
0.0988,5.501762849,0.2134551155,0.261428058,-0.08384509024,-0.1026888443,376.990375,0.1255567136,0.03867654586,-0.7688724291,0.3816507358,0.4674247813,-0.01441369258,-0.01765309606,-0.2062352935,0.01621858374,0.1900165362,0.1255691515,0.03867820991,0.9594562927,-0.7686683973,-0.2690200766,-0.1003289792,0.3692763462
0.0989,5.539461888,0.2134752229,0.2614526844,-0.08384436617,-0.1026879575,376.9904079,0.1255692302,0.03867821042,-0.7688720763,0.3816555186,0.4674306391,-0.01440651241,-0.01764430219,-0.202319564,0.007576760998,0.194742635,0.1255816258,0.03867970509,0.9594562026,-0.7687366488,-0.2586062774,-0.1141545731,0.372690618
0.099,5.57716093,0.2134958331,0.2614779266,-0.08384350918,-0.1026869079,376.9904449,0.1255817046,0.0386797056,-0.768871842,0.3816593247,0.4674353006,-0.01439926312,-0.01763542366,-0.19811524,-0.001077529522,0.1991926072,0.1255939867,0.03868102371,0.9594561585,-0.7688055991,-0.2478237829,-0.1278176948,0.3755738173
0.0991,5.614859977,0.2135168227,0.2615036336,-0.08384252609,-0.1026857038,376.9904858,0.1255940655,0.03868102422,-0.7688717273,0.381662143,0.4674387522,-0.01439199028,-0.01762651629,-0.1936281509,-0.009731943729,0.2033599382,0.1256061649,0.03868215957,0.9594561605,-0.7688748461,-0.2366880431,-0.1412987594,0.3779218052
0.0992,5.652559028,0.2135380673,0.2615296528,-0.0838414247,-0.1026843549,376.9905302,0.1256062437,0.03868216009,-0.7688717325,0.3816639688,0.4674409884,-0.01438473708,-0.01761763297,-0.1888645457,-0.01837411581,0.2072385113,0.125618093,0.0386831086,0.9594562085,-0.7689439907,-0.2252150208,-0.1545784504,0.3797312237
0.0993,5.690258083,0.2135594423,0.2615558317,-0.08384021395,-0.102682872,376.9905779,0.1256181718,0.03868310912,-0.7688718572,0.3816648034,0.4674420105,-0.01437754425,-0.01760882358,-0.1838310852,-0.02699167737,0.2108226187,0.1256297055,0.03868386852,0.959456302,-0.7690126388,-0.2134211737,-0.1676377418,0.3809995
0.0994,5.727957143,0.2135808239,0.2615820187,-0.08383890335,-0.1026812669,376.9906286,0.1256297843,0.03868386904,-0.7688721003,0.3816646544,0.467441828,-0.01437045754,-0.01760014417,-0.1785348334,-0.03557227659,0.2141069726,0.1256409405,0.03868443626,0.9594564403,-0.7690804047,-0.2013234182,-0.1804579379,0.3817248507
0.0995,5.765656209,0.2136020896,0.2616080637,-0.08383750278,-0.1026795516,376.990682,0.1256410193,0.03868443678,-0.7688724601,0.3816635349,0.467440457,-0.01436351556,-0.01759164201,-0.1729832494,-0.04410359643,0.2170867152,0.1256517383,0.03868481237,0.9594566227,-0.7691469121,-0.1889391074,-0.1930206965,0.3819062822
0.0996,5.80335528,0.213623119,0.2616338194,-0.08383602352,-0.1026777398,376.9907378,0.1256518171,0.03868481289,-0.7688729342,0.381661463,0.4674379194,-0.01435675429,-0.01758336118,-0.1671841764,-0.0525733752,0.2197574279,0.125662042,0.03868499869,0.9594568479,-0.7692117958,-0.1762860076,-0.2053080526,0.3815435915
0.0997,5.841054357,0.2136437946,0.2616591418,-0.08383447677,-0.1026758455,376.9907955,0.1256621208,0.03868499921,-0.7688735196,0.3816584612,0.4674342429,-0.01435021164,-0.01757534811,-0.1611458305,-0.06096942578,0.2221151396,0.1256717984,0.03868499675,0.9594571145,-0.769274704,-0.1633822636,-0.2173024527,0.3806373655
0.0998,5.878753439,0.2136640021,0.2616838908,-0.08383287372,-0.1026738821,376.9908549,0.1256718773,0.03868499727,-0.7688742127,0.381654557,0.4674294614,-0.01434391767,-0.0175676396,-0.1548767899,-0.06927965449,0.2241563349,0.1256809573,0.03868481134,0.9594574209,-0.7693352991,-0.1502463839,-0.228986768,0.3791889795
0.0999,5.916452528,0.2136836312,0.2617079314,-0.08383122608,-0.1026718642,376.9909156,0.1256810362,0.03868481186,-0.7688750094,0.3816497817,0.4674236128,-0.01433791022,-0.01756028201,-0.1483859814,-0.07749208143,0.2258779607,0.1256894729,0.0386844445,0.9594577653,-0.7693932605,-0.1368971967,-0.2403443344,0.3772005931
0.1,5.954151622,0.2137025759,0.2617311339,-0.08382954482,-0.1026698051,376.9909772,0.1256895518,0.03868444502,-0.7688759049,0.3816441709,0.467416741,-0.01433221641,-0.01755330855,-0.1416826688,-0.08559485817,0.2272774323,0.1256973027,0.03868390269,0.9594581457,-0.7694482845,-0.1233538295,-0.2513589671,0.3746751446
0.1001,5.991850723,0.2137207352,0.2617533743,-0.08382784201,-0.1026677196,376.9910395,0.1256973816,0.03868390321,-0.7688768939,0.3816377624,0.4674088923,-0.01432686268,-0.01754675159,-0.134776437,-0.09357628847,0.2283526384,0.1257044077,0.03868319208,0.9594585598,-0.7695000857,-0.109635681,-0.262014985,0.3716163473
0.1002,6.02954983,0.2137380132,0.2617745355,-0.08382612881,-0.1026656213,376.991102,0.1257044867,0.0386831926,-0.7688779707,0.3816305979,0.4674001176,-0.01432187503,-0.01754064299,-0.1276771785,-0.1014248465,0.2291019457,0.1257107533,0.03868231893,0.9594590054,-0.7695483984,-0.09576238903,-0.2722972346,0.3680286812
0.1003,6.067248944,0.2137543198,0.2617945069,-0.08382441599,-0.1026635236,376.9911644,0.1257108323,0.03868231944,-0.7688791292,0.3816227216,0.467390471,-0.01431727556,-0.01753500982,-0.1203950779,-0.1091291953,0.2295242017,0.1257163087,0.03868129072,0.9594594798,-0.769592977,-0.08175380081,-0.2821911114,0.3639173844
0.1004,6.104948063,0.2137695708,0.2618131855,-0.08382271418,-0.1026614393,376.9912264,0.1257163876,0.03868129124,-0.7688803628,0.3816141797,0.4673800094,-0.01431308274,-0.01752987468,-0.1129405958,-0.1166782054,0.2296187376,0.1257210469,0.03868011575,0.9594599805,-0.7696335968,-0.06762995152,-0.291682575,0.3592884475
0.1005,6.142647189,0.2137836882,0.2618304757,-0.08382103337,-0.1026593807,376.9912875,0.1257211258,0.03868011627,-0.7688816644,0.3816050212,0.4673687926,-0.01430931912,-0.01752526521,-0.1053244526,-0.1240609727,0.2293853696,0.125724946,0.03867880051,0.9594605045,-0.7696700553,-0.05341102287,-0.3007581768,0.3541485993
0.1006,6.180346321,0.2137966006,0.2618462902,-0.08381938274,-0.1026573591,376.9913476,0.1257250249,0.03867880103,-0.7688830268,0.3815952971,0.467356883,-0.01430599946,-0.01752119947,-0.09755761202,-0.1312668354,0.2288243998,0.1257279876,0.03867735415,0.9594610489,-0.7697021723,-0.03911731861,-0.3094050742,0.3485052964
0.1007,6.218045458,0.2138082433,0.2618605494,-0.08381777177,-0.1026553861,376.9914062,0.1257280666,0.03867735467,-0.7688844423,0.3815850596,0.4673443447,-0.01430313617,-0.01751769267,-0.08965126339,-0.1382853915,0.2279366154,0.1257301576,0.03867578587,0.9594616108,-0.7697297902,-0.02476923432,-0.3176110481,0.342366711
0.1008,6.255744602,0.2138185584,0.2618731828,-0.08381620894,-0.102653472,376.9914631,0.1257302366,0.03867578639,-0.7688859032,0.3815743622,0.4673312432,-0.01430073867,-0.01751475634,-0.08161680346,-0.1451065159,0.226723288,0.1257314458,0.0386741052,0.959462187,-0.7697527741,-0.01038723452,-0.3253645168,0.3357417216
0.1009,0.01025844355,0.2138274951,0.261884128,-0.08381470193,-0.1026516263,376.991518,0.1257315248,0.03867410571,-0.7688874012,0.3815632605,0.4673176464,-0.01429882018,-0.01751240669,-0.07346581845,-0.1517203756,0.2251861709,0.1257318471,0.03867231987,0.9594627743,-0.7697710135,0.004008186835,-0.3326545565,0.3286398941
0.101,0.04795759797,0.2138350099,0.2618933318,-0.08381325753,-0.1026498573,376.9915705,0.1257319261,0.03867232038,-0.7688889282,0.3815518108,0.4673036235,-0.01429738801,-0.01751065264,-0.06521006658,-0.1581174452,0.2233274968,0.1257313604,0.0386704394,0.9594633695,-0.7697844214,0.01839653529,-0.3394709147,0.3210714659
0.1011,0.08565675752,0.2138410665,0.2619007495,-0.08381188269,-0.1026481735,376.9916204,0.1257314394,0.03867043992,-0.7688904758,0.3815400706,0.4672892447,-0.01429644411,-0.0175094966,-0.05686145842,-0.1642885222,0.2211499739,0.1257299884,0.03866847443,0.9594639693,-0.7697929345,0.03275733624,-0.3458040191,0.3130473353
0.1012,0.1233559219,0.213845636,0.2619063459,-0.08381058355,-0.1026465824,376.9916675,0.1257300674,0.03866847495,-0.7688920354,0.3815280974,0.4672745806,-0.01429599412,-0.01750894548,-0.04843203759,-0.1702247411,0.2186567802,0.1257277385,0.03866643341,0.9594645705,-0.7697965139,0.04707017744,-0.3516449971,0.3045790373
0.1013,0.1610550909,0.2138486969,0.2619100947,-0.08380936513,-0.1026450901,376.9917115,0.1257278175,0.03866643393,-0.7688935985,0.3815159504,0.4672597036,-0.01429603422,-0.01750899459,-0.03993396269,-0.1759175868,0.2158515592,0.1257246217,0.03866432777,0.9594651698,-0.7697951443,0.06131471942,-0.3569856782,0.2956787365
0.1014,0.1987542641,0.2138502352,0.2619119787,-0.08380823246,-0.1026437029,376.9917522,0.1257247007,0.03866432829,-0.7688951566,0.3815036886,0.467244686,-0.01429656973,-0.01750965045,-0.03137948657,-0.1813589081,0.2127384127,0.1257206545,0.03866216476,0.9594657638,-0.7697888354,0.0754707452,-0.3618186137,0.2863591972
0.1015,0.2364534411,0.2138502444,0.2619119901,-0.0838071891,-0.102642425,376.9917894,0.1257207335,0.03866216528,-0.768896701,0.3814913722,0.4672296015,-0.01429759431,-0.0175109053,-0.02278093913,-0.1865409289,0.2093218942,0.1257158564,0.03865995574,0.9594663494,-0.7697776207,0.08951817636,-0.3661370795,0.2766337689
0.1016,0.2741526217,0.2138487255,0.2619101298,-0.0838062394,-0.1026412619,376.9918229,0.1257159354,0.03865995626,-0.7688982235,0.3814790605,0.4672145229,-0.01429910202,-0.01751275187,-0.01415070572,-0.1914562607,0.2056070008,0.1257102513,0.03865771074,0.9594669232,-0.7697615576,0.103437103,-0.3699350861,0.2665163681
0.1017,0.3118518055,0.2138456871,0.2619064086,-0.08380538636,-0.1026402171,376.9918525,0.1257103303,0.03865771126,-0.7688997155,0.3814668137,0.4671995237,-0.01430108603,-0.01751518177,-0.005501208584,-0.1960979129,0.2015991639,0.1257038672,0.03865543958,0.9594674823,-0.7697407273,0.1172078156,-0.3732073861,0.2560214522
0.1018,0.349550992,0.213841145,0.2619008457,-0.08380463255,-0.1026392939,376.991878,0.1257039462,0.03865544009,-0.768901169,0.3814546913,0.4671846769,-0.01430353382,-0.01751817969,0.003155112536,-0.2004593027,0.1973042407,0.1256967355,0.03865315337,0.9594680234,-0.7697152341,0.1308108217,-0.3759494785,0.2451640083
0.1019,0.3872501809,0.2138351226,0.2618934698,-0.08380398019,-0.1026384949,376.9918995,0.1256968144,0.03865315389,-0.768902576,0.3814427532,0.4671700557,-0.01430643906,-0.01752173787,0.01180582032,-0.2045342646,0.1927285029,0.1256888925,0.03865086039,0.9594685436,-0.7696852064,0.1442268873,-0.378157616,0.2339595189
0.102,0.4249493717,0.2138276505,0.2618843183,-0.08380343051,-0.1026378217,376.9919166,0.1256889715,0.03865086091,-0.7689039286,0.3814310587,0.4671557329,-0.01430978631,-0.01752583739,0.02043849766,-0.2083170587,0.1878786276,0.1256803775,0.03864857188,0.9594690401,-0.769650795,0.1574370553,-0.3798288068,0.2224239446
0.1021,0.462648564,0.2138187664,0.2618734375,-0.0838029854,-0.1026372766,376.9919295,0.1256804565,0.03864857239,-0.7689052195,0.3814196662,0.4671417801,-0.01431355856,-0.01753045743,0.0290407683,-0.2118023783,0.1827616844,0.1256712335,0.0386462986,0.9594695101,-0.7696121731,0.1704226703,-0.3809608175,0.2105737033
0.1022,0.5003477574,0.2138085152,0.2618608825,-0.08380264575,-0.1026368606,376.9919379,0.1256713124,0.03864629912,-0.7689064413,0.3814086336,0.4671282679,-0.01431773963,-0.01753557818,0.0376003152,-0.2149853567,0.1773851236,0.1256615068,0.03864405039,0.9594699509,-0.7695695355,0.1831654082,-0.3815521759,0.1984256423
0.1023,0.5380469514,0.2137969488,0.2618467166,-0.08380241193,-0.1026365742,376.9919418,0.1256615857,0.0386440509,-0.7689075874,0.3813980178,0.4671152662,-0.01432230905,-0.01754117455,0.04610489881,-0.2178615733,0.1717567643,0.1256512473,0.03864183809,0.95947036,-0.7695230985,0.1956472992,-0.3816021699,0.1859970149
0.1024,0.5757461455,0.2137841258,0.2618310116,-0.08380228427,-0.1026364179,376.9919413,0.1256513262,0.03864183861,-0.7689086513,0.3813878742,0.4671028429,-0.01432724364,-0.01754721817,0.05454237592,-0.2204270589,0.1658847804,0.1256405076,0.03863967263,0.9594707353,-0.7694730981,0.2078507471,-0.381110849,0.1733054623
0.1025,0.6134453394,0.2137701112,0.2618138473,-0.08380226253,-0.1026363912,376.9919362,0.1256405865,0.03863967315,-0.7689096269,0.3813782576,0.467091065,-0.0143325243,-0.01755368563,0.06290071763,-0.2226782998,0.159777687,0.125629344,0.03863756294,0.9594710745,-0.7694197912,0.2197585618,-0.3800790215,0.1603689785
0.1026,0.6511445325,0.2137549765,0.2617953112,-0.08380234591,-0.1026364934,376.9919267,0.125629423,0.03863756346,-0.7689105087,0.3813692207,0.4670799972,-0.01433812486,-0.01756054489,0.07116802621,-0.2246122416,0.1534443275,0.1256178152,0.03863552005,0.9594713756,-0.769363453,0.2313539786,-0.3785082517,0.1472058881
0.1027,0.6888437245,0.2137387995,0.2617754985,-0.0838025341,-0.1026367238,376.9919127,0.1256178941,0.03863552057,-0.7689112917,0.3813608146,0.4670697019,-0.01434401628,-0.01756776037,0.07933255336,-0.2262262919,0.1468938579,0.125605982,0.03863355509,0.9594716369,-0.7693043762,0.2426206759,-0.3764008575,0.133834826
0.1028,0.7265429149,0.2137216635,0.2617545112,-0.08380282613,-0.1026370815,376.9918944,0.1256060609,0.03863355561,-0.7689119712,0.3813530878,0.4670602385,-0.01435017187,-0.01757529941,0.08738271704,-0.2275183224,0.1401357317,0.1255939079,0.03863167755,0.959471857,-0.7692428705,0.2535428054,-0.3737599045,0.1202747019
0.1029,0.7642421032,0.2137036576,0.2617324587,-0.08380322042,-0.1026375644,376.9918717,0.1255939868,0.03863167807,-0.7689125432,0.381346087,0.4670516643,-0.01435655734,-0.01758311998,0.09530711722,-0.2284866697,0.1331796856,0.1255816578,0.03862989903,0.9594720343,-0.7691792609,0.264105,-0.3705892035,0.1065446892
0.103,0.801941289,0.2136848761,0.2617094561,-0.08380371553,-0.1026381708,376.9918449,0.1255817367,0.03862989955,-0.7689130044,0.3813398557,0.4670440325,-0.01436314692,-0.01759119053,0.1030945528,-0.2291301361,0.1260357231,0.1255692996,0.03862822723,0.9594721679,-0.7691138869,0.2742924084,-0.3668933008,0.09266418108
0.1031,0.839640472,0.213665418,0.2616856249,-0.08380430899,-0.1026388976,376.991814,0.1255693784,0.03862822774,-0.7689133517,0.3813344353,0.467037394,-0.01436990475,-0.01759946715,0.1107340355,-0.2294479891,0.1187140999,0.1255569014,0.03862667318,0.9594722569,-0.7690471011,0.2840907056,-0.3626774719,0.0786527737
0.1032,0.8773396516,0.2136453869,0.2616610918,-0.08380499927,-0.102639743,376.9917793,0.1255569802,0.0386266737,-0.7689135831,0.381329863,0.4670317941,-0.01437679527,-0.01760790627,0.1182148063,-0.2294399605,0.1112253068,0.1255445326,0.0386252466,0.9594723006,-0.7689792666,0.2934861125,-0.3579477146,0.06453023971
0.1033,0.9150388276,0.2136248903,0.2616359888,-0.0838057838,-0.1026407039,376.9917407,0.1255446114,0.03862524712,-0.7689136968,0.3813261727,0.4670272744,-0.01438378346,-0.01761646503,0.1255263491,-0.2291062441,0.1035800536,0.1255322635,0.0386239563,0.9594722988,-0.7689107566,0.3024654152,-0.3527107385,0.05031649842
0.1034,0.9527379996,0.2136040396,0.261610452,-0.0838066597,-0.1026417767,376.9916987,0.1255323424,0.03862395682,-0.7689136919,0.3813233944,0.4670238717,-0.01439083163,-0.01762509723,0.1326584046,-0.2284474936,0.0957892535,0.1255201646,0.03862281133,0.9594722511,-0.7688419518,0.3110159817,-0.3469739552,0.03603158913
0.1035,0.9904371672,0.2135829488,0.2615846211,-0.08380762397,-0.1026429576,376.9916532,0.1255202434,0.03862281185,-0.7689135681,0.3813215535,0.4670216171,-0.01439789969,-0.0176337538,0.1396009835,-0.2274648195,0.08786400615,0.125508306,0.03862182058,0.9594721579,-0.7687732385,0.3191257744,-0.3407454714,0.02169565226
0.1036,1.02813633,0.2135617346,0.2615586392,-0.08380867313,-0.1026442426,376.9916047,0.1255083848,0.03862182109,-0.7689133258,0.3813206713,0.4670205366,-0.01440495315,-0.01764239249,0.1463443791,-0.2261597846,0.07981558113,0.125496758,0.03862099018,0.9594720196,-0.7687050075,0.3267833715,-0.3340340724,0.007328890648
0.1037,1.065835488,0.2135405158,0.2615326515,-0.08380980303,-0.1026456264,376.9915533,0.1254968368,0.0386209907,-0.768912966,0.3813207639,0.46702065,-0.0144119513,-0.01765096344,0.1528791788,-0.2245344008,0.07165540277,0.1254855896,0.03862032795,0.9594718366,-0.7686376512,0.333977979,-0.3268492111,-0.007048452437
0.1038,1.103534641,0.2135194123,0.2615068051,-0.08381101001,-0.1026471047,376.9914994,0.1254856684,0.03862032846,-0.7689124904,0.3813218421,0.4670219704,-0.01441885216,-0.01765941523,0.1591962765,-0.2225911233,0.06339503243,0.1254748681,0.03861984095,0.9594716101,-0.7685715609,0.340699442,-0.3192009983,-0.02141611513
0.1039,1.141233788,0.2134985447,0.2614812477,-0.08381228958,-0.1026486718,376.9914431,0.1254749469,0.03861984146,-0.7689119014,0.3813239106,0.4670245038,-0.01442561739,-0.01766770091,0.1652868827,-0.2203328447,0.05504615236,0.1254646592,0.038619534,0.9594713411,-0.7685071252,0.3469382628,-0.3111001843,-0.03575385325
0.104,1.178932929,0.2134780339,0.2614561271,-0.08381363658,-0.1026503216,376.9913848,0.1254647379,0.03861953452,-0.7689112021,0.3813269688,0.4670282494,-0.01443220283,-0.0176757664,0.1711425346,-0.2177628902,0.04662055026,0.1254550259,0.03861941321,0.9594710311,-0.7684447272,0.3526856063,-0.302558153,-0.05004145098
0.1041,1.216632065,0.2134579996,0.2614315902,-0.0838150458,-0.1026520475,376.9913249,0.1254551046,0.03861941373,-0.7689103961,0.3813310098,0.4670331985,-0.01443857456,-0.01768357015,0.1767551065,-0.2148850097,0.03813010196,0.1254460292,0.03861947998,0.9594706818,-0.7683847425,0.3579333199,-0.293586898,-0.0642587659
0.1042,1.254331194,0.2134385603,0.2614077821,-0.08381651081,-0.1026538417,376.9912636,0.1254461079,0.0386194805,-0.7689094879,0.3813360207,0.4670393356,-0.01444469065,-0.01769106079,0.1821168176,-0.2117033726,0.0295867576,0.1254377264,0.0386197382,0.959470295,-0.7683275362,0.3626739389,-0.2841990104,-0.0783857448
0.1043,1.292030317,0.2134198323,0.2613848451,-0.08381802595,-0.1026556974,376.9912012,0.1254378051,0.03861973871,-0.7689084823,0.3813419812,0.4670466357,-0.01445051154,-0.01769818989,0.1872202416,-0.2082225593,0.02100252384,0.1254301706,0.03862018953,0.959469873,-0.7682734601,0.3669006978,-0.2744076657,-0.09240245001
0.1044,1.329729434,0.213401929,0.2613629181,-0.08381958437,-0.1026576061,376.9911382,0.1254302493,0.03862019005,-0.768907385,0.3813488649,0.4670550665,-0.01445600061,-0.01770491261,0.1920583139,-0.2044475536,0.01238944909,0.1254234112,0.03862083389,0.9594694181,-0.7682228505,0.3706075412,-0.2642266014,-0.1062890912
0.1045,1.367428545,0.2133849598,0.2613421351,-0.08382117866,-0.1026595587,376.9910749,0.1254234899,0.03862083441,-0.7689062021,0.3813566386,0.4670645872,-0.01446111847,-0.01771118068,0.1966243396,-0.2003837357,0.003759608401,0.1254174925,0.0386216713,0.9594689328,-0.7681760252,0.3737891299,-0.2536701101,-0.1200260391
0.1046,1.405127649,0.2133690295,0.2613226246,-0.08382280113,-0.1026615458,376.9910117,0.1254175711,0.03862167181,-0.7689049404,0.3813652623,0.4670751492,-0.01446583601,-0.01771695847,0.2009120001,-0.1960368728,-0.004874912434,0.1254124546,0.03862269733,0.9594684199,-0.768133282,0.3764408529,-0.2427530095,-0.1335938673
0.1047,1.442826747,0.2133542378,0.2613045085,-0.08382444304,-0.1026635567,376.9909489,0.1254125332,0.03862269785,-0.7689036069,0.38137469,0.4670866957,-0.01447011871,-0.01772220368,0.2049153596,-0.1914131122,-0.01350203019,0.1254083316,0.03862390922,0.9594678824,-0.7680948954,0.3785588318,-0.2314906294,-0.1469733697
0.1048,1.480525839,0.213340678,0.2612879013,-0.08382609625,-0.1026655815,376.9908869,0.1254084102,0.03862390974,-0.7689022094,0.3813848685,0.4670991617,-0.01447393509,-0.01772687777,0.2086288715,-0.1865189717,-0.02210968058,0.1254051517,0.03862530211,0.9594673234,-0.7680611141,0.3801399286,-0.2198987949,-0.1601455849
0.1049,1.518224925,0.2133284368,0.2612729089,-0.08382775156,-0.1026676088,376.990826,0.1254052303,0.03862530263,-0.768900756,0.3813957385,0.4671124747,-0.01447725883,-0.0177309485,0.2120473838,-0.1813613307,-0.03068583229,0.1254029373,0.03862686879,0.9594667461,-0.7680321594,0.381181752,-0.2079938026,-0.1730918264
0.105,1.555924004,0.2133175931,0.2612596281,-0.08382939926,-0.1026696268,376.9907667,0.125403016,0.03862686931,-0.7688992549,0.3814072354,0.4671265555,-0.0144800644,-0.01773438462,0.2151661446,-0.1759474216,-0.03921850089,0.1254017045,0.03862860149,0.9594661538,-0.7680082229,0.3816826618,-0.1957924007,-0.1857937071
0.1051,1.593623078,0.2133082175,0.2612481455,-0.08383102954,-0.1026716235,376.9907093,0.1254017832,0.03862860201,-0.7688977151,0.3814192883,0.4671413171,-0.01448232858,-0.01773715765,0.2179808073,-0.1702848205,-0.04769576359,0.1254014626,0.0386304911,0.9594655501,-0.7679894647,0.3816417749,-0.1833117751,-0.198233159
0.1052,1.631322146,0.2133003719,0.2612385366,-0.08383263208,-0.1026735862,376.9906542,0.1254015413,0.03863049162,-0.7688961455,0.3814318221,0.467156668,-0.01448403762,-0.01773925079,0.2204874348,-0.1643814377,-0.05610577323,0.1254022151,0.0386325251,0.9594649386,-0.7679760123,0.3810589681,-0.1705695165,-0.2103924687
0.1053,1.669021209,0.2132941085,0.2612308655,-0.0838341961,-0.1026755017,376.9906016,0.1254022937,0.03863252561,-0.7688945554,0.3814447574,0.4671725103,-0.01448517622,-0.01774064528,0.2226825047,-0.1582455091,-0.06443677137,0.1254039582,0.03863469175,0.9594643227,-0.7679679592,0.3799348807,-0.1575836018,-0.2222542987
0.1054,1.706720267,0.2132894696,0.2612251841,-0.08383571149,-0.1026773577,376.990552,0.1254040368,0.03863469227,-0.7688929541,0.3814580105,0.467188742,-0.01448573193,-0.01774132589,0.2245629133,-0.1518855858,-0.07267710324,0.1254066813,0.03863697818,0.9594637061,-0.7679653632,0.3782709166,-0.1443723755,-0.2338017088
0.1055,1.74441932,0.2132864873,0.2612215315,-0.08383716767,-0.1026791411,376.9905056,0.1254067599,0.0386369787,-0.768891351,0.3814714946,0.4672052566,-0.01448570042,-0.01774128729,0.2261259792,-0.145310524,-0.08081523143,0.1254103675,0.03863936882,0.9594630925,-0.7679682463,0.3760692455,-0.1309545164,-0.2450181895
0.1056,1.782118368,0.2132851828,0.2612199338,-0.08383855385,-0.1026808388,376.9904628,0.1254104462,0.03863936933,-0.7688897557,0.3814851214,0.4672219459,-0.01448507563,-0.01774052209,0.2273694478,-0.1385294755,-0.08883974913,0.125414993,0.03864184928,0.9594624855,-0.7679765941,0.3733328042,-0.1173490273,-0.255887674
0.1057,1.819817412,0.2132855664,0.2612204036,-0.0838398598,-0.1026824383,376.9904237,0.1254150716,0.0386418498,-0.7688881776,0.3814988003,0.4672386991,-0.01448386587,-0.01773904045,0.228291494,-0.1315518769,-0.09673939494,0.1254205285,0.03864440053,0.9594618887,-0.7679903567,0.3700652933,-0.1035751921,-0.2663945783
0.1058,1.857516453,0.2132876373,0.2612229399,-0.08384107485,-0.1026839264,376.9903888,0.1254206072,0.03864440104,-0.7688866259,0.3815124412,0.4672554058,-0.01448207519,-0.01773684732,0.2288907265,-0.1243874405,-0.1045030651,0.1254269382,0.03864700636,0.9594613057,-0.7680094479,0.3662711751,-0.08965255844,-0.2765238158
0.1059,1.89521549,0.2132913835,0.2612275281,-0.08384218995,-0.1026852921,376.9903581,0.1254270168,0.03864700688,-0.7688851099,0.3815259532,0.4672719545,-0.0144797136,-0.01773395497,0.2291661902,-0.1170461417,-0.1121198293,0.1254341802,0.03864964892,0.9594607397,-0.7680337463,0.361955672,-0.07560091075,-0.2862608228
0.106,1.932914525,0.2132967821,0.26123414,-0.08384319585,-0.1026865241,376.9903319,0.1254342589,0.03864964944,-0.7688836385,0.3815392469,0.4672882359,-0.01447679718,-0.0177303831,0.2291173693,-0.1095382086,-0.1195789435,0.1254422078,0.03865230941,0.9594601943,-0.7680630963,0.3571247598,-0.06144023891,-0.2955915838
0.1061,1.970613557,0.2133037993,0.2612427342,-0.08384408395,-0.1026876118,376.9903103,0.1254422865,0.03865230993,-0.7688822204,0.381552235,0.467304143,-0.01447334458,-0.01772615454,0.2287441899,-0.1018741105,-0.1268698645,0.1254509691,0.03865496944,0.9594596725,-0.7680973092,0.351785162,-0.04719070949,-0.3045026533
0.1062,2.008312587,0.2133123904,0.2612532562,-0.08384484662,-0.1026885459,376.9902936,0.1254510478,0.03865496996,-0.7688808638,0.3815648324,0.4673195716,-0.01446937704,-0.01772129532,0.2280470219,-0.0940645457,-0.133982264,0.1254604074,0.03865761094,0.9594591775,-0.768136165,0.3459443454,-0.03287264403,-0.3129811747
