"Time","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.1535,-0.1474124933,-0.2059031178,371.0,-0.2404330506,-4.58127829E-5,-6.036990343E-5,1.908024176E-5,-5.339481873E-7,0.6226130895,0.04919272711
0.1536,-0.1545145831,-0.1999684854,371.0,-0.2402728124,-4.90631643E-5,-5.637367665E-5,1.875157363E-5,-1.100237938E-6,0.6224209882,0.04907502914
0.1537,-0.1613710496,-0.193804056,371.0,-0.2401127279,-5.205271395E-5,-5.23650211E-5,1.844700826E-5,-1.637063935E-6,0.6222290735,0.0489540451
0.1538,-0.16797494,-0.1874199594,371.0,-0.239952799,-5.490835292E-5,-4.818064478E-5,1.815281972E-5,-2.196493184E-6,0.6220373474,0.0488297812
0.1539,-0.174319692,-0.1808265555,371.0,-0.2397930273,-5.750457099E-5,-4.400628255E-5,1.788208026E-5,-2.725437301E-6,0.6218458121,0.04870224882
0.154,-0.1803991929,-0.1740343389,371.0,-0.2396334145,-5.99579006E-5,-3.966673888E-5,1.762086202E-5,-3.276612973E-6,0.6216544696,0.04857145942
0.1541,-0.1862077322,-0.1670540004,371.0,-0.2394739624,-6.215486424E-5,-3.535957288E-5,1.738244104E-5,-3.796258045E-6,0.6214633219,0.04843742962
0.1542,-0.1917400534,-0.1598963267,371.0,-0.2393146727,-6.420086347E-5,-3.089801359E-5,1.715267762E-5,-4.337847964E-6,0.6212723711,0.04830017583
0.1543,-0.1969913098,-0.1525722668,371.0,-0.239155547,-6.599565789E-5,-2.649028737E-5,1.694504133E-5,-4.847048228E-6,0.6210816192,0.04815971956
0.1544,-0.2019571097,-0.1450928263,371.0,-0.2389965871,-6.763203798E-5,-2.193911248E-5,1.674515394E-5,-5.377955415E-6,0.6208910682,0.04801608188
0.1545,-0.2066334753,-0.1374691397,371.0,-0.2388377946,-6.902356583E-5,-1.746249074E-5,1.656661431E-5,-5.875619796E-6,0.6207007201,0.04786928885
0.1546,-0.2110168805,-0.12971236,371.0,-0.2386791712,-7.024985012E-5,-1.285362755E-5,1.639489293E-5,-6.394788179E-6,0.6205105768,0.04771936587
0.1547,-0.2151042144,-0.1218337354,371.0,-0.2385207184,-7.124003157E-5,-8.339216059E-6,1.624390164E-5,-6.880047451E-6,0.6203206403,0.04756634332
0.1548,-0.2188928106,-0.1138444967,371.0,-0.238362438,-7.20595068E-5,-3.704027032E-6,1.609895226E-5,-7.386712787E-6,0.6201309126,0.04741025061
0.1549,-0.2223804159,-0.1057559376,371.0,-0.2382043315,-7.265296103E-5,8.178935353E-7,1.597408113E-5,-7.858856697E-6,0.6199413954,0.04725112211
0.155,-0.2255701607,-0.09756785857,371.0,-0.2380464006,-7.30701364E-5,5.452836828E-6,1.58543581E-5,-8.352304973E-6,0.6197520907,0.04708899097
0.1551,-0.2284681504,-0.08926864336,371.0,-0.2378886467,-7.327094537E-5,9.967551343E-6,1.575411971E-5,-8.81065904E-6,0.6195630004,0.04692389524
0.1552,-0.2310729956,-0.08085880143,371.0,-0.2377310714,-7.3287429E-5,1.459345656E-5,1.565839956E-5,-9.290210315E-6,0.6193741263,0.04675587153
0.1553,-0.2333783804,-0.07235117435,371.0,-0.2375736763,-7.309513676E-5,1.908441612E-5,1.558148619E-5,-9.73412542E-6,0.6191854701,0.04658496129
0.1554,-0.235378785,-0.06375875528,371.0,-0.2374164628,-7.270838369E-5,2.367293531E-5,1.550781411E-5,-1.019915921E-5,0.6189970336,0.04641120421
0.1555,-0.2370694651,-0.05509475313,371.0,-0.2372594324,-7.21237804E-5,2.81079077E-5,1.545257987E-5,-1.062803009E-5,0.6188088186,0.04623464492
0.1556,-0.2384464419,-0.04637244653,371.0,-0.2371025866,-7.133881091E-5,3.262644169E-5,1.539996453E-5,-1.10782265E-5,0.6186208268,0.046055326
0.1557,-0.2395064889,-0.03760525303,371.6673451,-0.2369459268,-7.036449828E-5,3.697560029E-5,1.536430048E-5,-1.149199939E-5,0.6184330599,0.04587329478
0.1558,-0.2402471109,-0.02880658485,372.5967021,-0.2367894543,-6.918493044E-5,4.139086079E-5,1.533069561E-5,-1.192660664E-5,0.6182455195,0.04568859652
0.1559,-0.2406665369,-0.01998992239,373.4503771,-0.2366331706,-6.783262666E-5,4.562041269E-5,1.531412887E-5,-1.232449481E-5,0.6180582072,0.04550128122
0.156,-0.2407636912,-0.01116867326,374.2335336,-0.236477077,-6.627098317E-5,4.990071805E-5,1.529879275E-5,-1.274323288E-5,0.6178711245,0.04531139642
0.1561,-0.2405381922,-0.002356248115,374.9509898,-0.2363211749,-6.455225692E-5,5.397912503E-5,1.529997619E-5,-1.312457771E-5,0.6176842732,0.04511899446
0.1562,-0.2399903139,0.006434076339,375.6072529,-0.2361654654,-6.262178552E-5,5.809240578E-5,1.530163529E-5,-1.352672348E-5,0.6174976545,0.04492412498
0.1563,-0.2391209924,0.01518907867,376.2065232,-0.2360099499,-6.055135078E-5,6.199042011E-5,1.531925914E-5,-1.389117055E-5,0.6173112702,0.04472684235
0.1564,-0.2379317777,0.02389572649,376.7527281,-0.2358546295,-5.826821648E-5,6.590734021E-5,1.533664063E-5,-1.427636844E-5,0.6171251214,0.04452719807
0.1565,-0.2364248488,0.03254109565,377.2495251,-0.2356995056,-5.586367171E-5,6.959729071E-5,1.536948747E-5,-1.462361474E-5,0.6169392098,0.04432524833
0.1566,-0.2346029556,0.04111249968,377.7003328,-0.2355445792,-5.324706369E-5,7.329057697E-5,1.540146709E-5,-1.49916311E-5,0.6167535365,0.04412104623
0.1567,-0.2324694422,0.04959740825,378.1083328,-0.2353898515,-5.052869241E-5,7.674722365E-5,1.544845479E-5,-1.532154403E-5,0.616568103,0.04391464956
0.1568,-0.2300281803,0.05798357167,378.4764977,-0.2352353236,-4.759979459E-5,8.019179218E-5,1.549389794E-5,-1.567224621E-5,0.6163829106,0.04370611278
0.1569,-0.2272835997,0.06625893935,378.8075925,-0.2350809966,-4.458951639E-5,8.339154102E-5,1.55538764E-5,-1.598465842E-5,0.6161979604,0.04349549503
0.157,-0.2242406142,0.07441177894,379.1042009,-0.2349268714,-4.137170375E-5,8.656382554E-5,1.561169864E-5,-1.631780934E-5,0.6160132538,0.04328285192
0.1571,-0.2209046589,0.08243059568,379.3687249,-0.2347729492,-3.809359848E-5,8.948488226E-5,1.568359871E-5,-1.661249426E-5,0.6158287918,0.04306824373
0.1572,-0.2172816086,0.09030424556,379.6034076,-0.2346192309,-3.46114962E-5,9.236356145E-5,1.57526182E-5,-1.692794135E-5,0.6156445756,0.04285172699
0.1573,-0.2133778231,0.09802185652,379.8103327,-0.2344657174,-3.10901186E-5,9.498652698E-5,1.583515956E-5,-1.720484563E-5,0.6154606063,0.04263336289
0.1574,-0.2092000568,0.1055729351,379.9914462,-0.2343124097,-2.736968794E-5,9.755239546E-5,1.5914167E-5,-1.750248047E-5,0.615276885,0.0424132087
0.1575,-0.2047555124,0.1129472901,380.1485562,-0.2341593086,-2.363198665E-5,9.985967949E-5,1.600627577E-5,-1.776141525E-5,0.6150934126,0.04219132632
0.1576,-0.2000517431,0.1201351325,380.2833501,-0.2340064149,-1.970075937E-5,1.020958683E-4,1.609413706E-5,-1.804115662E-5,0.6149101901,0.04196777354
0.1577,-0.1950967132,0.1271270022,380.3973933,-0.2338537295,-1.577311685E-5,1.040729639E-4,1.619449591E-5,-1.828232622E-5,0.6147272185,0.04174261276
0.1578,-0.1898986933,0.1339138606,380.4921483,-0.2337012532,-1.165959062E-5,1.059650988E-4,1.629009792E-5,-1.854418001E-5,0.6145444987,0.04151590214
0.1579,-0.1844663281,0.1404870215,380.5689758,-0.2335489866,-7.573562608E-6,1.075986635E-4,1.639809561E-5,-1.876705699E-5,0.6143620314,0.04128770446
0.158,-0.1788085253,0.1468382356,380.6291431,-0.2333969306,-3.30757895E-6,1.091348427E-4,1.650042603E-5,-1.901099604E-5,0.6141798176,0.04105807798
0.1581,-0.1729345299,0.152959626,380.6738238,-0.2332450857,9.108521759E-7,1.10414377E-4,1.661430463E-5,-1.921602024E-5,0.6139978579,0.04082708561
0.1582,-0.1668538063,0.1588437644,380.704118,-0.2330934526,5.297178913E-6,1.115838261E-4,1.672243966E-5,-1.94415864E-5,0.6138161531,0.04059478569
0.1583,-0.1605761191,0.1644836122,380.7210456,-0.2329420319,9.615016472E-6,1.125035774E-4,1.684199614E-5,-1.962869856E-5,0.6136347039,0.04036124112
0.1584,-0.1541114117,0.1698725877,380.725557,-0.2327908243,1.409229426E-5,1.133006272E-4,1.69548507E-5,-1.983636679E-5,0.6134535109,0.04012651004
0.1585,-0.1474698897,0.1750045131,380.7185337,-0.2326398301,1.848010619E-5,1.13854207E-4,1.707875336E-5,-2.000556158E-5,0.6132725747,0.03989065518
0.1586,-0.1406618961,0.1798736722,380.7007968,-0.23248905,2.301831061E-5,1.142764196E-4,1.719555813E-5,-2.019588853E-5,0.613091896,0.03965373438
0.1587,-0.1336980005,0.1844747642,380.6731078,-0.2323384844,2.744722058E-5,1.144634667E-4,1.732307853E-5,-2.034787531E-5,0.6129114751,0.03941581005
0.1588,-0.1265888691,0.1888029522,380.6361772,-0.2321881337,3.201568476E-5,1.145094473E-4,1.744302427E-5,-2.052108244E-5,0.6127313127,0.03917693957
0.1589,-0.1193453588,0.192853823,380.5906635,-0.2320379983,3.645596471E-5,1.143302395E-4,1.757337642E-5,-2.065613424E-5,0.6125514092,0.0389371849
0.159,-0.111978384,0.1966234261,380.5371807,-0.2318880787,4.102441895E-5,1.140008276E-4,1.769563863E-5,-2.081247054E-5,0.6123717648,0.03869660282
0.1591,-0.1044990143,0.2001082411,380.476298,-0.2317383751,4.544675743E-5,1.134575591E-4,1.782799296E-5,-2.093084419E-5,0.6121923802,0.03845525468
0.1592,-0.09691833848,0.2033052063,380.4085461,-0.2315888878,4.998535664E-5,1.127559368E-4,1.795178254E-5,-2.107058879E-5,0.6120132554,0.03821319656
0.1593,-0.08924756596,0.206211694,380.3344163,-0.2314396172,5.436106051E-5,1.118530861E-4,1.808534285E-5,-2.117259615E-5,0.6118343909,0.03797048909
0.1594,-0.08149788845,0.2088255283,380.2543663,-0.2312905635,5.884089365E-5,1.107843082E-4,1.820979644E-5,-2.1296094E-5,0.6116557869,0.03772718748
0.1595,-0.07368058379,0.2111449689,380.1688193,-0.2311417268,6.314229487E-5,1.095280006E-4,1.834367324E-5,-2.138211344E-5,0.6114774436,0.03748335152
0.1596,-0.06580687694,0.2131687182,380.0781701,-0.2309931074,6.753498124E-5,1.080993251E-4,1.846799571E-5,-2.148971936E-5,0.6112993612,0.0372390355
0.1597,-0.05788804539,0.2148959129,379.9827837,-0.2308447054,7.173481513E-5,1.064983794E-4,1.860150888E-5,-2.15601345E-5,0.6111215397,0.03699429824
0.1598,-0.04993527989,0.2163261216,379.8830009,-0.2306965208,7.601265942E-5,1.04719894E-4,1.872511477E-5,-2.165223464E-5,0.6109439794,0.03674919299
0.1599,-0.0419597909,0.2174593436,379.7791373,-0.2305485539,8.008412656E-5,1.027856094E-4,1.885775231E-5,-2.170735137E-5,0.6107666803,0.03650377755
0.16,-0.03397266988,0.2182959967,379.6714872,-0.2304008046,8.422017191E-5,1.006694151E-4,1.898010231E-5,-2.178425729E-5,0.6105896423,0.03625810401
0.1601,-0.02598499617,0.2188369241,379.5603224,-0.230253273,8.813831123E-5,9.84145278E-5,1.911124382E-5,-2.182450879E-5,0.6104128656,0.03601222903
0.1602,-0.01800769942,0.2190833716,379.445896,-0.230105959,9.210759021E-5,9.597432434E-5,1.923173481E-5,-2.18866977E-5,0.61023635,0.03576620348
0.1603,-0.01005166629,0.2190370032,379.3284417,-0.2299588627,9.584901932E-5,9.341354576E-5,1.936084807E-5,-2.191260644E-5,0.6100600954,0.03552008279
0.1604,-0.00212760491,0.2186998677,379.208178,-0.2298119839,9.962749373E-5,9.066520235E-5,1.947902186E-5,-2.196048452E-5,0.6098841018,0.03527391653
0.1605,0.00575384936,0.2180744232,379.0853069,-0.2296653225,1.031689388E-4,8.781516585E-5,1.960568621E-5,-2.197229477E-5,0.609708369,0.03502775883
0.1606,0.0135822666,0.2171634929,378.9600166,-0.2295188785,1.067337774E-4,8.477607477E-5,1.972107581E-5,-2.200620782E-5,0.6095328968,0.03478165789
0.1607,0.02134731827,0.2159702979,378.8324803,-0.2293726517,1.100549918E-4,8.165439907E-5,1.98447691E-5,-2.200449829E-5,0.609357685,0.03453566645
0.1608,0.02903890641,0.214498404,378.7028594,-0.2292266418,1.133855745E-4,7.834324569E-5,1.995689597E-5,-2.202494299E-5,0.6091827333,0.03428983128
0.1609,0.0366470618,0.2127517614,378.5713036,-0.2290808488,1.164663699E-4,7.496945812E-5,2.007722343E-5,-2.2009962E-5,0.6090080415,0.03404420367
0.161,0.04416206874,0.2107346425,378.4379519,-0.2289352723,1.195429665E-4,7.140666112E-5,2.018569094E-5,-2.201726765E-5,0.6088336093,0.03379882891
0.1611,0.05157436619,0.2084516902,378.3029318,-0.2287899121,1.223669045E-4,6.780089776E-5,2.030220726E-5,-2.198972887E-5,0.6086594363,0.03355375678
0.1612,0.05887466776,0.205907845,378.1663615,-0.228644768,1.251733518E-4,6.40077454E-5,2.04066611E-5,-2.198462384E-5,0.6084855221,0.03330903102
0.1613,0.06605386639,0.203108402,378.0283512,-0.2284998395,1.277239678E-4,6.019189354E-5,2.05190421E-5,-2.194484049E-5,0.6083118664,0.03306469988
0.1614,0.07310314837,0.2000589291,377.8890031,-0.2283551264,1.302431922E-4,5.619099076E-5,2.061906901E-5,-2.192747888E-5,0.6081384687,0.03282080549
0.1615,0.08001390221,0.196765331,377.7484115,-0.2282106282,1.325068566E-4,5.218803794E-5,2.072708158E-5,-2.187595713E-5,0.6079653285,0.03257739452
0.1616,0.08677782662,0.1932337596,377.6066646,-0.2280663447,1.347262346E-4,4.800389734E-5,2.082263569E-5,-2.184693241E-5,0.6077924453,0.03233450749
0.1617,0.09338684425,0.1894706843,377.463843,-0.2279222754,1.366898825E-4,4.383683561E-5,2.092581416E-5,-2.178397083E-5,0.6076198187,0.03209218941
0.1618,0.09983320224,0.1854827951,377.32002,-0.2277784199,1.385959994E-4,3.949136603E-5,2.101600091E-5,-2.174364335E-5,0.607447448,0.0318504791
0.1619,0.1061093913,0.1812770793,377.1752639,-0.2276347777,1.402501368E-4,3.518373665E-5,2.11140291E-5,-2.166992129E-5,0.6072753328,0.03160941994
0.162,0.112208239,0.1768607171,377.0296388,-0.2274913484,1.418348344E-4,3.070410219E-5,2.119916963E-5,-2.161887052E-5,0.6071034724,0.0313690491
0.1621,0.1181228351,0.1722411654,376.8832033,-0.2273481313,1.43170969E-4,2.628091025E-5,2.129186507E-5,-2.153477566E-5,0.6069318661,0.03112940824
0.1622,0.123846616,0.1674260459,376.7360108,-0.2272051261,1.444254299E-4,2.169091797E-5,2.137134068E-5,-2.147346153E-5,0.6067605134,0.03089053279
0.1623,0.1293732965,0.1624232346,376.5881103,-0.2270623322,1.454370094E-4,1.717633039E-5,2.14583317E-5,-2.137953526E-5,0.6065894136,0.03065246271
0.1624,0.1346969461,0.157240744,376.4395469,-0.226919749,1.463553924E-4,1.250162589E-5,2.153193637E-5,-2.130846735E-5,0.6064185659,0.03041523172
0.1625,0.1398119272,0.151886818,376.2903621,-0.2267773759,1.470378705E-4,7.92065403E-6,2.161300352E-5,-2.120520497E-5,0.6062479696,0.03017887804
0.1626,0.1447129626,0.1463698088,376.1405938,-0.2266352124,1.476161133E-4,3.187011417E-6,2.168052618E-5,-2.112486596E-5,0.6060776241,0.02994343365
0.1627,0.1493950809,0.1406982762,375.9902771,-0.2264932578,1.479668152E-4,-1.43525454E-6,2.17554706E-5,-2.101275667E-5,0.6059075285,0.02970893502
0.1628,0.1538536744,0.1348808598,375.8394438,-0.2263515114,1.482028362E-4,-6.202014544E-6,2.181672886E-5,-2.092363183E-5,0.605737682,0.02947541241
0.1629,0.1580844522,0.1289263823,375.6881232,-0.2262099727,1.48220983E-4,-1.084053952E-5,2.18853774E-5,-2.080316397E-5,0.6055680839,0.02924290054
0.163,0.1620834885,0.1228437185,375.536342,-0.2260686409,1.48114635E-4,-1.561469558E-5,2.194021298E-5,-2.070573609E-5,0.6053987333,0.02901142792
0.1631,0.1658471835,0.1166419013,375.3841246,-0.2259275154,1.478013097E-4,-2.024463579E-5,2.200241627E-5,-2.057739489E-5,0.6052296293,0.02878102752
0.1632,0.1693723015,0.1103299874,375.2314934,-0.2257865954,1.473543075E-4,-2.500054563E-5,2.205070437E-5,-2.047211182E-5,0.6050607711,0.02855172611
0.1633,0.17265594,0.1039171671,375.0784693,-0.2256458803,1.467122841E-4,-2.9596791E-5,2.21063728E-5,-2.033626279E-5,0.6048921579,0.02832355494
0.1634,0.175695558,0.0974126269,374.9250713,-0.2255053693,1.459281456E-4,-3.430852584E-5,2.21480517E-5,-2.022344403E-5,0.6047237886,0.02809653903
0.1635,0.1784889529,0.09082566138,374.7713173,-0.2253650615,1.449621993E-4,-3.884651327E-5,2.21971125E-5,-2.008047752E-5,0.6045556625,0.02787070789
0.1636,0.1810342788,0.08416553471,374.617223,-0.2252249564,1.438466387E-4,-4.348942953E-5,2.223210102E-5,-1.996059981E-5,0.6043877785,0.02764608484
0.1637,0.1833300318,0.0774415938,374.4628027,-0.2250850531,1.425635572E-4,-4.794589227E-5,2.227447651E-5,-1.981104427E-5,0.6042201356,0.02742269765
0.1638,0.1853750579,0.0706631289,374.308069,-0.2249453507,1.411241888E-4,-5.249639371E-5,2.230271373E-5,-1.968465617E-5,0.604052733,0.02720056792
0.1639,0.1871685468,0.06383948783,374.1530331,-0.2248058485,1.395324509E-4,-5.684907051E-5,2.233834841E-5,-1.95290831E-5,0.6038855697,0.02697972172
0.164,0.1887100295,0.05697993649,373.9977046,-0.2246665457,1.377785017E-4,-6.128458687E-5,2.235978653E-5,-1.939676236E-5,0.6037186445,0.02676017896
0.1641,0.1899993806,0.05009377335,373.8420923,-0.2245274415,1.358880169E-4,-6.551203393E-5,2.23886435E-5,-1.923571944E-5,0.6035519566,0.02654196399
0.1642,0.1910368055,0.04319019065,373.6862035,-0.2243885349,1.338300598E-4,-6.981046522E-5,2.24032521E-5,-1.90979412E-5,0.603385505,0.02632509509
0.1643,0.1918228516,0.03627838856,373.530045,-0.2242498251,1.316517291E-4,-7.389155452E-5,2.242525826E-5,-1.893182874E-5,0.6032192884,0.02610959491
0.1644,0.1923583849,0.02936743789,373.3736225,-0.2241113114,1.29301286E-4,-7.803126659E-5,2.243293284E-5,-1.878894629E-5,0.603053306,0.02589548007
0.1645,0.1926446099,0.02246639315,373.2169413,-0.2239729927,1.268474815E-4,-8.194583059E-5,2.2448029E-5,-1.861816436E-5,0.6028875567,0.0256827716
0.1646,0.192683036,0.01558415749,373.0600053,-0.2238348682,1.242182647E-4,-8.590676759E-5,2.244879646E-5,-1.847065844E-5,0.6027220393,0.02547148449
0.1647,0.1924755062,0.008729594104,372.9028185,-0.2236969371,1.215032458E-4,-8.963623598E-5,2.245703182E-5,-1.82957096E-5,0.6025567528,0.02526163813
0.1648,0.1920241531,0.001911394093,372.7453832,-0.2235591984,1.186102697E-4,-9.33996066E-5,2.245093511E-5,-1.814405998E-5,0.6023916961,0.02505324595
0.1649,0.1913314361,-0.004861814362,372.587702,-0.2234216511,1.156493731E-4,-9.692657867E-5,2.245235719E-5,-1.796541983E-5,0.6022268681,0.02484632573
0.165,0.1904000882,-0.01158159447,372.4297763,-0.2232842945,1.12508835E-4,-1.004749088E-4,2.243945389E-5,-1.781010101E-5,0.6020622677,0.02464088934
0.1651,0.1892331606,-0.01823959457,372.2716073,-0.2231471275,1.093184929E-4,-1.037833507E-4,2.243412973E-5,-1.762824693E-5,0.6018978938,0.02443695302
0.1652,0.1878339605,-0.02482767223,372.1131954,-0.2230101492,1.059479081E-4,-1.071007216E-4,2.241454314E-5,-1.746975384E-5,0.6017337452,0.0242345271
0.1653,0.1862061036,-0.03133779153,371.9545409,-0.2228733587,1.025457862E-4,-1.101762749E-4,2.240261644E-5,-1.728519975E-5,0.6015698208,0.02403362629
0.1654,0.1843534431,-0.03776214202,371.7956425,-0.222736755,9.896264484E-5,-1.132482138E-4,2.237631137E-5,-1.71240432E-5,0.6014061194,0.02383425942
0.1655,0.1822801294,-0.04409304019,371.6364979,-0.2226003372,9.536509696E-5,-1.160780101E-4,2.235756381E-5,-1.693738773E-5,0.60124264,0.0236364397
0.1656,0.1799905305,-0.05032304263,371.4771051,-0.2224641043,9.158881254E-5,-1.188917584E-4,2.23247503E-5,-1.677409798E-5,0.6010793813,0.02344017455
0.1657,0.1774892996,-0.05644485231,371.3174644,-0.2223280554,8.781778888E-5,-1.214631918E-4,2.229982027E-5,-1.658551592E-5,0.6009163422,0.02324547572
0.1658,0.1747812873,-0.06245142535,371.157574,-0.2221921895,8.38685306E-5,-1.240059543E-4,2.226063403E-5,-1.642029928E-5,0.6007535215,0.02305234922
0.1659,0.1718716155,-0.06833588235,371.0,-0.2220565056,7.994218254E-5,-1.263079733E-4,2.222932532E-5,-1.623015184E-5,0.6005909181,0.02286080537
0.166,0.1687655819,-0.07409160856,371.0,-0.2219210027,7.584148198E-5,-1.285684869E-4,2.21839862E-5,-1.606316375E-5,0.6004285307,0.02267084883
0.1661,0.1654687413,-0.07971217074,371.0,-0.2217856799,7.178082662E-5,-1.305923914E-4,2.214655983E-5,-1.587182797E-5,0.6002663582,0.02248248853
0.1662,0.1619868029,-0.0851914099,371.0,-0.2216505362,6.754867899E-5,-1.325640091E-4,2.209515973E-5,-1.570385792E-5,0.6001043995,0.02229572781
0.1663,0.1583257166,-0.09052336462,371.0,-0.2215155706,6.337407603E-5,-1.343032974E-4,2.205178096E-5,-1.551186588E-5,0.5999426533,0.02211057427
0.1664,0.1544915647,-0.09570235564,371.0,-0.2213891451,5.903236274E-5,-1.35976989E-4,2.199437948E-5,-1.534292781E-5,0.5997811184,0.02192702994
0.1665,0.1504906538,-0.1007229156,371.0,-0.2212780899,5.476497886E-5,-1.374240603E-4,2.194505925E-5,-1.515034481E-5,0.5996197881,0.02174510115
0.1666,0.1463294005,-0.1055798651,371.0,-0.2211671754,5.033568925E-5,-1.387949553E-4,2.188187642E-5,-1.498087597E-5,0.5994586512,0.02156478869
0.1667,0.1420144282,-0.1102682505,371.0,-0.2210563937,4.599696622E-5,-1.399463941E-4,2.182687016E-5,-1.478816109E-5,0.5992977065,0.02138609764
0.1668,0.1375524475,-0.1147834105,371.0,-0.2209457442,4.150233053E-5,-1.410111345E-4,2.175815234E-5,-1.461853901E-5,0.5991369527,0.0212090276
0.1669,0.1329503579,-0.1191209211,371.0,-0.220835226,3.71137923E-5,-1.418650726E-4,2.169774514E-5,-1.442610419E-5,0.5989763888,0.02103358244
0.167,0.1282151235,-0.1232766534,371.0,-0.2207248383,3.257584221E-5,-1.426221142E-4,2.162374884E-5,-1.425672447E-5,0.5988160135,0.02085976064
0.1671,0.1233538785,-0.1272467262,371.0,-0.2206145803,2.815864008E-5,-1.431779506E-4,2.15581742E-5,-1.406494276E-5,0.5986558258,0.02068756489
0.1672,0.1183737992,-0.1310275546,371.0,-0.2205044512,2.359915325E-5,-1.436268788E-4,2.147909915E-5,-1.389613346E-5,0.5984958244,0.02051699256
0.1673,0.1132822129,-0.1346158102,371.0,-0.2203944503,1.917430046E-5,-1.438844391E-4,2.140846654E-5,-1.370522457E-5,0.5983360082,0.02034804524
0.1674,0.1080864666,-0.1380084602,371.0,-0.2202845766,1.461501676E-5,-1.440253943E-4,2.132440066E-5,-1.353717157E-5,0.598176376,0.02018071924
0.1675,0.1027940387,-0.1412027356,371.0,-0.2201748295,1.020335696E-5,-1.439862674E-4,2.1248855E-5,-1.334738538E-5,0.5980169266,0.02001501508
0.1676,0.09741240539,-0.1441961611,371.0,-0.2200652081,5.66574084E-6,-1.438217468E-4,2.11599902E-5,-1.318037105E-5,0.597857659,0.01985092806
0.1677,0.09194915435,-0.1469865312,371.0,-0.2199557116,1.287873433E-6,-1.434892949E-4,2.107973126E-5,-1.299196996E-5,0.5976985719,0.01968845768
0.1678,0.08641184973,-0.1495719299,371.0,-0.2198463392,-3.206850066E-6,-1.430232775E-4,2.098627583E-5,-1.282623949E-5,0.5975396642,0.01952759827
0.1679,0.08080814698,-0.151950716,371.0,-0.2197370901,-7.53069272E-6,-1.424022962E-4,2.090151375E-5,-1.263946029E-5,0.5973809347,0.01936834837
0.168,0.07514565716,-0.1541215323,371.0,-0.2196279636,-1.196174052E-5,-1.416401864E-4,2.080367399E-5,-1.247523363E-5,0.5972223823,0.0192107014
0.1681,0.0694320625,-0.1560832992,371.0,-0.2195189589,-1.621167332E-5,-1.407369854E-4,2.071465234E-5,-1.2290277E-5,0.5970640059,0.01905465495
0.1682,0.06367498061,-0.1578352147,371.0,-0.2194100751,-2.055846613E-5,-1.396864354E-4,2.061278656E-5,-1.212775241E-5,0.5969058043,0.0189002016
0.1683,0.05788208021,-0.1593767561,371.0,-0.2193013115,-2.471508517E-5,-1.385095924E-4,2.051989854E-5,-1.194482212E-5,0.5967477764,0.01874733806
0.1684,0.05206094593,-0.1607076697,371.0,-0.2191926673,-2.895800919E-5,-1.371795419E-4,2.041432814E-5,-1.178418324E-5,0.5965899211,0.0185960561
0.1685,0.04621919353,-0.1618279818,371.0,-0.2190841417,-3.300255201E-5,-1.357381652E-4,2.031784358E-5,-1.160337262E-5,0.5964322371,0.01844635159
0.1686,0.04036433607,-0.1627379779,371.0,-0.218975734,-3.712234515E-5,-1.341383274E-4,2.02088136E-5,-1.14446703E-5,0.5962747235,0.01829821552
0.1687,0.03450389804,-0.1634382222,371.0,-0.2188674434,-4.103754889E-5,-1.324425891E-4,2.010892834E-5,-1.126615329E-5,0.5961173791,0.01815164297
0.1688,0.0286452836,-0.1639295277,371.0,-0.2187592691,-4.501740474E-5,-1.305838333E-4,1.999659665E-5,-1.110967752E-5,0.5959602027,0.01800662418
0.1689,0.02279588886,-0.1642129833,371.0,-0.2186512104,-4.878722211E-5,-1.286445396E-4,1.989342499E-5,-1.093365732E-5,0.5958031933,0.0178631535
0.169,0.01696297295,-0.1642899149,371.0,-0.2185432664,-5.261018562E-5,-1.265380752E-4,1.977787118E-5,-1.077949952E-5,0.5956463498,0.01772122048
0.1691,0.01115376813,-0.1641619203,371.0,-0.2184354365,-5.621951602E-5,-1.243669028E-4,1.967151073E-5,-1.060618557E-5,0.5954896711,0.01758081874
0.1692,0.005375354186,-0.1638308214,371.0,-0.2183277199,-5.987132267E-5,-1.220256101E-4,1.955289545E-5,-1.045473747E-5,0.5953331561,0.01744193722
0.1693,-3.652345813E-4,-0.1632987073,371.0,-0.2182201158,-6.330574832E-5,-1.196354988E-4,1.944351665E-5,-1.028429465E-5,0.5951768037,0.01730456886
0.1694,-0.006061130728,-0.1625678766,371.0,-0.2181126236,-6.67704975E-5,-1.170730821E-4,1.932201869E-5,-1.013549958E-5,0.5950206129,0.01716870201
0.1695,-0.01170552985,-0.1616408893,371.0,-0.2180052424,-7.001851545E-5,-1.144778959E-4,1.92098163E-5,-9.96838691E-6,0.5948645825,0.017034329
0.1696,-0.01729180766,-0.1605205002,371.0,-0.2178979715,-7.328528879E-5,-1.117089269E-4,1.90856384E-5,-9.822808043E-6,0.5947087116,0.01690143761
