"Time","Subsystem #1|CTLs|Vars|I1070_rms","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V101RMS","Subsystem #1|CTLs|Vars|V1070_rms","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.1024,-5.885074666E-8,0.261670853,-0.1026403551,376.9917907,0.9334117369,3.675414142,0.8864831353,1.780240961,-0.7689119691,1.006634594,-2.658156471E-5,0.4670299822,-0.01760494112,2.997230204,1.173215853,0.1255484271,0.03862578291,0.959471695,-0.7690004763
0.1088,-1.627851656E-9,0.2619093329,-0.1026469822,376.991682,0.939475147,3.678641128,0.885440929,1.782313673,-0.7688910038,1.007167258,7.516232652E-7,0.4672660917,-0.0175087541,2.997724835,1.172965008,0.125726585,0.03866581652,0.9594641735,-0.7697951551
0.1152,6.133622181E-8,0.2615573432,-0.1026837803,376.9905773,0.9334687881,3.679989446,0.8897052793,1.782700778,-0.7688703018,1.007595916,2.541266048E-5,0.4674384664,-0.01760869074,2.998026737,1.172665609,0.1256294907,0.03868394539,0.9594557038,-0.7690111431
0.1216,-9.110188914E-8,0.2612218884,-0.1026833397,376.9904231,0.9256601504,3.67693594,0.8918002317,1.780586309,-0.7688866285,1.007147752,-3.923414194E-5,0.4672351553,-0.01773891268,2.99759127,1.172850444,0.1254203021,0.03864447359,0.959461293,-0.7679888097
0.128,7.309400127E-8,0.2615169,-0.102647507,376.9915171,0.9303064424,3.674983849,0.8878768534,1.779829501,-0.7689111123,1.00661771,3.250468799E-5,0.4670178352,-0.01765647844,2.99719767,1.173191889,0.1254781636,0.03862005812,0.9594710945,-0.7685919102
0.1344,-1.845183821E-8,0.2619001158,-0.1026399225,376.9918851,0.9387719614,3.677560557,0.8850619898,1.78169376,-0.768900092,1.006958569,-9.406699737E-6,0.4671762205,-0.01751916435,2.997540452,1.173081937,0.1256939858,0.0386524669,0.9594676026,-0.7697042632
0.1408,-4.468366266E-8,0.2617094516,-0.1026727726,376.990915,0.936395228,3.68007644,0.8881577361,1.782916511,-0.7688734545,1.007541192,-1.803345757E-5,0.4674200689,-0.01756014451,2.998012225,1.17271965,0.1256892612,0.03868452263,0.9594571673,-0.7693917855
0.1472,8.662840911E-8,0.2612671268,-0.1026902202,376.9902811,0.9270842856,3.678140998,0.8918825854,1.781319813,-0.7688780277,1.007367749,3.69576622E-5,0.4673308859,-0.01771571443,2.997778247,1.172742218,0.12547024,0.03866028826,0.9594581163,-0.7681778808
0.1536,-8.369319042E-8,0.261371601,-0.1026578681,376.9911587,0.9276062549,3.675064427,0.889408141,1.779709832,-0.7689062114,1.006700436,-3.679591947E-5,0.4670485751,-0.01770258531,2.997248418,1.173116544,0.1254253453,0.03862067174,0.9594689774,-0.7682377792
0.16,3.771875855E-8,0.2618269728,-0.1026373025,376.9919395,0.9368621865,3.676470242,0.8853392184,1.781002438,-0.7689074359,1.006775342,1.764561647E-5,0.4670952842,-0.01754918814,2.997370626,1.173170596,0.1256366151,0.03863903975,0.9594702561,-0.7694542138
0.1664,2.59772125E-8,0.2618320024,-0.1026602899,376.991287,0.9385166074,3.679667771,0.8866981886,1.782814526,-0.7688801106,1.007404065,9.830263829E-6,0.4673652472,-0.01752512755,2.997918027,1.172816841,0.1257247361,0.0386788789,0.9594599069,-0.7696685953
0.1728,-7.761228166E-8,0.2613753236,-0.1026911479,376.9903146,0.9296397547,3.67920436,0.8912446062,1.782048449,-0.7688721464,1.007527643,-3.275266799E-5,0.4674030523,-0.01767285065,2.997931169,1.172674456,0.1255397852,0.03867415243,0.9594560806,-0.7685125962
0.1792,8.99564825E-8,0.2612653475,-0.1026698589,376.9907857,0.925884676,3.675665785,0.8907739111,1.779923647,-0.768898211,1.006871254,3.917069992E-5,0.4671182293,-0.01773318135,2.997373709,1.173004294,0.1254017776,0.03862807928,0.9594657569,-0.768014088
0.1856,-5.527319827E-8,0.2617031138,-0.1026393065,376.9918345,0.9340940139,3.675569697,0.8862196192,1.780363376,-0.7689115829,1.006651252,-2.50785142E-5,0.467038147,-0.01759379096,2.997248267,1.173213596,0.1255649479,0.03862777154,0.9594716065,-0.7690902731
0.192,-6.110813781E-9,0.2619022798,-0.1026490825,376.9916199,0.9394493344,3.678860013,0.8856104419,1.782430187,-0.7688889228,1.007213451,-1.189411181E-6,0.4672856955,-0.0175093553,2.99776417,1.172937402,0.1257297783,0.0386685531,0.9594633721,-0.7697914811
0.1984,6.466810026E-8,0.2615224643,-0.1026857281,376.9905144,0.9327638845,3.679899755,0.8900284098,1.782610878,-0.7688701618,1.007594845,2.690165654E-5,0.4674368332,-0.01762045338,2.998018347,1.172660845,0.1256139331,0.03868289049,0.9594555891,-0.7689194783
0.2048,-9.143974427E-8,0.261221722,-0.1026811853,376.990476,0.9255350545,3.676676384,0.8916835226,1.780440018,-0.768888737,1.007095605,-3.945881824E-5,0.4672128243,-0.01774072819,2.99754901,1.172877828,0.1254131214,0.0386410868,0.9594620911,-0.7679716586
0.2112,7.021587838E-8,0.2615514768,-0.1026455984,376.9915874,0.9309834633,3.675037835,0.8875450937,1.779898373,-0.7689116694,1.006612897,3.131777457E-5,0.4670168802,-0.0176451238,2.997197725,1.173201965,0.1254927661,0.03862082509,0.9594713676,-0.7686809283
0.2176,-1.402847547E-8,0.261907938,-0.1026411265,376.9918519,0.9390408177,3.677808604,0.885089816,1.781841891,-0.7688981637,1.007004006,-7.505675245E-6,0.4671959702,-0.01751503761,2.997581425,1.173057656,0.1257036548,0.03865551849,0.9594668855,-0.7697392699
0.224,-4.859327226E-8,0.2616772318,-0.1026754516,376.9908343,0.9357968299,3.680101858,0.8885052484,1.782896181,-0.768872415,1.007561312,-1.975814307E-5,0.4674276321,-0.01757003735,2.998022763,1.172703346,0.1256777615,0.03868497084,0.9594567164,-0.7693138992
0.2304,8.803170281E-8,0.2612510255,-0.1026891545,376.990298,0.9266542195,3.677876071,0.8919283108,1.78115105,-0.7688797597,1.00732247,3.763813957E-5,0.4673109497,-0.01772285252,2.997738313,1.172763459,0.1254569657,0.0386568083,0.9594587436,-0.7681211743
0.2368,-8.169131618E-8,0.261401529,-0.1026553579,376.9912423,0.9281400574,3.675000037,0.8890712406,1.779708059,-0.768907614,1.006673665,-3.59993987E-5,0.4670380827,-0.0176933477,2.997230128,1.173137139,0.1254348954,0.03861994062,0.9594695623,-0.7683076139
0.2432,3.355337572E-8,0.2618482421,-0.1026374823,376.9919413,0.9373760283,3.676703034,0.8852218846,1.781155988,-0.7689060364,1.006812061,1.587062181E-5,0.4671117091,-0.01754103356,2.997405326,1.173154339,0.1256510322,0.03864191543,0.9594697636,-0.7695216308
0.2496,3.026581485E-8,0.2618086348,-0.102663041,376.9912052,0.9381378806,3.679797582,0.8869992498,1.782863629,-0.7688783896,1.007440303,1.170456591E-5,0.4673800383,-0.01753139095,2.997945029,1.172792435,0.1257193496,0.03868060177,0.9594592132,-0.7696190478
0.256,-7.998062892E-8,0.2613469002,-0.1026915073,376.9902918,0.929000222,3.678993222,0.8914438252,1.781895758,-0.7688731459,1.007499348,-3.384075894E-5,0.467389964,-0.01768360369,2.997901944,1.172685142,0.1255233808,0.03867142424,0.9594564089,-0.7684290707
0.2624,8.896684282E-8,0.261284209,-0.1026671609,376.9908658,0.9261585474,3.675490914,0.8905003744,1.779847648,-0.7689001818,1.006827116,3.881945785E-5,0.4670999552,-0.01772817252,2.997340458,1.173031362,0.1254040774,0.03862587886,0.9594665371,-0.7680493728
0.2688,-5.156652252E-8,0.2617339761,-0.1026384713,376.9918712,0.9347590179,3.675743663,0.8859784273,1.780494467,-0.7689109931,1.006672196,-2.351643463E-5,0.4670481043,-0.01758298217,2.997269929,1.173208599,0.1255814387,0.03862997467,0.9594714382,-0.7691777738
0.2752,-1.058030032E-8,0.2618919903,-0.1026513469,376.9915527,0.939356365,3.67906673,0.8858083882,1.782536523,-0.7688868634,1.007258706,-3.127763569E-6,0.4673047926,-0.01751102983,2.997802058,1.172909782,0.1257314113,0.03867115485,0.9594625731,-0.7697790395
0.2816,6.784508601E-8,0.2614879591,-0.1026874317,376.9904575,0.9320541988,3.679785251,0.8903361738,1.782507006,-0.7688702347,1.007588714,2.832672242E-5,0.4674330406,-0.01763232037,2.998005797,1.172658899,0.125597853,0.03868150021,0.9594555557,-0.7688271627
0.288,-9.153460396E-8,0.2612252247,-0.1026788632,376.9905355,0.9254839119,3.676426395,0.8915333893,1.780303534,-0.7688908704,1.00704359,-3.957873464E-5,0.4671906734,-0.017741262,2.997507456,1.172905818,0.1254075763,0.03863783816,0.9594629053,-0.7679641665
0.2944,6.716606685E-8,0.2615861296,-0.1026438632,376.9916527,0.9316737208,3.675116596,0.8872234718,1.779980963,-0.7689120185,1.006613059,3.005371085E-5,0.4670180563,-0.01763361715,2.997201942,1.173209369,0.1255080829,0.0386218955,0.959471562,-0.7687717315
0.3008,-9.5748202E-9,0.2619124877,-0.1026425458,376.9918116,0.9392467954,3.678053944,0.8851503336,1.78198511,-0.7688961669,1.007050313,-5.588369822E-6,0.4672159917,-0.01751193034,2.997622732,1.173032193,0.1257119965,0.03865854078,0.9594661365,-0.7697659917
0.3072,-5.239159886E-8,0.2616438322,-0.102678025,376.9907562,0.9351636001,3.680101888,0.8888537394,1.782859923,-0.7688715619,1.007577059,-2.143787929E-5,0.467433275,-0.01758052218,2.99802918,1.172689377,0.1256651446,0.03868509645,0.9594563341,-0.7692315187
0.3136,8.92044673E-8,0.2612382731,-0.102687806,376.9903236,0.9262858784,3.677606929,0.8919373088,1.780984001,-0.7688816105,1.00727466,3.822049043E-5,0.4672900452,-0.01772891615,2.997697089,1.172786513,0.1254448248,0.03865327131,0.9594594219,-0.7680724302
0.32,-7.948115582E-8,0.2614330885,-0.102652951,376.9913243,0.9287170209,3.674962236,0.8887295481,1.779722851,-0.7689088469,1.006651566,-3.511053596E-5,0.4670296396,-0.01768343749,2.997215752,1.173155675,0.1254458029,0.0386195535,0.959470086,-0.768383214
0.3264,2.9313372E-8,0.2618667767,-0.1026378933,376.991935,0.9378421534,3.676943102,0.8851358331,1.781310733,-0.768904491,1.006851373,1.406012335E-5,0.4671291625,-0.01753367568,2.997442063,1.173135958,0.1256645966,0.03864487409,0.9594692108,-0.7695827175
0.3328,3.44873905E-8,0.2617828543,-0.1026658306,376.9911222,0.9377027753,3.679906072,0.8873162164,1.782898009,-0.7688767938,1.007473523,1.355304649E-5,0.4673934512,-0.0175385717,2.997968759,1.172769445,0.1257124836,0.03868207177,0.9594585627,-0.7695622185
0.3392,-8.214645906E-8,0.2613207437,-0.1026915416,376.9902776,0.9283961612,3.678765643,0.8916116841,1.781736299,-0.7688743314,1.007466631,-3.484375813E-5,0.4673750596,-0.01769375294,2.997869713,1.172698446,0.1255073765,0.03866846582,0.9594568116,-0.76835006
0.3456,8.774345059E-8,0.2613059993,-0.1026644602,376.9909483,0.9264980616,3.675338476,0.8902070197,1.779787596,-0.7689020578,1.006786168,3.836587796E-5,0.4670831406,-0.01772207195,2.997310059,1.173057433,0.1254081036,0.03862398278,0.9594672866,-0.7680933537
0.352,-4.774055503E-8,0.2617631505,-0.1026378559,376.9919004,0.935400395,3.67593423,0.885761716,1.780632908,-0.7689102061,1.006697171,-2.189955264E-5,0.4670597374,-0.01757261103,2.997294971,1.173200919,0.125597737,0.03863237024,0.9594711921,-0.7692621408
0.3584,-1.502660887E-8,0.2618785512,-0.1026537577,376.9914811,0.939196851,3.679259376,0.8860330719,1.782631659,-0.7688848454,1.00730263,-5.059236928E-6,0.4673232149,-0.01751376636,2.997838127,1.172882412,0.1257314685,0.03867359978,0.9594617843,-0.7697579314
