"Time","Subsystem #1|CTLs|Vars|AngPLLM1","Subsystem #1|CTLs|Vars|I107d","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|PSTAT_TEST","Subsystem #1|CTLs|Vars|QSTAT_TEST","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V107d","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|M1|ISTATA1M1","Subsystem #1|Machines|M1|ISTATB1M1","Subsystem #1|Machines|M1|ISTATC1M1","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1","Subsystem #1|Node Voltages|S1) V107A","Subsystem #1|Node Voltages|S1) V107B","Subsystem #1|Node Voltages|S1) V107C"
0.0183,0.3279592575,0.2133850528,0.2613422491,-0.08366278995,-0.1024655729,376.9914777,0.1256376149,0.03863475646,-0.7692127066,0.382052113,0.467916366,-0.01438357614,-0.01761621111,-0.001833396236,-0.1975664409,0.1993997761,0.1256343177,0.03863324053,0.9595874099,-0.7693714419,0.1231623403,-0.3750407017,0.2518490735
0.0184,0.3656584052,0.2133810131,0.2613373014,-0.08366180131,-0.1024643621,376.9914763,0.1256343964,0.03863324105,-0.769212981,0.3820488715,0.467912396,-0.01438599391,-0.01761917226,0.006805121296,-0.2018007352,0.1949955462,0.125630993,0.03863179693,0.9595875044,-0.7693551501,0.1367117432,-0.3775721744,0.2408282817
0.0185,0.4033575526,0.2133766233,0.261331925,-0.08366096022,-0.102463332,376.9914729,0.1256310717,0.03863179745,-0.7692132267,0.3820458636,0.4679087121,-0.014388553,-0.01762230649,0.01543336272,-0.2057478211,0.1903143841,0.1256275816,0.03863043529,0.9595875874,-0.7693380228,0.1500667265,-0.3795674977,0.2294658083
0.0186,0.4410566996,0.2133719096,0.261326152,-0.08366027181,-0.1024624888,376.9914675,0.1256276602,0.0386304358,-0.7692134424,0.3820431063,0.4679053351,-0.01439124389,-0.01762560214,0.02403905418,-0.2094021442,0.1853630092,0.1256241041,0.03862916132,0.9595876584,-0.7693201621,0.1632083785,-0.3810238796,0.2177777769
0.0187,0.478755846,0.2133669004,0.261320017,-0.08365973943,-0.1024618368,376.99146,0.1256241828,0.03862916184,-0.7692136269,0.382040616,0.4679022851,-0.01439404754,-0.0176290359,0.03260996085,-0.2127585708,0.1801485228,0.1256205811,0.03862798388,0.9595877169,-0.7693016744,0.1761180893,-0.3819392864,0.2057807678
0.0188,0.5164549915,0.2133616254,0.2613135565,-0.08365936675,-0.1024613804,376.9914505,0.1256206597,0.03862798439,-0.7692137792,0.3820384062,0.4678995786,-0.01439694609,-0.01763258588,0.04113390633,-0.2158123951,0.1746783954,0.1256170329,0.03862691002,0.9595877627,-0.7692826688,0.1887775772,-0.3823124469,0.1934917952
0.0189,0.554154136,0.2133561162,0.2613068091,-0.08365915567,-0.1024611219,376.9914392,0.1256171115,0.03862691053,-0.7692138983,0.3820364889,0.4678972304,-0.01439992291,-0.01763623173,0.04959878906,-0.2185593443,0.1689604557,0.1256134802,0.03862594559,0.9595877956,-0.7692632575,0.2011689162,-0.3821428535,0.1809282813
0.019,0.5918532793,0.2133504053,0.2612998147,-0.08365910706,-0.1024610623,376.991426,0.1256135588,0.03862594611,-0.7692139836,0.3820348743,0.4678952529,-0.01440295947,-0.01763995074,0.05799259922,-0.220995584,0.1630028793,0.1256099436,0.03862509637,0.9595878152,-0.7692435542,0.2132745607,-0.3814307623,0.1681080313
0.0191,0.6295524211,0.2133445265,0.2612926147,-0.08365922099,-0.1024612019,376.991411,0.1256100222,0.03862509689,-0.7692140348,0.3820335703,0.467893656,-0.01440603558,-0.0176437182,0.06630343578,-0.2231177229,0.1568141758,0.125606443,0.03862436768,0.9595878217,-0.7692236736,0.2250773631,-0.3801771939,0.1550492168
0.0192,0.6672515614,0.2133385144,0.2612852514,-0.08365949639,-0.1024615391,376.9913943,0.1256065216,0.0386243682,-0.7692140515,0.3820325833,0.4678924471,-0.01440913737,-0.01764751709,0.07451952311,-0.2249228164,0.1504031763,0.125602999,0.03862376186,0.9595878148,-0.7692037315,0.2365606077,-0.3783839305,0.1417703393
0.0193,0.7049506999,0.2133324042,0.2612777679,-0.08365993087,-0.1024620713,376.9913761,0.1256030776,0.03862376238,-0.7692140337,0.3820319175,0.4678916316,-0.01441224534,-0.01765132356,0.08262922631,-0.2264083699,0.1437790211,0.1255996309,0.03862328277,0.9595877948,-0.7691838431,0.2477080289,-0.3760535138,0.128290209
0.0194,0.7426498365,0.2133262314,0.2612702079,-0.08366052197,-0.1024627952,376.9913565,0.1255997095,0.03862328329,-0.7692139816,0.382031575,0.4678912122,-0.01441533934,-0.01765511292,0.09062106822,-0.2275723418,0.1369511458,0.1255963575,0.03862293346,0.9595877617,-0.7691641223,0.2585038304,-0.3731892416,0.1146279232
0.0195,0.7803489711,0.2133200319,0.261262615,-0.08366126583,-0.1024637063,376.9913355,0.1255964361,0.03862293397,-0.7692138955,0.3820315559,0.4678911888,-0.01441840333,-0.01765886553,0.09848374492,-0.2284131449,0.129929267,0.125593197,0.03862271468,0.9595877157,-0.7691446818,0.2689327148,-0.369795163,0.1008028312
0.0196,0.8180481036,0.2133138413,0.2612550331,-0.08366215742,-0.1024647982,376.9913132,0.1255932756,0.03862271519,-0.7692137759,0.3820318585,0.4678915595,-0.01442141578,-0.01766255502,0.1062061405,-0.228929648,0.1227233698,0.1255901667,0.0386226286,0.9595876571,-0.7691256313,0.2789798916,-0.3658760735,0.08683452227
0.0197,0.8557472337,0.213307695,0.2612475055,-0.08366319128,-0.1024660644,376.9912899,0.1255902453,0.03862262912,-0.7692136237,0.3820324773,0.4678923173,-0.01442436584,-0.01766616809,0.1137773429,-0.229121177,0.1153436916,0.1255872831,0.03862267255,0.9595875863,-0.7691070774,0.2886311182,-0.3614375137,0.07274278151
0.0198,0.8934463615,0.2133016282,0.2612400752,-0.08366436035,-0.1024674963,376.9912656,0.1255873617,0.03862267307,-0.7692134396,0.3820334122,0.4678934622,-0.01442723377,-0.01766968057,0.121186657,-0.2289875145,0.1078007105,0.1255845632,0.03862284772,0.9595875037,-0.769089126,0.2978726995,-0.3564857485,0.0585475717
0.0199,0.9311454868,0.2132956748,0.2612327838,-0.08366565808,-0.1024690856,376.9912406,0.1255846418,0.03862284824,-0.7692132248,0.3820346522,0.4678949809,-0.01443000356,-0.01767307286,0.1284236216,-0.2285289008,0.1001051279,0.1255820207,0.03862315197,0.9595874098,-0.769071876,0.3066915176,-0.3510277701,0.04426900577
